t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
38,5,27,-2,-0.352,-2,-0.352,-0.352,True,14.512,69.6,1012.0
161,5,-27,-26,-4.57,-18,-3.164,-3.164,True,14.616,42.9,626.0
293,5,-49,23,4.043,58,10.195,10.195,True,14.536,65.9,956.0
430,5,27,24,4.219,-3,-0.527,-0.527,True,14.512,68.4,992.0
568,5,-47,-62,-10.898,-121,-21.27,-21.27,True,14.54,62.9,914.0
708,5,-29,60,10.547,152,26.719,26.719,True,14.532,69.0,1002.0
835,5,49,24,4.219,55,9.668,9.668,True,14.444,49.7,714.0
962,5,49,-136,-23.906,-226,-39.727,-39.727,True,14.504,69.5,1010.0
1093,5,-47,-44,-7.734,49,8.613,8.613,True,14.556,60.5,882.0
1251,5,48,53,9.316,241,42.363,42.363,True,14.512,68.9,1000.0
1370,5,49,-141,-24.785,-181,-31.816,-31.816,True,14.508,69.3,992.0
1519,5,-37,-183,-32.168,-229,-40.254,-40.254,True,14.58,52.0,756.0
1655,5,-50,40,7.031,274,48.164,48.164,True,14.528,65.2,948.0
1913,5,48,-165,-29.004,-276,-48.516,-48.516,True,14.524,67.8,984.0
2039,5,-37,-188,-33.047,-282,-49.57,-49.57,True,14.584,52.8,748.0
2179,5,-50,52,9.141,282,49.57,49.57,True,14.504,69.7,1012.0
2324,5,46,84,14.766,302,53.086,53.086,True,14.532,62.9,914.0
2461,5,48,-182,-31.992,-345,-60.645,-60.645,True,14.516,69.0,1002.0
2607,5,-36,-199,-34.98,-301,-52.91,-52.91,True,14.592,48.4,704.0
2744,5,-51,63,11.074,359,63.105,63.105,True,14.524,67.8,984.0
2869,5,45,95,16.699,404,71.016,71.016,True,14.54,64.2,934.0
3027,5,47,-192,-33.75,-342,-60.117,-60.117,True,14.524,66.3,964.0
3154,5,-33,-233,-40.957,-451,-79.277,-79.277,True,14.604,47.1,688.0
3318,5,-50,33,5.801,299,52.559,52.559,True,14.536,64.7,940.0
3441,5,45,90,15.82,500,87.891,87.891,True,14.516,65.9,956.0
3619,5,48,-185,-32.52,-273,-47.988,-47.988,True,14.528,65.3,948.0
3746,5,-15,-245,-43.066,-521,-91.582,-91.582,True,14.664,31.1,456.0
3872,5,-41,-139,-24.434,-81,-14.238,-14.238,True,14.584,51.2,748.0
3990,5,-50,73,12.832,494,86.836,86.836,True,14.532,69.5,1010.0
4114,5,45,92,16.172,456,80.156,80.156,True,14.508,67.5,980.0
4249,5,49,-160,-28.125,-240,-42.187,-42.187,True,14.52,67.9,986.0
4386,5,46,-220,-38.672,-561,-98.613,-98.613,True,14.528,68.1,990.0
4557,5,-49,-19,-3.34,104,18.281,18.281,True,14.556,58.3,848.0
4677,5,44,103,18.105,578,101.602,101.602,True,14.536,63.8,928.0
4811,5,46,82,14.414,340,59.766,59.766,True,14.548,59.5,866.0
4959,5,46,-220,-38.672,-481,-84.551,-84.551,True,14.52,67.4,980.0
5079,5,45,-235,-41.309,-559,-98.262,-98.262,True,14.524,66.7,970.0
5214,5,-47,-56,-9.844,72,12.656,12.656,True,14.564,55.6,810.0
