t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
2001,-1,0,0,0,0,0,0,False,0,0,0
4116,-1,0,0,0,0,0,0,False,0,0,0
6232,-1,0,0,0,0,0,0,False,0,0,0
8348,-1,0,0,0,0,0,0,False,0,0,0
10450,-1,0,0,0,0,0,0,False,0,0,0
12563,-1,0,0,0,0,0,0,False,0,0,0
14679,-1,0,0,0,0,0,0,False,0,0,0
15838,0,0,7,1.23,0,0.0,0.0,True,14.724,25.8,380.0
15960,0,0,7,1.23,0,0.0,0.0,True,14.72,26.7,394.0
16148,0,0,7,1.23,0,0.0,0.0,True,14.724,26.0,384.0
16377,0,0,7,1.23,0,0.0,0.0,True,14.72,27.2,400.0
16563,0,0,7,1.23,0,0.0,0.0,True,14.724,26.7,394.0
16708,0,0,7,1.23,0,0.0,0.0,True,14.724,27.2,400.0
16854,0,0,7,1.23,0,0.0,0.0,True,14.728,26.4,390.0
17060,0,0,7,1.23,0,0.0,0.0,True,14.716,27.5,406.0
17266,0,0,7,1.23,0,0.0,0.0,True,14.72,26.5,390.0
17468,0,0,7,1.23,0,0.0,0.0,True,14.728,26.9,396.0
17669,-1,0,0,0,0,0,0,False,0,0,0
19771,-1,0,0,0,0,0,0,False,0,0,0
21879,-1,0,0,0,0,0,0,False,0,0,0
23992,-1,0,0,0,0,0,0,False,0,0,0
26107,-1,0,0,0,0,0,0,False,0,0,0
28210,-1,0,0,0,0,0,0,False,0,0,0
30312,-1,0,0,0,0,0,0,False,0,0,0
32423,-1,0,0,0,0,0,0,False,0,0,0
34524,-1,0,0,0,0,0,0,False,0,0,0
36626,-1,0,0,0,0,0,0,False,0,0,0
38736,-1,0,0,0,0,0,0,False,0,0,0
40837,-1,0,0,0,0,0,0,False,0,0,0
42939,-1,0,0,0,0,0,0,False,0,0,0
45040,-1,0,0,0,0,0,0,False,0,0,0
47151,-1,0,0,0,0,0,0,False,0,0,0
49252,-1,0,0,0,0,0,0,False,0,0,0
49445,0,0,9,1.582,0,0.0,0.0,True,14.704,27.3,400.0
49569,0,0,9,1.582,0,0.0,0.0,True,14.708,26.3,386.0
49697,0,0,9,1.582,0,0.0,0.0,True,14.704,27.3,400.0
49820,0,0,9,1.582,0,0.0,0.0,True,14.708,26.0,384.0
49970,0,0,9,1.582,0,0.0,0.0,True,14.7,28.0,390.0
50092,0,0,9,1.582,0,0.0,0.0,True,14.704,27.0,396.0
50220,0,0,9,1.582,0,0.0,0.0,True,14.704,26.2,386.0
50383,0,0,9,1.582,0,0.0,0.0,True,14.672,32.7,482.0
50536,0,0,9,1.582,0,0.0,0.0,True,14.708,26.6,390.0
50661,0,0,9,1.582,0,0.0,0.0,True,14.704,28.5,420.0
50787,0,0,9,1.582,0,0.0,0.0,True,14.704,27.3,404.0
50916,0,0,9,1.582,0,0.0,0.0,True,14.7,28.6,420.0
51035,0,0,9,1.582,0,0.0,0.0,True,14.708,26.1,384.0
51167,0,0,9,1.582,0,0.0,0.0,True,14.704,27.9,410.0
51287,0,0,9,1.582,0,0.0,0.0,True,14.704,25.8,380.0
51411,0,0,9,1.582,0,0.0,0.0,True,14.708,26.0,384.0
51569,0,0,9,1.582,0,0.0,0.0,True,14.7,26.5,390.0
51691,0,0,9,1.582,0,0.0,0.0,True,14.704,27.9,410.0
51821,0,0,9,1.582,0,0.0,0.0,True,14.708,26.8,394.0
51943,0,0,9,1.582,0,0.0,0.0,True,14.704,26.8,394.0
52095,0,0,9,1.582,0,0.0,0.0,True,14.704,26.3,386.0
52223,0,0,9,1.582,0,0.0,0.0,True,14.704,27.0,396.0
52344,0,0,9,1.582,0,0.0,0.0,True,14.704,26.4,386.0
52466,0,0,9,1.582,0,0.0,0.0,True,14.704,27.0,396.0
52593,0,0,9,1.582,0,0.0,0.0,True,14.712,26.4,386.0
52738,0,0,9,1.582,0,0.0,0.0,True,14.704,27.3,400.0
52867,0,0,9,1.582,0,0.0,0.0,True,14.7,27.2,400.0
53006,0,0,9,1.582,0,0.0,0.0,True,14.708,26.3,386.0
53130,0,0,9,1.582,0,0.0,0.0,True,14.704,26.0,384.0
53258,0,0,9,1.582,0,0.0,0.0,True,14.704,27.3,394.0
53378,0,0,9,1.582,0,0.0,0.0,True,14.704,26.7,394.0
53504,0,0,9,1.582,0,0.0,0.0,True,14.712,26.7,394.0
53728,0,0,9,1.582,0,0.0,0.0,True,14.704,26.7,394.0
53847,0,0,9,1.582,0,0.0,0.0,True,14.708,27.1,400.0
53994,0,0,9,1.582,0,0.0,0.0,True,14.704,27.3,404.0
54141,0,0,9,1.582,0,0.0,0.0,True,14.708,26.3,386.0
54281,0,0,9,1.582,0,0.0,0.0,True,14.704,26.2,386.0
54433,0,0,9,1.582,0,0.0,0.0,True,14.704,27.7,406.0
54558,0,0,9,1.582,0,0.0,0.0,True,14.712,28.9,426.0
54683,0,0,9,1.582,0,0.0,0.0,True,14.704,27.7,406.0
54817,0,0,9,1.582,0,0.0,0.0,True,14.708,27.2,400.0
54945,0,0,9,1.582,0,0.0,0.0,True,14.708,26.4,386.0
55077,0,0,9,1.582,0,0.0,0.0,True,14.704,26.3,386.0
55213,0,0,9,1.582,0,0.0,0.0,True,14.704,26.9,396.0
55343,0,0,9,1.582,0,0.0,0.0,True,14.704,26.0,384.0
55468,0,0,9,1.582,0,0.0,0.0,True,14.704,27.0,394.0
55589,0,0,9,1.582,0,0.0,0.0,True,14.708,27.1,400.0
55726,0,0,9,1.582,0,0.0,0.0,True,14.708,26.6,390.0
55855,0,0,9,1.582,0,0.0,0.0,True,14.708,26.7,394.0
56010,0,0,9,1.582,0,0.0,0.0,True,14.712,25.7,376.0
56135,0,0,9,1.582,0,0.0,0.0,True,14.704,26.5,390.0
56271,0,0,9,1.582,0,0.0,0.0,True,14.712,26.6,390.0
56395,0,0,9,1.582,0,0.0,0.0,True,14.704,27.5,404.0
56526,0,0,9,1.582,0,0.0,0.0,True,14.692,29.2,430.0
56654,0,0,9,1.582,0,0.0,0.0,True,14.704,29.0,426.0
56778,0,0,9,1.582,0,0.0,0.0,True,14.704,28.5,384.0
56920,0,0,9,1.582,0,0.0,0.0,True,14.704,26.8,394.0
57100,0,0,9,1.582,0,0.0,0.0,True,14.7,27.1,400.0
57248,0,0,9,1.582,0,0.0,0.0,True,14.704,27.0,396.0
57446,0,0,9,1.582,0,0.0,0.0,True,14.712,26.4,386.0
57575,0,0,9,1.582,0,0.0,0.0,True,14.704,27.5,404.0
