t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
336,5,-27,14,2.461,73,12.832,12.832,True,14.532,57.4,836.0
496,5,50,-32,-5.625,-75,-13.184,-13.184,True,14.512,69.9,1012.0
635,5,-46,-77,-13.535,-98,-17.227,-17.227,True,14.54,61.7,898.0
813,5,-29,69,12.129,194,34.102,34.102,True,14.516,67.5,984.0
1036,5,29,-144,-25.312,-245,-43.066,-43.066,True,14.592,48.6,708.0
1240,5,-51,60,10.547,278,48.867,48.867,True,14.512,67.7,984.0
1427,5,50,-112,-19.687,-145,-25.488,-25.488,True,14.512,69.2,1002.0
1689,5,-49,5,0.879,200,35.156,35.156,True,14.536,62.8,914.0
1838,5,46,68,11.953,328,57.656,57.656,True,14.516,69.0,1002.0
2043,5,46,-210,-36.914,-397,-69.785,-69.785,True,14.512,67.8,984.0
2255,5,-50,32,5.625,293,51.504,51.504,True,14.536,63.8,928.0
2448,5,48,32,5.625,188,33.047,33.047,True,14.512,67.0,974.0
2662,5,-33,-228,-40.078,-444,-78.047,-78.047,True,14.6,47.6,694.0
2858,5,-50,52,9.141,400,70.312,70.312,True,14.52,68.2,990.0
2981,5,45,86,15.117,439,77.168,77.168,True,14.524,67.0,974.0
3176,5,46,-216,-37.969,-460,-80.859,-80.859,True,14.512,66.5,966.0
3389,5,-40,-149,-26.191,-112,-19.687,-19.687,True,14.588,52.3,764.0
3691,5,49,21,3.691,180,31.641,31.641,True,14.528,65.2,948.0
3883,5,-15,-237,-41.66,-565,-99.316,-99.316,True,14.536,64.3,934.0
4088,5,-50,34,5.977,322,56.602,56.602,True,14.54,45.9,662.0
4294,5,46,78,13.711,443,77.871,77.871,True,14.52,67.0,974.0
4506,5,-33,-232,-40.781,-589,-103.535,-103.535,True,14.592,46.2,676.0
4707,5,-42,-124,-21.797,-61,-10.723,-10.723,True,14.576,53.6,780.0
4913,5,-50,64,11.25,636,111.797,111.797,True,14.532,65.1,948.0
5125,5,47,-201,-35.332,-292,-51.328,-51.328,True,14.528,63.7,924.0
5328,5,45,-241,-42.363,-578,-101.602,-101.602,True,14.528,66.1,960.0
5522,5,47,64,11.25,542,95.273,95.273,True,14.512,70.4,1022.0
5645,5,-50,51,8.965,668,117.422,117.422,True,14.512,68.6,996.0
5852,5,48,-183,-32.168,-217,-38.145,-38.145,True,14.524,67.8,986.0
6066,5,45,-236,-41.484,-589,-103.535,-103.535,True,14.496,70.2,1020.0
6250,5,-51,60,10.547,486,85.43,85.43,True,14.516,67.8,984.0
6452,5,-50,44,7.734,638,112.148,112.148,True,14.508,70.4,1022.0
