t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
32,5,70,-54,-8.613,-6,-1.055,-2.461,True,14.528,67.9,984.0
195,5,-45,-82,-13.535,32,5.625,4.219,True,14.556,60.8,884.0
341,5,45,-56,-8.965,85,14.941,13.535,True,14.536,64.2,934.0
564,5,70,-204,-34.98,-130,-22.852,-24.258,True,14.492,70.0,1016.0
705,5,-45,-157,-26.719,198,34.805,33.398,True,14.552,59.9,872.0
845,5,45,-236,-40.605,45,7.91,6.504,True,14.548,61.4,894.0
1026,5,-45,-368,-63.809,-152,-26.719,-28.125,True,14.548,59.8,872.0
1233,5,45,-178,-30.41,273,47.988,46.582,True,14.528,66.2,960.0
1478,5,70,-339,-58.711,-262,-46.055,-47.461,True,14.532,65.9,956.0
1631,5,-45,-76,-12.48,210,36.914,35.508,True,14.564,56.2,820.0
1887,5,70,-167,-28.477,-200,-35.156,-36.563,True,14.54,71.0,1026.0
2046,5,-45,-187,-31.992,-221,-38.848,-40.254,True,14.56,58.0,846.0
2257,5,45,47,9.141,363,63.809,62.402,True,14.532,67.2,976.0
2451,5,45,-241,-41.484,-322,-56.602,-58.008,True,14.536,65.1,930.0
2670,5,-45,-78,-12.832,200,35.156,33.75,True,14.568,57.8,842.0
2913,5,45,-61,-9.844,259,45.527,44.121,True,14.544,63.6,924.0
3070,5,-45,-370,-64.16,-415,-72.949,-74.355,True,14.368,106.6,1536.0
3304,5,-45,-97,-16.172,440,77.344,75.937,True,14.548,61.7,862.0
3486,5,45,-196,-33.574,100,17.578,16.172,True,14.564,58.8,856.0
3687,5,-45,-456,-79.277,-435,-76.465,-77.871,True,14.56,62.5,910.0
3876,5,-45,-173,-29.531,431,75.762,74.355,True,14.564,60.2,878.0
4066,5,45,-192,-32.871,267,46.934,45.527,True,14.548,63.4,920.0
4202,5,45,-475,-82.617,-435,-76.465,-77.871,True,14.536,65.6,954.0
4406,5,-45,-374,-64.863,-25,-4.395,-5.801,True,14.576,55.4,806.0
4595,5,-45,-179,-30.586,554,97.383,95.977,True,14.556,58.8,856.0
4764,5,45,-395,-68.555,-188,-33.047,-34.453,True,14.528,66.4,966.0
4916,5,45,-471,-81.914,-540,-94.922,-96.328,True,14.52,68.0,986.0
5123,5,-45,-206,-35.332,381,66.973,65.566,True,14.56,59.4,846.0
5251,5,-70,-191,-32.695,593,104.238,102.832,True,14.556,60.9,888.0
5474,5,45,-487,-84.727,-431,-75.762,-77.168,True,14.532,66.0,960.0
5639,5,-45,-501,-87.187,-463,-81.387,-82.793,True,14.56,60.9,888.0
5822,5,45,-184,-31.465,526,92.461,91.055,True,14.572,49.1,718.0
6008,5,45,-191,-32.695,445,78.223,76.816,True,14.536,63.7,928.0
6129,5,45,-489,-85.078,-348,-61.172,-62.578,True,14.544,63.3,920.0
6276,5,45,-525,-91.406,-608,-106.875,-108.281,True,14.524,68.3,992.0
6452,5,-45,-282,-48.691,221,38.848,37.441,True,14.576,56.4,822.0
6701,5,-45,-215,-36.914,628,110.391,108.984,True,14.564,58.6,852.0
6858,5,45,-491,-85.43,-460,-80.859,-82.266,True,14.544,64.9,944.0
6980,5,45,-487,-84.727,-648,-113.906,-115.312,True,14.52,70.4,1022.0
7176,5,-45,-270,-46.582,220,38.672,37.266,True,14.576,55.7,812.0
7299,5,45,-230,-39.551,701,123.223,121.816,True,14.536,65.5,954.0
7428,5,-45,-244,-42.012,546,95.977,94.57,True,14.564,59.1,862.0
7672,5,-45,-571,-99.492,-665,-116.895,-118.301,True,14.564,60.9,888.0
7807,5,45,-567,-98.789,-522,-91.758,-93.164,True,14.536,65.9,956.0
7987,5,45,-248,-42.715,553,97.207,95.801,True,14.528,67.5,980.0
8216,5,-45,-239,-41.133,611,107.402,105.996,True,14.564,59.0,858.0
8382,5,-45,-511,-88.945,-554,-97.383,-98.789,True,14.556,60.7,884.0
8514,5,45,-473,-82.266,-740,-130.078,-131.484,True,14.536,65.9,956.0
8707,5,-45,-297,-51.328,149,26.191,24.785,True,14.572,56.6,826.0
8900,5,45,-284,-49.043,822,144.492,143.086,True,14.544,66.4,928.0
9071,5,45,-312,-53.965,378,66.445,65.039,True,14.544,62.8,914.0
9334,5,-45,-588,-102.48,-790,-138.867,-140.273,True,14.564,58.6,852.0
9518,5,-45,-590,-102.832,-271,-47.637,-49.043,True,14.572,56.8,830.0
9731,5,45,-386,-66.973,862,151.523,150.117,True,14.548,62.8,914.0
9924,5,-45,-360,-62.402,694,121.992,120.586,True,14.564,59.4,866.0
10144,5,-45,-600,-104.59,-577,-101.426,-102.832,True,14.556,61.3,892.0
10302,5,-45,-426,-74.004,-978,-171.914,-173.32,True,14.528,67.9,986.0
10576,4,-100,-66,-10.723,-1611,-283.184,-284.59,True,14.084,183.0,2576.0
10738,4,-100,228,40.957,-2755,-484.277,-485.684,True,14.12,174.0,2412.0
10888,4,0,522,92.637,-2378,-418.008,-419.414,True,14.688,26.7,394.0
11058,4,-100,339,60.469,-1624,-285.469,-286.875,True,14.04,194.5,2730.0
11198,4,100,156,28.301,-1683,-295.84,-297.246,True,14.044,191.7,2690.0
11370,4,-100,-355,-61.523,-2385,-419.238,-420.645,True,14.056,191.1,2688.0
11524,4,100,-55,-8.789,-1894,-332.93,-334.336,True,13.976,210.1,2936.0
11833,4,0,-591,-103.008,-2306,-405.352,-406.758,True,14.684,27.8,410.0
12129,4,-100,-550,-95.801,-1682,-295.664,-297.07,True,14.076,184.7,2598.0
12290,4,-100,-316,-54.668,-2127,-373.887,-375.293,True,14.104,176.7,2494.0
12460,4,-100,367,65.391,-2139,-375.996,-377.402,True,14.148,167.1,2366.0
14561,-1,0,0,0,0,0,0,False,0,0,0
16676,-1,0,0,0,0,0,0,False,0,0,0
18782,-1,0,0,0,0,0,0,False,0,0,0
20885,-1,0,0,0,0,0,0,False,0,0,0
23006,-1,0,0,0,0,0,0,False,0,0,0
23150,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.6,390.0
23478,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,28.1,412.0
23664,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.676,27.5,404.0
23894,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.676,27.6,406.0
24035,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,27.8,410.0
24159,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,26.4,386.0
24362,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,27.8,410.0
24496,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,27.1,396.0
24668,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.2,384.0
24789,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,25.9,380.0
24984,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.4,386.0
25162,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.676,27.9,410.0
25393,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,28.3,416.0
25585,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.5,390.0
25711,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,25.7,376.0
25905,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.688,26.7,394.0
26123,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.676,27.0,396.0
26259,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,25.6,376.0
26426,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.676,28.4,386.0
26611,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,27.2,400.0
26734,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.676,27.8,410.0
26956,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.676,28.5,420.0
27145,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.7,394.0
27373,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.9,394.0
27543,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.676,27.6,406.0
27745,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,26.7,394.0
27968,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.0,380.0
28159,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,26.3,386.0
28370,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,27.3,400.0
28570,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.1,384.0
28776,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,27.5,404.0
28970,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,28.0,410.0
29096,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.8,394.0
29292,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.8,394.0
29476,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.688,27.8,410.0
29598,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.676,28.2,412.0
29790,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,28.3,416.0
29915,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.672,28.5,386.0
30093,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.688,27.4,404.0
30222,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,27.2,400.0
30425,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,27.4,404.0
30610,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,23.9,350.0
30729,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,27.0,396.0
30960,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.672,28.5,386.0
31119,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.672,28.4,396.0
31380,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,27.4,404.0
31532,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,27.4,404.0
31758,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.5,390.0
31967,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.3,386.0
32161,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,27.8,410.0
32360,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.676,27.9,410.0
32561,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.676,26.8,394.0
32766,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,26.7,394.0
32915,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.3,386.0
33062,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.676,26.9,394.0
33180,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,27.3,400.0
33398,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.8,394.0
33595,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.5,390.0
33801,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.7,394.0
33992,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.688,27.1,396.0
34180,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,29.5,432.0
34304,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,27.3,400.0
34503,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,26.8,394.0
34639,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.676,26.9,394.0
34820,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,27.0,396.0
35015,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.688,26.2,384.0
35169,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,27.7,406.0
35317,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,25.5,374.0
35440,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.2,384.0
35632,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,27.2,400.0
35821,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.68,26.9,394.0
35945,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,26.6,390.0
36149,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.684,26.6,390.0
36360,0,0,-473,-83.145,-383,-67.324,-67.324,True,14.668,25.9,380.0
36558,0,0,-473,-83.145,-383,-67.324,-67.324,True,14.672,28.2,380.0
36764,0,0,-472,-82.969,-383,-67.324,-67.324,True,14.676,26.3,386.0
36967,0,0,-473,-83.145,-383,-67.324,-67.324,True,14.68,26.8,394.0
37143,0,0,-473,-83.145,-383,-67.324,-67.324,True,14.672,26.3,386.0
37409,0,0,-473,-83.145,-383,-67.324,-67.324,True,14.68,27.8,410.0
37591,0,0,-473,-83.145,-383,-67.324,-67.324,True,14.672,26.5,390.0
37772,0,0,-473,-83.145,-383,-67.324,-67.324,True,14.676,27.4,404.0
37892,0,0,-473,-83.145,-383,-67.324,-67.324,True,14.672,27.8,406.0
38052,0,0,-473,-83.145,-383,-67.324,-67.324,True,14.676,29.0,380.0
38302,0,0,-473,-83.145,-383,-67.324,-67.324,True,14.668,27.8,406.0
38550,0,0,-473,-83.145,-383,-67.324,-67.324,True,14.672,26.5,390.0
38703,0,0,-473,-83.145,-385,-67.676,-67.676,True,14.68,26.7,394.0
38833,0,0,-472,-82.969,-382,-67.148,-67.148,True,14.68,26.7,394.0
38970,0,0,-472,-82.969,-384,-67.5,-67.5,True,14.676,27.0,396.0
39207,0,0,-472,-82.969,-381,-66.973,-66.973,True,14.68,26.5,390.0
39350,0,0,-472,-82.969,-382,-67.148,-67.148,True,14.684,27.6,406.0
39571,0,0,-473,-83.145,-385,-67.676,-67.676,True,14.672,26.6,390.0
39731,0,0,-471,-82.793,-383,-67.324,-67.324,True,14.676,27.7,406.0
39938,0,0,-469,-82.441,-388,-68.203,-68.203,True,14.664,27.5,380.0
40140,0,0,-466,-81.914,-387,-68.027,-68.027,True,14.68,26.4,386.0
40265,0,0,-466,-81.914,-387,-68.027,-68.027,True,14.672,26.4,386.0
40421,0,0,-466,-81.914,-385,-67.676,-67.676,True,14.672,26.0,380.0
40699,0,0,-467,-82.09,-385,-67.676,-67.676,True,14.684,26.9,396.0
40873,0,0,-467,-82.09,-387,-68.027,-68.027,True,14.668,27.5,404.0
41049,0,0,-505,-88.77,-402,-70.664,-70.664,True,14.68,27.1,396.0
41167,0,0,-549,-96.504,-397,-69.785,-69.785,True,14.672,25.9,380.0
41372,0,0,-674,-118.477,-403,-70.84,-70.84,True,14.68,25.7,376.0
41575,0,0,-785,-137.988,-293,-51.504,-51.504,True,14.668,27.3,400.0
41781,0,0,-842,-148.008,-388,-68.203,-68.203,True,14.68,27.0,396.0
41970,0,0,-724,-127.266,-347,-60.996,-60.996,True,14.68,25.5,374.0
42134,0,0,-649,-114.082,-353,-62.051,-62.051,True,14.676,25.9,380.0
42280,0,0,-613,-107.754,-445,-78.223,-78.223,True,14.68,28.5,420.0
42488,0,0,-574,-100.898,-370,-65.039,-65.039,True,14.68,27.4,404.0
42690,0,0,-586,-103.008,-378,-66.445,-66.445,True,14.684,26.4,386.0
42894,0,0,-615,-108.105,-408,-71.719,-71.719,True,14.684,26.9,394.0
43062,0,0,-651,-114.434,-387,-68.027,-68.027,True,14.672,26.7,394.0
43199,0,0,-728,-127.969,-368,-64.687,-64.687,True,14.684,26.3,386.0
43326,0,0,-754,-132.539,-334,-58.711,-58.711,True,14.676,26.9,394.0
43543,0,0,-760,-133.594,-380,-66.797,-66.797,True,14.672,26.6,390.0
43735,0,0,-710,-124.805,-396,-69.609,-69.609,True,14.676,26.4,386.0
43899,0,0,-711,-124.98,-397,-69.785,-69.785,True,14.68,26.0,380.0
44131,0,0,-707,-124.277,-358,-62.93,-62.93,True,14.68,27.2,400.0
44252,0,0,-708,-124.453,-387,-68.027,-68.027,True,14.68,25.4,374.0
44474,0,0,-714,-125.508,-379,-66.621,-66.621,True,14.676,26.4,386.0
44639,0,0,-704,-123.75,-349,-61.348,-61.348,True,14.68,26.4,386.0
44764,0,0,-713,-125.332,-398,-69.961,-69.961,True,14.676,27.0,396.0
44942,0,0,-684,-120.234,-385,-67.676,-67.676,True,14.684,27.1,396.0
45071,0,0,-674,-118.477,-371,-65.215,-65.215,True,14.676,27.1,396.0
45306,0,0,-674,-118.477,-382,-67.148,-67.148,True,14.684,26.9,396.0
45458,0,0,-672,-118.125,-381,-66.973,-66.973,True,14.68,26.7,394.0
45581,0,0,-672,-118.125,-375,-65.918,-65.918,True,14.68,28.8,422.0
45759,0,0,-672,-118.125,-381,-66.973,-66.973,True,14.676,25.7,376.0
45890,0,0,-669,-117.598,-383,-67.324,-67.324,True,14.676,27.5,380.0
46082,0,0,-667,-117.246,-379,-66.621,-66.621,True,14.688,26.9,396.0
46272,0,0,-667,-117.246,-377,-66.27,-66.27,True,14.676,28.3,394.0
46419,0,0,-668,-117.422,-378,-66.445,-66.445,True,14.676,26.3,386.0
46595,0,0,-672,-118.125,-378,-66.445,-66.445,True,14.68,29.2,430.0
46795,0,0,-676,-118.828,-369,-64.863,-64.863,True,14.68,26.6,390.0
46988,0,0,-686,-120.586,-376,-66.094,-66.094,True,14.676,28.0,410.0
47137,0,0,-689,-121.113,-367,-64.512,-64.512,True,14.672,27.8,406.0
47296,0,0,-691,-121.465,-369,-64.863,-64.863,True,14.68,27.7,406.0
47534,0,0,-694,-121.992,-374,-65.742,-65.742,True,14.684,26.8,394.0
47729,0,0,-709,-124.629,-365,-64.16,-64.16,True,14.676,27.3,400.0
47866,0,0,-730,-128.32,-371,-65.215,-65.215,True,14.672,26.9,394.0
48013,0,0,-742,-130.43,-357,-62.754,-62.754,True,14.684,26.9,394.0
48135,0,0,-742,-130.43,-359,-63.105,-63.105,True,14.676,26.3,386.0
48322,0,0,-734,-129.023,-381,-66.973,-66.973,True,14.68,27.5,404.0
48446,0,0,-714,-125.508,-369,-64.863,-64.863,True,14.676,27.3,400.0
48632,0,0,-706,-124.102,-383,-67.324,-67.324,True,14.676,27.3,400.0
48752,0,0,-700,-123.047,-379,-66.621,-66.621,True,14.676,27.2,400.0
48936,0,0,-698,-122.695,-372,-65.391,-65.391,True,14.676,27.1,396.0
49073,0,0,-698,-122.695,-372,-65.391,-65.391,True,14.672,27.4,404.0
49241,0,0,-699,-122.871,-375,-65.918,-65.918,True,14.68,27.1,396.0
49365,0,0,-699,-122.871,-376,-66.094,-66.094,True,14.672,26.3,386.0
49559,0,0,-699,-122.871,-374,-65.742,-65.742,True,14.684,25.5,374.0
49760,0,0,-699,-122.871,-374,-65.742,-65.742,True,14.688,25.3,370.0
49904,0,0,-699,-122.871,-376,-66.094,-66.094,True,14.68,26.7,394.0
50060,0,0,-698,-122.695,-377,-66.27,-66.27,True,14.68,27.7,406.0
50222,0,0,-698,-122.695,-376,-66.094,-66.094,True,14.672,26.8,394.0
50370,0,0,-697,-122.52,-376,-66.094,-66.094,True,14.664,27.5,404.0
50580,0,0,-696,-122.344,-378,-66.445,-66.445,True,14.68,27.3,400.0
50836,0,0,-696,-122.344,-377,-66.27,-66.27,True,14.68,29.5,432.0
50997,0,0,-695,-122.168,-377,-66.27,-66.27,True,14.688,28.4,416.0
51120,0,0,-695,-122.168,-378,-66.445,-66.445,True,14.68,25.8,380.0
51252,0,0,-695,-122.168,-378,-66.445,-66.445,True,14.632,9.7,140.0
51393,0,0,-695,-122.168,-377,-66.27,-66.27,True,14.676,27.4,404.0
51535,0,0,-695,-122.168,-377,-66.27,-66.27,True,14.672,28.1,412.0
51723,0,0,-695,-122.168,-378,-66.445,-66.445,True,14.688,26.8,394.0
51930,0,0,-695,-122.168,-378,-66.445,-66.445,True,14.68,28.1,412.0
52129,0,0,-695,-122.168,-377,-66.27,-66.27,True,14.676,26.4,386.0
52252,0,0,-695,-122.168,-377,-66.27,-66.27,True,14.676,27.7,406.0
52434,0,0,-695,-122.168,-378,-66.445,-66.445,True,14.676,28.1,386.0
52577,0,0,-695,-122.168,-377,-66.27,-66.27,True,14.68,26.7,394.0
52743,0,0,-695,-122.168,-377,-66.27,-66.27,True,14.672,27.6,406.0
52935,0,0,-695,-122.168,-377,-66.27,-66.27,True,14.684,27.5,404.0
53104,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.68,27.7,406.0
53368,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.676,28.7,376.0
53563,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.676,26.9,394.0
53750,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.676,26.5,390.0
53882,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.532,45.5,666.0
54063,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.684,27.4,404.0
54276,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.676,26.7,394.0
54486,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.684,25.8,380.0
54673,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.68,26.6,390.0
54853,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.668,26.7,390.0
55024,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.68,27.8,406.0
55148,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.676,27.2,400.0
55397,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.684,26.9,396.0
55529,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.676,26.6,390.0
55709,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.68,25.8,380.0
55908,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.68,26.5,390.0
56134,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.68,26.5,390.0
56336,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.68,26.4,386.0
56514,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.676,27.9,410.0
56651,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.676,26.6,390.0
56836,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.672,27.1,396.0
56959,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.676,26.6,390.0
57155,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.68,26.7,394.0
57331,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.676,27.7,406.0
57449,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.668,26.5,390.0
57617,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.684,27.0,396.0
57864,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.668,28.8,394.0
58065,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.676,25.9,380.0
58295,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.672,27.6,406.0
58472,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.676,28.1,412.0
58662,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.672,28.6,420.0
58799,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.676,27.0,396.0
58983,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.676,28.3,416.0
59109,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.672,27.1,396.0
59275,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.676,25.6,376.0
59407,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.672,26.5,390.0
59602,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.676,26.8,394.0
59848,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.672,26.3,386.0
60010,0,0,-694,-121.992,-377,-66.27,-66.27,True,14.68,26.7,394.0
