alpha_deg,i_ma,mode,pwm,setpoint_deg,t_s,theta_deg,v_bus
-55.723,88.3,3,55,0.0,4.418,-75.762,14.892
-23.027,82.3,3,55,0.0,4.4983,-124.277,14.892
-39.023,82.3,3,55,0.0,4.6829,-135.176,14.892
-69.785,88.8,3,55,0.0,4.7668,-135.176,14.88
-80.332,88.9,3,-70,0.0,4.8636,-131.836,14.884
-70.488,109.4,3,-70,0.0,4.9462,-121.816,14.824
-48.867,109.4,3,-70,0.0,5.0329,-102.48,14.836
-40.078,103.1,3,-70,0.0,5.1145,-69.082,14.844
-62.227,100.9,3,-70,0.0,5.1909,29.004,14.86
-85.605,99.5,3,-70,0.0,5.3445,93.691,14.856
-90.352,100.9,3,-70,0.0,5.4372,133.066,14.86
-18.457,120.2,3,-70,0.0,5.5444,109.336,14.816
-15.293,111.6,3,-70,0.0,5.6301,135.0,14.832
-24.258,120.1,3,-70,0.0,5.7608,135.352,14.812
-60.293,87.7,3,55,0.0,5.8515,133.066,14.888
-58.359,87.7,3,-55,0.0,5.9702,120.41,14.888
-51.328,84.3,3,-55,0.0,6.0435,110.215,14.892
-46.934,81.3,3,-55,0.0,6.1151,108.457,14.9
-50.625,79.7,3,-55,0.0,6.2019,119.004,14.904
-52.734,76.1,3,-55,0.0,6.3048,133.066,14.884
-34.277,79.6,3,-55,0.0,6.3946,133.594,14.908
-26.191,79.6,3,-55,0.0,6.4797,135.352,14.908
-28.301,83.9,3,70,0.0,6.55,134.824,14.892
-30.762,121.7,3,70,0.0,6.6497,118.828,14.812
-24.258,117.8,3,70,0.0,6.7384,76.289,14.816
-18.281,115.5,3,70,0.0,6.8561,38.32,14.824
-15.117,62.8,3,0,0.0,6.922,2.109,14.94
-61.699,119.8,3,-70,0.0,6.9983,-44.121,14.816
-100.371,114.9,3,-70,0.0,7.1443,-48.867,14.828
-91.758,114.4,3,-70,0.0,7.2627,-51.504,14.824
-47.109,114.9,3,-70,0.0,7.3411,-54.316,14.824
-17.227,109.5,3,-70,0.0,7.4276,-33.574,14.836
-25.664,57.2,3,45,0.0,7.5151,8.789,14.952
-39.727,132.5,3,70,0.0,7.6048,44.297,14.784
-35.684,132.5,3,70,0.0,7.6716,59.941,14.784
-20.039,123.0,3,70,0.0,7.7414,59.941,14.796
-13.008,129.3,3,70,0.0,7.825,51.328,14.792
-34.98,121.6,3,45,0.0,7.9088,25.664,14.812
-50.977,65.5,3,0,0.0,8.0375,0.176,14.94
-66.27,66.6,3,-70,0.0,8.1262,-33.398,14.932
-69.961,116.8,3,-70,0.0,8.2597,-45.527,14.82
-69.961,114.0,3,-70,0.0,8.336,-43.418,14.844
-66.797,58.7,3,0,0.0,8.4591,3.867,14.964
-50.625,73.7,3,45,0.0,8.644,25.84,14.92
-42.187,71.2,3,70,0.0,8.7428,33.574,14.92
-41.133,124.1,3,70,0.0,8.8266,34.102,14.804
-48.164,124.1,3,45,0.0,8.8952,28.828,14.804
-62.754,67.2,3,45,0.0,8.9641,21.445,14.932
-74.883,68.7,3,45,0.0,9.0399,8.086,14.928
-74.531,66.6,3,-45,0.0,9.1056,-17.754,14.932
-74.355,65.1,3,-70,0.0,9.2104,-30.586,14.936
-81.562,112.9,3,-70,0.0,9.2757,-30.762,14.84
-81.562,112.9,3,-45,0.0,9.377,-23.379,14.84
-81.562,62.0,3,-45,0.0,9.4627,-19.16,14.952
-77.695,61.5,3,-45,0.0,9.532,-12.656,14.96
-75.937,61.5,3,0,0.0,9.6003,1.055,15.02
-80.859,71.8,3,45,0.0,9.6712,21.973,14.92
-75.762,69.4,3,45,0.0,9.7993,26.016,14.928
-74.18,68.8,3,45,0.0,9.8901,23.379,14.924
-78.398,68.8,3,45,0.0,9.9729,18.809,14.924
-84.023,69.8,3,45,0.0,10.0447,6.328,14.924
-87.187,27.1,3,-45,0.0,10.1661,-8.086,15.02
-98.262,63.2,3,-45,0.0,10.2429,-13.535,14.936
-100.371,63.3,3,-45,0.0,10.3536,-14.59,14.936
-94.922,63.4,3,-45,0.0,10.4175,-14.941,14.94
-84.727,59.8,3,-45,0.0,10.4832,-9.492,14.92
-85.43,22.2,3,45,0.0,10.5948,10.02,15.012
-77.52,69.9,3,45,0.0,10.7444,12.305,14.928
-72.949,69.5,3,45,0.0,10.8262,10.02,14.932
-78.574,69.4,3,45,0.0,10.8921,6.855,14.928
-91.055,26.9,3,0,0.0,10.9888,1.406,15.016
-97.207,26.9,3,0,0.0,11.0855,-3.34,15.016
-95.625,27.0,3,-45,0.0,11.1529,-9.844,15.016
-92.637,63.2,3,-45,0.0,11.2331,-11.953,14.94
-91.758,62.5,3,-45,0.0,11.3054,-7.91,14.956
-91.582,62.5,3,0,0.0,11.4031,-1.23,14.956
-88.242,26.4,3,0,0.0,11.471,4.395,15.016
-80.684,69.8,3,45,0.0,11.5398,6.328,14.924
-74.707,28.0,3,0,0.0,11.6127,4.746,15.016
-86.66,69.4,3,0,0.0,11.7034,4.57,14.924
-93.164,27.1,3,0,0.0,11.8313,1.055,15.02
-94.043,26.6,3,-45,0.0,11.9081,-5.977,15.02
-92.812,62.9,3,-45,0.0,12.0138,-7.559,14.944
-93.34,61.4,3,0,0.0,12.1225,-2.285,14.944
-88.594,27.3,3,0,0.0,12.2145,-0.352,15.02
-82.441,27.3,3,0,0.0,12.2958,1.582,15.02
-83.145,26.8,3,45,0.0,12.3634,6.152,15.02
-82.969,69.0,3,45,0.0,12.4532,5.977,14.924
-84.727,24.8,3,0,0.0,12.5259,2.637,15.02
-91.406,27.1,3,0,0.0,12.6237,2.813,15.02
-94.922,26.8,0,0,0.0,12.6956,1.494,15.02
-91.582,26.8,0,0,0.0,12.7744,-1.846,15.02
-84.727,26.4,0,0,0.0,12.8422,-6.24,15.02
-87.715,27.3,0,0,0.0,12.9623,-4.131,15.036
-91.934,26.8,0,0,0.0,13.0681,-1.67,15.024
-91.406,27.1,0,0,0.0,13.1359,-1.318,15.02
-86.836,26.5,0,0,0.0,13.2476,-2.021,15.02
-85.957,27.1,0,0,0.0,13.3098,-0.615,15.02
-87.891,27.2,0,0,0.0,13.4105,1.494,15.02
-89.648,27.2,0,0,0.0,13.4762,3.428,15.02
-89.297,27.4,0,0,0.0,13.551,3.779,15.02
-87.012,27.0,0,0,0.0,13.6343,3.779,15.024
-86.484,27.1,0,0,0.0,13.7377,4.307,15.02
-87.363,27.1,0,0,0.0,13.8174,4.834,15.02
-88.594,26.2,0,0,0.0,13.8852,5.186,15.024
-88.945,26.2,0,0,0.0,13.9735,5.186,15.024
-88.945,27.3,0,0,0.0,14.0503,5.186,15.02
-87.891,27.0,0,0,0.0,14.1181,5.186,15.02
-87.187,27.2,0,0,0.0,14.2248,5.186,15.02
-87.715,27.2,0,0,0.0,14.3784,5.186,15.02
-88.418,27.5,0,0,0.0,14.4473,5.186,15.02
-88.77,26.9,0,0,0.0,14.5231,5.186,15.02
-88.945,26.9,0,0,0.0,14.5974,5.186,15.024
-88.418,26.9,0,0,0.0,14.6702,5.186,15.024
-87.715,23.8,0,0,0.0,14.738,5.186,15.02
-87.363,27.9,0,0,0.0,14.8267,5.186,15.016
-87.539,28.5,0,0,0.0,14.9036,5.186,15.016
-87.891,28.5,0,0,0.0,14.977,5.186,15.016
-88.594,28.5,0,0,0.0,15.0548,5.186,14.992
-88.77,26.6,0,0,0.0,15.1263,5.186,15.024
-88.594,27.1,0,0,0.0,15.2095,5.186,15.02
-88.242,27.1,0,0,0.0,15.2794,5.186,15.02
-87.715,26.9,0,0,0.0,15.3481,5.186,15.016
-87.539,27.4,0,0,0.0,15.4417,5.186,15.02
-87.891,27.0,0,0,0.0,15.5521,5.186,15.024
-88.418,26.9,0,0,0.0,15.6273,5.186,15.024
-88.594,26.9,0,0,0.0,15.6971,5.186,15.024
-88.594,26.7,0,0,0.0,15.7675,5.186,15.02
-88.066,26.0,0,0,0.0,15.8473,5.186,15.02
-87.715,27.3,0,0,0.0,15.946,5.186,15.024
-87.539,27.2,0,0,0.0,16.0328,5.186,15.02
-87.891,27.2,0,0,0.0,16.1046,5.186,15.02
-88.418,26.5,0,0,0.0,16.1744,5.186,15.02
-88.594,26.8,0,0,0.0,16.2891,5.186,15.02
-88.418,27.2,0,0,0.0,16.3569,5.186,15.02
-88.066,27.0,0,0,0.0,16.4458,5.186,15.02
-87.715,26.8,0,0,0.0,16.5216,5.186,15.024
-87.891,27.2,0,0,0.0,16.6501,5.186,15.024
-88.066,26.8,0,0,0.0,16.7329,5.186,15.02
-88.418,27.8,0,0,0.0,16.8077,5.186,15.012
-88.418,27.1,0,0,0.0,16.9418,5.186,15.02
-88.066,27.2,0,0,0.0,17.0226,5.186,15.02
-87.715,26.0,0,0,0.0,17.1179,5.186,15.02
-87.891,26.8,0,0,0.0,17.2376,5.186,15.028
-88.242,26.4,0,0,0.0,17.3214,5.186,15.02
-88.418,26.8,0,0,0.0,17.4217,5.186,15.024
-88.418,26.9,0,0,0.0,17.531,5.186,15.028
-88.066,27.2,0,0,0.0,17.5978,5.186,15.02
-87.891,27.2,0,0,0.0,17.7001,5.186,15.02
-87.891,26.8,0,0,0.0,17.7765,5.186,15.024
-88.066,27.1,0,0,0.0,17.8483,5.186,15.024
-88.418,27.1,0,0,0.0,17.962,5.186,15.02
