alpha_deg,i_ma,mode,pwm,setpoint_deg,t_s,theta_deg,v_bus
-124.98,26.8,0,0,0.0,7.0124,57.744,15.02
-124.805,27.3,0,0,0.0,7.1154,57.744,15.016
-124.277,27.2,0,0,0.0,7.1886,57.744,15.02
-124.102,27.2,0,0,0.0,7.2803,57.744,15.02
-124.277,26.8,0,0,0.0,7.377,57.744,15.02
-124.453,26.4,0,0,0.0,7.4493,57.744,15.02
-124.98,27.1,0,0,0.0,7.5286,57.744,15.02
-124.98,27.4,0,0,0.0,7.6126,57.744,15.02
-124.629,27.4,0,0,0.0,7.7141,57.744,15.02
-124.277,27.1,0,0,0.0,7.7909,57.744,15.02
-124.277,27.1,0,0,0.0,7.8976,57.744,15.02
-124.453,25.8,0,0,0.0,7.9694,57.744,15.016
-124.805,26.9,0,0,0.0,8.0651,57.744,15.016
-124.805,27.3,0,0,0.0,8.1395,57.744,15.016
-124.805,27.3,0,0,0.0,8.2102,57.744,15.016
-124.629,27.0,0,0,0.0,8.28,57.744,15.016
-124.453,26.9,0,0,0.0,8.3608,57.744,15.016
-124.277,27.3,0,0,0.0,8.4536,57.744,15.02
-124.453,27.1,0,0,0.0,8.521,57.744,15.02
-124.629,26.4,0,0,0.0,8.5963,57.744,15.012
-124.805,25.6,0,0,0.0,8.699,57.744,15.016
-124.805,25.6,0,0,0.0,8.811,57.744,15.016
-124.629,26.3,0,0,0.0,8.8762,57.744,15.016
-124.453,26.8,0,0,0.0,8.944,57.744,15.02
-124.277,26.8,0,0,0.0,9.021,57.744,15.02
-124.453,26.8,0,0,0.0,9.0951,57.744,15.02
-124.453,26.5,0,0,0.0,9.1722,57.744,15.016
-124.805,27.2,0,0,0.0,9.2481,57.744,15.016
-124.805,27.1,0,0,0.0,9.3398,57.744,15.02
-124.629,24.2,0,0,0.0,9.4156,57.744,15.016
-124.453,24.2,0,0,0.0,9.4943,57.744,15.016
-124.453,26.7,0,0,0.0,9.5841,57.744,15.016
-124.453,27.1,0,0,0.0,9.6649,57.744,15.02
-124.629,27.4,0,0,0.0,9.7482,57.744,15.016
-124.629,29.3,0,0,0.0,9.8499,57.744,14.988
-124.629,30.0,0,0,0.0,9.9423,57.744,15.0
