t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
35,5,-27,1,0.176,1,0.176,0.176,True,14.528,61.1,892.0
202,5,26,29,5.098,17,2.988,2.988,True,14.608,46.5,678.0
348,5,50,-40,-7.031,-77,-13.535,-13.535,True,14.504,70.7,1026.0
538,5,-49,3,0.527,88,15.469,15.469,True,14.532,63.8,928.0
730,5,50,-67,-11.777,-100,-17.578,-17.578,True,14.492,72.3,1048.0
851,5,-44,-111,-19.512,-128,-22.5,-22.5,True,14.564,53.4,776.0
1027,5,-29,73,12.832,245,43.066,43.066,True,14.524,66.1,964.0
1152,5,50,-48,-8.438,-72,-12.656,-12.656,True,14.512,69.2,1002.0
1333,5,-42,-128,-22.5,-195,-34.277,-34.277,True,14.568,53.6,780.0
1460,5,-50,79,13.887,273,47.988,47.988,True,14.524,66.5,966.0
1650,5,50,-34,-5.977,-52,-9.141,-9.141,True,14.524,66.4,964.0
1778,5,29,-161,-28.301,-365,-64.16,-64.16,True,14.592,51.2,748.0
1967,5,-50,73,12.832,270,47.461,47.461,True,14.532,66.8,970.0
2096,5,43,119,20.918,349,61.348,61.348,True,14.544,61.5,894.0
2225,5,50,-99,-17.402,-199,-34.98,-34.98,True,14.508,72.0,1046.0
2354,5,-38,-176,-30.937,-420,-73.828,-73.828,True,14.58,52.0,756.0
2501,5,-49,22,3.867,143,25.137,25.137,True,14.548,59.7,868.0
2654,5,42,126,22.148,465,81.738,81.738,True,14.608,44.7,652.0
2823,5,49,-133,-23.379,-306,-53.789,-53.789,True,14.508,69.9,1016.0
2945,5,-37,-185,-32.52,-476,-83.672,-83.672,True,14.572,51.9,756.0
3093,5,-45,-37,-6.504,26,4.57,4.57,True,14.564,55.0,800.0
3225,5,22,122,21.445,521,91.582,91.582,True,14.54,62.1,878.0
3399,5,50,-69,-12.129,-110,-19.336,-19.336,True,14.524,65.5,950.0
3563,5,-18,-188,-33.047,-542,-95.273,-95.273,True,14.656,35.1,512.0
3712,5,-49,-1,-0.176,92,16.172,16.172,True,14.552,58.8,856.0
3833,5,42,127,22.324,554,97.383,97.383,True,14.544,61.5,894.0
4003,5,44,102,17.93,262,46.055,46.055,True,14.54,61.8,898.0
4127,5,48,-167,-29.355,-503,-88.418,-88.418,True,14.5,71.6,1038.0
4319,5,-39,-170,-29.883,-376,-66.094,-66.094,True,14.584,51.5,750.0
4443,5,-50,117,20.566,464,81.562,81.562,True,14.516,66.1,960.0
4581,5,-49,129,22.676,585,102.832,102.832,True,14.52,64.5,938.0
4702,5,49,2,0.352,29,5.098,5.098,True,14.544,61.2,892.0
4836,5,-39,-170,-29.883,-597,-104.941,-104.941,True,14.576,53.0,774.0
4957,5,48,-174,-30.586,-532,-93.516,-93.516,True,14.496,71.5,1036.0
5087,5,-51,64,11.25,230,40.43,40.43,True,14.536,63.7,924.0
5215,5,43,114,20.039,652,114.609,114.609,True,14.536,63.3,920.0
5349,5,44,111,19.512,443,77.871,77.871,True,14.528,62.1,902.0
5480,5,48,-174,-30.586,-391,-68.73,-68.73,True,14.5,71.4,1036.0
5617,5,48,-178,-31.289,-682,-119.883,-119.883,True,14.604,52.0,756.0
5744,5,-39,-162,-28.477,-309,-54.316,-54.316,True,14.576,52.0,756.0
5863,5,-50,118,20.742,481,84.551,84.551,True,14.52,68.7,1000.0
6027,5,-49,113,19.863,702,123.398,123.398,True,14.524,67.2,976.0
6169,5,49,19,3.34,61,10.723,10.723,True,14.54,60.3,878.0
6295,5,-40,-145,-25.488,-623,-109.512,-109.512,True,14.576,53.9,786.0
6431,5,50,-125,-21.973,-599,-105.293,-105.293,True,14.496,73.0,1058.0
