t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
87,5,-27,8,1.406,7,1.23,1.23,True,14.628,43.3,632.0
312,5,49,-16,-2.813,-48,-8.438,-8.438,True,14.508,70.0,1016.0
478,5,-27,-24,-4.219,41,7.207,7.207,True,14.524,65.9,956.0
742,5,50,-106,-18.633,-158,-27.773,-27.773,True,14.496,72.9,1056.0
918,5,-49,-10,-1.758,95,16.699,16.699,True,14.536,63.9,930.0
1132,5,49,-27,-4.746,-9,-1.582,-1.582,True,14.524,67.6,984.0
1254,5,29,-157,-27.598,-276,-48.516,-48.516,True,14.6,45.6,666.0
1441,5,-50,66,11.602,264,46.406,46.406,True,14.52,69.8,1012.0
1567,5,46,67,11.777,206,36.211,36.211,True,14.528,65.1,948.0
1792,5,-37,-188,-33.047,-327,-57.48,-57.48,True,14.58,51.9,756.0
1952,5,-50,57,10.02,285,50.098,50.098,True,14.528,66.3,964.0
2081,5,45,87,15.293,308,54.141,54.141,True,14.532,64.5,938.0
2278,5,47,-198,-34.805,-401,-70.488,-70.488,True,14.512,69.0,1002.0
2414,5,-42,-131,-23.027,-113,-19.863,-19.863,True,14.58,52.2,760.0
2565,5,-29,93,16.348,443,77.871,77.871,True,14.516,65.3,950.0
2760,5,49,-152,-26.719,-240,-42.187,-42.187,True,14.52,67.3,976.0
2985,5,-39,-160,-28.125,-171,-30.059,-30.059,True,14.584,52.9,774.0
3113,5,-50,80,14.063,436,76.641,76.641,True,14.52,66.6,966.0
3299,5,49,17,2.988,131,23.027,23.027,True,14.532,63.0,914.0
3501,5,-33,-229,-40.254,-501,-88.066,-88.066,True,14.596,48.9,714.0
3706,5,-50,72,12.656,409,71.895,71.895,True,14.524,67.2,976.0
3890,5,46,81,14.238,334,58.711,58.711,True,14.532,63.9,928.0
4106,5,-15,-232,-40.781,-552,-97.031,-97.031,True,14.596,47.4,692.0
4230,5,-36,-198,-34.805,-255,-44.824,-44.824,True,14.6,48.4,708.0
4418,5,45,90,15.82,574,100.898,100.898,True,14.524,67.3,944.0
4536,5,46,78,13.711,361,63.457,63.457,True,14.524,66.3,964.0
4739,5,-33,-232,-40.781,-559,-98.262,-98.262,True,14.592,47.1,688.0
4914,5,-40,-154,-27.07,-139,-24.434,-24.434,True,14.584,52.1,760.0
5138,5,-51,87,15.293,587,103.184,103.184,True,14.508,69.0,1000.0
5324,5,47,-198,-34.805,-339,-59.59,-59.59,True,14.528,65.4,950.0
5588,5,-38,-174,-30.586,-221,-38.848,-38.848,True,14.588,49.2,718.0
5730,5,45,95,16.699,549,96.504,96.504,True,14.524,66.7,970.0
5947,5,48,33,5.801,211,37.09,37.09,True,14.528,64.0,930.0
6067,5,-34,-226,-39.727,-521,-91.582,-91.582,True,14.54,55.5,810.0
6259,5,-34,-226,-39.727,-503,-88.418,-88.418,True,14.532,57.4,836.0
6393,5,-50,76,13.359,404,71.016,71.016,True,14.524,65.3,948.0
6545,5,-50,80,14.063,659,115.84,115.84,True,14.512,69.7,1012.0
6770,5,47,-208,-36.563,-372,-65.391,-65.391,True,14.528,66.5,966.0
6912,5,46,-214,-37.617,-668,-117.422,-117.422,True,14.528,67.3,976.0
7082,5,-49,-2,-0.352,149,26.191,26.191,True,14.552,60.0,874.0
7295,5,-50,67,11.777,684,120.234,120.234,True,14.52,67.3,976.0
7485,5,47,-201,-35.332,-290,-50.977,-50.977,True,14.54,64.5,938.0
7618,5,-34,-219,-38.496,-712,-125.156,-125.156,True,14.592,48.4,708.0
7825,5,-40,-151,-26.543,-169,-29.707,-29.707,True,14.588,52.3,764.0
7997,5,0,76,13.359,725,127.441,127.441,True,14.608,43.5,636.0
8125,5,-50,78,13.711,576,101.25,101.25,True,14.516,68.0,986.0
8251,5,48,-174,-30.586,-227,-39.902,-39.902,True,14.532,64.1,930.0
8400,5,-20,-203,-35.684,-744,-130.781,-130.781,True,14.644,35.3,518.0
8619,5,-46,-80,-14.063,-52,-9.141,-9.141,True,14.564,55.8,796.0
8833,5,0,73,12.832,778,136.758,136.758,True,14.624,40.9,484.0
9022,5,49,-2,-0.352,136,23.906,23.906,True,14.528,65.5,914.0
9161,5,-34,-218,-38.32,-666,-117.07,-117.07,True,14.588,49.9,728.0
9324,5,47,-194,-34.102,-695,-122.168,-122.168,True,14.604,43.4,632.0
9459,5,-47,-58,-10.195,-20,-3.516,-3.516,True,14.576,53.7,784.0
9622,5,0,92,16.172,768,135.0,135.0,True,14.628,40.9,600.0
9848,5,47,60,10.547,281,49.395,49.395,True,14.532,64.3,934.0
10036,5,-21,-196,-34.453,-743,-130.605,-130.605,True,14.648,35.4,518.0
10173,5,21,-175,-30.762,-751,-132.012,-132.012,True,14.636,37.7,550.0
10368,5,-50,96,16.875,309,54.316,54.316,True,14.528,65.9,956.0
10560,5,60,70,12.305,844,148.359,148.359,True,14.388,105.2,1510.0
10698,5,-50,77,13.535,555,97.559,97.559,True,14.516,68.1,990.0
10828,5,47,-205,-36.035,-332,-58.359,-58.359,True,14.528,64.5,938.0
10968,5,0,-170,-29.883,-848,-149.062,-149.062,True,14.448,86.6,1252.0
11102,5,0,-52,-9.141,-921,-161.895,-161.895,True,14.676,43.0,630.0
11249,5,-45,-85,-14.941,-453,-79.629,-79.629,True,14.548,60.6,882.0
11407,5,36,199,34.98,616,108.281,108.281,True,14.576,51.5,750.0
11544,5,69,20,3.516,992,174.375,174.375,True,14.356,108.5,1560.0
11667,5,43,-274,-48.164,1421,249.785,249.785,True,14.544,63.4,920.0
11803,5,-64,-133,-23.379,2451,430.84,70.488,True,14.42,93.4,1346.0
11925,5,-55,-237,-41.66,3023,531.387,171.035,True,14.46,81.0,1170.0
12060,5,-54,-246,-43.242,3342,587.461,227.109,True,14.492,73.1,1058.0
12271,5,-44,342,60.117,4706,827.227,106.699,True,14.556,57.9,842.0
12401,5,-45,327,57.48,5033,884.707,164.18,True,14.556,62.2,904.0
12579,5,-54,241,42.363,5390,947.461,226.934,True,14.492,75.9,1098.0
12707,5,-41,387,68.027,6105,1073.145,352.617,True,14.58,51.5,750.0
12842,5,54,243,42.715,6469,1137.129,53.437,True,14.512,73.4,1064.0
12978,5,60,-183,-32.168,6219,1093.184,9.492,True,14.452,82.1,1186.0
13113,5,22,-670,-117.773,5898,1036.758,-46.934,True,14.628,40.5,560.0
13257,5,-16,-824,-144.844,6198,1089.492,5.801,True,14.664,29.0,426.0
13420,5,14,-880,-154.687,6484,1139.766,56.074,True,14.672,29.0,426.0
13540,5,11,-1052,-184.922,6114,1074.727,-8.965,True,14.672,26.6,390.0
13677,5,-13,-918,-161.367,6060,1065.234,-18.457,True,14.676,27.6,406.0
13806,5,-10,-621,-109.16,6300,1107.422,23.73,True,14.648,32.6,404.0
13962,5,32,-449,-78.926,6168,1084.219,0.527,True,14.592,48.6,708.0
14102,5,-9,-363,-63.809,5950,1045.898,-37.793,True,14.576,56.1,820.0
14249,5,-47,-63,-11.074,6248,1098.281,14.59,True,14.556,57.6,838.0
14409,5,48,51,8.965,6192,1088.438,4.746,True,14.356,70.4,1016.0
14536,5,51,-57,-10.02,5875,1032.715,-50.977,True,14.492,72.9,1058.0
14662,5,-49,16,2.813,6084,1069.453,-14.238,True,14.54,61.2,888.0
14782,5,-49,155,27.246,6414,1127.461,43.77,True,14.524,66.6,966.0
14916,5,49,14,2.461,6149,1080.879,-2.813,True,14.528,64.1,930.0
15062,5,-37,-192,-33.75,5830,1024.805,-58.887,True,14.588,50.6,738.0
15208,5,-46,-69,-12.129,6294,1106.367,22.676,True,14.548,58.4,848.0
15331,5,27,-29,-5.098,6487,1140.293,56.602,True,14.504,72.7,1056.0
15480,5,42,-285,-50.098,5945,1045.02,-38.672,True,14.56,57.1,832.0
15617,5,-23,-352,-61.875,5815,1022.168,-61.523,True,14.632,39.0,570.0
15759,5,-43,-120,-21.094,6416,1127.813,44.121,True,14.568,54.8,800.0
15886,5,50,-79,-13.887,6503,1143.105,59.414,True,14.488,74.7,1082.0
16013,5,41,-304,-53.437,5939,1043.965,-39.727,True,14.564,56.7,826.0
16136,5,-23,-354,-62.227,5762,1012.852,-70.84,True,14.636,38.6,564.0
16263,5,-38,-171,-30.059,6214,1092.305,8.613,True,14.596,49.7,724.0
16414,5,49,-24,-4.219,6553,1151.895,68.203,True,14.5,73.0,1058.0
16539,5,48,-185,-32.52,6078,1068.398,-15.293,True,14.544,63.6,924.0
16666,5,41,-304,-53.437,5706,1003.008,-80.684,True,14.552,58.6,852.0
16852,5,-46,-80,-14.063,6325,1111.816,28.125,True,14.568,56.6,826.0
16998,5,49,9,1.582,6591,1158.574,74.883,True,14.492,72.7,1056.0
17126,5,48,-180,-31.641,6064,1065.938,-17.754,True,14.536,63.0,914.0
17256,5,41,-308,-54.141,5669,996.504,-87.187,True,14.544,60.8,848.0
17435,5,-42,-134,-23.555,6239,1096.699,13.008,True,14.58,53.6,750.0
17580,5,-27,-10,-1.758,6638,1166.836,83.145,True,14.5,68.9,1002.0
17738,5,45,-236,-41.484,5988,1052.578,-31.113,True,14.54,62.1,904.0
17893,5,39,-330,-58.008,5645,992.285,-91.406,True,14.556,56.3,820.0
18049,5,-42,-129,-22.676,6264,1101.094,17.402,True,14.58,52.2,760.0
18175,5,-49,-14,-2.461,6672,1172.813,89.121,True,14.52,65.9,956.0
18302,5,50,-51,-8.965,6366,1119.023,35.332,True,14.532,66.4,964.0
18446,5,41,-313,-55.02,5656,994.219,-89.473,True,14.56,58.2,848.0
18582,5,-27,-311,-54.668,5765,1013.379,-70.312,True,14.62,41.9,612.0
18711,5,-48,-40,-7.031,6478,1138.711,55.02,True,14.532,60.0,872.0
18845,5,-49,3,0.527,6693,1176.504,92.812,True,14.532,66.6,966.0
18996,5,48,-226,-39.727,6003,1055.215,-28.477,True,14.54,60.2,874.0
19119,5,-25,-329,-57.832,5587,982.09,-101.602,True,14.628,37.8,550.0
19261,5,-26,-319,-56.074,5797,1019.004,-64.687,True,14.628,39.5,576.0
19402,5,-48,-37,-6.504,6586,1157.695,74.004,True,14.536,64.2,934.0
19531,5,49,-19,-3.34,6664,1171.406,87.715,True,14.508,70.2,1020.0
19690,5,41,-311,-54.668,5806,1020.586,-63.105,True,14.564,56.5,822.0
19832,5,39,-339,-59.59,5577,980.332,-103.359,True,14.552,57.2,832.0
19960,5,-32,-234,-41.133,6053,1064.004,-19.687,True,14.604,45.4,662.0
20078,5,49,-23,-4.043,6683,1174.746,91.055,True,14.528,65.1,944.0
20204,5,49,-13,-2.285,6661,1170.879,87.187,True,14.52,70.3,1020.0
20400,5,42,-293,-51.504,5850,1028.32,-55.371,True,14.556,31.9,462.0
20536,5,39,-330,-58.008,5597,983.848,-99.844,True,14.564,58.6,852.0
20657,5,-40,-139,-24.434,6225,1094.238,10.547,True,14.58,52.4,764.0
20812,5,27,-10,-1.758,6763,1188.809,105.117,True,14.5,73.7,1068.0
20936,5,49,-18,-3.164,6515,1145.215,61.523,True,14.508,70.8,1026.0
21077,5,40,-311,-54.668,5662,995.273,-88.418,True,14.564,57.8,842.0
21219,5,40,-311,-54.668,5567,978.574,-105.117,True,14.556,58.0,846.0
21346,5,-40,-156,-27.422,6156,1082.109,-1.582,True,14.584,47.9,698.0
21508,5,50,-1,-0.176,6777,1191.27,107.578,True,14.484,75.6,1094.0
21654,5,50,-36,-6.328,6425,1129.395,45.703,True,14.516,68.6,996.0
21827,5,-26,-317,-55.723,5532,972.422,-111.27,True,14.62,41.7,610.0
21965,5,40,-319,-56.074,5641,991.582,-92.109,True,14.548,60.4,838.0
22122,5,-49,-26,-4.57,6561,1153.301,69.609,True,14.536,63.9,928.0
22256,5,27,-24,-4.219,6804,1196.016,112.324,True,14.52,67.3,976.0
22383,5,50,-75,-13.184,6370,1119.727,36.035,True,14.512,68.7,996.0
22513,5,-25,-338,-59.414,5601,984.551,-99.141,True,14.62,40.1,586.0
22646,5,39,-331,-58.184,5522,970.664,-113.027,True,14.56,57.5,836.0
22783,5,-40,-153,-26.895,6205,1090.723,7.031,True,14.584,53.1,774.0
22929,5,49,-24,-4.219,6804,1196.016,112.324,True,14.496,73.9,1072.0
23057,5,-49,-24,-4.219,6689,1175.801,92.109,True,14.524,65.8,956.0
23176,5,42,-279,-49.043,5912,1039.219,-44.473,True,14.568,57.7,838.0
23303,5,-25,-323,-56.777,5480,963.281,-120.41,True,14.62,42.5,622.0
23443,5,-25,-322,-56.602,5656,994.219,-89.473,True,14.556,57.7,838.0
23569,5,-48,-37,-6.504,6491,1140.996,57.305,True,14.544,60.5,878.0
23690,5,49,-23,-4.043,6844,1203.047,119.355,True,14.5,72.1,1046.0
23843,5,50,-36,-6.328,6509,1144.16,60.469,True,14.504,73.3,1062.0
23988,5,39,-330,-58.008,5653,993.691,-90.0,True,14.56,56.0,816.0
24112,5,41,-314,-55.195,5447,957.48,-126.211,True,14.668,30.4,446.0
24234,5,-28,-295,-51.855,5834,1025.508,-58.184,True,14.616,43.1,630.0
24367,5,-49,-12,-2.109,6652,1169.297,85.605,True,14.528,66.4,964.0
24493,5,-48,-33,-5.801,6864,1206.563,122.871,True,14.528,65.3,950.0
24616,5,50,-43,-7.559,6471,1137.48,53.789,True,14.5,71.6,1038.0
24757,5,-25,-326,-57.305,5585,981.738,-101.953,True,14.576,49.8,728.0
24900,5,17,-302,-53.086,5446,957.305,-126.387,True,14.656,30.4,446.0
25028,5,-30,-261,-45.879,5903,1037.637,-46.055,True,14.612,43.8,638.0
25156,5,49,10,1.758,6736,1184.063,100.371,True,14.488,70.5,1022.0
25350,5,-49,-15,-2.637,6828,1200.234,116.543,True,14.524,64.6,938.0
25517,5,41,-309,-54.316,5682,998.789,-84.902,True,14.548,59.1,858.0
25675,5,0,-284,-49.922,5385,946.582,-137.109,True,14.676,28.3,416.0
25823,5,-31,-254,-44.648,5886,1034.648,-49.043,True,14.608,45.0,658.0
25989,5,49,20,3.516,6696,1177.031,93.34,True,14.644,32.3,472.0
26255,5,50,-44,-7.734,6367,1119.199,35.508,True,14.508,69.9,986.0
26395,5,-28,-294,-51.68,5498,966.445,-117.246,True,14.612,42.5,622.0
26545,5,18,-272,-47.812,5441,956.426,-127.266,True,14.648,33.8,494.0
26711,5,-44,-89,-15.645,6222,1093.711,10.02,True,14.568,53.2,776.0
26862,5,25,0,0.0,6928,1217.813,134.121,True,14.62,40.7,594.0
27039,5,49,14,2.461,6622,1164.023,80.332,True,14.5,71.4,1036.0
27160,5,43,-286,-50.273,5732,1007.578,-76.113,True,14.552,59.5,866.0
27280,5,-18,-266,-46.758,5355,941.309,-142.383,True,14.656,30.1,442.0
27415,5,18,-270,-47.461,5438,955.898,-127.793,True,14.664,31.2,458.0
27562,5,-48,-39,-6.855,6344,1115.156,31.465,True,14.556,57.1,832.0
27709,5,24,-7,-1.23,6937,1219.395,135.703,True,14.616,41.0,600.0
27837,5,-24,-10,-1.758,6883,1209.902,126.211,True,14.632,39.5,566.0
27972,5,50,-120,-21.094,6189,1087.91,4.219,True,14.528,62.6,910.0
28093,5,-28,-288,-50.625,5476,962.578,-121.113,True,14.624,44.3,648.0
28216,5,0,-220,-38.672,5283,928.652,-155.039,True,14.492,77.9,1128.0
28348,5,44,-249,-43.77,5552,975.938,-107.754,True,14.536,62.7,910.0
28487,5,-49,12,2.109,6439,1131.855,48.164,True,14.544,60.4,878.0
28645,5,69,-38,-6.68,7024,1234.688,150.996,True,14.34,97.0,1382.0
28774,5,59,-197,-34.629,7137,1254.551,170.859,True,14.44,87.1,1258.0
28893,5,39,-407,-71.543,7221,1269.316,185.625,True,14.572,55.4,810.0
29021,5,25,-608,-106.875,7426,1305.352,221.66,True,14.616,43.4,636.0
29155,5,-10,-595,-104.59,8094,1422.773,339.082,True,14.676,26.3,386.0
29302,5,-36,-438,-76.992,8968,1576.406,129.902,True,14.584,51.2,730.0
29424,5,38,-414,-72.773,9102,1599.961,153.457,True,14.56,56.2,820.0
29567,5,50,-284,-49.922,8843,1554.434,107.93,True,14.492,75.9,1102.0
29792,5,30,-520,-91.406,7484,1315.547,-130.957,True,14.596,48.8,714.0
29928,5,-33,-476,-83.672,7429,1305.879,-140.625,True,14.592,48.9,714.0
30050,5,-38,-413,-72.598,7916,1391.484,-55.02,True,14.588,44.3,646.0
30207,5,50,-50,-8.789,8870,1559.18,112.676,True,14.488,73.5,1064.0
30362,5,0,-33,-5.801,9065,1593.457,146.953,True,14.672,31.2,456.0
30481,5,-50,48,8.438,8785,1544.238,97.734,True,14.524,66.0,956.0
30614,5,48,-203,-35.684,7911,1390.605,-55.898,True,14.516,65.0,944.0
30745,5,-60,-181,-31.816,7341,1290.41,-156.094,True,14.468,82.0,1186.0
30872,4,-59,-20,-3.516,7116,1250.859,-195.645,True,14.468,79.1,1144.0
31030,4,-51,181,31.816,6588,1158.047,-288.457,True,14.508,69.2,1002.0
31154,4,-59,28,4.922,5601,984.551,-461.953,True,14.464,81.4,1176.0
31337,4,0,219,38.496,5433,955.02,-491.484,True,14.676,28.4,416.0
31460,4,0,328,57.656,6109,1073.848,-372.656,True,14.672,27.9,390.0
31601,4,-53,290,50.977,6645,1168.066,-278.438,True,14.484,75.8,1098.0
31742,5,49,20,3.516,6310,1109.18,-28.652,True,14.544,60.8,884.0
31893,5,-14,-404,-71.016,5710,1003.711,-134.121,True,14.676,26.5,390.0
32015,5,31,-480,-84.375,5887,1034.824,-103.008,True,14.592,47.6,694.0
32160,5,-26,-320,-56.25,6541,1149.785,11.953,True,14.624,41.3,602.0
32280,5,39,-346,-60.82,6567,1154.355,16.523,True,14.564,56.5,822.0
32399,5,28,-561,-98.613,5984,1051.875,-85.957,True,14.612,45.9,672.0
32546,5,9,-574,-100.898,5740,1008.984,-128.848,True,14.676,27.9,410.0
32681,5,-27,-300,-52.734,6268,1101.797,-36.035,True,14.628,41.0,600.0
32809,5,29,-129,-22.676,6591,1158.574,20.742,True,14.592,47.6,694.0
32956,5,45,-240,-42.187,6069,1066.816,-71.016,True,14.548,61.2,892.0
33100,5,0,-299,-52.559,5689,1000.02,-137.812,True,14.668,30.0,440.0
33217,5,-38,-171,-30.059,6021,1058.379,-79.453,True,14.584,49.6,724.0
33359,5,-51,63,11.074,6573,1155.41,17.578,True,14.516,70.6,1026.0
33497,5,49,6,1.055,6304,1108.125,-29.707,True,14.524,67.0,974.0
33621,5,-20,-226,-39.727,5735,1008.105,-129.727,True,14.652,33.4,488.0
33748,5,46,-213,-37.441,5798,1019.18,-118.652,True,14.52,63.1,920.0
33873,5,-49,10,1.758,6413,1127.285,-10.547,True,14.488,71.9,1046.0
34017,5,48,36,6.328,6538,1149.258,11.426,True,14.504,69.7,1012.0
34154,5,-34,-225,-39.551,5947,1045.371,-92.461,True,14.536,62.4,908.0
34322,5,43,-284,-49.922,5782,1016.367,-121.465,True,14.544,63.2,918.0
34447,5,-47,-59,-10.371,6387,1122.715,-15.117,True,14.552,59.0,858.0
34595,5,49,-7,-1.23,6593,1158.926,21.094,True,14.48,74.5,1078.0
34732,5,-30,-264,-46.406,5930,1042.383,-95.449,True,14.588,47.5,694.0
34872,5,16,-314,-55.195,5695,1001.074,-136.758,True,14.668,31.5,462.0
35039,5,-48,-45,-7.91,6418,1128.164,-9.668,True,14.548,60.1,874.0
35183,5,49,10,1.758,6577,1156.113,18.281,True,14.5,71.5,1036.0
35324,5,-32,-254,-44.648,5890,1035.352,-102.48,True,14.596,47.5,694.0
35443,5,0,-289,-50.801,5685,999.316,-138.516,True,14.664,28.9,422.0
35566,5,-38,-169,-29.707,6073,1067.52,-70.312,True,14.588,49.6,724.0
35715,5,-49,25,4.395,6602,1160.508,22.676,True,14.524,65.7,954.0
35840,5,49,-28,-4.922,6345,1115.332,-22.5,True,14.52,67.8,984.0
35979,5,-17,-286,-50.273,5709,1003.535,-134.297,True,14.668,29.2,430.0
36105,5,43,-264,-46.406,5824,1023.75,-114.082,True,14.532,65.1,948.0
36230,5,-49,-21,-3.691,6461,1135.723,-2.109,True,14.536,62.0,902.0
36358,5,49,12,2.109,6586,1157.695,19.863,True,14.496,74.1,1074.0
36496,5,45,-247,-43.418,5945,1045.02,-92.812,True,14.548,61.7,898.0
36616,5,0,-319,-56.074,5664,995.625,-142.207,True,14.672,27.1,396.0
36759,5,-32,-243,-42.715,5989,1052.754,-85.078,True,14.512,66.3,964.0
36901,5,-49,-18,-3.164,6627,1164.902,27.07,True,14.52,65.0,944.0
37040,5,50,-84,-14.766,6314,1109.883,-27.949,True,14.512,67.0,974.0
37179,5,-16,-323,-56.777,5689,1000.02,-137.812,True,14.664,30.3,400.0
37316,5,43,-284,-49.922,5846,1027.617,-110.215,True,14.532,63.6,924.0
37444,5,-49,-24,-4.219,6508,1143.984,6.152,True,14.532,64.1,930.0
37572,5,49,10,1.758,6578,1156.289,18.457,True,14.504,71.9,1042.0
37706,5,46,-252,-44.297,5908,1038.516,-99.316,True,14.54,61.7,898.0
37835,5,27,-302,-53.086,5652,993.516,-144.316,True,14.672,34.1,498.0
37982,5,-42,-123,-21.621,6206,1090.898,-46.934,True,14.576,51.8,754.0
38103,5,-49,4,0.703,6634,1166.133,28.301,True,14.524,65.7,954.0
38236,5,49,-18,-3.164,6438,1131.68,-6.152,True,14.508,70.6,1026.0
38357,5,-17,-300,-52.734,5748,1010.391,-127.441,True,14.664,29.3,430.0
38495,5,17,-301,-52.91,5701,1002.129,-135.703,True,14.668,33.1,404.0
38634,5,-48,-36,-6.328,6435,1131.152,-6.68,True,14.544,61.6,894.0
38760,5,49,11,1.934,6632,1165.781,27.949,True,14.504,73.6,1068.0
38889,5,50,-122,-21.445,6197,1089.316,-48.516,True,14.52,67.0,974.0
39032,5,0,-311,-54.668,5648,992.812,-145.02,True,14.612,42.0,612.0
39159,5,44,-252,-44.297,5920,1040.625,-97.207,True,14.516,67.7,984.0
39320,5,-49,1,0.176,6616,1162.969,25.137,True,14.528,65.1,940.0
39457,5,50,-33,-5.801,6391,1123.418,-14.414,True,14.512,70.2,1020.0
39624,5,-47,-309,-54.316,5657,994.395,-143.437,True,14.56,58.4,848.0
39767,5,44,-244,-42.891,5937,1043.613,-94.219,True,14.508,68.9,1000.0
39910,5,-49,1,0.176,6603,1160.684,22.852,True,14.52,66.4,964.0
40061,5,49,-21,-3.691,6411,1126.934,-10.898,True,14.516,69.5,1010.0
40191,5,-17,-292,-51.328,5747,1010.215,-127.617,True,14.66,28.6,420.0
40320,5,17,-287,-50.449,5719,1005.293,-132.539,True,14.592,13.1,190.0
40462,5,-49,-24,-4.219,6436,1131.328,-6.504,True,14.544,62.6,910.0
40587,5,49,24,4.219,6634,1166.133,28.301,True,14.5,72.1,1046.0
40708,5,51,-106,-18.633,6201,1090.02,-47.812,True,14.536,64.8,940.0
40841,5,-49,-297,-52.207,5665,995.801,-142.031,True,14.648,35.0,514.0
40977,5,44,-252,-44.297,5869,1031.66,-106.172,True,14.548,54.7,796.0
41112,5,-49,8,1.406,6570,1154.883,17.051,True,14.532,65.1,948.0
41251,5,49,23,4.043,6563,1153.652,15.82,True,14.5,71.4,1036.0
41396,5,-18,-282,-49.57,5776,1015.312,-122.52,True,14.604,45.2,662.0
41523,5,17,-289,-50.801,5684,999.141,-138.691,True,14.668,35.5,522.0
41648,5,-45,-91,-15.996,6245,1097.754,-40.078,True,14.572,55.5,810.0
41777,5,-49,20,3.516,6640,1167.188,29.355,True,14.524,66.4,964.0
41912,5,50,-56,-9.844,6310,1109.18,-28.652,True,14.512,67.8,984.0
42040,5,-17,-301,-52.91,5695,1001.074,-136.758,True,14.676,29.6,432.0
42163,5,17,-288,-50.625,5752,1011.094,-126.738,True,14.664,30.2,442.0
42281,5,-48,-48,-8.438,6389,1123.066,-14.766,True,14.552,59.7,868.0
42426,5,49,13,2.285,6626,1164.727,26.895,True,14.496,72.4,1048.0
42563,5,47,-208,-36.563,6023,1058.73,-79.102,True,14.54,61.7,898.0
42695,5,0,-305,-53.613,5649,992.988,-144.844,True,14.608,51.8,756.0
42821,5,45,-233,-40.957,5948,1045.547,-92.285,True,14.508,72.4,1052.0
42943,5,-49,3,0.527,6565,1154.004,16.172,True,14.528,65.2,948.0
43066,5,49,20,3.516,6562,1153.477,15.645,True,14.5,71.3,1036.0
43202,5,-32,-243,-42.715,5920,1040.625,-97.207,True,14.588,50.8,740.0
43328,5,23,-291,-51.152,5658,994.57,-143.262,True,14.592,50.9,744.0
43470,5,-42,-133,-23.379,6147,1080.527,-57.305,True,14.58,53.1,774.0
43619,5,-28,32,5.625,6639,1167.012,29.18,True,14.612,44.4,648.0
43757,5,51,-61,-10.723,6265,1101.27,-36.563,True,14.528,67.4,980.0
43927,5,0,-282,-49.57,5649,992.988,-144.844,True,14.66,36.6,538.0
44086,5,-45,-88,-15.469,6231,1095.293,-42.539,True,14.568,54.5,792.0
44248,5,48,35,6.152,6626,1164.727,26.895,True,14.508,71.6,1038.0
44392,5,47,-207,-36.387,5997,1054.16,-83.672,True,14.552,62.1,904.0
44530,5,0,-302,-53.086,5643,991.934,-145.898,True,14.672,27.8,410.0
44670,5,-38,-176,-30.937,6098,1071.914,-65.918,True,14.588,46.4,678.0
44797,5,-49,-1,-0.176,6625,1164.551,26.719,True,14.516,68.5,996.0
44937,5,49,-26,-4.57,6426,1129.57,-8.262,True,14.512,68.8,1000.0
45067,5,-17,-307,-53.965,5736,1008.281,-129.551,True,14.664,29.3,430.0
45207,5,17,-302,-53.086,5717,1004.941,-132.891,True,14.66,31.1,456.0
45335,5,-48,-52,-9.141,6389,1123.066,-14.766,True,14.548,59.5,866.0
45474,5,49,10,1.758,6642,1167.539,29.707,True,14.6,49.3,718.0
45611,5,48,-177,-31.113,6085,1069.629,-68.203,True,14.536,64.9,944.0
45738,5,-31,-304,-53.437,5645,992.285,-145.547,True,14.54,55.1,802.0
45871,5,45,-236,-41.484,5933,1042.91,-94.922,True,14.516,68.4,992.0
