t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
349,5,-50,-66,-11.602,-127,-22.324,-22.324,True,14.544,68.2,992.0
552,5,50,19,3.34,202,35.508,35.508,True,14.516,73.7,1072.0
787,5,-50,-226,-39.727,-242,-42.539,-42.539,True,14.54,68.2,992.0
969,5,-50,-33,-5.801,274,48.164,48.164,True,14.556,66.9,974.0
1175,5,50,-176,-30.937,-172,-30.234,-30.234,True,14.536,69.9,1016.0
1382,5,-50,-188,-33.047,-136,-23.906,-23.906,True,14.556,64.0,934.0
1536,5,-50,43,7.559,405,71.191,71.191,True,14.408,61.8,888.0
1693,5,50,-68,-11.953,-37,-6.504,-6.504,True,14.552,65.5,954.0
1904,5,-50,-208,-36.563,-346,-60.82,-60.82,True,14.552,66.0,960.0
2092,5,-50,95,16.699,461,81.035,81.035,True,14.556,65.9,956.0
2356,5,50,-197,-34.629,-402,-70.664,-70.664,True,14.54,72.7,1056.0
2552,5,-50,-216,-37.969,-248,-43.594,-43.594,True,14.552,64.1,934.0
2718,5,50,60,10.547,543,95.449,95.449,True,14.516,76.5,1110.0
2912,5,50,-58,-10.195,51,8.965,8.965,True,14.56,64.9,944.0
3121,5,50,-279,-49.043,-575,-101.074,-101.074,True,14.524,74.1,1078.0
3339,5,-50,-46,-8.086,248,43.594,43.594,True,14.564,62.4,908.0
3484,5,-50,11,1.934,603,105.996,105.996,True,14.396,85.7,1242.0
3624,5,50,-180,-31.641,-160,-28.125,-28.125,True,14.556,65.6,954.0
3838,5,50,-247,-43.418,-625,-109.863,-109.863,True,14.52,74.5,1082.0
4053,5,50,48,8.438,517,90.879,90.879,True,14.54,68.4,992.0
4259,5,-50,27,4.746,555,97.559,97.559,True,14.532,70.0,1020.0
4481,5,-50,-297,-52.207,-542,-95.273,-95.273,True,14.544,67.8,986.0
4658,5,50,-281,-49.395,-595,-104.59,-104.59,True,14.52,74.4,1082.0
4824,5,-50,27,4.746,463,81.387,81.387,True,14.548,64.7,940.0
5078,5,-50,32,5.625,653,114.785,114.785,True,14.552,67.3,980.0
5290,5,-50,-222,-39.023,-650,-114.258,-114.258,True,14.552,65.4,950.0
5475,5,-70,-67,-11.777,-953,-167.52,-167.52,True,14.54,68.2,1084.0
5681,4,-100,236,41.484,-933,-164.004,-164.004,True,14.14,175.4,2480.0
5940,4,-43,803,141.152,-77,-13.535,-13.535,True,14.532,67.5,984.0
6081,4,0,515,90.527,2,0.352,0.352,True,14.692,27.7,406.0
6288,4,0,127,22.324,67,11.777,11.777,True,14.692,28.4,416.0
6491,4,0,-157,-27.598,19,3.34,3.34,True,14.7,27.0,396.0
6719,4,0,-222,-39.023,56,9.844,9.844,True,14.696,28.1,412.0
6923,5,-50,-135,-23.73,19,3.34,3.34,True,14.56,64.3,938.0
7109,5,50,157,27.598,83,14.59,14.59,True,14.504,79.4,1150.0
7360,5,-50,218,38.32,-164,-28.828,-28.828,True,14.548,66.1,960.0
7489,5,-50,391,68.73,176,30.937,30.937,True,14.544,67.9,990.0
7731,5,50,178,31.289,-264,-46.406,-46.406,True,14.524,71.8,1042.0
7929,5,-50,248,43.594,140,24.609,24.609,True,14.556,65.6,954.0
8167,5,50,132,23.203,-25,-4.395,-4.395,True,14.552,65.8,956.0
8343,5,-50,-63,-11.074,-324,-56.953,-56.953,True,14.54,67.8,986.0
8548,5,-50,178,31.289,417,73.301,73.301,True,14.544,65.9,956.0
8754,5,50,-41,-7.207,-245,-43.066,-43.066,True,14.536,70.1,1020.0
8958,5,-50,-68,-11.953,-281,-49.395,-49.395,True,14.556,65.6,954.0
9160,5,70,275,48.34,496,87.187,87.187,True,14.532,69.0,1002.0
9367,5,50,12,2.109,-338,-59.414,-59.414,True,14.532,70.1,1020.0
9492,5,50,-37,-6.504,-525,-92.285,-92.285,True,14.524,73.2,1062.0
9675,5,-50,250,43.945,307,53.965,53.965,True,14.552,64.9,944.0
9871,5,50,299,52.559,430,75.586,75.586,True,14.524,72.4,1052.0
10092,5,70,-59,-10.371,-580,-101.953,-101.953,True,14.54,69.6,1012.0
10294,5,-50,65,11.426,67,11.777,11.777,True,14.568,61.0,888.0
10491,5,-50,167,29.355,635,111.621,111.621,True,14.548,67.8,986.0
10644,5,50,27,4.746,-26,-4.57,-4.57,True,14.516,41.9,602.0
10801,5,-50,-109,-19.16,-657,-115.488,-115.488,True,14.552,66.4,966.0
11007,5,-50,83,14.59,67,11.777,11.777,True,14.576,59.4,866.0
11274,5,-50,205,36.035,607,106.699,106.699,True,14.548,67.7,984.0
11534,5,-50,-106,-18.633,-693,-121.816,-121.816,True,14.536,68.7,1000.0
11787,5,-50,73,12.832,52,9.141,9.141,True,14.576,58.7,856.0
12030,5,-70,163,28.652,784,137.812,137.812,True,14.544,68.4,992.0
12181,5,50,141,24.785,151,26.543,26.543,True,14.512,71.4,1038.0
12366,5,-50,-28,-4.922,-809,-142.207,-142.207,True,14.524,70.2,1020.0
12516,5,50,83,14.59,-869,-152.754,-152.754,True,14.512,75.4,1094.0
12659,5,-50,94,16.523,-345,-60.645,-60.645,True,14.56,63.7,928.0
12849,5,50,345,60.645,790,138.867,138.867,True,14.524,72.9,1058.0
12994,4,12,215,37.793,990,174.023,174.023,True,14.552,62.6,914.0
13135,4,-63,169,29.707,986,173.32,173.32,True,14.452,94.0,1360.0
15240,-1,0,0,0,0,0,0,False,0,0,0
17340,-1,0,0,0,0,0,0,False,0,0,0
18611,0,0,701,123.223,-1043,-183.34,-183.34,True,14.684,26.2,384.0
18790,0,0,843,148.184,-788,-138.516,-138.516,True,14.68,28.5,420.0
18953,0,0,889,156.27,-649,-114.082,-114.082,True,14.688,26.7,394.0
19195,0,0,688,120.938,-1142,-200.742,-200.742,True,14.684,26.4,386.0
19323,0,0,887,155.918,-701,-123.223,-123.223,True,14.672,25.9,380.0
19506,0,0,801,140.801,-872,-153.281,-153.281,True,14.684,26.1,384.0
19635,0,0,683,120.059,-1154,-202.852,-202.852,True,14.68,28.1,412.0
19825,0,0,889,156.27,-689,-121.113,-121.113,True,14.676,26.3,386.0
19961,0,0,825,145.02,-819,-143.965,-143.965,True,14.684,28.7,394.0
