t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
333,5,45,120,21.094,-105,-18.457,-18.457,True,14.576,65.5,918.0
572,5,-45,154,27.07,119,20.918,20.918,True,14.592,59.9,874.0
691,5,45,128,22.5,124,21.797,21.797,True,14.576,63.9,904.0
817,5,45,-70,-12.305,-183,-32.168,-32.168,True,14.576,61.6,898.0
942,5,-45,-115,-20.215,-105,-18.457,-18.457,True,14.604,58.9,858.0
1124,5,-45,4,0.703,268,47.109,47.109,True,14.592,61.2,894.0
1364,5,70,-233,-40.957,-285,-50.098,-50.098,True,14.568,74.4,1078.0
1645,5,45,40,7.031,300,52.734,52.734,True,14.556,68.4,996.0
1885,5,45,-172,-30.234,-348,-61.172,-61.172,True,14.568,65.9,960.0
2157,5,-45,114,20.039,386,67.852,67.852,True,14.448,87.9,1274.0
2305,5,45,-70,-12.305,-145,-25.488,-25.488,True,14.592,60.8,888.0
2519,5,-45,-127,-22.324,-188,-33.047,-33.047,True,14.6,57.1,832.0
2642,5,-45,92,16.172,388,68.203,68.203,True,14.596,60.4,882.0
2886,5,45,6,1.055,82,14.414,14.414,True,14.588,59.6,868.0
3141,5,-45,-64,-11.25,4,0.703,0.703,True,14.608,55.8,816.0
3341,5,45,120,21.094,436,76.641,76.641,True,14.568,66.4,966.0
3564,5,45,-208,-36.563,-489,-85.957,-85.957,True,14.568,65.3,950.0
3787,5,-45,-1,-0.176,137,24.082,24.082,True,14.592,56.5,802.0
3993,5,45,118,20.742,466,81.914,81.914,True,14.564,63.7,928.0
4180,5,45,-208,-36.563,-511,-89.824,-89.824,True,14.568,64.6,940.0
4320,5,-45,-225,-39.551,-385,-67.676,-67.676,True,14.584,61.4,862.0
4491,5,-45,58,10.195,506,88.945,88.945,True,14.584,60.1,878.0
4637,5,45,69,12.129,449,78.926,78.926,True,14.564,65.8,956.0
4876,5,-45,-227,-39.902,-593,-104.238,-104.238,True,14.58,62.3,908.0
5131,5,-45,16,2.813,203,35.684,35.684,True,14.604,55.8,816.0
5289,5,-45,85,14.941,558,98.086,98.086,True,14.588,60.2,878.0
5413,5,45,-120,-21.094,-99,-17.402,-17.402,True,14.6,57.0,832.0
5554,5,-45,-244,-42.891,-618,-108.633,-108.633,True,14.592,62.1,904.0
5742,5,-45,-199,-34.98,-270,-47.461,-47.461,True,14.596,56.7,830.0
5898,5,70,90,15.82,633,111.27,111.27,True,14.564,67.0,974.0
6176,5,45,-81,-14.238,-23,-4.043,-4.043,True,14.6,57.2,836.0
