t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
21,5,45,-6,-1.055,-7,-1.23,-1.23,True,14.508,69.1,1002.0
219,5,-45,-26,-4.57,38,6.68,6.68,True,14.564,60.0,874.0
472,5,45,-16,-2.813,-10,-1.758,-1.758,True,14.544,63.3,920.0
716,5,-45,14,2.461,189,33.223,33.223,True,14.556,60.2,874.0
935,5,45,-146,-25.664,-203,-35.684,-35.684,True,14.54,65.4,950.0
1125,5,-45,-37,-6.504,92,16.172,16.172,True,14.568,56.7,826.0
1275,5,45,52,9.141,264,46.406,46.406,True,14.536,65.4,950.0
1444,5,45,-153,-26.895,-290,-50.977,-50.977,True,14.54,64.4,938.0
1634,5,-45,25,4.395,164,28.828,28.828,True,14.56,57.5,838.0
1759,5,-70,94,16.523,327,57.48,57.48,True,14.544,66.4,964.0
2055,5,-45,-163,-28.652,-305,-53.613,-53.613,True,14.56,59.6,868.0
2249,5,-45,91,15.996,389,68.379,68.379,True,14.56,59.6,868.0
2376,5,45,39,6.855,148,26.016,26.016,True,14.556,60.5,882.0
2556,5,70,-194,-34.102,-424,-74.531,-74.531,True,14.528,69.6,1006.0
2682,5,-45,-99,-17.402,-55,-9.668,-9.668,True,14.572,56.3,820.0
2876,5,45,90,15.82,430,75.586,75.586,True,14.532,66.1,944.0
3064,5,45,-217,-38.145,-384,-67.5,-67.5,True,14.536,65.0,944.0
3195,5,-45,-245,-43.066,-380,-66.797,-66.797,True,14.56,58.0,846.0
3379,5,-45,63,11.074,454,79.805,79.805,True,14.568,59.3,866.0
3526,5,45,70,12.305,336,59.062,59.062,True,14.54,65.2,918.0
3685,5,45,-225,-39.551,-459,-80.684,-80.684,True,14.544,63.4,920.0
3886,5,-45,-112,-19.687,-41,-7.207,-7.207,True,14.576,56.1,820.0
4029,5,45,88,15.469,522,91.758,91.758,True,14.532,66.4,964.0
4195,5,45,20,3.516,142,24.961,24.961,True,14.56,61.0,888.0
4314,5,45,-212,-37.266,-490,-86.133,-86.133,True,14.54,66.5,966.0
4503,5,-45,-201,-35.332,-232,-40.781,-40.781,True,14.56,58.6,852.0
4622,5,-45,43,7.559,464,81.562,81.562,True,14.56,58.5,852.0
4810,5,45,54,9.492,395,69.434,69.434,True,14.54,64.0,930.0
4938,5,45,-218,-38.32,-401,-70.488,-70.488,True,14.536,64.7,940.0
5114,5,-45,-233,-40.957,-487,-85.605,-85.605,True,14.552,59.5,866.0
5235,5,-45,10,1.758,213,37.441,37.441,True,14.568,57.4,836.0
5455,5,-45,71,12.48,564,99.141,99.141,True,14.548,60.6,882.0
5627,5,45,-242,-42.539,-427,-75.059,-75.059,True,14.544,63.5,924.0
5747,5,45,-254,-44.648,-628,-110.391,-110.391,True,14.412,86.6,1256.0
5979,5,-45,59,10.371,411,72.246,72.246,True,14.564,58.3,848.0
6144,5,-45,89,15.645,598,105.117,105.117,True,14.56,59.9,872.0
6277,5,45,-64,-11.25,-48,-8.438,-8.438,True,14.576,56.9,830.0
6458,5,45,-175,-30.762,-675,-118.652,-118.652,True,14.192,113.3,1612.0
6647,5,-45,19,3.34,161,28.301,28.301,True,14.576,55.7,812.0
6769,5,45,84,14.766,660,116.016,116.016,True,14.54,63.5,924.0
6962,5,45,33,5.801,326,57.305,57.305,True,14.548,62.4,908.0
7086,5,45,-263,-46.23,-500,-87.891,-87.891,True,14.54,64.4,938.0
7280,5,45,-254,-44.648,-601,-105.645,-105.645,True,14.54,66.8,940.0
7468,5,-45,66,11.602,512,90.0,90.0,True,14.564,58.8,856.0
7598,5,-70,54,9.492,742,130.43,130.43,True,14.548,60.3,878.0
7775,5,45,-41,-7.207,33,5.801,5.801,True,14.568,57.0,830.0
7898,5,-45,-197,-34.629,-648,-113.906,-113.906,True,14.564,59.9,872.0
8097,5,45,-189,-33.223,-535,-94.043,-94.043,True,14.54,63.6,924.0
8290,5,45,91,15.996,636,111.797,111.797,True,14.544,64.5,938.0
8432,5,-22,38,6.68,774,136.055,136.055,True,14.644,39.4,576.0
8599,5,45,-71,-12.48,39,6.855,6.855,True,14.568,57.0,812.0
8725,5,-45,-234,-41.133,-688,-120.938,-120.938,True,14.564,59.3,862.0
8909,5,45,-206,-36.211,-687,-120.762,-120.762,True,14.532,66.0,960.0
9113,5,-45,86,15.117,501,88.066,88.066,True,14.56,59.0,858.0
9239,5,85,22,3.867,859,150.996,150.996,True,14.012,205.0,2782.0
11348,-1,0,0,0,0,0,0,False,0,0,0
13450,-1,0,0,0,0,0,0,False,0,0,0
16601,-1,0,0,0,0,0,0,False,0,0,0
16785,0,0,770,135.352,-920,-161.719,-161.719,True,14.676,27.1,396.0
17042,0,0,808,142.031,-858,-150.82,-150.82,True,14.676,27.0,396.0
17196,0,0,768,135.0,-928,-163.125,-163.125,True,14.668,27.8,406.0
17408,0,0,794,139.57,-883,-155.215,-155.215,True,14.676,27.4,404.0
17549,0,0,780,137.109,-901,-158.379,-158.379,True,14.676,27.8,410.0
17668,0,0,764,134.297,-936,-164.531,-164.531,True,14.668,26.3,386.0
17795,0,0,787,138.34,-895,-157.324,-157.324,True,14.676,27.4,404.0
17916,0,0,782,137.461,-899,-158.027,-158.027,True,14.672,27.7,406.0
18051,0,0,773,135.879,-921,-161.895,-161.895,True,14.664,28.1,412.0
18180,0,0,783,137.637,-904,-158.906,-158.906,True,14.676,29.8,440.0
18301,0,0,781,137.285,-904,-158.906,-158.906,True,14.668,26.8,394.0
18421,0,0,780,137.109,-910,-159.961,-159.961,True,14.668,26.9,394.0
18608,0,0,780,137.109,-910,-159.961,-159.961,True,14.668,27.0,396.0
18736,0,0,780,137.109,-906,-159.258,-159.258,True,14.668,27.1,396.0
18862,0,0,780,137.109,-906,-159.258,-159.258,True,14.664,24.5,358.0
18989,0,0,780,137.109,-910,-159.961,-159.961,True,14.676,25.6,376.0
19159,0,0,780,137.109,-910,-159.961,-159.961,True,14.668,26.3,386.0
19278,0,0,780,137.109,-907,-159.434,-159.434,True,14.668,26.9,394.0
19402,0,0,780,137.109,-906,-159.258,-159.258,True,14.68,27.5,404.0
19529,0,0,780,137.109,-908,-159.609,-159.609,True,14.664,27.2,400.0
19648,0,0,780,137.109,-910,-159.961,-159.961,True,14.664,26.7,390.0
