t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
31,5,44,-2,-0.352,-2,-0.352,-0.352,True,14.532,64.6,944.0
203,5,-25,-20,-3.516,-1,-0.176,-0.176,True,14.576,55.0,802.0
406,5,43,12,2.109,8,1.406,1.406,True,14.54,62.8,914.0
620,5,-37,-50,-8.789,-16,-2.813,-2.813,True,14.584,51.0,744.0
815,5,45,-13,-2.285,73,12.832,12.832,True,14.536,62.6,910.0
1018,5,-16,-189,-33.223,-155,-27.246,-27.246,True,14.664,29.6,432.0
1223,5,54,-82,-14.414,219,38.496,38.496,True,14.476,79.0,1144.0
1441,5,43,-359,-63.105,-253,-44.473,-44.473,True,14.544,62.7,910.0
1630,5,0,-193,-33.926,251,44.121,44.121,True,14.668,28.0,410.0
1852,5,38,-410,-72.07,-176,-30.937,-30.937,True,14.576,53.8,784.0
2058,5,-3,-289,-50.801,91,15.996,15.996,True,14.68,26.1,384.0
2251,5,55,-233,-40.957,152,26.719,26.719,True,14.464,79.8,1154.0
2456,5,37,-424,-74.531,-275,-48.34,-48.34,True,14.68,27.8,406.0
2679,5,59,-152,-26.719,326,57.305,57.305,True,14.64,43.2,630.0
2885,5,38,-407,-71.543,-280,-49.219,-49.219,True,14.568,54.4,792.0
3095,5,-14,-205,-36.035,225,39.551,39.551,True,14.672,28.9,422.0
3273,5,57,-217,-38.145,179,31.465,31.465,True,14.46,84.8,1226.0
3487,5,9,-464,-81.562,-349,-61.348,-61.348,True,14.676,26.1,384.0
3684,5,-16,-190,-33.398,370,65.039,65.039,True,14.676,27.9,410.0
3889,5,37,-426,-74.883,-200,-35.156,-35.156,True,14.584,52.7,766.0
4104,5,6,-398,-69.961,-113,-19.863,-19.863,True,14.68,27.0,396.0
4306,5,60,-183,-32.168,371,65.215,65.215,True,14.42,94.3,1360.0
4501,5,33,-481,-84.551,-380,-66.797,-66.797,True,14.596,48.5,708.0
4708,5,-9,-236,-41.484,239,42.012,42.012,True,14.68,25.3,370.0
4920,5,50,-281,-49.395,103,18.105,18.105,True,14.508,70.8,1028.0
5113,5,10,-490,-86.133,-387,-68.027,-68.027,True,14.68,27.0,396.0
5323,5,-14,-200,-35.156,392,68.906,68.906,True,14.676,28.7,422.0
5526,5,37,-423,-74.355,-144,-25.312,-25.312,True,14.576,52.4,764.0
5732,5,10,-483,-84.902,-261,-45.879,-45.879,True,14.684,28.3,416.0
5934,5,46,-210,-36.914,426,74.883,74.883,True,14.432,88.6,1282.0
6140,5,31,-511,-89.824,-349,-61.348,-61.348,True,14.596,47.9,698.0
6345,5,2,-353,-62.051,49,8.613,8.613,True,14.684,26.2,384.0
6551,5,56,-226,-39.727,339,59.59,59.59,True,14.452,86.8,1256.0
6767,5,19,-527,-92.637,-416,-73.125,-73.125,True,14.64,36.4,530.0
6960,5,-6,-258,-45.352,286,50.273,50.273,True,14.676,28.5,420.0
7175,5,48,-308,-54.141,132,23.203,23.203,True,14.528,66.4,964.0
7364,5,12,-531,-93.34,-388,-68.203,-68.203,True,14.676,27.9,410.0
7576,5,-9,-234,-41.133,408,71.719,71.719,True,14.676,27.3,396.0
7790,5,34,-470,-82.617,-205,-36.035,-36.035,True,14.592,49.1,718.0
7993,5,10,-482,-84.727,-242,-42.539,-42.539,True,14.68,26.5,390.0
8200,5,58,-207,-36.387,414,72.773,72.773,True,14.432,89.3,1288.0
8413,5,31,-507,-89.121,-365,-64.16,-64.16,True,14.588,47.4,692.0
8597,5,4,-371,-65.215,10,1.758,1.758,True,14.672,26.4,386.0
8822,5,54,-241,-42.363,305,53.613,53.613,True,14.464,82.3,1190.0
9011,5,29,-534,-93.867,-417,-73.301,-73.301,True,14.608,45.6,666.0
9213,5,-5,-275,-48.34,270,47.461,47.461,True,14.68,26.8,394.0
9411,5,50,-286,-50.273,200,35.156,35.156,True,14.508,69.6,1010.0
