t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
35,5,-70,10,1.758,11,1.934,1.934,True,14.44,88.4,1278.0
278,5,70,-61,-10.723,-96,-16.875,-16.875,True,14.556,82.9,1200.0
475,5,-70,-13,-2.285,156,27.422,27.422,True,14.584,61.1,892.0
696,5,45,-122,-21.445,-162,-28.477,-28.477,True,14.572,63.7,928.0
909,5,-45,51,8.965,183,32.168,32.168,True,14.588,58.0,846.0
1040,5,45,68,11.953,141,24.785,24.785,True,14.572,62.6,910.0
1243,5,-45,-115,-20.215,-260,-45.703,-45.703,True,14.576,60.4,882.0
1438,5,-45,108,18.984,286,50.273,50.273,True,14.58,60.0,874.0
1608,5,45,-90,-15.82,-171,-30.059,-30.059,True,14.58,61.0,888.0
1827,5,-45,-39,-6.855,32,5.625,5.625,True,14.596,56.6,826.0
1948,5,-70,87,15.293,361,63.457,63.457,True,14.588,59.5,868.0
2126,5,45,-109,-19.16,-146,-25.664,-25.664,True,14.584,61.3,858.0
2343,5,-45,-119,-20.918,-118,-20.742,-20.742,True,14.6,56.6,826.0
2467,5,-45,96,16.875,388,68.203,68.203,True,14.584,60.5,882.0
2640,5,45,-35,-6.152,-25,-4.395,-4.395,True,14.592,56.2,820.0
2778,5,45,-180,-31.641,-429,-75.41,-75.41,True,14.56,66.0,930.0
2939,5,-45,8,1.406,112,19.687,19.687,True,14.6,56.2,820.0
3139,5,45,105,18.457,355,62.402,62.402,True,14.576,64.0,934.0
3292,5,45,-209,-36.738,-374,-65.742,-65.742,True,14.572,63.0,918.0
3417,5,-45,-243,-42.715,-404,-71.016,-71.016,True,14.584,59.4,866.0
3662,5,-45,100,17.578,499,87.715,87.715,True,14.584,61.6,898.0
3870,5,45,-169,-29.707,-325,-57.129,-57.129,True,14.564,62.0,904.0
4075,5,-45,-177,-31.113,-311,-54.668,-54.668,True,14.592,59.2,866.0
4281,5,70,155,27.246,528,92.812,92.812,True,14.548,71.5,1036.0
4478,5,45,-146,-25.664,-279,-49.043,-49.043,True,14.58,61.1,892.0
4709,5,-45,-210,-36.914,-291,-51.152,-51.152,True,14.588,57.7,842.0
4836,5,-45,58,10.195,452,79.453,79.453,True,14.588,58.5,852.0
4987,5,45,72,12.656,467,82.09,82.09,True,14.568,64.4,938.0
5203,5,-45,-233,-40.957,-520,-91.406,-91.406,True,14.568,62.0,904.0
5405,5,-45,-124,-21.797,-88,-15.469,-15.469,True,14.6,56.2,820.0
5628,5,-45,98,17.227,542,95.273,95.273,True,14.576,60.6,884.0
5747,5,45,-88,-15.469,-38,-6.68,-6.68,True,14.596,55.1,802.0
5915,5,-70,-243,-42.715,-596,-104.766,-104.766,True,14.416,100.3,1452.0
6108,5,-45,33,5.801,208,36.563,36.563,True,14.604,56.6,826.0
6332,5,-45,117,20.566,530,93.164,93.164,True,14.576,60.4,882.0
