t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
62,5,27,-6,-1.055,-7,-1.23,-1.23,True,14.616,49.8,728.0
324,5,-44,0,0.0,44,7.734,7.734,True,14.56,58.0,846.0
487,5,44,-30,-5.273,-59,-10.371,-10.371,True,14.54,61.5,894.0
626,5,-43,-56,-9.844,-64,-11.25,-11.25,True,14.56,58.7,856.0
804,5,44,47,8.262,119,20.918,20.918,True,14.532,63.6,924.0
943,5,42,-91,-15.996,-154,-27.07,-27.07,True,14.556,59.7,868.0
1111,5,-44,1,0.176,87,15.293,15.293,True,14.56,57.9,842.0
1237,5,43,60,10.547,194,34.102,34.102,True,14.544,60.9,884.0
1406,5,38,-137,-24.082,-230,-40.43,-40.43,True,14.572,53.9,786.0
1622,5,-43,63,11.074,238,41.836,41.836,True,14.568,56.1,816.0
1751,5,44,35,6.152,127,22.324,22.324,True,14.544,60.1,874.0
1957,5,-37,-153,-26.895,-247,-43.418,-43.418,True,14.584,52.1,760.0
2130,5,-42,80,14.063,293,51.504,51.504,True,14.572,54.6,796.0
2262,5,44,23,4.043,106,18.633,18.633,True,14.552,59.9,872.0
2432,5,-35,-177,-31.113,-336,-59.062,-59.062,True,14.6,48.0,702.0
2567,5,-44,-18,-3.164,71,12.48,12.48,True,14.568,55.6,810.0
2741,5,41,89,15.645,301,52.91,52.91,True,14.56,57.3,832.0
2866,5,37,-150,-26.367,-262,-46.055,-46.055,True,14.576,52.3,764.0
3051,5,-38,-137,-24.082,-181,-31.816,-31.816,True,14.588,50.6,738.0
3180,5,-41,93,16.348,371,65.215,65.215,True,14.564,54.9,800.0
3390,5,41,-101,-17.754,-136,-23.906,-23.906,True,14.564,55.8,812.0
3572,5,-34,-185,-32.52,-342,-60.117,-60.117,True,14.596,49.3,720.0
3892,5,44,47,8.262,177,31.113,31.113,True,14.548,59.6,868.0
4088,5,-33,-201,-35.332,-428,-75.234,-75.234,True,14.596,47.9,698.0
4286,5,-42,79,13.887,354,62.227,62.227,True,14.572,55.5,810.0
4412,5,41,101,17.754,383,67.324,67.324,True,14.56,58.5,852.0
4602,5,33,-197,-34.629,-431,-75.762,-75.762,True,14.588,50.3,734.0
4805,5,-44,-32,-5.625,60,10.547,10.547,True,14.568,53.8,784.0
4990,5,40,108,18.984,452,79.453,79.453,True,14.552,57.5,836.0
5115,5,40,-116,-20.391,-147,-25.84,-25.84,True,14.572,55.1,802.0
5320,5,-32,-207,-36.387,-390,-68.555,-68.555,True,14.6,46.6,682.0
5536,5,-41,101,17.754,506,88.945,88.945,True,14.568,54.4,792.0
5706,5,44,-44,-7.734,3,0.527,0.527,True,14.564,56.0,816.0
5916,5,-32,-215,-37.793,-456,-80.156,-80.156,True,14.596,46.6,682.0
6058,5,-44,45,7.91,252,44.297,44.297,True,14.568,55.6,810.0
6221,5,41,106,18.633,488,85.781,85.781,True,14.56,59.9,872.0
6423,5,32,-207,-36.387,-455,-79.98,-79.98,True,14.596,48.7,712.0
6634,5,-37,-144,-25.312,-159,-27.949,-27.949,True,14.592,49.3,718.0
6757,5,-41,94,16.523,504,88.594,88.594,True,14.572,55.4,806.0
6970,5,43,-61,-10.723,-17,-2.988,-2.988,True,14.56,57.6,838.0
7141,5,19,-219,-38.496,-550,-96.68,-96.68,True,14.652,34.4,504.0
7351,5,-43,67,11.777,327,57.48,57.48,True,14.568,55.5,810.0
7473,5,-41,105,18.457,555,97.559,97.559,True,14.568,56.1,816.0
7678,5,34,-191,-33.574,-355,-62.402,-62.402,True,14.588,50.3,734.0
7874,5,-32,-213,-37.441,-430,-75.586,-75.586,True,14.604,47.2,688.0
8104,5,41,102,17.93,578,101.602,101.602,True,14.556,59.5,866.0
8267,5,44,-43,-7.559,22,3.867,3.867,True,14.564,55.9,816.0
8388,5,-31,-219,-38.496,-536,-94.219,-94.219,True,14.608,46.2,676.0
8596,5,-40,-106,-18.633,-75,-13.184,-13.184,True,14.58,52.0,756.0
8789,5,-41,98,17.227,586,103.008,103.008,True,14.572,53.4,776.0
8914,5,44,31,5.449,184,32.344,32.344,True,14.552,59.2,862.0
9087,5,-32,-217,-38.145,-586,-103.008,-103.008,True,14.604,47.0,684.0
9361,5,-41,93,16.348,465,81.738,81.738,True,14.568,55.2,802.0
9483,5,-41,99,17.402,576,101.25,101.25,True,14.568,54.9,800.0
9731,5,-31,-220,-38.672,-555,-97.559,-97.559,True,14.596,47.5,694.0
9925,5,-35,-178,-31.289,-254,-44.648,-44.648,True,14.592,47.6,694.0
10128,5,25,95,16.699,617,108.457,108.457,True,14.62,44.0,642.0
10312,5,40,-119,-20.918,-119,-20.918,-20.918,True,14.576,53.9,786.0
10544,5,31,-223,-39.199,-514,-90.352,-90.352,True,14.6,48.1,702.0
10721,5,-42,85,14.941,450,79.102,79.102,True,14.564,55.8,812.0
10853,5,-42,91,15.996,602,105.82,105.82,True,14.568,56.7,826.0
10983,5,44,-21,-3.691,76,13.359,13.359,True,14.568,56.5,822.0
11135,5,-32,-216,-37.969,-608,-106.875,-106.875,True,14.6,48.1,702.0
11264,5,-32,-212,-37.266,-459,-80.684,-80.684,True,14.604,46.4,678.0
11445,5,41,102,17.93,554,97.383,97.383,True,14.556,59.6,868.0
11579,5,-41,97,17.051,566,99.492,99.492,True,14.572,54.9,800.0
11774,5,32,-212,-37.266,-435,-76.465,-76.465,True,14.6,48.2,704.0
11953,5,-31,-221,-38.848,-498,-87.539,-87.539,True,14.604,46.4,678.0
12176,5,41,94,16.523,598,105.117,105.117,True,14.556,57.9,842.0
12387,5,44,-21,-3.691,81,14.238,14.238,True,14.564,57.5,816.0
12569,5,-32,-214,-37.617,-648,-113.906,-113.906,True,14.612,46.1,672.0
12695,5,-33,-203,-35.684,-377,-66.27,-66.27,True,14.604,47.9,678.0
12876,5,41,99,17.402,588,103.359,103.359,True,14.552,59.3,862.0
13018,5,-41,92,16.172,573,100.723,100.723,True,14.568,55.9,816.0
13181,5,32,-211,-37.09,-418,-73.477,-73.477,True,14.596,48.3,704.0
13312,5,32,-214,-37.617,-656,-115.312,-115.312,True,14.6,48.7,712.0
13485,5,-44,-9,-1.582,111,19.512,19.512,True,14.572,54.0,786.0
13732,5,-41,93,16.348,557,97.91,97.91,True,14.44,47.4,684.0
13940,5,-31,-220,-38.672,-551,-96.855,-96.855,True,14.6,45.8,668.0
14109,5,32,-217,-38.145,-545,-95.801,-95.801,True,14.592,47.4,692.0
14244,5,-43,60,10.547,298,52.383,52.383,True,14.564,55.5,810.0
14461,5,-42,90,15.82,601,105.645,105.645,True,14.564,55.5,810.0
14637,5,32,-211,-37.09,-428,-75.234,-75.234,True,14.596,50.6,740.0
14824,5,32,-214,-37.617,-575,-101.074,-101.074,True,14.596,48.9,714.0
14946,5,-44,-8,-1.406,106,18.633,18.633,True,14.576,54.9,800.0
15078,5,41,99,17.402,637,111.973,111.973,True,14.552,59.1,862.0
15249,5,42,85,14.941,413,72.598,72.598,True,14.556,59.6,868.0
15469,5,-32,-213,-37.441,-675,-118.652,-118.652,True,14.6,46.5,678.0
15661,5,-38,-135,-23.73,-147,-25.84,-25.84,True,14.584,51.0,744.0
15844,5,-26,85,14.941,692,121.641,121.641,True,14.548,60.9,888.0
15964,5,42,90,15.82,509,89.473,89.473,True,14.568,55.6,810.0
16100,5,35,-181,-31.816,-292,-51.328,-51.328,True,14.588,49.9,728.0
16281,5,33,-200,-35.156,-682,-119.883,-119.883,True,14.588,49.6,724.0
16493,5,-41,94,16.523,399,70.137,70.137,True,14.568,54.7,796.0
16699,5,-41,95,16.699,580,101.953,101.953,True,14.568,55.4,786.0
16876,5,33,-204,-35.859,-398,-69.961,-69.961,True,14.592,49.4,720.0
17005,5,33,-203,-35.684,-706,-124.102,-124.102,True,14.644,39.2,574.0
17139,5,-33,-200,-35.156,-379,-66.621,-66.621,True,14.6,47.5,694.0
17417,5,-42,79,13.887,687,120.762,120.762,True,14.568,55.8,812.0
17610,5,34,-188,-33.047,-306,-53.789,-53.789,True,14.584,49.7,724.0
17827,5,32,-206,-36.211,-634,-111.445,-111.445,True,14.592,47.5,694.0
17991,5,-43,72,12.656,307,53.965,53.965,True,14.568,55.4,806.0
18212,5,-42,88,15.469,647,113.73,113.73,True,14.568,54.9,800.0
18341,5,44,-58,-10.195,7,1.23,1.23,True,14.572,57.2,832.0
18506,5,-33,-202,-35.508,-717,-126.035,-126.035,True,14.6,48.6,712.0
18707,5,-38,-137,-24.082,-168,-29.531,-29.531,True,14.588,50.7,740.0
18847,5,41,99,17.402,616,108.281,108.281,True,14.548,58.5,852.0
19022,5,-42,84,14.766,582,102.305,102.305,True,14.56,57.3,836.0
19236,5,-31,-220,-38.672,-610,-107.227,-107.227,True,14.604,45.7,668.0
19472,5,-34,-183,-32.168,-328,-57.656,-57.656,True,14.592,49.9,728.0
19635,5,41,104,18.281,646,113.555,113.555,True,14.556,59.9,872.0
19761,5,-42,80,14.063,718,126.211,126.211,True,14.564,55.5,810.0
19974,5,33,-199,-34.98,-384,-67.5,-67.5,True,14.592,48.9,714.0
20149,5,34,-189,-33.223,-730,-128.32,-128.32,True,14.588,49.7,724.0
