t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
26,5,-70,4,0.703,4,0.703,0.703,True,14.504,66.1,960.0
189,5,-45,94,16.523,60,10.547,10.547,True,14.376,105.0,1490.0
426,5,70,102,17.93,-158,-27.773,-27.773,True,14.508,67.3,976.0
631,5,-45,187,32.871,157,27.598,27.598,True,14.544,60.5,878.0
837,5,45,-25,-4.395,-174,-30.586,-30.586,True,14.54,63.3,920.0
1090,5,-45,-6,-1.055,122,21.445,21.445,True,14.556,57.4,836.0
1348,5,45,-231,-40.605,-272,-47.812,-47.812,True,14.532,63.2,918.0
1489,5,-45,-141,-24.785,10,1.758,1.758,True,14.56,55.4,806.0
1629,5,-70,-5,-0.879,327,57.48,57.48,True,14.368,105.5,1514.0
1829,5,45,-205,-36.035,-300,-52.734,-52.734,True,14.532,64.9,944.0
2017,5,-45,-78,-13.711,30,5.273,5.273,True,14.56,56.5,822.0
2144,5,-45,62,10.898,384,67.5,67.5,True,14.552,60.1,1110.0
2349,5,45,-168,-29.531,-301,-52.91,-52.91,True,14.536,64.1,930.0
2484,5,-45,-200,-35.156,-350,-61.523,-61.523,True,14.548,60.2,874.0
2618,5,-45,34,5.977,244,42.891,42.891,True,14.3,101.7,1464.0
2765,5,45,94,16.523,378,66.445,66.445,True,14.524,64.1,930.0
2973,5,45,-185,-32.52,-410,-72.07,-72.07,True,14.532,62.7,910.0
3110,5,-45,-173,-30.41,-275,-48.34,-48.34,True,14.552,60.0,874.0
3261,5,-45,110,19.336,452,79.453,79.453,True,14.548,59.7,868.0
3384,5,45,113,19.863,337,59.238,59.238,True,14.532,63.5,924.0
3540,5,45,-184,-32.344,-413,-72.598,-72.598,True,14.528,64.9,944.0
3672,5,-45,-221,-38.848,-448,-78.75,-78.75,True,14.548,60.1,874.0
3815,5,-45,59,10.371,340,59.766,59.766,True,14.544,60.9,884.0
3972,5,45,93,16.348,474,83.32,83.32,True,14.528,66.6,944.0
4109,5,45,-154,-27.07,-180,-31.641,-31.641,True,14.556,58.0,846.0
4236,5,70,-259,-45.527,-546,-95.977,-95.977,True,14.544,74.3,1074.0
4368,5,-45,-229,-40.254,-205,-36.035,-36.035,True,14.56,41.0,594.0
4520,5,45,8,1.406,538,94.57,94.57,True,14.524,66.4,964.0
4672,5,45,3,0.527,332,58.359,58.359,True,14.54,61.7,892.0
4863,5,45,-274,-48.164,-506,-88.945,-88.945,True,14.52,66.0,956.0
5037,5,-45,-182,-31.992,-120,-21.094,-21.094,True,14.564,55.8,812.0
5187,5,45,43,7.559,579,101.777,101.777,True,14.452,76.8,1114.0
5382,5,45,41,7.207,379,66.621,66.621,True,14.524,63.3,920.0
5513,5,-45,-258,-45.352,-557,-97.91,-97.91,True,14.548,61.2,892.0
5649,5,-45,-252,-44.297,-498,-87.539,-87.539,True,14.544,61.0,888.0
5829,5,-45,75,13.184,494,86.836,86.836,True,14.548,58.4,848.0
