t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
69,5,70,-8,-1.406,-8,-1.406,-1.406,True,14.684,30.1,442.0
210,5,-15,-10,-1.758,30,5.273,5.273,True,14.692,28.0,412.0
540,5,70,4,0.703,-76,-13.359,-13.359,True,14.384,82.6,1202.0
665,5,-15,7,1.23,-2,-0.352,-0.352,True,14.696,28.3,416.0
853,5,15,21,3.691,70,12.305,12.305,True,14.684,30.5,448.0
1080,5,-70,-41,-7.207,-86,-15.117,-15.117,True,14.352,120.1,1454.0
1274,5,-70,-8,-1.406,100,17.578,17.578,True,14.412,104.1,1498.0
1410,5,15,-22,-3.867,26,4.57,4.57,True,14.688,29.9,440.0
1566,5,70,-44,-7.734,-89,-15.645,-15.645,True,14.444,77.3,1118.0
1695,5,-15,-2,-0.352,49,8.613,8.613,True,14.688,29.7,436.0
1914,5,15,-14,-2.461,-3,-0.527,-0.527,True,14.684,28.9,426.0
2078,5,-70,-38,-6.68,-85,-14.941,-14.941,True,14.68,39.3,574.0
2200,5,-15,-2,-0.352,60,10.547,10.547,True,14.696,27.9,410.0
2391,5,15,-17,-2.988,24,4.219,4.219,True,14.684,29.8,440.0
2616,5,-15,-49,-8.613,-57,-10.02,-10.02,True,14.688,30.0,442.0
2795,5,-70,-11,-1.934,101,17.754,17.754,True,14.396,107.5,1546.0
2917,5,15,-31,-5.449,-8,-1.406,-1.406,True,14.692,31.0,456.0
3145,5,-15,-32,-5.625,-37,-6.504,-6.504,True,14.688,29.6,396.0
3327,5,70,6,1.055,92,16.172,16.172,True,14.648,35.9,468.0
3451,5,15,-44,-7.734,-61,-10.723,-10.723,True,14.692,28.4,416.0
3630,5,-15,-46,-8.086,-34,-5.977,-5.977,True,14.692,28.8,422.0
3848,5,15,-17,-2.988,75,13.184,13.184,True,14.688,28.8,422.0
4024,5,70,-51,-8.965,-90,-15.82,-15.82,True,14.364,115.1,1654.0
4229,5,-15,-8,-1.406,84,14.766,14.766,True,14.692,27.8,410.0
4462,5,15,-29,-5.098,-66,-11.602,-11.602,True,14.688,29.0,426.0
