t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
26,5,28,-1,-0.176,-1,-0.176,-0.176,True,14.592,20.7,298.0
203,5,-28,4,0.703,12,2.109,2.109,True,14.612,45.5,666.0
410,5,40,-1,-0.176,-34,-5.977,-5.977,True,14.572,54.9,800.0
619,5,-40,18,3.164,54,9.492,9.492,True,14.576,54.9,800.0
838,5,40,-59,-10.371,-98,-17.227,-17.227,True,14.568,55.5,810.0
1073,5,-40,33,5.801,133,23.379,23.379,True,14.568,54.1,790.0
1221,5,40,-52,-9.141,-63,-11.074,-11.074,True,14.564,57.2,790.0
1440,5,-40,-5,-0.879,51,8.965,8.965,True,14.58,54.0,786.0
1652,5,40,-41,-7.207,-62,-10.898,-10.898,True,14.572,54.3,790.0
1876,5,-40,-3,-0.527,42,7.383,7.383,True,14.528,61.6,898.0
2074,5,40,29,5.098,77,13.535,13.535,True,14.568,53.9,786.0
2258,5,-40,-134,-23.555,-240,-42.187,-42.187,True,14.58,55.1,802.0
2420,5,-40,74,13.008,236,41.484,41.484,True,14.58,54.2,790.0
2557,5,40,13,2.285,71,12.48,12.48,True,14.576,53.2,776.0
2761,5,-40,-147,-25.84,-232,-40.781,-40.781,True,14.576,54.2,790.0
2987,5,40,88,15.469,289,50.801,50.801,True,14.568,57.3,836.0
3178,5,40,-163,-28.652,-310,-54.492,-54.492,True,14.564,59.3,866.0
3433,5,-40,83,14.59,301,52.91,52.91,True,14.568,55.7,812.0
3588,5,40,-9,-1.582,37,6.504,6.504,True,14.58,53.8,784.0
3828,5,-40,-135,-23.73,-190,-33.398,-33.398,True,14.56,28.9,416.0
3968,5,-40,99,17.402,365,64.16,64.16,True,14.58,53.5,780.0
4102,5,40,44,7.734,157,27.598,27.598,True,14.576,54.0,786.0
4302,5,-40,-185,-32.52,-362,-63.633,-63.633,True,14.576,54.4,792.0
4520,5,28,101,17.754,398,69.961,69.961,True,14.576,53.9,786.0
4717,5,40,-133,-23.379,-203,-35.684,-35.684,True,14.58,53.2,776.0
4913,5,-40,-167,-29.355,-241,-42.363,-42.363,True,14.584,53.6,784.0
5134,5,40,101,17.754,413,72.598,72.598,True,14.564,59.2,862.0
5325,5,40,-177,-31.113,-359,-63.105,-63.105,True,14.568,56.7,826.0
5539,5,-40,-27,-4.746,54,9.492,9.492,True,14.584,53.6,780.0
5758,5,40,99,17.402,337,59.238,59.238,True,14.56,57.9,816.0
5945,5,40,-189,-33.223,-440,-77.344,-77.344,True,14.564,58.8,856.0
6150,5,-40,29,5.098,177,31.113,31.113,True,14.584,53.0,774.0
6359,5,40,90,15.82,312,54.844,54.844,True,14.572,56.0,816.0
6550,5,40,-200,-35.156,-476,-83.672,-83.672,True,14.564,57.8,842.0
6758,5,-40,47,8.262,240,42.187,42.187,True,14.584,52.9,770.0
6961,5,40,87,15.293,322,56.602,56.602,True,14.568,54.6,796.0
7168,5,-28,-212,-37.266,-500,-87.891,-87.891,True,14.564,57.5,838.0
7378,5,-40,56,9.844,291,51.152,51.152,True,14.584,53.9,786.0
7592,5,40,67,11.777,261,45.879,45.879,True,14.568,57.0,832.0
7807,5,40,-216,-37.969,-512,-90.0,-90.0,True,14.56,56.0,816.0
8010,5,-40,71,12.48,349,61.348,61.348,True,14.576,55.1,802.0
8197,5,40,98,17.227,394,69.258,69.258,True,14.568,57.3,836.0
8431,5,40,-212,-37.266,-532,-93.516,-93.516,True,14.536,55.8,812.0
8663,5,-40,79,13.887,370,65.039,65.039,True,14.576,53.0,774.0
8908,5,40,-90,-15.82,-89,-15.645,-15.645,True,14.576,52.4,764.0
9130,5,-40,-212,-37.266,-440,-77.344,-77.344,True,14.576,54.2,790.0
9279,5,-40,75,13.184,355,62.402,62.402,True,14.584,53.5,780.0
9399,5,-40,103,18.105,550,96.68,96.68,True,14.58,54.6,796.0
9525,5,40,0,0.0,106,18.633,18.633,True,14.576,52.1,760.0
9647,5,40,-214,-37.617,-497,-87.363,-87.363,True,14.568,56.0,816.0
9766,5,-40,-220,-38.672,-475,-83.496,-83.496,True,14.576,53.8,784.0
9893,5,-40,30,5.273,210,36.914,36.914,True,14.58,53.1,774.0
10013,5,40,102,17.93,565,99.316,99.316,True,14.568,58.8,856.0
10138,5,40,81,14.238,343,60.293,60.293,True,14.572,56.5,822.0
10259,5,40,-200,-35.156,-387,-68.027,-68.027,True,14.572,56.8,792.0
10409,5,-40,-225,-39.551,-508,-89.297,-89.297,True,14.56,58.4,852.0
10545,5,-40,14,2.461,192,33.75,33.75,True,14.584,51.5,750.0
10669,5,-28,90,15.82,575,101.074,101.074,True,14.568,54.2,790.0
10791,5,40,78,13.711,358,62.93,62.93,True,14.56,55.7,812.0
10921,5,40,-201,-35.332,-403,-70.84,-70.84,True,14.568,56.8,826.0
11051,5,28,-215,-37.793,-554,-97.383,-97.383,True,14.564,50.6,738.0
11177,5,-40,-94,-16.523,-65,-11.426,-11.426,True,14.584,50.5,738.0
11298,5,40,103,18.105,546,95.977,95.977,True,14.556,57.4,836.0
11437,5,40,103,18.105,490,86.133,86.133,True,14.564,57.5,838.0
11572,5,40,-181,-31.816,-314,-55.195,-55.195,True,14.572,55.6,810.0
11701,5,40,-217,-38.145,-583,-102.48,-102.48,True,14.568,58.1,846.0
11826,5,-40,-140,-24.609,-155,-27.246,-27.246,True,14.588,51.4,750.0
11993,5,40,98,17.227,589,103.535,103.535,True,14.568,58.1,846.0
12120,5,40,89,15.645,407,71.543,71.543,True,14.564,58.4,852.0
12249,5,40,-194,-34.102,-358,-62.93,-62.93,True,14.572,56.1,820.0
12376,5,28,-217,-38.145,-591,-103.887,-103.887,True,14.568,56.3,820.0
12520,5,-40,-70,-12.305,-4,-0.703,-0.703,True,14.58,26.7,386.0
12681,5,40,94,16.523,594,104.414,104.414,True,14.564,57.3,836.0
12817,5,40,67,11.777,307,53.965,53.965,True,14.568,56.6,826.0
12963,5,-40,-216,-37.969,-517,-90.879,-90.879,True,14.56,58.6,856.0
13094,5,40,-217,-38.145,-531,-93.34,-93.34,True,14.564,58.4,852.0
13214,5,-40,-15,-2.637,103,18.105,18.105,True,14.584,51.8,756.0
13378,5,40,95,16.699,598,105.117,105.117,True,14.532,63.4,920.0
13503,5,40,58,10.195,282,49.57,49.57,True,14.576,55.2,806.0
13626,5,40,-213,-37.441,-452,-79.453,-79.453,True,14.568,57.0,830.0
13766,5,40,-221,-38.848,-567,-99.668,-99.668,True,14.564,56.7,826.0
13931,5,-40,58,10.195,306,53.789,53.789,True,14.588,52.1,760.0
14080,5,40,93,16.348,624,109.688,109.688,True,14.5,65.9,960.0
14207,5,40,31,5.449,191,33.574,33.574,True,14.576,53.3,776.0
14342,5,40,-209,-36.738,-506,-88.945,-88.945,True,14.568,56.5,822.0
14483,5,40,-209,-36.738,-528,-92.812,-92.812,True,14.564,57.6,838.0
14632,5,-40,78,13.711,352,61.875,61.875,True,14.584,52.6,766.0
14752,5,40,97,17.051,630,110.742,110.742,True,14.568,56.1,816.0
14872,5,40,77,13.535,354,62.227,62.227,True,14.568,56.8,830.0
15000,5,40,-208,-36.563,-420,-73.828,-73.828,True,14.576,56.1,816.0
15168,5,40,-219,-38.496,-566,-99.492,-99.492,True,14.564,56.8,826.0
15290,5,-40,-11,-1.934,116,20.391,20.391,True,14.448,61.1,888.0
15445,5,40,90,15.82,634,111.445,111.445,True,14.564,54.2,790.0
15568,5,40,74,13.008,365,64.16,64.16,True,14.568,57.0,830.0
15783,5,40,-211,-37.09,-415,-72.949,-72.949,True,14.556,57.2,832.0
15902,5,-40,-214,-37.617,-434,-76.289,-76.289,True,14.448,47.5,688.0
16058,5,-40,89,15.645,455,79.98,79.98,True,14.572,54.1,790.0
16195,5,-40,92,16.172,605,106.348,106.348,True,14.58,54.3,792.0
16321,5,40,-36,-6.328,46,8.086,8.086,True,14.576,53.9,786.0
16444,5,-40,-217,-38.145,-575,-101.074,-101.074,True,14.58,53.4,776.0
16567,5,40,-215,-37.793,-573,-100.723,-100.723,True,14.564,57.1,832.0
16695,5,-40,-39,-6.855,53,9.316,9.316,True,14.584,52.1,760.0
16903,5,-40,85,14.941,628,110.391,110.391,True,14.576,53.7,784.0
17025,5,40,-20,-3.516,95,16.699,16.699,True,14.58,53.4,780.0
17150,5,-40,-223,-39.199,-572,-100.547,-100.547,True,14.58,53.5,780.0
17268,5,40,-218,-38.32,-586,-103.008,-103.008,True,14.56,58.9,858.0
17398,5,-40,-39,-6.855,53,9.316,9.316,True,14.588,51.0,744.0
17572,5,28,88,15.469,655,115.137,115.137,True,14.604,45.2,662.0
17719,5,40,31,5.449,207,36.387,36.387,True,14.576,54.6,796.0
17844,5,40,-220,-38.672,-519,-91.23,-91.23,True,14.568,56.6,822.0
17965,5,40,-221,-38.848,-622,-109.336,-109.336,True,14.564,56.9,830.0
18097,5,-40,-126,-22.148,-98,-17.227,-17.227,True,14.584,52.0,756.0
18235,5,40,77,13.535,621,109.16,109.16,True,14.568,57.2,832.0
18358,5,-40,74,13.008,563,98.965,98.965,True,14.472,41.0,594.0
18517,5,40,-189,-33.223,-275,-48.34,-48.34,True,14.576,55.0,802.0
18641,5,-40,-218,-38.32,-658,-115.664,-115.664,True,14.576,54.5,792.0
18765,5,-40,-204,-35.859,-388,-68.203,-68.203,True,14.584,53.2,776.0
18929,5,40,102,17.93,560,98.437,98.437,True,14.568,57.5,838.0
19060,5,-40,95,16.699,622,109.336,109.336,True,14.576,54.7,796.0
19187,5,40,-44,-7.734,27,4.746,4.746,True,14.576,55.4,774.0
19320,5,-40,-215,-37.793,-621,-109.16,-109.16,True,14.572,54.4,792.0
19461,5,40,-216,-37.969,-537,-94.395,-94.395,True,14.564,58.2,846.0
19584,5,-40,45,7.91,268,47.109,47.109,True,14.584,52.7,766.0
19709,5,40,82,14.414,664,116.719,116.719,True,14.568,57.8,842.0
19872,5,40,67,11.777,355,62.402,62.402,True,14.54,59.9,872.0
19997,5,40,-218,-38.32,-487,-85.605,-85.605,True,14.568,57.3,836.0
20138,5,40,-209,-36.738,-641,-112.676,-112.676,True,14.564,58.6,856.0
20264,5,-40,-118,-20.742,-120,-21.094,-21.094,True,14.584,51.7,754.0
20391,5,40,100,17.578,576,101.25,101.25,True,14.56,58.2,848.0
20517,5,-40,88,15.469,627,110.215,110.215,True,14.572,54.8,800.0
20645,5,40,-47,-8.262,32,5.625,5.625,True,14.576,52.6,766.0
20791,5,-40,-219,-38.496,-641,-112.676,-112.676,True,14.576,55.0,802.0
21011,5,-40,-82,-14.414,-14,-2.461,-2.461,True,14.588,52.9,774.0
21138,5,40,79,13.887,617,108.457,108.457,True,14.564,57.0,830.0
21266,5,-40,72,12.656,604,106.172,106.172,True,14.564,55.9,812.0
21425,5,40,-195,-34.277,-297,-52.207,-52.207,True,14.58,54.5,792.0
21543,5,-40,-217,-38.145,-672,-118.125,-118.125,True,14.576,55.1,802.0
21676,5,-40,-214,-37.617,-472,-82.969,-82.969,True,14.576,55.7,812.0
21808,5,-40,75,13.184,361,63.457,63.457,True,14.58,54.1,790.0
22028,5,-40,92,16.172,560,98.437,98.437,True,14.572,54.5,792.0
22157,5,40,-162,-28.477,-245,-43.066,-43.066,True,14.572,53.4,780.0
22280,5,-40,-202,-35.508,-667,-117.246,-117.246,True,14.592,54.7,800.0
22401,5,40,-199,-34.98,-547,-96.152,-96.152,True,14.56,56.4,820.0
22530,5,-40,51,8.965,221,38.848,38.848,True,14.584,51.1,744.0
22737,5,-40,92,16.172,662,116.367,116.367,True,14.556,58.1,846.0
22878,5,40,-82,-14.414,-48,-8.438,-8.438,True,14.552,58.0,846.0
23059,5,28,-202,-35.508,-694,-121.992,-121.992,True,14.612,45.2,662.0
23181,5,-40,-207,-36.387,-427,-75.059,-75.059,True,14.576,53.2,776.0
23335,5,-40,78,13.711,388,68.203,68.203,True,14.592,52.4,764.0
23466,5,-40,72,12.656,687,120.762,120.762,True,14.568,56.0,816.0
23612,5,40,-33,-5.801,92,16.172,16.172,True,14.58,51.9,756.0
23740,5,-40,-235,-41.309,-588,-103.359,-103.359,True,14.576,55.0,802.0
23863,5,40,-220,-38.672,-650,-114.258,-114.258,True,14.564,56.8,826.0
24001,5,-40,-105,-18.457,-64,-11.25,-11.25,True,14.584,28.9,420.0
24130,5,40,83,14.59,651,114.434,114.434,True,14.56,57.5,838.0
24274,5,-28,79,13.887,616,108.281,108.281,True,14.584,52.6,766.0
24397,5,40,-144,-25.312,-166,-29.18,-29.18,True,14.584,53.5,780.0
24517,5,-40,-213,-37.441,-658,-115.664,-115.664,True,14.576,54.0,786.0
24651,5,40,-207,-36.387,-595,-104.59,-104.59,True,14.564,58.8,858.0
24782,5,-40,24,4.219,176,30.937,30.937,True,14.584,52.6,766.0
24934,5,28,85,14.941,712,125.156,125.156,True,14.568,57.5,838.0
25073,5,40,90,15.82,493,86.66,86.66,True,14.572,55.8,812.0
25223,5,-40,-216,-37.969,-517,-90.879,-90.879,True,14.556,58.1,846.0
25395,5,40,-203,-35.684,-636,-111.797,-111.797,True,14.564,56.7,826.0
25521,5,-40,-53,-9.316,12,2.109,2.109,True,14.584,52.9,774.0
25741,5,-40,70,12.305,709,124.629,124.629,True,14.576,55.5,810.0
25864,5,40,55,9.668,314,55.195,55.195,True,14.572,55.1,802.0
25991,5,40,-223,-39.199,-512,-90.0,-90.0,True,14.568,56.0,816.0
26128,5,40,-202,-35.508,-704,-123.75,-123.75,True,14.568,59.0,858.0
26268,5,-40,-140,-24.609,-172,-30.234,-30.234,True,14.592,51.2,748.0
26399,5,40,98,17.227,570,100.195,100.195,True,14.564,58.8,832.0
26525,5,-40,73,12.832,710,124.805,124.805,True,14.572,55.8,812.0
26646,5,40,40,7.031,255,44.824,44.824,True,14.584,54.8,800.0
26845,5,-40,-209,-36.738,-709,-124.629,-124.629,True,14.584,53.8,784.0
26966,5,40,-213,-37.441,-571,-100.371,-100.371,True,14.56,60.2,832.0
27088,5,-40,24,4.219,194,34.102,34.102,True,14.596,51.8,756.0
27237,5,40,75,13.184,722,126.914,126.914,True,14.568,56.8,826.0
27368,5,-40,81,14.238,572,100.547,100.547,True,14.576,54.1,790.0
27545,5,-40,-218,-38.32,-519,-91.23,-91.23,True,14.564,56.6,826.0
27670,5,40,-187,-32.871,-736,-129.375,-129.375,True,14.576,49.5,720.0
27790,5,-40,-189,-33.223,-417,-73.301,-73.301,True,14.58,53.7,784.0
27914,5,-40,106,18.633,433,76.113,76.113,True,14.58,52.8,770.0
28037,5,40,87,15.293,744,130.781,130.781,True,14.576,56.5,822.0
28173,5,40,92,16.172,491,86.309,86.309,True,14.568,57.2,832.0
28300,5,40,-196,-34.453,-350,-61.523,-61.523,True,14.552,59.4,866.0
28460,5,28,-191,-33.574,-743,-130.605,-130.605,True,14.564,53.9,786.0
28589,5,-40,-195,-34.277,-389,-68.379,-68.379,True,14.576,54.0,770.0
28735,5,40,101,17.754,518,91.055,91.055,True,14.584,54.7,796.0
28862,5,-40,67,11.777,753,132.363,132.363,True,14.588,53.1,738.0
28995,5,40,71,12.48,399,70.137,70.137,True,14.564,57.4,836.0
29115,5,40,-221,-38.848,-462,-81.211,-81.211,True,14.544,60.5,882.0
29252,5,-40,-196,-34.453,-755,-132.715,-132.715,True,14.612,47.1,688.0
29375,5,-40,-203,-35.684,-472,-82.969,-82.969,True,14.576,55.5,760.0
29516,5,-40,103,18.105,463,81.387,81.387,True,14.58,54.5,792.0
29637,5,-28,79,13.887,761,133.77,133.77,True,14.56,57.6,838.0
29770,5,-40,93,16.348,524,92.109,92.109,True,14.484,61.5,888.0
29913,5,40,-183,-32.168,-315,-55.371,-55.371,True,14.572,55.3,806.0
30078,5,40,-176,-30.937,-760,-133.594,-133.594,True,14.56,57.4,836.0
30216,5,-40,-185,-32.52,-404,-71.016,-71.016,True,14.58,54.0,786.0
30349,5,40,112,19.687,560,98.437,98.437,True,14.56,60.5,882.0
30474,5,0,71,12.48,774,136.055,136.055,True,14.644,36.3,530.0
30599,5,40,86,15.117,472,82.969,82.969,True,14.568,58.1,846.0
30820,5,40,-217,-38.145,-527,-92.637,-92.637,True,14.46,45.1,652.0
31081,5,-40,-117,-20.566,-116,-20.391,-20.391,True,14.576,53.3,776.0
31250,5,40,62,10.898,766,134.648,134.648,True,14.572,58.5,852.0
31378,5,-40,65,11.426,646,113.555,113.555,True,14.58,53.0,774.0
31536,5,40,-205,-36.035,-325,-57.129,-57.129,True,14.572,55.5,810.0
31680,5,-40,-198,-34.805,-763,-134.121,-134.121,True,14.576,55.1,802.0
31805,5,40,-199,-34.98,-604,-106.172,-106.172,True,14.564,58.5,852.0
31951,5,-40,83,14.59,327,57.48,57.48,True,14.576,52.3,764.0
32167,5,-22,68,11.953,785,137.988,137.988,True,14.644,37.2,544.0
32289,5,40,65,11.426,303,53.262,53.262,True,14.532,62.2,904.0
32421,5,-40,-207,-36.387,-569,-100.02,-100.02,True,14.576,54.7,796.0
32544,5,22,-162,-28.477,-792,-139.219,-139.219,True,14.68,27.6,406.0
32672,5,40,-183,-32.168,-512,-90.0,-90.0,True,14.56,58.8,836.0
32793,5,-40,101,17.754,357,62.754,62.754,True,14.58,53.5,780.0
32934,5,0,78,13.711,790,138.867,138.867,True,14.636,38.8,566.0
33081,5,-40,90,15.82,583,102.48,102.48,True,14.58,54.6,796.0
33221,5,40,-202,-35.508,-381,-66.973,-66.973,True,14.576,54.2,790.0
