t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
35,5,-70,9,1.582,8,1.406,1.406,True,14.544,58.8,856.0
155,5,-70,79,13.887,55,9.668,9.668,True,14.392,99.7,1432.0
398,5,-45,1,0.176,-131,-23.027,-23.027,True,14.396,92.8,1344.0
617,5,-70,72,12.656,164,28.828,28.828,True,14.368,90.2,1300.0
810,5,45,-113,-19.863,-196,-34.453,-34.453,True,14.524,63.3,918.0
1011,5,-45,25,4.395,207,36.387,36.387,True,14.544,58.0,846.0
1240,5,45,-130,-22.852,-183,-32.168,-32.168,True,14.532,61.8,898.0
1437,5,-45,-34,-5.977,72,12.656,12.656,True,14.552,54.7,792.0
1638,5,45,49,8.613,176,30.937,30.937,True,14.528,61.1,888.0
1830,5,-45,-159,-27.949,-335,-58.887,-58.887,True,14.496,69.1,1002.0
2035,5,-45,104,18.281,342,60.117,60.117,True,14.54,59.3,862.0
2242,5,45,-84,-14.766,-160,-28.125,-28.125,True,14.536,61.7,868.0
2457,5,-45,-130,-22.852,-184,-32.344,-32.344,True,14.544,58.4,848.0
2657,5,45,110,19.336,405,71.191,71.191,True,14.524,65.5,950.0
2852,5,45,-174,-30.586,-383,-67.324,-67.324,True,14.524,64.1,930.0
3059,5,-45,-55,-9.668,18,3.164,3.164,True,14.556,55.2,802.0
3271,5,45,96,16.875,381,66.973,66.973,True,14.528,64.0,930.0
3474,5,45,-230,-40.43,-467,-82.09,-82.09,True,14.524,65.7,954.0
3704,5,-45,36,6.328,264,46.406,46.406,True,14.524,61.3,892.0
3878,5,45,104,18.281,390,68.555,68.555,True,14.528,63.4,920.0
4087,5,45,-218,-38.32,-509,-89.473,-89.473,True,14.528,64.3,934.0
4328,5,-45,46,8.086,240,42.187,42.187,True,14.556,57.5,836.0
4489,5,45,132,23.203,470,82.617,82.617,True,14.528,67.0,974.0
4709,5,-45,-179,-31.465,-529,-92.988,-92.988,True,14.544,60.5,878.0
4914,5,-45,-42,-7.383,11,1.934,1.934,True,14.564,55.8,812.0
5111,5,-45,116,20.391,556,97.734,97.734,True,14.54,60.2,874.0
5310,5,45,-186,-32.695,-406,-71.367,-71.367,True,14.524,64.5,910.0
5526,5,-45,-196,-34.453,-337,-59.238,-59.238,True,14.552,59.0,858.0
5726,5,45,101,17.754,605,106.348,106.348,True,14.528,65.3,948.0
5954,5,45,-169,-29.707,-211,-37.09,-37.09,True,14.54,50.4,728.0
6125,5,45,-238,-41.836,-584,-102.656,-102.656,True,14.516,67.1,974.0
6378,5,45,105,18.457,571,100.371,100.371,True,14.52,65.2,948.0
6509,5,-45,116,20.391,541,95.098,95.098,True,14.544,59.3,862.0
6773,5,-45,-179,-31.465,-635,-111.621,-111.621,True,14.544,59.7,868.0
6945,5,-45,-114,-20.039,-140,-24.609,-24.609,True,14.556,55.3,806.0
7156,5,-45,88,15.469,669,117.598,117.598,True,14.364,88.5,1278.0
7362,5,45,-165,-29.004,-253,-44.473,-44.473,True,14.536,60.1,874.0
7562,5,45,-192,-33.75,-636,-111.797,-111.797,True,14.524,64.3,934.0
7783,5,45,140,24.609,525,92.285,92.285,True,14.544,62.9,914.0
7993,5,45,119,20.918,466,81.914,81.914,True,14.38,82.1,1186.0
8181,5,-45,-210,-36.914,-601,-105.645,-105.645,True,14.544,59.6,868.0
