t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
56,5,-50,49,8.613,44,7.734,7.734,True,14.544,70.6,1026.0
220,5,50,-30,-5.273,-105,-18.457,-18.457,True,14.524,73.3,1042.0
352,5,-50,-74,-13.008,-44,-7.734,-7.734,True,14.548,67.4,980.0
575,5,50,-24,-4.219,87,15.293,15.293,True,14.532,70.9,1028.0
708,5,50,-190,-33.398,-233,-40.957,-40.957,True,14.516,72.0,1046.0
863,5,-50,-75,-13.184,112,19.687,19.687,True,14.56,63.4,924.0
1062,5,50,-23,-4.043,131,23.027,23.027,True,14.532,70.1,1020.0
1278,5,-50,-221,-38.848,-287,-50.449,-50.449,True,14.552,67.3,980.0
1408,5,-50,4,0.703,252,44.297,44.297,True,14.56,64.2,934.0
1592,5,50,40,7.031,217,38.145,38.145,True,14.532,70.2,1020.0
1713,5,50,-192,-33.75,-358,-62.93,-62.93,True,14.528,71.1,1032.0
1887,5,-50,-173,-30.41,-167,-29.355,-29.355,True,14.56,64.7,940.0
2095,5,50,81,14.238,465,81.738,81.738,True,14.524,72.8,1056.0
2294,5,50,-234,-41.133,-388,-68.203,-68.203,True,14.528,72.1,1048.0
2501,5,-50,-210,-36.914,-144,-25.312,-25.312,True,14.568,61.4,894.0
2719,5,70,50,8.789,539,94.746,94.746,True,14.536,69.4,1010.0
2867,5,50,-140,-24.609,-69,-12.129,-12.129,True,14.564,64.3,938.0
3006,5,-50,-298,-52.383,-575,-101.074,-101.074,True,14.54,67.1,976.0
3242,5,-50,6,1.055,390,68.555,68.555,True,14.556,65.0,948.0
3435,5,50,61,10.723,487,85.605,85.605,True,14.524,73.2,1062.0
3561,5,50,-184,-32.344,-292,-51.328,-51.328,True,14.532,70.5,1026.0
3730,5,50,-211,-37.09,-636,-111.797,-111.797,True,14.524,74.0,1074.0
3934,5,-50,63,11.074,386,67.852,67.852,True,14.552,65.1,948.0
4137,5,-50,50,8.789,598,105.117,105.117,True,14.536,69.9,1016.0
4345,5,-50,-289,-50.801,-540,-94.922,-94.922,True,14.536,71.0,1032.0
4546,5,50,-285,-50.098,-561,-98.613,-98.613,True,14.516,75.5,1094.0
4767,5,50,34,5.977,665,116.895,116.895,True,14.528,71.7,1042.0
4892,5,-50,16,2.813,736,129.375,129.375,True,14.552,65.6,954.0
5052,5,50,-127,-22.324,-84,-14.766,-14.766,True,14.568,63.7,928.0
5280,5,50,-164,-28.828,-839,-147.48,-147.48,True,14.364,115.9,1664.0
5401,5,50,-202,-35.508,-570,-100.195,-100.195,True,14.524,72.7,1056.0
5592,5,50,73,12.832,632,111.094,111.094,True,14.524,73.9,1074.0
5774,4,100,-89,-15.645,968,170.156,170.156,True,14.06,199.2,2798.0
5980,4,100,-305,-53.613,931,163.652,163.652,True,14.08,190.6,2684.0
6178,4,34,-784,-137.812,423,74.355,74.355,True,14.628,46.1,676.0
6395,4,100,-577,-101.426,-517,-90.879,-90.879,True,14.02,208.3,2920.0
6598,4,0,-12,-2.109,186,32.695,32.695,True,14.696,27.2,400.0
6797,4,100,481,84.551,484,85.078,85.078,True,14.004,210.7,2942.0
7014,4,100,362,63.633,-604,-106.172,-106.172,True,14.056,197.4,2772.0
7206,4,-100,170,29.883,-295,-51.855,-51.855,True,14.08,191.9,2700.0
7408,4,-100,428,75.234,687,120.762,120.762,True,14.108,184.6,2602.0
7612,4,0,278,48.867,13,2.285,2.285,True,14.696,26.6,390.0
7754,4,100,-105,-18.457,-673,-118.301,-118.301,True,14.084,192.2,2706.0
7930,4,-100,-470,-82.617,-265,-46.582,-46.582,True,14.108,185.9,2622.0
8135,4,-100,-338,-59.414,775,136.23,136.23,True,14.108,184.4,2572.0
8346,4,0,-284,-49.922,115,20.215,20.215,True,14.692,27.8,410.0
8478,4,100,-565,-99.316,-648,-113.906,-113.906,True,14.064,196.2,2760.0
8646,4,27,-762,-133.945,-468,-82.266,-82.266,True,14.624,45.6,666.0
8864,4,-100,-250,-43.945,661,116.191,116.191,True,14.124,179.2,2534.0
9011,4,100,56,9.844,396,69.609,69.609,True,14.024,205.9,2886.0
9179,4,100,-86,-15.117,-636,-111.797,-111.797,True,14.04,200.9,2822.0
9338,4,-100,-235,-41.309,-595,-104.59,-104.59,True,13.976,205.6,2890.0
9561,4,-100,127,22.324,641,112.676,112.676,True,14.108,182.7,2576.0
9785,4,100,360,63.281,326,57.305,57.305,True,14.064,196.1,2760.0
9915,4,100,-6,-1.055,-596,-104.766,-104.766,True,14.06,195.4,2746.0
10070,4,-100,-320,-56.25,-628,-110.391,-110.391,True,14.064,196.4,2762.0
10279,4,-100,-167,-29.355,606,106.523,106.523,True,14.092,187.0,2634.0
10482,4,100,66,11.602,567,99.668,99.668,True,14.036,202.3,2838.0
10696,4,100,-330,-58.008,-632,-111.094,-111.094,True,14.06,197.0,2772.0
10920,4,-100,-641,-112.676,-269,-47.285,-47.285,True,14.12,180.0,2540.0
11063,4,-100,-378,-66.445,627,110.215,110.215,True,14.06,191.4,2696.0
13170,-1,0,0,0,0,0,0,False,0,0,0
15272,-1,0,0,0,0,0,0,False,0,0,0
17374,-1,0,0,0,0,0,0,False,0,0,0
19477,-1,0,0,0,0,0,0,False,0,0,0
21578,-1,0,0,0,0,0,0,False,0,0,0
