t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
27,5,70,-8,-1.406,-9,-1.582,-1.582,True,14.504,69.0,1002.0
204,5,70,-140,-24.609,-74,-13.008,-13.008,True,14.336,113.0,1622.0
411,5,-70,-171,-30.059,151,26.543,26.543,True,14.548,60.3,874.0
614,5,45,-255,-44.824,-137,-24.082,-24.082,True,14.52,65.5,950.0
818,5,-45,-111,-19.512,98,17.227,17.227,True,14.556,56.4,820.0
1023,5,45,-38,-6.68,24,4.219,4.219,True,14.528,63.2,918.0
1159,5,70,-132,-23.203,-280,-49.219,-49.219,True,14.272,123.5,1766.0
1333,5,-45,69,12.129,203,35.684,35.684,True,14.552,57.5,830.0
1553,5,45,-7,-1.23,-44,-7.734,-7.734,True,14.544,59.6,868.0
1767,5,-45,-132,-23.203,-229,-40.254,-40.254,True,14.548,59.8,868.0
1970,5,45,82,14.414,375,65.918,65.918,True,14.536,64.6,938.0
2168,5,45,-200,-35.156,-371,-65.215,-65.215,True,14.528,65.0,944.0
2355,5,-45,-98,-17.227,23,4.043,4.043,True,14.56,54.3,790.0
2662,5,45,-166,-29.18,-128,-22.5,-22.5,True,14.556,60.3,878.0
2868,5,-45,-270,-47.461,-350,-61.523,-61.523,True,14.556,59.7,868.0
3063,5,-45,49,8.613,478,84.023,84.023,True,14.548,58.2,846.0
3273,5,45,-161,-28.301,-215,-37.793,-37.793,True,14.544,61.6,894.0
3483,5,-45,-224,-39.375,-367,-64.512,-64.512,True,14.544,59.9,872.0
3684,5,45,97,17.051,521,91.582,91.582,True,14.52,65.8,954.0
3902,5,45,-158,-27.773,-260,-45.703,-45.703,True,14.532,61.3,892.0
4099,5,-45,-246,-43.242,-460,-80.859,-80.859,True,14.544,59.7,868.0
4313,5,45,27,4.746,526,92.461,92.461,True,14.528,64.8,940.0
4500,5,45,-40,-7.031,116,20.391,20.391,True,14.54,61.8,868.0
4705,5,45,-251,-44.121,-587,-103.184,-103.184,True,14.512,66.9,970.0
4935,5,-45,36,6.328,476,83.672,83.672,True,14.552,59.2,862.0
5141,5,45,39,6.855,444,78.047,78.047,True,14.468,46.4,668.0
5333,5,-45,-276,-48.516,-589,-103.535,-103.535,True,14.544,60.6,882.0
5529,5,-45,-193,-33.926,-166,-29.18,-29.18,True,14.564,55.8,812.0
5737,5,-45,52,9.141,656,115.312,115.312,True,14.368,103.7,1494.0
5941,5,45,-153,-26.895,-209,-36.738,-36.738,True,14.548,59.6,866.0
6144,5,45,-214,-37.617,-630,-110.742,-110.742,True,14.532,65.0,944.0
6360,5,45,47,8.262,532,93.516,93.516,True,14.532,56.2,812.0
6563,5,-45,40,7.031,513,90.176,90.176,True,14.556,61.7,898.0
6760,5,-45,-240,-42.187,-620,-108.984,-108.984,True,14.552,60.9,888.0
6954,5,45,-208,-36.563,-511,-89.824,-89.824,True,14.52,66.8,970.0
7181,5,45,92,16.172,698,122.695,122.695,True,14.524,64.3,934.0
7385,5,45,97,17.051,417,73.301,73.301,True,14.528,64.8,940.0
7509,5,45,-193,-33.926,-493,-86.66,-86.66,True,14.524,65.2,948.0
7674,5,45,-163,-28.652,-785,-137.988,-137.988,True,14.532,65.0,944.0
