t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
35,5,27,-2,-0.352,-2,-0.352,-0.352,True,14.592,64.5,944.0
276,5,-49,-19,-3.34,25,4.395,4.395,True,14.596,63.7,930.0
479,5,50,-31,-5.449,-52,-9.141,-9.141,True,14.576,69.4,1012.0
620,5,-45,-87,-15.293,-91,-15.996,-15.996,True,14.612,60.7,888.0
769,5,-28,49,8.613,186,32.695,32.695,True,14.592,65.8,960.0
985,5,48,-169,-29.707,-223,-39.199,-39.199,True,14.568,70.2,1022.0
1189,5,-49,28,4.922,242,42.539,42.539,True,14.592,65.8,960.0
1422,5,47,-193,-33.926,-254,-44.648,-44.648,True,14.584,65.6,956.0
1614,5,-49,-18,-3.164,146,25.664,25.664,True,14.524,52.0,754.0
1746,5,47,60,10.547,298,52.383,52.383,True,14.576,66.8,974.0
1892,5,47,-187,-32.871,-243,-42.715,-42.715,True,14.584,67.5,984.0
2103,5,-46,-81,-14.238,32,5.625,5.625,True,14.62,56.6,830.0
2334,5,49,-20,-3.516,116,20.391,20.391,True,14.592,64.2,938.0
2517,5,-32,-250,-43.945,-375,-65.918,-65.918,True,14.656,47.3,692.0
2713,5,-50,38,6.68,347,60.996,60.996,True,14.588,64.8,944.0
2916,5,50,-114,-20.039,-48,-8.438,-8.438,True,14.596,64.8,948.0
3151,5,-34,-207,-36.387,-197,-34.629,-34.629,True,14.652,47.7,698.0
3331,5,-29,63,11.074,446,78.398,78.398,True,14.6,55.2,810.0
3552,5,45,-236,-41.484,-343,-60.293,-60.293,True,14.592,65.0,948.0
3734,5,-35,-208,-36.563,-192,-33.75,-33.75,True,14.648,47.5,694.0
3937,5,46,67,11.777,466,81.914,81.914,True,14.588,67.8,956.0
4147,5,44,-253,-44.473,-387,-68.027,-68.027,True,14.6,62.3,910.0
4370,5,-44,-97,-17.051,51,8.965,8.965,True,14.628,54.0,790.0
4569,5,47,62,10.898,444,78.047,78.047,True,14.58,67.8,990.0
4781,5,42,-279,-49.043,-475,-83.496,-83.496,True,14.616,60.1,878.0
4979,5,-42,-116,-20.391,30,5.273,5.273,True,14.632,52.8,774.0
5203,5,48,53,9.316,425,74.707,74.707,True,14.576,69.0,1006.0
5372,5,43,-277,-48.691,-432,-75.937,-75.937,True,14.612,60.5,884.0
5582,5,-37,-189,-33.223,-106,-18.633,-18.633,True,14.652,49.7,728.0
5785,5,-28,56,9.844,522,91.758,91.758,True,14.588,67.2,980.0
5999,5,43,-276,-48.516,-428,-75.234,-75.234,True,14.604,61.5,898.0
6216,5,-37,-182,-31.992,-95,-16.699,-16.699,True,14.648,50.3,738.0
6424,5,-50,54,9.492,535,94.043,94.043,True,14.588,66.4,970.0
6617,5,44,-264,-46.406,-367,-64.512,-64.512,True,14.604,61.9,904.0
6811,5,-30,-271,-47.637,-351,-61.699,-61.699,True,14.668,45.5,668.0
7025,5,26,54,9.492,561,98.613,98.613,True,14.572,68.7,1002.0
7219,5,47,-203,-35.684,-165,-29.004,-29.004,True,14.612,60.5,884.0
7426,5,-28,-295,-51.855,-470,-82.617,-82.617,True,14.672,41.9,616.0
7672,5,48,49,8.613,568,99.844,99.844,True,14.572,70.5,1028.0
7831,5,50,-55,-9.668,126,22.148,22.148,True,14.596,65.6,956.0
8037,5,42,-293,-51.504,-559,-98.262,-98.262,True,14.616,61.0,892.0
8241,5,-49,24,4.219,381,66.973,66.973,True,14.588,65.8,960.0
8466,5,49,3,0.527,272,47.812,47.812,True,14.588,66.5,970.0
8664,5,-28,-297,-52.207,-575,-101.074,-101.074,True,14.668,43.6,638.0
8863,5,-47,-60,-10.547,146,25.664,25.664,True,14.628,56.6,830.0
9060,5,-50,42,7.383,526,92.461,92.461,True,14.584,68.3,996.0
9199,5,45,-226,-39.727,-205,-36.035,-36.035,True,14.604,59.4,868.0
9368,5,42,-297,-52.207,-564,-99.141,-99.141,True,14.616,60.2,878.0
9593,5,-50,38,6.68,469,82.441,82.441,True,14.584,65.7,956.0
9896,5,49,-10,-1.758,245,43.066,43.066,True,14.592,68.1,992.0
10080,5,-28,-295,-51.855,-474,-83.32,-83.32,True,14.668,41.8,612.0
10287,5,48,41,7.207,546,95.977,95.977,True,14.572,70.1,1022.0
10491,5,51,-68,-11.953,118,20.742,20.742,True,14.588,65.7,960.0
10713,5,42,-296,-52.031,-566,-99.492,-99.492,True,14.6,61.1,892.0
10923,5,-49,29,5.098,438,76.992,76.992,True,14.592,63.6,928.0
11142,5,49,10,1.758,330,58.008,58.008,True,14.58,68.2,992.0
11316,5,-27,-302,-53.086,-571,-100.371,-100.371,True,14.676,41.7,612.0
11517,5,-40,-147,-25.84,-23,-4.043,-4.043,True,14.644,52.3,730.0
11755,5,-50,38,6.68,525,92.285,92.285,True,14.584,66.7,974.0
11934,5,42,-288,-50.625,-421,-74.004,-74.004,True,14.608,58.4,852.0
12135,5,-29,-283,-49.746,-385,-67.676,-67.676,True,14.676,43.8,642.0
12341,5,48,43,7.559,591,103.887,103.887,True,14.576,69.7,1016.0
12557,5,47,-202,-35.508,-149,-26.191,-26.191,True,14.604,60.8,888.0
12762,5,42,-293,-51.504,-550,-96.68,-96.68,True,14.604,61.6,902.0
12962,5,-50,35,6.152,469,82.441,82.441,True,14.588,65.8,960.0
13170,5,49,8,1.406,342,60.117,60.117,True,14.576,68.6,1000.0
13359,5,-27,-306,-53.789,-587,-103.184,-103.184,True,14.672,42.2,620.0
13610,5,-49,-4,-0.703,306,53.789,53.789,True,14.58,63.7,930.0
13825,5,49,27,4.746,457,80.332,80.332,True,14.568,71.5,1042.0
14017,5,42,-292,-51.328,-419,-73.652,-73.652,True,14.616,58.5,856.0
14181,5,-28,-289,-50.801,-407,-71.543,-71.543,True,14.668,44.1,648.0
14395,5,48,36,6.328,595,104.59,104.59,True,14.576,70.1,1022.0
14622,5,50,-125,-21.973,21,3.691,3.691,True,14.6,62.8,918.0
14811,5,42,-297,-52.207,-578,-101.602,-101.602,True,14.608,60.6,884.0
15013,5,-50,30,5.273,451,79.277,79.277,True,14.588,63.4,924.0
15201,5,49,25,4.395,446,78.398,78.398,True,14.568,71.2,1036.0
15413,5,-27,-306,-53.789,-583,-102.48,-102.48,True,14.672,41.9,616.0
15656,5,-48,-40,-7.031,202,35.508,35.508,True,14.608,57.7,792.0
15852,5,-50,32,5.625,572,100.547,100.547,True,14.588,66.7,974.0
16033,5,43,-277,-48.691,-357,-62.754,-62.754,True,14.612,59.1,866.0
16229,5,-28,-292,-51.328,-473,-83.145,-83.145,True,14.664,44.8,658.0
16432,5,48,40,7.031,572,100.547,100.547,True,14.568,71.6,1042.0
16667,5,49,-151,-26.543,-27,-4.746,-4.746,True,14.604,60.1,878.0
16841,5,-12,-300,-52.734,-618,-108.633,-108.633,True,14.704,42.7,626.0
17046,5,-49,-3,-0.527,296,52.031,52.031,True,14.596,62.7,914.0
17286,5,48,32,5.625,492,86.484,86.484,True,14.588,66.1,964.0
17432,5,42,-292,-51.328,-441,-77.52,-77.52,True,14.612,58.8,858.0
17558,5,41,-298,-52.383,-605,-106.348,-106.348,True,14.62,59.5,868.0
17765,5,-49,22,3.867,413,72.598,72.598,True,14.584,63.5,928.0
17977,5,49,19,3.34,404,71.016,71.016,True,14.56,72.4,1056.0
18172,5,-27,-301,-52.91,-587,-103.184,-103.184,True,14.672,43.3,636.0
18400,5,-43,-106,-18.633,57,10.02,10.02,True,14.632,53.5,784.0
18586,5,26,29,5.098,622,109.336,109.336,True,14.588,61.8,904.0
18789,5,43,-279,-49.043,-317,-55.723,-55.723,True,14.612,59.0,862.0
19001,5,-27,-305,-53.613,-489,-85.957,-85.957,True,14.672,41.7,612.0
19206,5,48,33,5.801,568,99.844,99.844,True,14.572,69.7,1016.0
19455,5,47,-221,-38.848,-169,-29.707,-29.707,True,14.6,60.3,882.0
19652,5,42,-296,-52.031,-590,-103.711,-103.711,True,14.612,61.9,904.0
19869,5,-49,19,3.34,402,70.664,70.664,True,14.592,64.0,920.0
20022,5,-49,26,4.57,556,97.734,97.734,True,14.588,67.6,986.0
20228,5,-27,-306,-53.789,-518,-91.055,-91.055,True,14.612,55.5,812.0
20429,5,-29,-280,-49.219,-359,-63.105,-63.105,True,14.668,43.4,636.0
20667,5,26,31,5.449,633,111.27,111.27,True,14.672,43.6,638.0
20876,5,43,-271,-47.637,-292,-51.328,-51.328,True,14.604,59.2,866.0
21051,5,41,-305,-53.613,-579,-101.777,-101.777,True,14.608,61.3,894.0
21256,5,-49,16,2.813,426,74.883,74.883,True,14.596,65.6,956.0
21450,5,49,17,2.988,446,78.398,78.398,True,14.564,72.4,1056.0
21709,5,26,-296,-52.031,-627,-110.215,-110.215,True,14.664,44.1,646.0
21895,5,-48,-52,-9.141,164,28.828,28.828,True,14.616,56.4,822.0
22076,5,-49,28,4.922,621,109.16,109.16,True,14.584,66.4,966.0
22313,5,41,-307,-53.965,-490,-86.133,-86.133,True,14.564,66.3,966.0
22525,5,-29,-278,-48.867,-328,-57.656,-57.656,True,14.668,43.1,632.0
22705,5,48,31,5.449,554,97.383,97.383,True,14.576,70.3,1026.0
22880,5,49,-17,-2.988,293,51.504,51.504,True,14.576,66.4,966.0
23017,5,41,-306,-53.789,-483,-84.902,-84.902,True,14.616,58.3,852.0
23194,5,-28,-296,-52.031,-446,-78.398,-78.398,True,14.672,43.3,636.0
23423,5,48,32,5.625,625,109.863,109.863,True,14.576,70.2,1022.0
23602,5,50,-60,-10.547,164,28.828,28.828,True,14.584,65.6,956.0
23805,5,-12,-301,-52.91,-628,-110.391,-110.391,True,14.62,53.1,780.0
