t_ms,mode,pwm,servo_count,servo_deg,pend_count,pend_raw_deg,pend_deg,ina_ok,v_bus,i_ma,p_mw
60,5,27,-1,-0.352,-3,-0.527,-0.527,True,14.624,45.7,668.0
297,5,-44,15,2.461,43,7.559,7.559,True,14.564,57.2,832.0
509,5,43,-39,-7.031,-97,-17.051,-17.051,True,14.42,60.5,874.0
703,5,-43,42,7.207,117,20.566,20.566,True,14.556,57.7,838.0
894,5,42,-64,-11.426,-106,-18.633,-18.633,True,14.56,60.4,878.0
1122,5,-44,34,5.801,158,27.773,27.773,True,14.552,58.6,852.0
1301,5,43,-49,-8.789,-43,-7.559,-7.559,True,14.556,59.4,866.0
1510,5,-42,-55,-9.844,-18,-3.164,-3.164,True,14.572,56.0,816.0
1711,5,43,50,8.613,151,26.543,26.543,True,14.552,61.7,898.0
1915,5,-34,-142,-25.137,-250,-43.945,-43.945,True,14.604,47.0,684.0
2122,5,-39,101,17.578,302,53.086,53.086,True,14.624,41.2,602.0
2326,5,34,-140,-24.785,-280,-49.219,-49.219,True,14.592,49.9,728.0
2541,5,-43,51,8.789,186,32.695,32.695,True,14.568,55.8,812.0
2760,5,44,3,0.352,52,9.141,9.141,True,14.56,58.1,846.0
2965,5,-32,-157,-27.773,-278,-48.867,-48.867,True,14.604,47.1,688.0
3144,5,-38,103,17.93,368,64.687,64.687,True,14.584,52.6,766.0
3349,5,34,-144,-25.488,-260,-45.703,-45.703,True,14.592,49.8,728.0
3572,5,-44,-10,-1.934,71,12.48,12.48,True,14.568,56.0,816.0
3813,5,43,48,8.262,166,29.18,29.18,True,14.556,59.0,858.0
3962,5,29,-185,-32.695,-407,-71.543,-71.543,True,14.604,45.5,666.0
4259,5,-23,110,19.16,426,74.883,74.883,True,14.588,49.6,724.0
4491,5,30,-174,-30.762,-380,-66.797,-66.797,True,14.604,46.4,678.0
4693,5,-44,-14,-2.637,56,9.844,9.844,True,14.572,54.4,792.0
4889,5,37,115,20.039,388,68.203,68.203,True,14.58,53.5,780.0
5091,5,29,-185,-32.695,-433,-76.113,-76.113,True,14.604,46.5,678.0
5310,5,-43,56,9.668,234,41.133,41.133,True,14.564,55.8,812.0
5502,5,39,92,15.996,314,55.195,55.195,True,14.572,56.5,822.0
5902,5,-43,48,8.262,230,40.43,40.43,True,14.572,54.5,792.0
6116,5,40,80,13.887,280,49.219,49.219,True,14.568,56.0,816.0
6362,5,-27,-201,-35.508,-442,-77.695,-77.695,True,14.624,41.9,612.0
6535,5,-42,71,12.305,297,52.207,52.207,True,14.572,54.8,800.0
6727,5,41,75,13.008,254,44.648,44.648,True,14.576,55.0,802.0
6959,5,-27,-205,-36.211,-481,-84.551,-84.551,True,14.548,53.6,784.0
7137,5,-41,79,13.711,337,59.238,59.238,True,14.572,54.8,800.0
7361,5,43,41,7.031,173,30.41,30.41,True,14.564,56.5,822.0
7548,5,16,-206,-36.387,-520,-91.406,-91.406,True,14.672,29.8,436.0
7766,5,-40,87,15.117,370,65.039,65.039,True,14.576,53.7,784.0
7981,5,41,65,11.25,237,41.66,41.66,True,14.572,57.3,836.0
8179,5,-16,-205,-36.211,-532,-93.516,-93.516,True,14.66,31.6,462.0
8385,5,-41,79,13.711,322,56.602,56.602,True,14.576,54.2,790.0
8629,5,44,17,2.813,116,20.391,20.391,True,14.572,57.3,836.0
8758,5,27,-203,-35.859,-492,-86.484,-86.484,True,14.616,45.5,666.0
8981,5,-44,-8,-1.582,98,17.227,17.227,True,14.572,54.3,790.0
9300,5,39,-100,-17.754,-103,-18.105,-18.105,True,14.58,51.3,748.0
9518,5,-26,-210,-37.09,-455,-79.98,-79.98,True,14.62,42.0,612.0
9639,5,-44,40,6.855,218,38.32,38.32,True,14.568,55.8,812.0
9834,5,38,108,18.809,481,84.551,84.551,True,14.572,53.3,776.0
10003,5,28,-192,-33.926,-392,-68.906,-68.906,True,14.608,45.1,658.0
10209,5,-30,-177,-31.289,-297,-52.207,-52.207,True,14.612,44.6,652.0
10434,5,-37,111,19.336,563,98.965,98.965,True,14.584,50.9,740.0
10630,5,30,-173,-30.586,-307,-53.965,-53.965,True,14.6,47.3,692.0
10824,5,-27,-206,-36.387,-455,-79.98,-79.98,True,14.616,43.5,616.0
11043,5,38,110,19.16,554,97.383,97.383,True,14.572,54.7,796.0
11247,5,40,-81,-14.414,-67,-11.777,-11.777,True,14.564,55.8,812.0
