t_ms,mode,pwm,servo_count,servo_deg,setpoint_deg,error_deg,gain_mode,pend_count,pend_deg,v_bus,i_ma,p_mw
16634,2,-16,181,52.91,60.0,7.09,0,-5,-0.879,14.668,28.7,420.0
16768,2,-17,180,52.734,60.0,7.266,0,0,0.0,14.636,33.8,494.0
16916,2,-18,179,52.559,60.0,7.441,0,1,0.176,14.668,31.1,446.0
17041,2,-18,179,52.559,60.0,7.441,0,-2,-0.352,14.6,35.0,514.0
17171,2,-18,179,52.559,60.0,7.441,0,-2,-0.352,14.668,30.8,452.0
17426,2,-19,179,52.559,60.0,7.441,0,0,0.0,14.536,48.7,712.0
17578,2,-20,179,52.559,60.0,7.441,0,-2,-0.352,14.648,32.9,482.0
17753,2,-20,179,52.559,60.0,7.441,0,-4,-0.703,14.652,34.9,512.0
17876,2,-20,179,52.559,60.0,7.441,0,-1,-0.176,14.656,35.8,524.0
18058,2,-20,179,52.559,60.0,7.441,0,0,0.0,14.648,34.0,498.0
18228,2,-21,179,52.559,60.0,7.441,0,-3,-0.527,14.644,35.2,514.0
18371,2,-22,179,52.559,60.0,7.441,0,-3,-0.527,14.636,36.3,530.0
18508,2,-22,179,52.559,60.0,7.441,0,-1,-0.176,14.644,36.4,534.0
18674,2,-23,179,52.559,60.0,7.441,0,-1,-0.176,14.64,38.0,558.0
18819,2,-23,180,52.734,60.0,7.266,0,-2,-0.352,14.632,38.7,566.0
18967,2,-23,180,52.734,60.0,7.266,0,-2,-0.352,14.636,37.6,550.0
19097,2,-23,180,52.734,60.0,7.266,0,-2,-0.352,14.632,38.7,566.0
19227,2,-23,181,52.91,60.0,7.09,0,-1,-0.176,14.632,37.7,550.0
19351,2,-23,181,52.91,60.0,7.09,0,-2,-0.352,14.624,39.1,574.0
19474,2,-23,181,52.91,60.0,7.09,0,-2,-0.352,14.636,39.3,550.0
19609,2,-24,181,52.91,60.0,7.09,0,-2,-0.352,14.624,39.9,584.0
19747,2,-24,181,52.91,60.0,7.09,0,-2,-0.352,14.624,41.0,600.0
19878,2,-24,182,53.086,60.0,6.914,0,-2,-0.352,14.628,39.7,580.0
20004,2,70,173,51.504,0.0,-51.504,0,-12,-2.109,14.332,112.0,1606.0
20172,2,45,31,26.543,0.0,-26.543,0,-118,-20.742,14.52,65.3,950.0
20311,2,42,-32,15.469,0.0,-15.469,0,32,5.625,14.552,57.5,836.0
20444,2,-6,-97,4.043,0.0,-4.043,0,126,22.148,14.68,27.5,404.0
20576,2,-41,-193,-12.832,0.0,12.832,0,-9,-1.582,14.56,57.3,800.0
20704,2,23,-113,1.23,0.0,-1.23,0,23,4.043,14.68,27.5,488.0
20837,2,35,-54,11.602,0.0,-11.602,0,-7,-1.23,14.572,52.2,760.0
20978,2,46,-40,14.063,0.0,-14.063,0,-61,-10.723,14.516,66.8,970.0
21117,2,41,-38,14.414,0.0,-14.414,0,-9,-1.582,14.556,58.2,848.0
21255,2,20,-70,8.789,0.0,-8.789,0,29,5.098,14.644,34.8,508.0
21386,2,8,-97,4.043,0.0,-4.043,0,22,3.867,14.68,27.2,400.0
21522,2,19,-89,5.449,0.0,-5.449,0,8,1.406,14.656,31.8,466.0
21650,2,32,-65,9.668,0.0,-9.668,0,-8,-1.406,14.588,50.1,730.0
21794,2,35,-56,11.25,0.0,-11.25,0,-17,-2.988,14.584,51.9,756.0
21932,2,35,-56,11.25,0.0,-11.25,0,-2,-0.352,14.58,51.4,750.0
22068,2,28,-66,9.492,0.0,-9.492,0,9,1.582,14.608,45.6,666.0
22198,2,27,-73,8.262,0.0,-8.262,0,7,1.23,14.612,45.6,642.0
22340,2,28,-73,8.262,0.0,-8.262,0,0,0.0,14.6,45.9,672.0
22461,2,30,-72,8.438,0.0,-8.438,0,-5,-0.879,14.596,44.5,648.0
22599,2,30,-71,8.613,0.0,-8.613,0,0,0.0,14.596,46.6,682.0
22754,2,31,-71,8.613,0.0,-8.613,0,5,0.879,14.588,47.3,692.0
22885,2,31,-72,8.438,0.0,-8.438,0,2,0.352,14.596,47.6,694.0
23017,2,31,-72,8.438,0.0,-8.438,0,-3,-0.527,14.592,48.4,708.0
23145,2,32,-72,8.438,0.0,-8.438,0,-1,-0.176,14.596,49.8,728.0
23296,2,33,-72,8.438,0.0,-8.438,0,4,0.703,14.588,48.4,704.0
23446,2,33,-73,8.262,0.0,-8.262,0,1,0.176,14.588,48.2,704.0
23574,2,33,-73,8.262,0.0,-8.262,0,-1,-0.176,14.568,36.3,528.0
23722,2,34,-73,8.262,0.0,-8.262,0,0,0.0,14.584,50.4,734.0
23844,2,34,-74,8.086,0.0,-8.086,0,2,0.352,14.588,50.0,730.0
23974,2,34,-75,7.91,0.0,-7.91,0,1,0.176,14.58,43.2,630.0
24114,2,99,-100,3.516,-60.0,-63.516,0,-25,-4.395,14.024,184.8,2592.0
24307,2,36,-309,-33.223,-60.0,-26.777,0,-173,-30.41,14.584,50.2,730.0
24446,2,43,-362,-42.539,-60.0,-17.461,0,144,25.312,14.536,60.5,878.0
24596,2,-13,-456,-59.062,-60.0,-0.937,0,161,28.301,14.68,27.7,406.0
24731,2,-32,-576,-80.156,-60.0,20.156,0,-80,-14.063,14.596,47.3,692.0
24868,2,0,-430,-54.492,-60.0,-5.508,0,51,8.965,14.676,25.7,376.0
24999,2,24,-386,-46.758,-60.0,-13.242,0,-55,-9.668,14.624,40.4,590.0
25195,2,63,-338,-38.32,-60.0,-21.68,0,-61,-10.723,14.384,97.5,1402.0
25328,2,40,-346,-39.727,-60.0,-20.273,0,2,0.352,14.444,45.4,656.0
25462,2,23,-390,-47.461,-60.0,-12.539,0,34,5.977,14.628,39.4,576.0
25588,2,18,-408,-50.625,-60.0,-9.375,0,39,6.855,14.656,32.8,482.0
25713,2,26,-400,-49.219,-60.0,-10.781,0,7,1.23,14.616,43.8,638.0
25863,2,41,-367,-43.418,-60.0,-16.582,0,-8,-1.406,14.548,58.4,848.0
25998,2,43,-359,-42.012,-60.0,-17.988,0,-19,-3.34,14.528,62.1,902.0
26132,2,40,-362,-42.539,-60.0,-17.461,0,1,0.176,14.548,58.3,848.0
26259,2,32,-379,-45.527,-60.0,-14.473,0,18,3.164,14.58,49.5,720.0
26412,2,31,-387,-46.934,-60.0,-13.066,0,14,2.461,14.592,47.5,694.0
26558,2,33,-384,-46.406,-60.0,-13.594,0,3,0.527,14.596,50.6,740.0
26683,2,37,-379,-45.527,-60.0,-14.473,0,-2,-0.352,14.56,54.5,792.0
26822,2,37,-379,-45.527,-60.0,-14.473,0,2,0.352,14.564,53.9,786.0
26949,2,35,-383,-46.23,-60.0,-13.77,0,9,1.582,14.568,53.1,774.0
27117,2,37,-384,-46.406,-60.0,-13.594,0,8,1.406,14.564,54.2,790.0
27261,2,38,-384,-46.406,-60.0,-13.594,0,3,0.527,14.568,56.2,820.0
27379,2,38,-385,-46.582,-60.0,-13.418,0,2,0.352,14.496,38.3,554.0
27510,2,38,-385,-46.582,-60.0,-13.418,0,6,1.055,14.564,55.8,812.0
27638,2,38,-387,-46.934,-60.0,-13.066,0,7,1.23,14.576,53.8,784.0
27778,2,39,-387,-46.934,-60.0,-13.066,0,6,1.055,14.556,55.9,812.0
27904,2,39,-387,-46.934,-60.0,-13.066,0,4,0.703,14.54,56.8,826.0
28028,2,-75,-376,-45.0,0.0,45.0,0,16,2.813,14.308,118.6,1698.0
28183,2,-22,-217,-17.051,0.0,17.051,0,130,22.852,14.628,38.4,560.0
28311,2,-14,-160,-7.031,0.0,7.031,0,-44,-7.734,14.676,28.7,422.0
28443,2,48,-74,8.086,0.0,-8.086,0,-117,-20.566,14.508,72.2,1046.0
28568,2,61,-8,19.687,0.0,-19.687,0,-34,-5.977,14.408,92.2,1328.0
28694,2,15,-69,8.965,0.0,-8.965,0,-2,-0.352,14.668,30.0,430.0
28825,2,0,-122,-0.352,0.0,0.352,0,39,6.855,14.684,26.7,394.0
28957,2,-32,-168,-8.438,0.0,8.438,0,22,3.867,14.608,47.7,698.0
29095,2,-16,-160,-7.031,0.0,7.031,0,17,2.988,14.668,29.1,426.0
29228,2,0,-131,-1.934,0.0,1.934,0,3,0.527,14.684,26.6,390.0
29358,2,17,-99,3.691,0.0,-3.691,0,-8,-1.406,14.66,30.7,448.0
29493,2,25,-72,8.438,0.0,-8.438,0,-12,-2.109,14.612,43.4,636.0
29612,2,25,-71,8.613,0.0,-8.613,0,-14,-2.461,14.612,42.7,622.0
29755,2,23,-76,7.734,0.0,-7.734,0,6,1.055,14.624,38.8,566.0
29901,2,14,-90,5.273,0.0,-5.273,0,7,1.23,14.672,30.7,420.0
30029,2,15,-94,4.57,0.0,-4.57,0,6,1.055,14.672,22.9,334.0
30164,2,15,-94,4.57,0.0,-4.57,0,0,0.0,14.672,28.7,420.0
30286,2,16,-92,4.922,0.0,-4.922,0,-3,-0.527,14.664,29.7,436.0
30414,2,18,-90,5.273,0.0,-5.273,0,0,0.0,14.652,32.1,472.0
30577,2,18,-90,5.273,0.0,-5.273,0,3,0.527,14.664,32.2,472.0
30705,2,18,-90,5.273,0.0,-5.273,0,2,0.352,14.664,31.4,458.0
30827,2,19,-90,5.273,0.0,-5.273,0,0,0.0,14.644,32.3,472.0
30946,2,19,-90,5.273,0.0,-5.273,0,0,0.0,14.652,33.9,498.0
31071,2,19,-90,5.273,0.0,-5.273,0,2,0.352,14.656,24.3,514.0
31201,2,20,-90,5.273,0.0,-5.273,0,2,0.352,14.64,35.7,524.0
31336,2,20,-90,5.273,0.0,-5.273,0,1,0.176,14.64,35.0,512.0
31455,2,20,-90,5.273,0.0,-5.273,0,0,0.0,14.648,35.1,514.0
31591,2,21,-90,5.273,0.0,-5.273,0,1,0.176,14.632,34.3,502.0
31717,2,21,-90,5.273,0.0,-5.273,0,2,0.352,14.636,37.0,540.0
31841,2,21,-91,5.098,0.0,-5.098,0,2,0.352,14.632,37.8,554.0
31962,2,21,-91,5.098,0.0,-5.098,0,1,0.176,14.628,39.1,574.0
