t_ms,mode,pwm,servo_count,servo_deg,setpoint_deg,error_deg,gain_mode,pend_count,pend_deg,v_bus,i_ma,p_mw
22024,2,28,28,8.262,0.0,-8.262,0,-3,-0.527,14.568,46.1,672.0
22165,2,21,19,6.68,0.0,-6.68,0,8,1.406,14.62,37.2,544.0
22296,2,19,9,4.922,0.0,-4.922,0,5,0.879,14.64,34.0,498.0
22417,2,21,8,4.746,0.0,-4.746,0,0,0.0,14.612,36.9,540.0
22585,2,22,9,4.922,0.0,-4.922,0,-5,-0.879,14.616,37.9,554.0
22717,2,23,9,4.922,0.0,-4.922,0,-1,-0.176,14.612,40.2,586.0
22850,2,24,9,4.922,0.0,-4.922,0,4,0.703,14.612,41.0,600.0
22973,2,25,9,4.922,0.0,-4.922,0,1,0.176,14.532,52.0,606.0
23127,2,26,9,4.922,0.0,-4.922,0,-4,-0.703,14.6,45.0,610.0
23266,2,27,9,4.922,0.0,-4.922,0,-2,-0.352,14.592,44.3,646.0
23402,2,26,7,4.57,0.0,-4.57,0,2,0.352,14.596,43.2,630.0
23533,2,26,5,4.219,0.0,-4.219,0,1,0.176,14.604,43.4,622.0
23703,2,28,5,4.219,0.0,-4.219,0,0,0.0,14.588,45.8,668.0
23851,2,29,5,4.219,0.0,-4.219,0,-1,-0.176,14.588,45.5,662.0
23975,2,29,4,4.043,0.0,-4.043,0,0,0.0,14.584,45.7,666.0
24105,2,-25,78,17.051,30.0,12.949,0,48,8.438,14.616,39.8,580.0
24407,2,-27,88,18.809,30.0,11.191,0,-49,-8.613,14.596,43.2,630.0
24579,2,0,135,27.07,30.0,2.93,0,-18,-3.164,14.668,27.0,396.0
24699,2,-19,126,25.488,30.0,4.512,0,2,0.352,14.636,32.9,482.0
24820,2,-31,98,20.566,30.0,9.434,0,0,0.0,14.584,46.8,682.0
24945,2,-31,95,20.039,30.0,9.961,0,22,3.867,14.58,45.2,658.0
25103,2,-31,96,20.215,30.0,9.785,0,0,0.0,14.584,47.7,694.0
25253,2,-23,113,23.203,30.0,6.797,0,-11,-1.934,14.636,37.5,548.0
25417,2,-24,116,23.73,30.0,6.27,0,-5,-0.879,14.624,39.4,576.0
25562,2,-28,114,23.379,30.0,6.621,0,6,1.055,14.604,43.5,636.0
25725,2,-29,112,23.027,30.0,6.973,0,3,0.527,14.584,44.3,646.0
25847,2,-30,112,23.027,30.0,6.973,0,-3,-0.527,14.596,44.3,642.0
25969,2,-30,114,23.379,30.0,6.621,0,-4,-0.703,14.588,45.7,666.0
26097,2,-32,114,23.379,30.0,6.621,0,0,0.0,14.588,47.3,692.0
26233,2,-34,114,23.379,30.0,6.621,0,2,0.352,14.576,49.0,714.0
26372,2,-33,115,23.555,30.0,6.445,0,0,0.0,14.572,48.3,704.0
26565,2,-33,118,24.082,30.0,5.918,0,-2,-0.352,14.544,54.0,786.0
26700,2,-35,118,24.082,30.0,5.918,0,-1,-0.176,14.568,49.2,718.0
26847,2,-35,119,24.258,30.0,5.742,0,1,0.176,14.552,53.6,780.0
27006,2,-35,120,24.434,30.0,5.566,0,1,0.176,14.588,48.7,712.0
27133,2,-34,122,24.785,30.0,5.215,0,0,0.0,14.576,49.4,720.0
27257,2,-31,124,25.137,30.0,4.863,0,-1,-0.176,14.528,57.7,838.0
27414,2,-31,124,25.137,30.0,4.863,0,-2,-0.352,14.584,46.7,666.0
27550,2,-31,124,25.137,30.0,4.863,0,0,0.0,14.592,45.3,662.0
27714,2,-31,124,25.137,30.0,4.863,0,0,0.0,14.584,47.2,688.0
27876,2,-31,124,25.137,30.0,4.863,0,-1,-0.176,14.588,45.8,668.0
28006,2,63,116,23.73,0.0,-23.73,0,-8,-1.406,14.384,94.8,1364.0
28168,2,24,49,11.953,0.0,-11.953,0,-47,-8.262,14.608,42.4,620.0
28288,2,26,38,10.02,0.0,-10.02,0,46,8.086,14.588,46.8,590.0
28437,2,-4,-6,2.285,0.0,-2.285,0,25,4.395,14.656,29.0,426.0
28562,2,13,-7,2.109,0.0,-2.109,0,-2,-0.352,14.668,28.2,412.0
28715,2,27,23,7.383,0.0,-7.383,0,8,1.406,14.6,43.1,630.0
28836,2,25,26,7.91,0.0,-7.91,0,-21,-3.691,14.56,47.2,688.0
28988,2,29,30,8.613,0.0,-8.613,0,-10,-1.758,14.592,45.4,662.0
29113,2,23,23,7.383,0.0,-7.383,0,9,1.582,14.604,42.3,574.0
29239,2,17,10,5.098,0.0,-5.098,0,8,1.406,14.628,35.1,514.0
29371,2,21,9,4.922,0.0,-4.922,0,2,0.352,14.62,35.4,518.0
29498,2,23,10,5.098,0.0,-5.098,0,-4,-0.703,14.616,39.3,574.0
29631,2,24,11,5.273,0.0,-5.273,0,-3,-0.527,14.608,41.2,602.0
29773,2,25,11,5.273,0.0,-5.273,0,3,0.527,14.592,41.8,610.0
29915,2,26,10,5.098,0.0,-5.098,0,2,0.352,14.608,42.8,626.0
30049,2,27,10,5.098,0.0,-5.098,0,-2,-0.352,14.496,31.0,448.0
30183,2,28,10,5.098,0.0,-5.098,0,-3,-0.527,14.596,44.6,652.0
30315,2,29,10,5.098,0.0,-5.098,0,1,0.176,14.588,46.1,672.0
30457,2,26,7,4.57,0.0,-4.57,0,1,0.176,14.492,30.6,442.0
30587,2,29,7,4.57,0.0,-4.57,0,1,0.176,14.584,46.7,682.0
30768,2,30,6,4.395,0.0,-4.395,0,-1,-0.176,14.58,46.7,682.0
30899,2,31,6,4.395,0.0,-4.395,0,-1,-0.176,14.584,48.1,702.0
31067,2,31,4,4.043,0.0,-4.043,0,0,0.0,14.584,48.4,704.0
31191,2,29,2,3.691,0.0,-3.691,0,1,0.176,14.576,48.7,712.0
31350,2,29,1,3.516,0.0,-3.516,0,0,0.0,14.592,46.5,678.0
31477,2,31,1,3.516,0.0,-3.516,0,0,0.0,14.58,48.3,704.0
31601,2,31,0,3.34,0.0,-3.34,0,-1,-0.176,14.58,46.1,672.0
31737,2,32,0,3.34,0.0,-3.34,0,0,0.0,14.504,56.1,812.0
31872,2,32,-1,3.164,0.0,-3.164,0,0,0.0,14.572,48.3,704.0
