t_ms,mode,pwm,servo_count,servo_deg,setpoint_deg,error_deg,gain_mode,pend_count,pend_deg,v_bus,i_ma,p_mw
15281,2,-3,316,55.547,60.0,4.453,0,-45,-7.91,14.672,26.4,386.0
15404,2,-25,290,50.977,60.0,9.023,0,-13,-2.285,14.616,42.8,626.0
15527,2,-46,233,40.957,60.0,19.043,0,43,7.559,14.524,61.9,898.0
15708,2,-48,229,40.254,60.0,19.746,0,41,7.207,14.512,67.4,980.0
15840,2,-33,254,44.648,60.0,15.352,0,-30,-5.273,14.588,49.5,720.0
16013,2,-24,275,48.34,60.0,11.66,0,-32,-5.625,14.624,38.9,570.0
16150,2,-31,267,46.934,60.0,13.066,0,-9,-1.582,14.592,46.0,672.0
16269,2,-43,247,43.418,60.0,16.582,0,18,3.164,14.548,58.0,846.0
16407,2,-44,240,42.187,60.0,17.812,0,23,4.043,14.548,57.2,832.0
16533,2,-41,245,43.066,60.0,16.934,0,-3,-0.527,14.56,54.5,792.0
16659,2,-34,259,45.527,60.0,14.473,0,-18,-3.164,14.588,48.4,704.0
16787,2,-35,264,46.406,60.0,13.594,0,-13,-2.285,14.58,48.9,714.0
16919,2,-38,260,45.703,60.0,14.297,0,5,0.879,14.572,52.8,770.0
17048,2,-41,255,44.824,60.0,15.176,0,9,1.582,14.564,54.0,786.0
17168,2,-41,254,44.648,60.0,15.352,0,2,0.352,14.56,54.4,792.0
17304,2,-38,260,45.703,60.0,14.297,0,-8,-1.406,14.572,51.3,748.0
17452,2,-39,262,46.055,60.0,13.945,0,-5,-0.879,14.576,53.6,780.0
17608,2,-40,262,46.055,60.0,13.945,0,3,0.527,14.588,51.8,774.0
17748,2,-41,262,46.055,60.0,13.945,0,3,0.527,14.564,54.0,786.0
17871,2,-42,262,46.055,60.0,13.945,0,-3,-0.527,14.564,55.0,800.0
17994,2,-41,263,46.23,60.0,13.77,0,-5,-0.879,14.564,54.5,792.0
18113,2,-42,263,46.23,60.0,13.77,0,-1,-0.176,14.564,56.6,826.0
18249,2,-43,263,46.23,60.0,13.77,0,2,0.352,14.552,58.1,846.0
18374,2,-44,263,46.23,60.0,13.77,0,0,0.0,14.552,59.7,868.0
18507,2,-43,266,46.758,60.0,13.242,0,-3,-0.527,14.516,62.2,904.0
18683,2,-43,267,46.934,60.0,13.066,0,-3,-0.527,14.552,58.0,846.0
18805,2,-43,267,46.934,60.0,13.066,0,-1,-0.176,14.556,57.1,832.0
18930,2,-44,267,46.934,60.0,13.066,0,1,0.176,14.544,60.5,882.0
19071,2,-44,268,47.109,60.0,12.891,0,0,0.0,14.552,60.1,874.0
19199,2,-44,270,47.461,60.0,12.539,0,-2,-0.352,14.552,57.1,832.0
19318,2,-45,271,47.637,60.0,12.363,0,-3,-0.527,14.544,59.9,872.0
19441,2,-44,272,47.812,60.0,12.188,0,-1,-0.176,14.552,60.4,878.0
19586,2,-45,272,47.812,60.0,12.188,0,-1,-0.176,14.544,59.7,868.0
19710,2,-45,273,47.988,60.0,12.012,0,-1,-0.176,14.54,58.7,852.0
19853,2,-45,274,48.164,60.0,11.836,0,-1,-0.176,14.54,61.7,898.0
19993,2,-46,275,48.34,60.0,11.66,0,-1,-0.176,14.544,60.1,874.0
20118,2,76,254,44.648,0.0,-44.648,0,-25,-4.395,14.292,115.5,1648.0
20300,2,24,98,17.227,0.0,-17.227,0,-124,-21.797,14.608,44.2,646.0
20434,2,34,70,12.305,0.0,-12.305,0,87,15.293,14.588,49.0,714.0
20609,2,-48,-60,-10.547,0.0,10.547,0,39,6.855,14.512,64.4,934.0
20742,2,-3,-43,-7.559,0.0,7.559,0,-5,-0.879,14.68,26.0,380.0
20875,2,35,46,8.086,0.0,-8.086,0,29,5.098,14.572,52.2,760.0
21004,2,30,56,9.844,0.0,-9.844,0,-57,-10.02,14.592,46.5,678.0
21147,2,42,76,13.359,0.0,-13.359,0,-32,-5.625,14.552,59.2,862.0
21323,2,15,43,7.559,0.0,-7.559,0,19,3.34,14.66,28.8,422.0
21453,2,0,11,1.934,0.0,-1.934,0,19,3.34,14.68,28.2,412.0
21604,2,7,13,2.285,0.0,-2.285,0,9,1.582,14.656,27.3,400.0
21742,2,19,31,5.449,0.0,-5.449,0,-4,-0.703,14.664,33.7,494.0
21885,2,26,45,7.91,0.0,-7.91,0,-13,-2.285,14.632,39.5,576.0
22020,2,25,47,8.262,0.0,-8.262,0,-8,-1.406,14.612,43.8,638.0
22158,2,23,44,7.734,0.0,-7.734,0,5,0.879,14.624,39.0,570.0
22280,2,19,36,6.328,0.0,-6.328,0,6,1.055,14.656,32.7,478.0
22401,2,20,35,6.152,0.0,-6.152,0,3,0.527,14.644,36.2,530.0
22523,2,20,35,6.152,0.0,-6.152,0,-4,-0.703,14.636,36.6,538.0
22653,2,21,35,6.152,0.0,-6.152,0,-3,-0.527,14.632,39.1,574.0
22807,2,21,35,6.152,0.0,-6.152,0,4,0.703,14.636,37.3,548.0
22983,2,22,35,6.152,0.0,-6.152,0,1,0.176,14.632,38.4,560.0
23114,2,22,35,6.152,0.0,-6.152,0,-4,-0.703,14.644,38.6,564.0
23273,2,22,35,6.152,0.0,-6.152,0,-2,-0.352,14.624,37.8,554.0
23400,2,23,35,6.152,0.0,-6.152,0,3,0.527,14.62,41.3,602.0
23518,2,23,35,6.152,0.0,-6.152,0,2,0.352,14.624,38.4,560.0
23641,2,24,35,6.152,0.0,-6.152,0,-3,-0.527,14.616,40.1,586.0
23798,2,24,35,6.152,0.0,-6.152,0,-3,-0.527,14.62,40.5,594.0
23916,2,24,35,6.152,0.0,-6.152,0,1,0.176,14.62,39.5,576.0
24034,2,99,23,4.043,-60.0,-64.043,0,-11,-1.934,14.024,187.3,2624.0
24191,2,33,-204,-35.859,-60.0,-24.141,0,-172,-30.234,14.588,48.9,714.0
24331,2,46,-237,-41.66,-60.0,-18.34,0,73,12.832,14.508,67.7,984.0
24455,2,0,-299,-52.559,-60.0,-7.441,0,192,33.75,14.672,28.5,420.0
24588,2,-37,-430,-75.586,-60.0,15.586,0,-23,-4.043,14.588,48.7,712.0
24713,2,10,-363,-63.809,-60.0,3.809,0,-16,-2.813,14.68,26.9,394.0
24847,2,50,-234,-41.133,-60.0,-18.867,0,84,14.766,14.472,75.4,1092.0
24981,2,30,-261,-45.879,-60.0,-14.121,0,-77,-13.535,14.604,47.5,694.0
25110,2,62,-213,-37.441,-60.0,-22.559,0,-39,-6.855,14.38,99.7,1432.0
25234,2,35,-238,-41.836,-60.0,-18.164,0,4,0.703,14.572,52.5,766.0
25353,2,21,-273,-47.988,-60.0,-12.012,0,38,6.68,14.628,38.6,564.0
25484,2,18,-291,-51.152,-60.0,-8.848,0,30,5.273,14.66,31.6,462.0
25622,2,27,-276,-48.516,-60.0,-11.484,0,3,0.527,14.608,43.4,632.0
25751,2,43,-246,-43.242,-60.0,-16.758,0,-9,-1.582,14.54,60.7,882.0
25870,2,42,-241,-42.363,-60.0,-17.637,0,-22,-3.867,14.536,60.0,872.0
26005,2,41,-244,-42.891,-60.0,-17.109,0,1,0.176,14.548,59.8,872.0
26139,2,32,-261,-45.879,-60.0,-14.121,0,17,2.988,14.588,48.3,704.0
26280,2,32,-267,-46.934,-60.0,-13.066,0,6,1.055,14.588,48.9,714.0
26497,2,36,-261,-45.879,-60.0,-14.121,0,-4,-0.703,14.58,54.0,786.0
26657,2,38,-258,-45.352,-60.0,-14.648,0,-1,-0.176,14.572,55.2,802.0
26801,2,35,-263,-46.23,-60.0,-13.77,0,7,1.23,14.576,51.7,754.0
26983,2,37,-264,-46.406,-60.0,-13.594,0,7,1.23,14.568,52.9,770.0
27102,2,37,-265,-46.582,-60.0,-13.418,0,1,0.176,14.54,49.0,712.0
27285,2,38,-265,-46.582,-60.0,-13.418,0,1,0.176,14.572,55.0,802.0
27443,2,38,-265,-46.582,-60.0,-13.418,0,5,0.879,14.576,54.6,796.0
27579,2,37,-268,-47.109,-60.0,-12.891,0,4,0.703,14.564,53.9,786.0
27706,2,39,-268,-47.109,-60.0,-12.891,0,4,0.703,14.56,55.1,802.0
27854,2,39,-269,-47.285,-60.0,-12.715,0,3,0.527,14.56,56.9,830.0
27997,2,37,-271,-47.637,-60.0,-12.363,0,3,0.527,14.564,54.5,792.0
28148,2,-77,-246,-43.242,0.0,43.242,0,31,5.449,14.316,114.7,1642.0
28321,2,-27,-98,-17.227,0.0,17.227,0,125,21.973,14.616,40.9,596.0
28447,2,-24,-55,-9.668,0.0,9.668,0,-52,-9.141,14.616,41.4,606.0
28568,2,52,60,10.547,0.0,-10.547,0,-86,-15.117,14.464,78.0,1128.0
28733,2,31,81,14.238,0.0,-14.238,0,-9,-1.582,14.588,51.0,744.0
28858,2,-6,12,2.109,0.0,-2.109,0,-2,-0.352,14.68,28.1,412.0
28980,2,-26,-38,-6.68,0.0,6.68,0,27,4.746,14.616,42.2,616.0
29104,2,-34,-60,-10.547,0.0,10.547,0,37,6.504,14.592,47.6,694.0
29226,2,-28,-55,-9.668,0.0,9.668,0,14,2.461,14.604,42.6,622.0
29359,2,-7,-28,-4.922,0.0,4.922,0,-12,-2.109,14.68,26.0,380.0
29487,2,12,11,1.934,0.0,-1.934,0,-7,-1.23,14.672,28.3,416.0
29614,2,12,24,4.219,0.0,-4.219,0,-12,-2.109,14.664,28.9,422.0
29749,2,12,24,4.219,0.0,-4.219,0,-10,-1.758,14.672,27.7,406.0
29872,2,8,19,3.34,0.0,-3.34,0,6,1.055,14.672,26.5,390.0
30018,2,2,7,1.23,0.0,-1.23,0,3,0.527,14.676,27.3,400.0
30161,2,2,5,0.879,0.0,-0.879,0,2,0.352,14.68,27.2,400.0
30305,2,2,5,0.879,0.0,-0.879,0,-1,-0.176,14.676,27.9,410.0
30451,2,2,5,0.879,0.0,-0.879,0,-1,-0.176,14.676,28.1,412.0
30587,2,2,5,0.879,0.0,-0.879,0,1,0.176,14.676,28.1,412.0
30764,2,2,5,0.879,0.0,-0.879,0,1,0.176,14.68,27.1,396.0
30933,2,2,5,0.879,0.0,-0.879,0,-1,-0.176,14.672,26.3,386.0
31077,2,3,5,0.879,0.0,-0.879,0,-1,-0.176,14.672,26.9,394.0
31206,2,3,5,0.879,0.0,-0.879,0,1,0.176,14.672,28.1,422.0
31362,2,3,5,0.879,0.0,-0.879,0,1,0.176,14.68,25.6,376.0
31483,2,3,5,0.879,0.0,-0.879,0,0,0.0,14.68,27.3,400.0
31607,2,3,5,0.879,0.0,-0.879,0,0,0.0,14.684,25.9,380.0
31739,2,3,5,0.879,0.0,-0.879,0,0,0.0,14.68,27.2,400.0
31880,2,3,5,0.879,0.0,-0.879,0,0,0.0,14.676,27.6,406.0
31999,2,3,5,0.879,0.0,-0.879,0,0,0.0,14.68,26.4,386.0
