t_ms,mode,pwm,servo_count,servo_deg,setpoint_deg,error_deg,gain_mode,pend_count,pend_deg,v_bus,i_ma,p_mw
2875,2,-25,84,25.312,30.0,4.687,0,-25,-4.395,14.628,39.0,570.0
3011,2,-24,81,24.785,30.0,5.215,0,36,6.328,14.632,39.1,574.0
3156,2,-33,63,21.621,30.0,8.379,0,4,0.703,14.592,47.2,688.0
3295,2,-20,80,24.609,30.0,5.391,0,-6,-1.055,14.648,35.4,518.0
3416,2,-14,96,27.422,30.0,2.578,0,-9,-1.582,14.68,27.7,406.0
3538,2,-16,97,27.598,30.0,2.402,0,-12,-2.109,14.676,22.7,330.0
3690,2,-17,96,27.422,30.0,2.578,0,3,0.527,14.672,29.3,430.0
3831,2,-21,88,26.016,30.0,3.984,0,4,0.703,14.64,37.5,550.0
3953,2,-21,87,25.84,30.0,4.16,0,1,0.176,14.644,36.3,530.0
4080,2,-21,87,25.84,30.0,4.16,0,-4,-0.703,14.644,34.8,512.0
4204,2,-21,88,26.016,30.0,3.984,0,-3,-0.527,14.644,36.0,528.0
4325,2,-21,89,26.191,30.0,3.809,0,0,0.0,14.628,35.6,522.0
4477,2,-21,89,26.191,30.0,3.809,0,1,0.176,14.552,20.7,302.0
4606,2,-21,89,26.191,30.0,3.809,0,-2,-0.352,14.644,35.7,524.0
4745,2,-21,89,26.191,30.0,3.809,0,-3,-0.527,14.64,34.9,512.0
4874,2,-22,89,26.191,30.0,3.809,0,-1,-0.176,14.644,36.5,534.0
5002,2,-22,89,26.191,30.0,3.809,0,0,0.0,14.632,36.3,530.0
5133,2,-22,89,26.191,30.0,3.809,0,-1,-0.176,14.644,36.6,538.0
5269,2,-22,89,26.191,30.0,3.809,0,-2,-0.352,14.636,37.3,548.0
5392,2,-23,89,26.191,30.0,3.809,0,-1,-0.176,14.636,38.7,566.0
5523,2,-23,89,26.191,30.0,3.809,0,-1,-0.176,14.636,37.8,554.0
5685,2,-23,89,26.191,30.0,3.809,0,-1,-0.176,14.636,38.7,566.0
5820,2,-23,90,26.367,30.0,3.633,0,-1,-0.176,14.64,39.3,576.0
5954,2,-23,90,26.367,30.0,3.633,0,-1,-0.176,14.636,38.1,558.0
6103,2,-24,90,26.367,30.0,3.633,0,-1,-0.176,14.64,38.0,558.0
6246,2,-24,90,26.367,30.0,3.633,0,-1,-0.176,14.636,39.6,580.0
6381,2,-23,91,26.543,30.0,3.457,0,-1,-0.176,14.64,38.0,558.0
6539,2,-24,91,26.543,30.0,3.457,0,-1,-0.176,14.632,39.0,570.0
6661,2,-24,91,26.543,30.0,3.457,0,-1,-0.176,14.632,40.0,576.0
6792,2,-24,91,26.543,30.0,3.457,0,-1,-0.176,14.64,39.3,576.0
6923,2,-24,91,26.543,30.0,3.457,0,-1,-0.176,14.636,39.7,580.0
7050,2,-24,92,26.719,30.0,3.281,0,-1,-0.176,14.624,15.8,230.0
7287,2,-24,92,26.719,30.0,3.281,0,-1,-0.176,14.636,39.6,580.0
7419,2,-25,92,26.719,30.0,3.281,0,-1,-0.176,14.628,40.6,594.0
7546,2,-25,92,26.719,30.0,3.281,0,-1,-0.176,14.632,40.5,594.0
7701,2,-25,92,26.719,30.0,3.281,0,-1,-0.176,14.624,40.3,590.0
7853,2,-25,92,26.719,30.0,3.281,0,-1,-0.176,14.632,40.8,596.0
7986,2,-25,93,26.895,30.0,3.105,0,-1,-0.176,14.624,40.1,586.0
8139,2,90,83,25.137,-30.0,-55.137,0,-11,-1.934,14.096,169.0,2382.0
8300,2,27,-89,-5.098,-30.0,-24.902,0,-150,-26.367,14.608,46.3,632.0
8420,2,39,-137,-13.535,-30.0,-16.465,0,78,13.711,14.472,51.0,740.0
8584,2,-22,-219,-27.949,-30.0,-2.051,0,139,24.434,14.656,34.4,504.0
8714,2,-38,-310,-43.945,-30.0,13.945,0,-40,-7.031,14.572,52.1,760.0
8852,2,32,-190,-22.852,-30.0,-7.148,0,40,7.031,14.6,47.7,694.0
8981,2,31,-145,-14.941,-30.0,-15.059,0,-22,-3.867,14.596,48.5,708.0
9153,2,53,-119,-10.371,-30.0,-19.629,0,-52,-9.141,14.472,77.2,1118.0
9293,2,32,-138,-13.711,-30.0,-16.289,0,11,1.934,14.588,50.7,740.0
9434,2,12,-178,-20.742,-30.0,-9.258,0,34,5.977,14.672,13.2,194.0
9581,2,7,-195,-23.73,-30.0,-6.27,0,20,3.516,14.684,26.1,384.0
9704,2,24,-171,-19.512,-30.0,-10.488,0,5,0.879,14.616,42.2,616.0
9849,2,35,-146,-15.117,-30.0,-14.883,0,-13,-2.285,14.58,51.9,756.0
9993,2,36,-142,-14.414,-30.0,-15.586,0,-19,-3.34,14.58,51.7,754.0
10121,2,34,-147,-15.293,-30.0,-14.707,0,6,1.055,14.58,50.5,734.0
10262,2,25,-161,-17.754,-30.0,-12.246,0,13,2.285,14.616,42.5,622.0
10432,2,26,-167,-18.809,-30.0,-11.191,0,8,1.406,14.608,42.6,622.0
10589,2,31,-163,-18.105,-30.0,-11.895,0,-3,-0.527,14.596,45.5,666.0
10717,2,32,-159,-17.402,-30.0,-12.598,0,-2,-0.352,14.588,48.3,704.0
10863,2,32,-160,-17.578,-30.0,-12.422,0,3,0.527,14.6,49.2,718.0
11006,2,32,-162,-17.93,-30.0,-12.07,0,4,0.703,14.596,48.3,704.0
11146,2,32,-163,-18.105,-30.0,-11.895,0,2,0.352,14.592,48.1,702.0
11284,2,33,-163,-18.105,-30.0,-11.895,0,0,0.0,14.58,50.4,718.0
11435,2,34,-163,-18.105,-30.0,-11.895,0,2,0.352,14.58,50.3,734.0
11583,2,34,-164,-18.281,-30.0,-11.719,0,3,0.527,14.588,50.1,730.0
11719,2,35,-165,-18.457,-30.0,-11.543,0,2,0.352,14.584,50.4,734.0
11863,2,35,-165,-18.457,-30.0,-11.543,0,2,0.352,14.58,52.5,744.0
11987,2,36,-166,-18.633,-30.0,-11.367,0,2,0.352,14.576,52.5,766.0
12146,2,35,-168,-18.984,-30.0,-11.016,0,2,0.352,14.584,51.0,744.0
12295,2,34,-169,-19.16,-30.0,-10.84,0,3,0.527,14.592,50.6,738.0
12419,2,35,-170,-19.336,-30.0,-10.664,0,2,0.352,14.584,52.9,410.0
12600,2,34,-171,-19.512,-30.0,-10.488,0,2,0.352,14.572,51.0,744.0
12751,2,36,-172,-19.687,-30.0,-10.313,0,2,0.352,14.576,52.1,760.0
12882,2,34,-174,-20.039,-30.0,-9.961,0,2,0.352,14.592,50.1,730.0
13010,2,35,-175,-20.215,-30.0,-9.785,0,3,0.527,14.584,49.8,728.0
13157,2,35,-176,-20.391,-30.0,-9.609,0,2,0.352,14.584,51.7,754.0
13281,2,36,-176,-20.391,-30.0,-9.609,0,2,0.352,14.576,52.4,764.0
13416,2,36,-177,-20.566,-30.0,-9.434,0,2,0.352,14.572,54.6,760.0
13539,2,36,-178,-20.742,-30.0,-9.258,0,2,0.352,14.576,51.1,744.0
13670,2,36,-179,-20.918,-30.0,-9.082,0,2,0.352,14.572,51.8,754.0
13792,2,36,-180,-21.094,-30.0,-8.906,0,2,0.352,14.572,51.3,748.0
13940,2,37,-181,-21.27,-30.0,-8.73,0,3,0.527,14.576,53.6,780.0
14083,2,-94,-170,-19.336,60.0,79.336,0,15,2.637,14.144,161.0,2278.0
14235,2,-13,212,47.812,60.0,12.188,0,159,27.949,14.672,28.7,422.0
14459,2,-21,232,51.328,60.0,8.672,0,-207,-36.387,14.644,35.5,522.0
14619,2,33,366,74.883,60.0,-14.883,0,-147,-25.84,14.596,38.9,564.0
14751,2,13,389,78.926,60.0,-18.926,0,85,14.941,14.664,30.3,446.0
14881,2,-62,178,41.836,60.0,18.164,0,-28,-4.922,14.4,95.8,1380.0
15004,2,-38,177,41.66,60.0,18.34,0,79,13.887,14.568,53.3,776.0
15124,2,-53,179,42.012,60.0,17.988,0,52,9.141,14.488,73.8,1068.0
15270,2,-27,206,46.758,60.0,13.242,0,-51,-8.965,14.616,41.9,612.0
15393,2,5,287,60.996,60.0,-0.996,0,-32,-5.625,14.68,26.5,390.0
15520,2,0,307,64.512,60.0,-4.512,0,-19,-3.34,14.684,27.7,406.0
15639,2,-16,264,56.953,60.0,3.047,0,-27,-4.746,14.668,28.9,422.0
15786,2,-25,240,52.734,60.0,7.266,0,18,3.164,14.608,38.5,564.0
15908,2,-40,209,47.285,60.0,12.715,0,26,4.57,14.58,54.4,792.0
16053,2,-34,209,47.285,60.0,12.715,0,8,1.406,14.492,34.0,492.0
16183,2,-25,227,50.449,60.0,9.551,0,-10,-1.758,14.624,41.7,610.0
16311,2,-20,245,53.613,60.0,6.387,0,-16,-2.813,14.648,35.2,514.0
16455,2,-22,245,53.613,60.0,6.387,0,-9,-1.582,14.648,35.7,524.0
16582,2,-25,240,52.734,60.0,7.266,0,4,0.703,14.624,40.6,594.0
16708,2,-28,232,51.328,60.0,8.672,0,4,0.703,14.612,43.7,638.0
16837,2,-29,231,51.152,60.0,8.848,0,0,0.0,14.608,45.9,672.0
16966,2,-27,233,51.504,60.0,8.496,0,-5,-0.879,14.616,43.7,638.0
17093,2,-26,236,52.031,60.0,7.969,0,-5,-0.879,14.624,41.0,600.0
17215,2,-27,236,52.031,60.0,7.969,0,-2,-0.352,14.62,42.3,620.0
17338,2,-28,236,52.031,60.0,7.969,0,0,0.0,14.608,43.0,630.0
17461,2,-28,236,52.031,60.0,7.969,0,-1,-0.176,14.62,43.2,632.0
17598,2,-28,236,52.031,60.0,7.969,0,-4,-0.703,14.612,44.2,646.0
17724,2,-29,236,52.031,60.0,7.969,0,-4,-0.703,14.604,43.9,642.0
17869,2,-29,236,52.031,60.0,7.969,0,-1,-0.176,14.612,44.0,642.0
18001,2,-30,236,52.031,60.0,7.969,0,-1,-0.176,14.604,46.1,676.0
18147,2,-30,236,52.031,60.0,7.969,0,-3,-0.527,14.604,45.1,658.0
18290,2,-30,237,52.207,60.0,7.793,0,-3,-0.527,14.6,45.1,658.0
18416,2,-30,237,52.207,60.0,7.793,0,-2,-0.352,14.604,44.6,652.0
18616,2,-31,237,52.207,60.0,7.793,0,-1,-0.176,14.6,46.3,676.0
18762,2,-30,238,52.383,60.0,7.617,0,-2,-0.352,14.608,45.2,662.0
18889,2,-31,238,52.383,60.0,7.617,0,-2,-0.352,14.604,45.9,672.0
19016,2,-31,239,52.559,60.0,7.441,0,-2,-0.352,14.612,46.5,676.0
19148,2,-32,239,52.559,60.0,7.441,0,-2,-0.352,14.604,43.0,630.0
19279,2,-31,240,52.734,60.0,7.266,0,-2,-0.352,14.6,45.8,668.0
19410,2,-31,241,52.91,60.0,7.09,0,-2,-0.352,14.596,46.8,678.0
19597,2,-32,241,52.91,60.0,7.09,0,-2,-0.352,14.596,46.4,678.0
19739,2,-31,242,53.086,60.0,6.914,0,-2,-0.352,14.6,46.5,678.0
19905,2,-32,242,53.086,60.0,6.914,0,-2,-0.352,14.6,47.6,694.0
20029,2,69,182,42.539,0.0,-42.539,0,-60,-10.547,14.332,110.0,1576.0
20246,2,41,46,18.633,0.0,-18.633,0,23,4.043,14.556,59.1,858.0
20432,2,0,-5,9.668,0.0,-9.668,0,121,21.27,14.68,26.7,394.0
20551,2,-46,-114,-9.492,0.0,9.492,0,-11,-1.934,14.54,62.0,902.0
20699,2,11,-54,1.055,0.0,-1.055,0,16,2.813,14.684,27.3,400.0
20820,2,31,13,12.832,0.0,-12.832,0,19,3.34,14.584,49.4,720.0
20951,2,34,20,14.063,0.0,-14.063,0,-59,-10.371,14.588,50.2,734.0
21076,2,43,43,18.105,0.0,-18.105,0,-28,-4.922,14.54,61.9,902.0
21208,2,28,25,14.941,0.0,-14.941,0,11,1.934,14.604,45.6,666.0
21332,2,11,-13,8.262,0.0,-8.262,0,20,3.516,14.676,27.7,406.0
21533,2,15,-14,8.086,0.0,-8.086,0,10,1.758,14.672,29.3,430.0
21653,2,25,-1,10.371,0.0,-10.371,0,-6,-1.055,14.624,40.6,594.0
21775,2,32,14,13.008,0.0,-13.008,0,-12,-2.109,14.596,48.6,708.0
21929,2,32,15,13.184,0.0,-13.184,0,-7,-1.23,14.588,49.1,718.0
22061,2,29,9,12.129,0.0,-12.129,0,4,0.703,14.604,45.9,672.0
22186,2,26,2,10.898,0.0,-10.898,0,5,0.879,14.608,43.6,636.0
22336,2,27,1,10.723,0.0,-10.723,0,1,0.176,14.604,46.1,676.0
22469,2,27,1,10.723,0.0,-10.723,0,-4,-0.703,14.608,44.0,642.0
22591,2,28,2,10.898,0.0,-10.898,0,-3,-0.527,14.604,44.5,648.0
22710,2,29,2,10.898,0.0,-10.898,0,2,0.352,14.6,45.8,668.0
22854,2,29,1,10.723,0.0,-10.723,0,2,0.352,14.596,46.3,676.0
22989,2,30,1,10.723,0.0,-10.723,0,-1,-0.176,14.6,47.5,694.0
23113,2,30,0,10.547,0.0,-10.547,0,-3,-0.527,14.592,48.0,678.0
23245,2,31,0,10.547,0.0,-10.547,0,0,0.0,14.596,49.4,720.0
23368,2,30,-1,10.371,0.0,-10.371,0,1,0.176,14.6,47.1,688.0
23502,2,31,-2,10.195,0.0,-10.195,0,0,0.0,14.592,48.7,712.0
23630,2,31,-3,10.02,0.0,-10.02,0,0,0.0,14.588,50.1,730.0
23764,2,32,-3,10.02,0.0,-10.02,0,0,0.0,14.588,48.2,704.0
23917,2,32,-4,9.844,0.0,-9.844,0,0,0.0,14.592,49.3,702.0
24048,2,99,-76,-2.813,-60.0,-57.187,0,-69,-12.129,14.044,185.0,2598.0
24273,2,25,-281,-38.848,-60.0,-21.152,0,-138,-24.258,14.612,41.9,612.0
24404,2,38,-287,-39.902,-60.0,-20.098,0,155,27.246,14.56,54.0,786.0
24529,2,-13,-374,-55.195,-60.0,-4.805,0,162,28.477,14.688,27.7,406.0
24662,2,-33,-495,-76.465,-60.0,16.465,0,-78,-13.711,14.588,49.6,702.0
24792,2,32,-364,-53.437,-60.0,-6.562,0,39,6.855,14.604,47.4,692.0
24916,2,32,-292,-40.781,-60.0,-19.219,0,35,6.152,14.588,51.1,748.0
25061,2,47,-288,-40.078,-60.0,-19.922,0,-84,-14.766,14.52,68.3,990.0
25201,2,56,-255,-34.277,-60.0,-25.723,0,-18,-3.164,14.444,83.5,1206.0
25326,2,25,-306,-43.242,-60.0,-16.758,0,28,4.922,14.624,43.5,600.0
25490,2,18,-330,-47.461,-60.0,-12.539,0,40,7.031,14.66,31.7,466.0
25635,2,25,-328,-47.109,-60.0,-12.891,0,11,1.934,14.632,39.6,580.0
25758,2,39,-298,-41.836,-60.0,-18.164,0,-6,-1.055,14.564,56.3,820.0
25900,2,41,-286,-39.727,-60.0,-20.273,0,-18,-3.164,14.548,59.3,862.0
26044,2,39,-289,-40.254,-60.0,-19.746,0,2,0.352,14.556,57.2,832.0
26182,2,33,-302,-42.539,-60.0,-17.461,0,16,2.813,14.588,50.1,730.0
26311,2,33,-310,-43.945,-60.0,-16.055,0,15,2.637,14.592,49.4,720.0
26430,2,33,-310,-43.945,-60.0,-16.055,0,4,0.703,14.584,48.5,708.0
26571,2,37,-305,-43.066,-60.0,-16.934,0,-3,-0.527,14.568,54.2,790.0
26691,2,38,-304,-42.891,-60.0,-17.109,0,0,0.0,14.56,56.0,816.0
26832,2,37,-305,-43.066,-60.0,-16.934,0,7,1.23,14.576,54.2,780.0
26952,2,36,-309,-43.77,-60.0,-16.23,0,7,1.23,14.584,53.2,776.0
27087,2,37,-310,-43.945,-60.0,-16.055,0,5,0.879,14.584,51.5,750.0
27213,2,38,-310,-43.945,-60.0,-16.055,0,2,0.352,14.568,55.4,796.0
27354,2,39,-310,-43.945,-60.0,-16.055,0,3,0.527,14.568,56.4,822.0
27496,2,39,-311,-44.121,-60.0,-15.879,0,5,0.879,14.556,56.7,826.0
27626,2,38,-314,-44.648,-60.0,-15.352,0,4,0.703,14.572,55.8,812.0
27763,2,38,-315,-44.824,-60.0,-15.176,0,5,0.879,14.56,55.5,790.0
27950,2,40,-317,-45.176,-60.0,-14.824,0,3,0.527,14.56,58.0,848.0
28092,2,-76,-309,-43.77,0.0,43.77,0,15,2.637,14.312,117.5,1682.0
28242,2,-25,-156,-16.875,0.0,16.875,0,132,23.203,14.628,43.7,638.0
28366,2,-17,-85,-4.395,0.0,4.395,0,-52,-9.141,14.668,30.7,448.0
28510,2,57,22,14.414,0.0,-14.414,0,-109,-19.16,14.444,87.3,1258.0
28666,2,33,48,18.984,0.0,-18.984,0,-18,-3.164,14.576,50.3,734.0
28808,2,-1,-21,6.855,0.0,-6.855,0,12,2.109,14.68,27.2,400.0
28932,2,-29,-83,-4.043,0.0,4.043,0,31,5.449,14.62,45.6,668.0
29068,2,-31,-103,-7.559,0.0,7.559,0,30,5.273,14.596,45.9,672.0
29205,2,-19,-87,-4.746,0.0,4.746,0,11,1.934,14.652,33.7,494.0
29350,2,10,-38,3.867,0.0,-3.867,0,-11,-1.934,14.668,27.5,404.0
29524,2,23,-2,10.195,0.0,-10.195,0,-6,-1.055,14.624,41.4,606.0
29646,2,20,-1,10.371,0.0,-10.371,0,-19,-3.34,14.652,38.0,558.0
29791,2,20,-3,10.02,0.0,-10.02,0,2,0.352,14.644,36.0,528.0
29937,2,10,-19,7.207,0.0,-7.207,0,7,1.23,14.664,29.8,436.0
30083,2,10,-25,6.152,0.0,-6.152,0,5,0.879,14.676,27.7,406.0
30215,2,10,-25,6.152,0.0,-6.152,0,0,0.0,14.68,27.7,406.0
30356,2,12,-22,6.68,0.0,-6.68,0,-2,-0.352,14.656,22.8,334.0
30484,2,13,-21,6.855,0.0,-6.855,0,-2,-0.352,14.684,27.9,410.0
30609,2,14,-21,6.855,0.0,-6.855,0,0,0.0,14.68,28.2,412.0
30741,2,14,-21,6.855,0.0,-6.855,0,2,0.352,14.676,27.9,410.0
30867,2,15,-21,6.855,0.0,-6.855,0,0,0.0,14.68,29.1,426.0
30993,2,15,-21,6.855,0.0,-6.855,0,-1,-0.176,14.684,28.9,422.0
31128,2,15,-21,6.855,0.0,-6.855,0,0,0.0,14.676,27.9,410.0
31277,2,16,-21,6.855,0.0,-6.855,0,1,0.176,14.668,29.2,430.0
31403,2,16,-21,6.855,0.0,-6.855,0,0,0.0,14.672,30.0,440.0
31550,2,17,-21,6.855,0.0,-6.855,0,-1,-0.176,14.648,31.3,458.0
31679,2,17,-21,6.855,0.0,-6.855,0,0,0.0,14.664,29.0,426.0
31831,2,18,-21,6.855,0.0,-6.855,0,1,0.176,14.66,32.9,482.0
31960,2,19,-21,6.855,0.0,-6.855,0,0,0.0,14.644,37.0,544.0
