t_s,position_deg,setpoint_deg,error_deg,pwm,current_ma,voltage_v,power_mw
348.9650,20.7420,0.0000,-20.7420,15.0000,0.0000,0.0000,0.0000
349.2110,20.7420,0.0000,-20.7420,15.0000,0.0000,0.0000,0.0000
349.2450,20.7420,0.0000,-20.7420,15.0000,0.0000,0.0000,0.0000
349.3580,20.7420,0.0000,-20.7420,15.0000,0.0000,0.0000,0.0000
349.4610,20.7420,0.0000,-20.7420,15.0000,0.0000,0.0000,0.0000
349.5650,20.7420,0.0000,-20.7420,15.0000,0.0000,0.0000,0.0000
349.6790,20.7420,0.0000,-20.7420,15.0000,0.0000,0.0000,0.0000
349.8720,20.7420,0.0000,-20.7420,15.0000,0.0000,0.0000,0.0000
349.8950,20.7420,0.0000,-20.7420,15.0000,0.0000,0.0000,0.0000
350.0780,20.9180,0.0000,-20.9180,15.0000,0.0000,0.0000,0.0000
350.0930,20.9180,0.0000,-20.9180,15.0000,0.0000,0.0000,0.0000
350.2820,20.9180,0.0000,-20.9180,15.0000,0.0000,0.0000,0.0000
350.3100,20.9180,0.0000,-20.9180,15.0000,0.0000,0.0000,0.0000
350.4870,20.9180,0.0000,-20.9180,15.0000,0.0000,0.0000,0.0000
350.5250,20.9180,0.0000,-20.9180,15.0000,0.0000,0.0000,0.0000
350.7010,20.9180,0.0000,-20.9180,15.0000,0.0000,0.0000,0.0000
350.7340,20.9180,0.0000,-20.9180,15.0000,0.0000,0.0000,0.0000
350.8430,21.0940,45.0000,23.9060,-17.0000,0.0000,0.0000,0.0000
350.9990,23.5550,45.0000,21.4450,-15.0000,0.0000,0.0000,0.0000
351.0930,24.4340,45.0000,20.5660,-14.0000,0.0000,0.0000,0.0000
351.1650,25.4880,45.0000,19.5120,-13.0000,0.0000,0.0000,0.0000
351.3070,28.8280,45.0000,16.1720,-10.0000,0.0000,0.0000,0.0000
351.5690,31.1130,45.0000,13.8870,-12.0000,0.0000,0.0000,0.0000
352.0160,32.3440,45.0000,12.6560,-12.0000,0.0000,0.0000,0.0000
352.0560,34.6290,45.0000,10.3710,-12.0000,0.0000,0.0000,0.0000
352.1480,34.8050,45.0000,10.1950,-12.0000,0.0000,0.0000,0.0000
352.3430,41.3090,90.0000,48.6910,-33.0000,0.0000,0.0000,0.0000
352.4080,43.9450,90.0000,46.0550,-31.0000,0.0000,0.0000,0.0000
352.4880,47.1090,90.0000,42.8910,-29.0000,0.0000,0.0000,0.0000
352.6370,57.1290,90.0000,32.8710,-19.0000,0.0000,0.0000,0.0000
352.7410,64.6870,90.0000,25.3120,-14.0000,0.0000,0.0000,0.0000
352.8460,68.9060,90.0000,21.0940,-13.0000,0.0000,0.0000,0.0000
352.9440,71.1910,90.0000,18.8090,-12.0000,0.0000,0.0000,0.0000
353.1490,75.7620,90.0000,14.2380,-12.0000,0.0000,0.0000,0.0000
353.1750,75.7620,90.0000,14.2380,-12.0000,0.0000,0.0000,0.0000
353.3540,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
353.3820,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
353.5580,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
353.5800,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
353.7630,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
353.7920,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
353.9690,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
354.0000,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
354.1820,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
354.2280,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
354.3870,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
354.4240,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
354.5830,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
354.6910,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
354.8970,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
354.9150,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
355.1000,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
355.1280,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
355.2980,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
355.3470,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
355.5040,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
355.5540,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
355.8090,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
356.2480,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
356.2890,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
356.4250,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
356.4920,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
356.6360,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
356.6970,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
356.8480,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
356.9140,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
357.0500,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
357.1410,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
357.3460,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
357.3740,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
357.5520,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
357.5840,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
357.7560,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
357.7780,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
357.9620,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
357.9930,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
358.1670,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
358.2120,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
358.3710,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
358.4180,74.0040,90.0000,15.9960,-12.0000,0.0000,0.0000,0.0000
358.5770,74.1800,90.0000,15.8200,-12.0000,0.0000,0.0000,0.0000
358.6450,74.3550,90.0000,15.6450,-12.0000,0.0000,0.0000,0.0000
358.8230,74.5310,90.0000,15.4690,-12.0000,0.0000,0.0000,0.0000
358.8600,74.5310,90.0000,15.4690,-12.0000,0.0000,0.0000,0.0000
359.0010,74.5310,90.0000,15.4690,-12.0000,0.0000,0.0000,0.0000
359.2010,74.8830,90.0000,15.1170,-12.0000,0.0000,0.0000,0.0000
359.2220,74.8830,90.0000,15.1170,-12.0000,0.0000,0.0000,0.0000
359.4070,75.0590,90.0000,14.9410,-12.0000,0.0000,0.0000,0.0000
359.4270,75.0590,90.0000,14.9410,-12.0000,0.0000,0.0000,0.0000
359.5900,69.0820,-45.0000,-114.0820,80.0000,0.0000,0.0000,0.0000
359.9370,68.2030,-45.0000,-113.2030,86.0000,0.0000,0.0000,0.0000
359.9590,70.4880,-45.0000,-115.4880,88.0000,0.0000,0.0000,0.0000
360.1130,64.5120,-45.0000,-109.5120,79.0000,0.0000,0.0000,0.0000
360.1620,63.6330,-45.0000,-108.6330,80.0000,0.0000,0.0000,0.0000
360.3290,67.1480,-45.0000,-112.1480,85.0000,0.0000,0.0000,0.0000
360.3720,67.5000,-45.0000,-112.5000,85.0000,0.0000,0.0000,0.0000
360.5270,65.9180,-45.0000,-110.9180,82.0000,0.0000,0.0000,0.0000
360.5890,65.7420,-45.0000,-110.7420,82.0000,0.0000,0.0000,0.0000
360.7420,65.7420,-45.0000,-110.7420,83.0000,0.0000,0.0000,0.0000
360.8060,65.7420,-45.0000,-110.7420,83.0000,0.0000,0.0000,0.0000
360.9450,65.7420,-45.0000,-110.7420,83.0000,0.0000,0.0000,0.0000
361.0500,65.7420,-45.0000,-110.7420,83.0000,0.0000,0.0000,0.0000
361.2380,65.7420,-45.0000,-110.7420,83.0000,0.0000,0.0000,0.0000
361.2600,65.7420,-45.0000,-110.7420,83.0000,0.0000,0.0000,0.0000
361.4530,65.7420,-45.0000,-110.7420,83.0000,0.0000,0.0000,0.0000
361.4720,65.7420,-45.0000,-110.7420,83.0000,0.0000,0.0000,0.0000
361.6510,65.7420,-45.0000,-110.7420,83.0000,0.0000,0.0000,0.0000
361.6710,65.7420,0.0000,-65.7420,49.0000,0.0000,0.0000,0.0000
361.8660,72.9490,0.0000,-72.9490,55.0000,0.0000,0.0000,0.0000
361.8800,72.4220,0.0000,-72.4220,54.0000,0.0000,0.0000,0.0000
362.0670,69.6090,0.0000,-69.6090,52.0000,0.0000,0.0000,0.0000
362.0890,70.3120,0.0000,-70.3120,53.0000,0.0000,0.0000,0.0000
362.2760,71.1910,0.0000,-71.1910,52.0000,0.0000,0.0000,0.0000
362.3090,70.4880,0.0000,-70.4880,52.0000,0.0000,0.0000,0.0000
362.4710,70.8400,0.0000,-70.8400,53.0000,0.0000,0.0000,0.0000
362.5140,71.0160,0.0000,-71.0160,53.0000,0.0000,0.0000,0.0000
362.6220,73.1250,45.0000,-28.1250,22.0000,0.0000,0.0000,0.0000
362.7740,76.8160,45.0000,-31.8160,24.0000,0.0000,0.0000,0.0000
362.8310,77.5200,45.0000,-32.5200,24.0000,0.0000,0.0000,0.0000
362.9800,78.2230,45.0000,-33.2230,25.0000,0.0000,0.0000,0.0000
363.0860,78.2230,45.0000,-33.2230,24.0000,0.0000,0.0000,0.0000
363.2960,77.8710,45.0000,-32.8710,24.0000,0.0000,0.0000,0.0000
363.3100,77.8710,45.0000,-32.8710,24.0000,0.0000,0.0000,0.0000
363.4980,77.8710,45.0000,-32.8710,24.0000,0.0000,0.0000,0.0000
363.5270,77.8710,45.0000,-32.8710,24.0000,0.0000,0.0000,0.0000
363.7060,77.8710,45.0000,-32.8710,24.0000,0.0000,0.0000,0.0000
363.7430,77.8710,45.0000,-32.8710,24.0000,0.0000,0.0000,0.0000
363.8550,78.0470,90.0000,11.9530,-12.0000,0.0000,0.0000,0.0000
364.0110,81.2110,90.0000,8.7890,-5.0000,0.0000,0.0000,0.0000
364.2080,86.3090,90.0000,3.6910,-1.0000,0.0000,0.0000,0.0000
364.2270,87.0120,90.0000,2.9880,0.0000,0.0000,0.0000,0.0000
364.4130,93.6910,90.0000,-3.6910,4.0000,0.0000,0.0000,0.0000
364.4330,93.8670,90.0000,-3.8670,4.0000,0.0000,0.0000,0.0000
364.6230,98.2620,90.0000,-8.2620,7.0000,0.0000,0.0000,0.0000
364.6450,98.7890,90.0000,-8.7890,7.0000,0.0000,0.0000,0.0000
364.8340,102.1290,90.0000,-12.1290,12.0000,0.0000,0.0000,0.0000
364.8500,102.3050,90.0000,-12.3050,12.0000,0.0000,0.0000,0.0000
365.0400,102.6560,90.0000,-12.6560,12.0000,0.0000,0.0000,0.0000
365.0830,102.6560,90.0000,-12.6560,12.0000,0.0000,0.0000,0.0000
365.2550,102.6560,90.0000,-12.6560,12.0000,0.0000,0.0000,0.0000
365.3010,102.6560,90.0000,-12.6560,12.0000,0.0000,0.0000,0.0000
365.4420,102.6560,90.0000,-12.6560,12.0000,0.0000,0.0000,0.0000
365.5060,102.6560,90.0000,-12.6560,12.0000,0.0000,0.0000,0.0000
365.6550,111.4450,180.0000,68.5550,-45.0000,0.0000,0.0000,0.0000
365.7110,118.6520,180.0000,61.3480,-39.0000,0.0000,0.0000,0.0000
365.8650,127.7930,180.0000,52.2070,-35.0000,0.0000,0.0000,0.0000
365.9130,132.7150,180.0000,47.2850,-33.0000,0.0000,0.0000,0.0000
366.0730,154.6870,180.0000,25.3120,-10.0000,0.0000,0.0000,0.0000
366.1310,160.1370,180.0000,19.8630,-7.0000,0.0000,0.0000,0.0000
366.3700,168.3980,180.0000,11.6020,-6.0000,0.0000,0.0000,0.0000
366.4010,170.1560,180.0000,9.8440,-4.0000,0.0000,0.0000,0.0000
366.7000,171.0350,180.0000,8.9650,-8.0000,0.0000,0.0000,0.0000
370.7070,160.6640,20.0000,-140.6640,105.0000,0.0000,0.0000,0.0000
370.7270,176.8360,20.0000,-156.8360,118.0000,0.0000,0.0000,0.0000
370.8880,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
370.9560,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
371.1710,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
371.2030,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
371.3880,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
371.4070,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
371.5800,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
371.6270,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
371.7950,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
371.8170,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
371.9910,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
372.0480,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
372.1940,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
372.3110,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
372.3890,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
372.6210,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
372.6430,176.8360,20.0000,-156.8360,117.0000,0.0000,0.0000,0.0000
372.7470,180.8790,200.0000,19.1210,-11.0000,0.0000,0.0000,0.0000
372.9110,195.8200,200.0000,4.1800,3.0000,0.0000,0.0000,0.0000
372.9630,202.6760,200.0000,-2.6760,10.0000,0.0000,0.0000,0.0000
373.1170,225.3520,200.0000,-25.3520,28.0000,0.0000,0.0000,0.0000
373.1650,231.6800,200.0000,-31.6800,31.0000,0.0000,0.0000,0.0000
373.3340,242.2270,200.0000,-42.2270,33.0000,0.0000,0.0000,0.0000
373.3800,241.3480,200.0000,-41.3480,30.0000,0.0000,0.0000,0.0000
373.5360,237.6560,200.0000,-37.6560,26.0000,0.0000,0.0000,0.0000
373.5820,235.8980,200.0000,-35.8980,25.0000,0.0000,0.0000,0.0000
373.7420,225.7030,200.0000,-25.7030,14.0000,0.0000,0.0000,0.0000
373.8090,221.1330,200.0000,-21.1330,12.0000,0.0000,0.0000,0.0000
373.9350,217.9690,200.0000,-17.9690,12.0000,0.0000,0.0000,0.0000
374.1480,215.8590,200.0000,-15.8590,12.0000,0.0000,0.0000,0.0000
374.1630,215.8590,200.0000,-15.8590,12.0000,0.0000,0.0000,0.0000
374.6650,221.8360,200.0000,-21.8360,17.0000,0.0000,0.0000,0.0000
374.6850,222.1880,200.0000,-22.1870,16.0000,0.0000,0.0000,0.0000
374.8640,222.1880,200.0000,-22.1870,16.0000,0.0000,0.0000,0.0000
374.8890,222.1880,200.0000,-22.1870,16.0000,0.0000,0.0000,0.0000
375.0690,221.8360,200.0000,-21.8360,16.0000,0.0000,0.0000,0.0000
375.1000,221.8360,200.0000,-21.8360,16.0000,0.0000,0.0000,0.0000
375.2750,221.8360,200.0000,-21.8360,16.0000,0.0000,0.0000,0.0000
375.2950,221.8360,200.0000,-21.8360,16.0000,0.0000,0.0000,0.0000
375.4790,221.8360,200.0000,-21.8360,16.0000,0.0000,0.0000,0.0000
375.5030,221.8360,200.0000,-21.8360,16.0000,0.0000,0.0000,0.0000
375.6770,221.8360,200.0000,-21.8360,16.0000,0.0000,0.0000,0.0000
375.7250,221.8360,200.0000,-21.8360,16.0000,0.0000,0.0000,0.0000
375.8900,221.8360,200.0000,-21.8360,16.0000,0.0000,0.0000,0.0000
375.9240,221.8360,200.0000,-21.8360,16.0000,0.0000,0.0000,0.0000
376.0870,221.8360,200.0000,-21.8360,16.0000,0.0000,0.0000,0.0000
376.1880,221.8360,200.0000,-21.8360,16.0000,0.0000,0.0000,0.0000
376.4030,221.8360,200.0000,-21.8360,16.0000,0.0000,0.0000,0.0000
376.4220,221.8360,200.0000,-21.8360,16.0000,0.0000,0.0000,0.0000
376.5400,221.4840,1.0000,-220.4840,164.0000,0.0000,0.0000,0.0000
376.7010,229.5700,1.0000,-228.5700,171.0000,0.0000,0.0000,0.0000
376.7700,230.4490,1.0000,-229.4490,173.0000,0.0000,0.0000,0.0000
376.9170,229.2190,1.0000,-228.2190,170.0000,0.0000,0.0000,0.0000
376.9630,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
377.1210,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
377.1770,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
377.3240,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
377.4240,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
377.5080,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
377.7350,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
377.7660,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
377.9370,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
377.9610,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
378.1350,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
378.1660,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
378.4410,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
378.8040,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
379.0240,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
379.2840,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
379.3030,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
379.4780,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
379.5200,229.2190,1.0000,-228.2190,171.0000,0.0000,0.0000,0.0000
379.6810,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
379.7450,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
379.8880,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
379.9770,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
380.1920,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
380.2130,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
380.3980,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
380.4290,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
380.5920,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
380.6470,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
380.7970,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
381.0020,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
381.0250,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
381.2060,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
381.2540,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
381.4210,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
381.4620,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
381.6170,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
381.6660,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
381.8380,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
381.8710,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
382.0260,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
382.1290,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
382.2320,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
382.4450,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
382.4670,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
382.5680,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
382.7440,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
382.7880,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
382.9080,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
383.0600,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
383.1160,229.2190,5.0000,-224.2190,168.0000,0.0000,0.0000,0.0000
383.2630,229.2190,5.0000,-224.2190,168.0000,0.0000,0.0000,0.0000
383.3370,229.2190,5.0000,-224.2190,168.0000,0.0000,0.0000,0.0000
383.7280,229.2190,5.0000,-224.2190,168.0000,0.0000,0.0000,0.0000
384.3450,229.2190,5.0000,-224.2190,168.0000,0.0000,0.0000,0.0000
385.5140,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
385.5660,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
385.7130,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
385.7580,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
385.9230,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
385.9720,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
386.0860,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
386.2630,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
386.2880,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
386.4290,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
386.5090,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
386.6340,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
386.7420,229.2190,0.0000,-229.2190,171.0000,0.0000,0.0000,0.0000
386.9410,229.2190,-45.0000,-274.2190,205.0000,0.0000,0.0000,0.0000
386.9600,229.2190,-45.0000,-274.2190,205.0000,0.0000,0.0000,0.0000
387.1590,229.2190,-45.0000,-274.2190,205.0000,0.0000,0.0000,0.0000
387.1770,229.2190,-45.0000,-274.2190,205.0000,0.0000,0.0000,0.0000
387.3690,229.2190,-90.0000,-319.2190,210.0000,0.0000,0.0000,0.0000
387.3880,229.2190,-90.0000,-319.2190,210.0000,0.0000,0.0000,0.0000
387.5550,229.2190,-90.0000,-319.2190,210.0000,0.0000,0.0000,0.0000
387.6030,229.2190,-90.0000,-319.2190,210.0000,0.0000,0.0000,0.0000
387.7740,229.2190,-90.0000,-319.2190,210.0000,0.0000,0.0000,0.0000
387.7920,229.2190,-90.0000,-319.2190,210.0000,0.0000,0.0000,0.0000
387.9830,229.2190,-90.0000,-319.2190,210.0000,0.0000,0.0000,0.0000
388.0130,229.2190,-180.0000,-409.2190,210.0000,0.0000,0.0000,0.0000
388.1760,229.2190,-180.0000,-409.2190,210.0000,0.0000,0.0000,0.0000
388.2140,229.2190,-180.0000,-409.2190,210.0000,0.0000,0.0000,0.0000
388.3830,229.2190,-180.0000,-409.2190,210.0000,0.0000,0.0000,0.0000
388.4230,229.2190,-180.0000,-409.2190,210.0000,0.0000,0.0000,0.0000
388.5890,229.2190,-180.0000,-409.2190,210.0000,0.0000,0.0000,0.0000
388.6310,229.2190,-180.0000,-409.2190,210.0000,0.0000,0.0000,0.0000
388.8010,229.2190,-180.0000,-409.2190,210.0000,0.0000,0.0000,0.0000
388.8550,229.2190,-180.0000,-409.2190,210.0000,0.0000,0.0000,0.0000
389.0020,229.2190,-180.0000,-409.2190,210.0000,0.0000,0.0000,0.0000
389.0410,229.2190,-180.0000,-409.2190,210.0000,0.0000,0.0000,0.0000
389.2040,229.2190,-180.0000,-409.2190,210.0000,0.0000,0.0000,0.0000
389.2360,229.2190,-180.0000,-409.2190,210.0000,0.0000,0.0000,0.0000
389.4120,229.2190,90.0000,-139.2190,104.0000,0.0000,0.0000,0.0000
389.4500,229.2190,90.0000,-139.2190,104.0000,0.0000,0.0000,0.0000
389.6090,229.2190,90.0000,-139.2190,104.0000,0.0000,0.0000,0.0000
389.6790,229.2190,90.0000,-139.2190,104.0000,0.0000,0.0000,0.0000
389.8170,229.2190,90.0000,-139.2190,104.0000,0.0000,0.0000,0.0000
390.0540,229.2190,90.0000,-139.2190,104.0000,0.0000,0.0000,0.0000
391.1590,229.2190,180.0000,-49.2190,36.0000,0.0000,0.0000,0.0000
391.1830,229.9220,180.0000,-49.9220,38.0000,0.0000,0.0000,0.0000
391.3550,248.0270,180.0000,-68.0270,56.0000,0.0000,0.0000,0.0000
391.4000,246.2700,180.0000,-66.2700,49.0000,0.0000,0.0000,0.0000
391.5580,241.1720,180.0000,-61.1720,46.0000,0.0000,0.0000,0.0000
391.6050,243.8090,180.0000,-63.8090,50.0000,0.0000,0.0000,0.0000
391.7570,241.1720,180.0000,-61.1720,44.0000,0.0000,0.0000,0.0000
391.8000,240.4690,180.0000,-60.4690,43.0000,0.0000,0.0000,0.0000
391.9590,242.9300,180.0000,-62.9300,48.0000,0.0000,0.0000,0.0000
392.0130,243.1050,180.0000,-63.1050,47.0000,0.0000,0.0000,0.0000
392.1700,241.5230,180.0000,-61.5230,45.0000,0.0000,0.0000,0.0000
392.2190,241.6990,180.0000,-61.6990,46.0000,0.0000,0.0000,0.0000
392.3780,242.4020,180.0000,-62.4020,46.0000,0.0000,0.0000,0.0000
392.4400,242.2270,180.0000,-62.2270,46.0000,0.0000,0.0000,0.0000
392.5250,237.6560,0.0000,-237.6560,174.0000,0.0000,0.0000,0.0000
392.6740,228.3400,0.0000,-228.3400,170.0000,0.0000,0.0000,0.0000
392.7300,228.3400,0.0000,-228.3400,170.0000,0.0000,0.0000,0.0000
392.8800,228.3400,0.0000,-228.3400,171.0000,0.0000,0.0000,0.0000
392.9470,228.3400,0.0000,-228.3400,171.0000,0.0000,0.0000,0.0000
393.0480,228.3400,45.0000,-183.3400,137.0000,0.0000,0.0000,0.0000
393.1890,228.3400,45.0000,-183.3400,137.0000,0.0000,0.0000,0.0000
393.3920,228.3400,45.0000,-183.3400,137.0000,0.0000,0.0000,0.0000
393.4140,228.3400,45.0000,-183.3400,137.0000,0.0000,0.0000,0.0000
393.5180,228.3400,45.0000,-183.3400,137.0000,0.0000,0.0000,0.0000
393.6290,228.3400,45.0000,-183.3400,137.0000,0.0000,0.0000,0.0000
393.8200,228.3400,45.0000,-183.3400,137.0000,0.0000,0.0000,0.0000
393.8420,228.3400,45.0000,-183.3400,137.0000,0.0000,0.0000,0.0000
394.0650,228.3400,45.0000,-183.3400,137.0000,0.0000,0.0000,0.0000
394.1130,228.3400,45.0000,-183.3400,137.0000,0.0000,0.0000,0.0000
394.2120,228.3400,45.0000,-183.3400,137.0000,0.0000,0.0000,0.0000
394.3150,228.3400,-45.0000,-273.3400,205.0000,0.0000,0.0000,0.0000
394.5300,228.3400,-45.0000,-273.3400,205.0000,0.0000,0.0000,0.0000
394.5520,228.3400,-45.0000,-273.3400,205.0000,0.0000,0.0000,0.0000
394.7230,228.3400,-45.0000,-273.3400,205.0000,0.0000,0.0000,0.0000
