t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.039,180.176,-71.016,-71.016,0,0,14.76,2.9,42.0
0.076,180.176,-71.016,-71.016,0,0,14.748,5.9,88.0
0.102,180.176,-71.016,-71.016,0,0,14.756,4.3,62.0
0.142,180.176,-71.016,-71.016,0,0,14.76,3.6,52.0
0.17,180.176,-71.016,-71.016,0,0,14.752,4.2,62.0
0.208,180.176,-71.016,-71.016,0,0,14.748,5.4,78.0
0.249,180.176,-71.016,-71.016,0,0,14.752,5.1,76.0
0.294,180.176,-71.016,-71.016,0,0,14.752,3.8,56.0
0.319,180.176,-71.016,-71.016,0,0,14.752,-8.7,128.0
0.346,180.176,-71.016,-71.016,0,0,14.756,2.5,36.0
0.382,180.176,-71.016,-71.016,0,0,14.756,3.4,50.0
0.412,180.176,-71.016,-71.016,0,0,14.748,5.7,62.0
0.448,180.176,-71.016,-71.016,0,0,14.756,2.7,40.0
0.482,180.176,-71.016,-71.016,0,0,14.752,4.3,62.0
0.509,180.176,-71.016,-71.016,0,0,14.752,3.8,56.0
0.536,180.176,-71.016,-71.016,0,0,14.752,3.4,50.0
0.572,180.176,-71.016,-71.016,0,0,14.748,5.1,46.0
0.603,180.176,-71.016,-71.016,0,0,14.748,5.3,78.0
0.629,180.176,-71.016,-71.016,0,0,14.652,-1.2,16.0
0.682,180.176,-71.016,-71.016,0,0,14.76,4.0,58.0
0.718,180.176,-71.016,-71.016,0,0,14.748,3.9,58.0
0.776,180.176,-71.016,-71.016,0,0,14.756,5.0,76.0
0.798,180.176,-71.016,-71.016,0,0,14.748,5.4,52.0
0.834,180.176,-71.016,-71.016,0,0,14.748,6.0,88.0
0.872,180.176,-71.016,-71.016,0,0,14.756,4.3,62.0
0.912,180.176,-71.016,-71.016,0,0,14.752,5.2,76.0
0.951,180.176,-71.016,-71.016,0,0,14.748,4.7,52.0
0.98,180.176,-71.016,-71.016,0,0,14.756,3.1,46.0
1.008,180.176,-71.016,-71.016,0,0,14.752,5.8,50.0
1.035,180.176,-71.016,-71.016,0,0,14.752,3.5,52.0
1.064,180.176,-71.016,-71.016,0,0,14.748,4.8,72.0
1.101,180.176,-71.016,-71.016,0,0,14.748,5.1,76.0
1.129,180.176,-71.016,-71.016,0,0,14.748,3.8,56.0
1.166,180.176,-71.016,-71.016,0,0,14.748,5.3,78.0
1.192,180.176,-71.016,-71.016,0,0,14.748,4.3,62.0
1.221,180.176,-71.016,-71.016,0,0,14.756,4.3,62.0
1.254,180.176,-71.016,-71.016,0,0,14.752,4.6,68.0
1.281,180.176,-71.016,-71.016,0,0,14.756,4.3,62.0
1.303,180.176,-71.016,-71.016,0,0,14.76,4.7,68.0
1.343,180.176,-71.016,-71.016,0,0,14.752,4.7,68.0
1.366,180.176,-71.016,-71.016,0,0,14.756,4.7,68.0
1.397,180.176,-71.016,-71.016,0,0,14.748,5.3,78.0
1.429,180.176,-71.016,-71.016,0,0,14.756,5.1,76.0
1.461,180.176,-71.016,-71.016,0,0,14.752,3.5,52.0
1.49,180.176,-71.016,-71.016,0,0,14.752,3.5,52.0
1.521,180.176,-71.016,-71.016,0,0,14.748,4.9,72.0
1.547,180.176,-71.016,-71.016,0,0,14.756,5.0,76.0
1.588,180.176,-71.016,-71.016,0,0,14.756,4.2,62.0
1.641,180.176,-71.016,-71.016,0,0,14.764,4.0,58.0
1.689,180.176,-71.016,-71.016,0,0,14.752,4.3,62.0
1.716,180.176,-71.016,-71.016,0,0,14.752,4.5,66.0
1.738,180.176,-71.016,-71.016,0,0,14.752,2.8,42.0
1.764,180.176,-71.016,-71.016,0,0,14.752,4.4,66.0
1.796,180.176,-71.016,-71.016,0,0,14.756,4.5,66.0
1.828,180.176,-71.016,-71.016,0,0,14.756,3.9,58.0
1.853,180.176,-71.016,-71.016,0,0,14.752,4.7,68.0
1.892,180.176,-71.016,-71.016,0,0,14.756,5.3,78.0
1.914,180.176,-71.016,-71.016,0,0,14.752,3.7,56.0
1.948,180.176,-71.016,-71.016,0,0,14.748,4.7,58.0
1.991,180.176,-71.016,-71.016,0,0,14.752,4.5,66.0
2.021,180.176,-71.016,-71.016,0,0,14.76,4.7,68.0
