alpha_deg,i_ma,mode,pwm,setpoint_deg,t_s,theta_deg,v_bus
379.336,27.2,0,0,0.0,6.0429,74.795,15.028
392.168,27.2,0,0,0.0,6.1119,68.643,15.028
390.41,27.0,0,0,0.0,6.1875,69.521,15.024
374.238,27.8,0,0,0.0,6.2638,77.08,15.028
365.801,26.8,0,0,0.0,6.3356,79.893,15.032
374.941,27.5,0,0,0.0,6.4314,74.443,15.028
389.004,27.5,0,0,0.0,6.5092,67.236,15.028
387.598,26.3,0,0,0.0,6.5909,67.939,15.024
371.426,27.3,0,0,0.0,6.6903,75.322,15.032
377.578,26.4,0,0,0.0,6.784,71.279,15.032
385.664,26.4,0,0,0.0,6.9192,67.588,15.032
384.785,26.7,0,0,0.0,6.9911,68.467,15.024
371.777,27.2,0,0,0.0,7.1138,75.322,15.032
374.062,27.2,0,0,0.0,7.2127,74.092,15.032
381.973,26.7,0,0,0.0,7.2815,70.576,15.032
384.082,27.8,0,0,0.0,7.3615,70.225,15.028
380.566,27.2,0,0,0.0,7.4382,72.51,15.032
374.238,27.4,0,0,0.0,7.5078,75.674,15.028
376.523,27.4,0,0,0.0,7.6275,74.443,15.028
380.742,26.6,0,0,0.0,7.7008,72.51,15.028
381.621,25.6,0,0,0.0,7.7661,72.51,15.024
378.809,27.1,0,0,0.0,7.853,74.268,15.028
376.523,27.0,0,0,0.0,7.9363,74.971,15.028
378.809,27.3,0,0,0.0,8.0137,73.564,15.028
379.687,27.5,0,0,0.0,8.1603,73.213,15.028
379.336,26.6,0,0,0.0,8.2301,73.564,15.028
378.633,26.6,0,0,0.0,8.3159,73.74,15.028
378.105,26.9,0,0,0.0,8.3807,73.74,15.032
377.93,26.9,0,0,0.0,8.457,73.74,15.028
378.281,26.8,0,0,0.0,8.5377,73.74,15.028
378.984,27.0,0,0,0.0,8.6574,73.74,15.032
379.16,27.1,0,0,0.0,8.7362,73.74,15.036
378.984,26.5,0,0,0.0,8.8161,73.74,15.032
378.457,26.5,0,0,0.0,8.9148,73.74,15.032
378.105,26.9,0,0,0.0,8.9816,73.74,15.032
377.93,26.8,0,0,0.0,9.0574,73.74,15.032
378.281,26.8,0,0,0.0,9.134,73.74,15.032
378.633,26.7,0,0,0.0,9.201,73.74,15.032
378.984,27.3,0,0,0.0,9.2753,73.74,15.028
379.16,26.8,0,0,0.0,9.3431,73.74,15.032
378.809,26.8,0,0,0.0,9.4289,73.74,15.032
378.457,26.8,0,0,0.0,9.4902,73.74,15.032
378.105,27.1,0,0,0.0,9.5636,73.74,15.032
378.105,27.1,0,0,0.0,9.6322,73.74,15.032
378.457,26.5,0,0,0.0,9.6984,73.74,15.032
378.984,26.8,0,0,0.0,9.8872,73.74,15.032
378.809,27.0,0,0,0.0,9.9755,73.74,15.032
