alpha_deg,i_ma,mode,pwm,setpoint_deg,t_s,theta_deg,v_bus
12.656,27.1,0,0,0.0,4.0538,39.199,15.032
13.008,27.3,0,0,0.0,4.1286,39.199,15.028
13.535,28.0,0,0,0.0,4.2128,39.199,15.016
13.711,27.2,0,0,0.0,4.2947,39.199,15.024
13.711,27.1,0,0,0.0,4.3635,39.199,15.032
13.008,27.1,0,0,0.0,4.4842,39.199,15.028
12.832,27.3,0,0,0.0,4.5665,39.199,15.024
13.008,26.8,0,0,0.0,4.6752,39.199,15.028
13.359,23.8,0,0,0.0,4.7579,39.199,15.028
13.711,27.0,0,0,0.0,4.8566,39.199,15.028
13.711,27.0,0,0,0.0,4.9494,39.199,15.028
13.359,27.1,0,0,0.0,5.0159,39.199,15.028
13.008,27.5,0,0,0.0,5.0907,39.199,15.028
12.832,26.9,0,0,0.0,5.1679,39.199,15.028
13.184,26.9,0,0,0.0,5.2765,39.199,15.032
13.535,27.0,0,0,0.0,5.3824,39.199,15.028
13.711,27.2,0,0,0.0,5.484,39.199,15.028
13.359,26.3,0,0,0.0,5.5697,39.199,15.032
13.008,26.3,0,0,0.0,5.6396,39.199,15.032
13.008,26.8,0,0,0.0,5.7269,39.199,15.028
13.184,27.1,0,0,0.0,5.8067,39.199,15.024
13.359,27.1,0,0,0.0,5.9405,39.199,15.024
13.535,27.2,0,0,0.0,6.0346,39.199,15.032
13.359,26.5,0,0,0.0,6.1141,39.199,15.032
13.008,26.8,0,0,0.0,6.2273,39.199,15.028
13.008,26.7,0,0,0.0,6.3155,39.199,15.032
13.008,26.9,0,0,0.0,6.3819,39.199,15.024
13.184,26.9,0,0,0.0,6.4467,39.199,15.024
13.359,27.0,0,0,0.0,6.5085,39.199,15.028
13.535,27.2,0,0,0.0,6.5853,39.199,15.032
13.535,27.2,0,0,0.0,6.6502,39.199,15.032
13.359,27.3,0,0,0.0,6.719,39.199,15.028
13.184,26.6,0,0,0.0,6.8031,39.199,15.028
13.008,27.0,0,0,0.0,6.8908,39.199,15.028
13.184,27.0,0,0,0.0,6.9796,39.199,15.028
13.359,27.0,0,0,0.0,7.0569,39.199,15.028
13.359,26.6,0,0,0.0,7.1307,39.199,15.028
13.359,27.1,0,0,0.0,7.2105,39.199,15.028
13.359,26.8,0,0,0.0,7.3142,39.199,15.028
13.184,26.9,0,0,0.0,7.4199,39.199,15.024
13.184,27.6,0,0,0.0,7.5072,39.199,15.02
13.184,27.4,0,0,0.0,7.5743,39.199,15.024
13.359,27.4,0,0,0.0,7.6434,39.199,15.024
13.359,27.5,0,0,0.0,7.7125,39.199,15.02
13.359,26.8,0,0,0.0,7.7779,39.199,15.028
13.359,26.8,0,0,0.0,7.8443,39.199,15.028
13.359,27.5,0,0,0.0,7.9062,39.199,15.028
13.184,29.2,0,0,0.0,7.995,39.199,15.016
13.184,27.2,0,0,0.0,8.0647,39.199,15.024
13.359,27.4,0,0,0.0,8.1656,39.199,15.02
13.359,27.4,0,0,0.0,8.244,39.199,15.02
13.359,28.4,0,0,0.0,8.3278,39.199,15.0
13.359,27.5,0,0,0.0,8.4435,39.199,15.032
13.359,27.5,0,0,0.0,8.5482,39.199,15.032
13.359,27.0,0,0,0.0,8.6111,39.199,15.032
13.359,26.6,0,0,0.0,8.6797,39.199,15.028
13.359,26.6,0,0,0.0,8.7655,39.199,15.028
13.359,26.9,0,0,0.0,8.8392,39.199,15.028
13.359,27.4,0,0,0.0,8.9116,39.199,15.032
13.359,27.0,0,0,0.0,8.9794,39.199,15.028
13.359,27.0,0,0,0.0,9.0447,39.199,15.028
13.359,27.0,0,0,0.0,9.1215,39.199,15.028
13.359,27.1,0,0,0.0,9.1934,39.199,15.028
13.359,27.2,0,0,0.0,9.2762,39.199,15.032
13.359,27.2,0,0,0.0,9.3505,39.199,15.032
13.359,26.9,0,0,0.0,9.4312,39.199,15.028
13.359,27.0,0,0,0.0,9.526,39.199,15.028
13.359,26.8,0,0,0.0,9.5948,39.199,15.032
13.359,27.1,0,0,0.0,9.6905,39.199,15.032
13.359,27.1,0,0,0.0,9.7613,39.199,15.032
13.359,27.1,0,0,0.0,9.8271,39.199,15.024
13.359,27.4,0,0,0.0,9.9069,39.199,15.028
