t,pend,servo,mode,pwm,v
4.975,2.29,-4.75,5,-26,14.76
5.05,4.22,-4.04,5,-34,14.75
5.123,2.11,-4.92,5,28,14.76
5.196,-1.05,-5.62,5,28,14.76
5.275,-2.46,-5.62,5,35,14.74
5.357,-2.64,-6.15,5,35,14.73
5.433,-0.18,-5.98,5,-26,14.76
5.507,3.87,-4.75,5,-26,14.75
5.583,3.87,-4.75,5,-34,14.76
5.655,0.88,-5.62,5,28,14.76
5.73,-1.76,-5.98,5,28,14.75
5.805,-2.81,-5.62,5,35,14.72
5.925,-1.23,-5.98,5,-26,14.76
5.997,3.34,-4.22,5,-26,14.77
6.095,3.52,-4.22,5,28,14.76
6.179,-0.18,-5.45,5,28,14.76
6.25,-2.29,-5.62,5,28,14.76
6.325,-2.64,-5.62,5,35,14.74
6.406,-1.05,-6.15,5,-26,14.74
6.499,3.52,-4.57,5,-26,14.76
6.575,3.87,-4.57,5,-34,14.76
6.647,1.05,-5.45,5,28,14.76
6.727,-1.76,-5.8,5,28,14.75
6.803,-2.64,-5.62,5,35,14.73
6.882,-2.29,-6.33,5,-26,14.76
6.994,2.99,-4.39,5,-26,14.7
7.074,3.87,-4.22,5,28,14.76
7.16,0.35,-5.45,5,28,14.76
7.238,-2.11,-5.62,5,28,14.74
7.325,-2.81,-5.8,5,35,14.74
7.421,-1.05,-6.15,5,-26,14.76
7.518,3.69,-4.57,5,-26,14.76
7.607,2.81,-4.92,5,28,14.76
7.681,-0.53,-5.8,5,28,14.76
7.754,-2.29,-5.8,5,35,14.74
7.827,-2.81,-5.98,5,35,14.74
7.915,-0.7,-5.8,5,-26,14.77
7.997,3.16,-4.39,5,-26,14.76
8.077,3.52,-4.57,5,28,14.76
8.16,0.0,-5.62,5,28,14.75
8.247,-2.11,-5.8,5,35,14.76
8.331,-2.46,-5.98,5,35,14.74
8.404,-1.05,-6.5,5,-26,14.76
8.489,3.16,-5.1,5,-26,14.76
8.58,3.87,-4.92,5,-34,14.76
8.658,1.05,-5.8,5,28,14.76
8.744,-1.93,-5.98,5,28,14.74
8.832,-2.99,-5.98,5,35,14.76
8.904,-1.05,-5.62,5,-26,14.76
8.977,2.64,-4.22,5,-26,14.76
9.06,3.69,-3.87,5,-34,14.76
9.164,0.7,-4.92,5,28,14.76
9.277,-2.29,-5.27,5,35,14.74
9.371,-2.81,-6.15,5,-33,14.76
9.46,1.58,-5.1,5,-26,14.77
9.531,4.22,-4.22,5,-34,14.76
9.605,2.46,-4.92,5,28,14.76
9.679,-0.88,-5.8,5,28,14.76
9.765,-2.46,-5.8,5,28,14.77
9.846,-2.46,-5.98,5,-26,14.74
9.919,0.35,-5.45,5,-26,14.76
10.002,3.52,-4.22,5,-26,14.76
10.094,2.64,-4.57,5,28,14.76
10.192,-1.05,-5.62,5,28,14.76
10.291,-2.81,-5.8,5,35,14.76
10.381,-1.93,-6.33,5,-26,14.72
10.458,2.64,-4.92,5,-26,14.77
10.54,4.22,-4.39,5,-34,14.76
10.616,1.76,-5.27,5,28,14.76
10.704,-1.76,-5.8,5,35,14.76
10.794,-2.99,-5.8,5,35,14.75
10.87,-2.11,-6.15,5,-33,14.77
10.943,2.11,-4.75,5,-26,14.76
11.026,4.22,-4.04,5,-34,14.76
11.109,1.76,-5.1,5,28,14.76
11.221,-1.41,-5.8,5,28,14.76
11.297,-2.81,-5.98,5,35,14.74
11.374,-1.93,-6.5,5,-26,14.76
11.502,4.22,-4.75,5,-26,14.76
11.581,3.34,-5.1,5,28,14.76
11.661,0.18,-5.98,5,28,14.76
11.734,-2.29,-5.8,5,28,14.74
11.812,-2.99,-5.98,5,35,14.75
11.893,-1.41,-5.98,5,-26,14.76
11.98,2.81,-4.39,5,-26,14.77
12.06,3.69,-4.22,5,-34,14.76
12.158,0.0,-5.27,5,28,14.76
12.253,-2.29,-5.45,5,35,14.74
12.337,-2.64,-5.8,5,35,14.75
12.411,-0.18,-5.62,5,-26,14.72
12.487,3.34,-4.39,5,-26,14.76
12.575,3.52,-4.39,5,-34,14.76
12.651,0.53,-5.45,5,28,14.76
12.734,-1.93,-5.62,5,28,14.74
12.807,-2.81,-5.62,5,28,14.74
12.883,-1.76,-5.98,5,-26,14.76
12.979,3.16,-4.22,5,-26,14.76
13.059,3.52,-4.22,5,-34,14.76
13.145,0.88,-4.92,5,28,14.76
13.22,-1.76,-5.27,5,28,14.73
13.303,-2.81,-5.62,5,35,14.74
13.39,-1.76,-6.15,5,-26,14.76
13.469,2.64,-4.92,5,-26,14.76
13.549,4.22,-4.39,5,-34,14.76
13.652,0.7,-5.8,5,28,14.76
13.731,-2.11,-5.98,5,28,14.74
13.809,-2.81,-5.98,5,35,14.74
13.886,-1.58,-6.33,5,-26,14.76
13.965,2.46,-4.75,5,-26,14.76
14.064,3.87,-4.22,5,28,14.76
14.149,0.0,-5.62,5,28,14.67
14.227,-2.11,-5.8,5,35,14.76
14.321,-2.81,-6.15,5,35,14.75
14.391,-0.53,-5.8,5,-26,14.76
14.486,3.87,-4.22,5,-26,14.77
14.574,3.16,-4.57,5,28,14.76
14.654,-0.35,-5.62,5,28,14.76
14.74,-2.29,-5.62,5,35,14.74
14.822,-2.46,-5.98,5,-26,14.65
14.909,0.0,-5.62,5,-26,14.76
14.988,3.52,-4.39,5,-26,14.76
15.059,3.16,-4.75,5,28,14.76
15.137,0.53,-5.45,5,28,14.74
15.227,-1.93,-5.62,5,28,14.73
15.313,-2.64,-5.8,5,35,14.74
15.392,-1.23,-6.15,5,-26,14.76
15.499,3.52,-4.57,5,-26,14.76
15.572,3.16,-4.75,5,28,14.76
15.648,0.35,-5.62,5,28,14.76
15.753,-2.29,-5.62,5,35,14.74
15.829,-2.81,-6.15,5,35,14.74
15.941,1.58,-5.45,5,-26,14.76
16.035,4.57,-4.39,5,-34,14.76
16.116,2.11,-5.45,5,28,14.76
16.197,-1.23,-5.98,5,28,14.76
16.293,-2.81,-5.8,5,35,14.74
16.372,-2.11,-6.15,5,-26,14.76
16.467,2.29,-4.57,5,-26,14.77
16.554,3.87,-4.22,5,-34,14.76
16.642,0.7,-5.27,5,28,14.75
16.721,-2.11,-5.62,5,28,14.75
16.802,-2.81,-5.8,5,35,14.74
16.888,-1.05,-6.33,5,-26,14.76
16.962,2.81,-4.92,5,-26,14.78
17.037,4.22,-4.57,5,-34,14.76
17.134,1.41,-5.45,5,28,14.75
17.21,-1.76,-5.8,5,28,14.76
17.29,-2.99,-5.62,5,28,14.74
17.361,-2.46,-6.15,5,-33,14.76
17.437,1.23,-5.1,5,-26,14.76
17.515,4.22,-4.04,5,-26,14.76
17.619,2.29,-4.92,5,28,14.76
17.694,-1.41,-5.8,5,28,14.77
17.775,-2.81,-5.8,5,35,14.74
17.871,-2.11,-6.33,5,-26,14.77
17.957,2.29,-5.1,5,-26,14.77
18.043,4.22,-4.57,5,-34,14.72
18.121,1.58,-5.62,5,28,14.75
18.195,-1.58,-5.98,5,35,14.76
18.288,-2.99,-5.98,5,28,14.75
18.372,-1.93,-6.33,5,-33,14.77
18.461,2.81,-4.75,5,-26,14.76
18.539,4.04,-4.39,5,-34,14.76
18.614,1.58,-5.27,5,28,14.76
18.695,-1.41,-5.62,5,28,14.75
18.771,-2.81,-5.62,5,35,14.74
18.89,-2.11,-6.5,5,-26,14.76
18.963,2.81,-5.1,5,-26,14.72
19.053,4.57,-4.57,5,-34,14.76
19.123,1.76,-5.62,5,28,14.76
19.215,-1.76,-6.15,5,28,14.76
19.301,-2.99,-5.98,5,35,14.74
19.388,-1.76,-6.15,5,-26,14.76
19.479,3.16,-4.39,5,-26,14.65
19.57,3.69,-4.22,5,-34,14.76
19.648,0.53,-5.27,5,28,14.76
19.723,-1.93,-5.45,5,28,14.74
19.819,-2.81,-5.45,5,35,14.74
19.896,-1.05,-5.62,5,-26,14.76
19.978,2.64,-4.39,5,-26,14.76
20.05,3.87,-4.22,5,-34,14.76
20.151,0.35,-5.45,5,28,14.76
20.226,-1.76,-5.62,5,35,14.76
20.329,-2.81,-5.98,5,35,14.75
20.407,-0.35,-5.8,5,-26,14.76
20.49,3.52,-4.39,5,-26,14.76
20.566,3.52,-4.39,5,28,14.76
20.637,0.53,-5.45,5,28,14.76
20.731,-2.11,-5.8,5,28,14.76
20.81,-2.81,-5.98,5,35,14.73
20.884,-1.41,-6.33,5,-26,14.77
20.963,2.81,-4.92,5,-26,14.77
21.037,4.22,-4.57,5,-34,14.76
21.127,1.58,-5.45,5,28,14.76
21.208,-1.41,-5.8,5,28,14.76
21.287,-2.99,-5.8,5,35,14.76
21.365,-2.46,-6.15,5,-26,14.76
21.456,2.64,-4.39,5,-26,14.76
21.536,4.22,-4.04,5,-34,14.76
21.611,1.93,-4.92,5,28,14.76
21.688,-1.41,-5.62,5,28,14.76
21.763,-2.64,-5.62,5,35,14.74
21.857,-2.81,-6.33,5,35,14.75
21.949,2.29,-5.27,5,-26,14.76
22.023,4.57,-4.57,5,-34,14.76
22.11,2.29,-5.45,5,28,14.76
22.181,-1.05,-6.15,5,28,14.75
22.255,-2.46,-5.98,5,35,14.75
22.325,-2.81,-6.15,5,35,14.74
22.4,-0.7,-6.15,5,-26,14.76
22.485,3.52,-4.57,5,-26,14.76
22.561,3.69,-4.57,5,-34,14.76
22.635,1.05,-5.27,5,28,14.76
22.71,-1.58,-5.62,5,28,14.76
22.794,-2.99,-5.62,5,35,14.74
22.866,-2.46,-6.15,5,-26,14.75
22.944,1.58,-4.92,5,-26,14.76
23.027,4.22,-4.22,5,-34,14.76
23.137,1.23,-5.45,5,28,14.76
23.222,-1.93,-6.15,5,28,14.74
23.298,-2.64,-6.15,5,35,14.74
23.381,-1.41,-6.5,5,-33,14.77
23.46,2.81,-5.1,5,-26,14.78
23.535,4.04,-4.57,5,-34,14.76
23.606,1.93,-5.27,5,28,14.76
23.684,-1.05,-5.8,5,28,14.75
23.812,-2.99,-5.98,5,35,14.76
23.883,-1.41,-5.98,5,-26,14.76
23.956,2.46,-4.92,5,-26,14.76
24.033,4.04,-4.39,5,-34,14.77
24.117,1.76,-5.27,5,28,14.77
24.22,-1.41,-5.8,5,28,14.76
24.3,-2.81,-5.8,5,35,14.74
24.381,-1.76,-6.5,5,-26,14.77
24.464,2.81,-5.1,5,-26,14.77
24.56,4.39,-4.75,5,28,14.76
24.647,1.05,-5.8,5,28,14.77
24.751,-2.11,-5.8,5,35,14.74
24.836,-2.81,-6.15,5,35,14.75
24.926,-0.35,-5.62,5,-26,14.76
25.015,4.04,-4.04,5,-34,14.76
25.093,2.81,-4.57,5,28,14.76
25.171,-0.53,-5.45,5,28,14.75
25.25,-2.46,-5.45,5,28,14.74
25.334,-2.99,-5.98,5,35,14.74
25.417,0.35,-5.62,5,-26,14.75
25.502,3.87,-4.39,5,-26,14.76
25.579,3.34,-4.75,5,28,14.74
25.653,0.18,-5.62,5,28,14.76
25.733,-2.11,-5.62,5,28,14.75
25.811,-2.81,-5.8,5,35,14.74
25.894,-1.58,-6.15,5,-26,14.75
25.967,2.99,-4.57,5,-26,14.76
26.064,4.04,-4.22,5,-34,14.76
26.147,0.53,-5.45,5,28,14.75
26.219,-1.93,-5.8,5,28,14.74
26.302,-2.81,-5.8,5,35,14.74
26.393,-0.88,-5.98,5,-26,14.76
26.487,3.16,-4.57,5,-26,14.76
26.582,3.34,-4.57,5,28,14.77
26.668,-0.7,-5.62,5,28,14.76
26.759,-2.46,-5.62,5,28,14.74
26.841,-2.81,-6.33,5,35,14.74
26.911,-0.18,-5.98,5,-26,14.76
26.99,3.87,-4.57,5,-26,14.76
27.064,3.87,-4.75,5,-34,14.76
27.143,1.05,-5.62,5,28,14.76
27.218,-1.76,-5.8,5,35,14.76
27.295,-2.99,-5.62,5,35,14.76
27.378,-2.64,-6.15,5,-26,14.75
27.465,1.93,-4.75,5,-26,14.76
27.55,4.22,-4.04,5,-34,14.76
27.634,1.05,-5.45,5,28,14.76
27.736,-2.11,-5.98,5,35,14.76
27.813,-2.81,-6.15,5,35,14.74
27.899,-1.05,-6.33,5,-26,14.76
27.985,3.34,-4.75,5,-26,14.63
28.058,3.87,-4.57,5,-34,14.76
28.134,1.05,-5.62,5,28,14.75
28.215,-1.93,-5.8,5,28,14.75
28.292,-2.81,-5.62,5,35,14.74
28.376,-2.11,-6.33,5,-26,14.76
28.448,1.76,-5.1,5,-26,14.76
28.523,4.22,-4.39,5,-34,14.76
28.612,2.81,-4.92,5,28,14.76
28.689,-1.05,-5.8,5,28,14.68
28.764,-2.46,-5.62,5,28,14.75
28.853,-2.46,-5.98,5,-26,14.74
28.944,1.05,-5.1,5,-26,14.76
29.026,3.87,-4.22,5,-34,14.76
29.111,2.46,-4.75,5,28,14.75
29.189,-0.7,-5.62,5,28,14.75
29.264,-2.29,-5.62,5,35,14.74
29.344,-2.81,-6.33,5,35,14.74
29.432,0.18,-5.8,5,-26,14.76
29.511,4.04,-4.39,5,-26,14.77
29.599,2.99,-4.92,5,28,14.75
29.681,-0.7,-5.62,5,35,14.73
29.752,-2.46,-5.62,5,35,14.74
29.829,-2.99,-6.15,5,35,14.74
29.911,-0.7,-5.98,5,-26,14.76
30.001,4.04,-4.39,5,-26,14.76
30.084,3.87,-4.57,5,-34,14.76
30.165,0.0,-5.8,5,28,14.76
30.24,-2.29,-5.8,5,35,14.74
30.327,-2.81,-5.98,5,35,14.73
30.417,-0.18,-5.62,5,-26,14.76
30.496,3.52,-4.39,5,-26,14.77
30.57,3.52,-4.57,5,28,14.76
30.653,0.53,-5.62,5,28,14.76
30.742,-2.29,-5.8,5,28,14.7
30.815,-2.81,-5.98,5,35,14.74
30.894,-1.05,-6.15,5,-26,14.76
30.983,3.16,-4.57,5,-26,14.76
31.059,3.52,-4.39,5,-34,14.76
31.129,0.88,-5.27,5,28,14.76
31.209,-1.76,-5.62,5,35,14.76
31.302,-2.64,-5.62,5,35,14.73
31.402,-0.88,-5.98,5,-26,14.76
31.481,3.34,-4.57,5,-26,14.76
31.562,3.69,-4.75,5,-34,14.72
31.641,0.88,-5.62,5,28,14.76
31.734,-2.11,-5.8,5,28,14.76
31.807,-2.64,-5.62,5,35,14.74
31.899,-1.41,-6.15,5,-26,14.76
31.984,3.16,-4.57,5,-26,14.76
32.056,3.87,-4.39,5,-34,14.76
32.141,1.05,-5.27,5,28,14.76
32.217,-1.76,-5.62,5,35,14.76
32.304,-2.64,-5.45,5,35,14.73
32.424,0.0,-5.27,5,-26,14.76
32.51,3.69,-4.04,5,-26,14.76
32.597,2.64,-4.57,5,28,14.76
32.674,-0.53,-5.45,5,28,14.76
32.75,-2.29,-5.62,5,35,14.76
32.852,-2.46,-6.33,5,-33,14.75
32.935,0.53,-5.62,5,-26,14.76
33.012,4.04,-4.57,5,-26,14.76
33.101,2.81,-4.92,5,28,14.64
33.191,-0.88,-5.62,5,28,14.76
33.29,-2.64,-5.45,5,35,14.73
33.386,-1.76,-5.8,5,-26,14.76
33.465,2.29,-4.39,5,-26,14.77
33.545,3.87,-3.87,5,-34,14.76
33.619,1.58,-4.92,5,28,14.75
33.714,-1.76,-5.62,5,28,14.75
33.802,-2.64,-5.62,5,35,14.74
33.887,-1.05,-6.15,5,-26,14.76
33.966,2.81,-4.75,5,-26,14.76
34.051,3.87,-4.39,5,-34,14.77
34.134,1.05,-5.45,5,28,14.76
34.206,-1.76,-5.8,5,28,14.76
34.285,-2.64,-5.62,5,35,14.73
34.359,-2.29,-6.15,5,-33,14.76
34.442,1.76,-5.1,5,-26,14.76
34.523,4.04,-4.39,5,-34,14.77
34.595,2.64,-4.92,5,28,14.76
34.678,-0.53,-5.62,5,28,14.76
34.783,-2.64,-5.62,5,35,14.74
34.857,-2.81,-6.33,5,-33,14.75
34.935,0.53,-5.62,5,-26,14.76
35.012,4.39,-4.39,5,-26,14.76
35.095,3.34,-4.92,5,28,14.76
35.185,-0.53,-5.98,5,28,14.76
35.256,-2.46,-5.62,5,35,14.75
35.345,-2.99,-6.15,5,35,14.74
35.424,0.35,-5.62,5,-26,14.76
35.496,4.04,-4.22,5,-34,14.76
35.57,3.87,-4.39,5,-34,14.76
35.651,0.53,-5.45,5,28,14.77
35.731,-2.11,-5.62,5,35,14.76
35.806,-2.81,-5.62,5,35,14.74
35.899,-1.58,-6.15,5,-26,14.76
36.009,4.04,-4.39,5,-26,14.77
36.104,2.81,-4.92,5,28,14.76
36.192,-1.05,-5.8,5,28,14.76
36.277,-2.46,-5.62,5,28,14.76
36.348,-2.46,-5.8,5,-33,14.74
36.423,0.0,-5.45,5,-26,14.76
36.51,3.52,-4.22,5,-26,14.76
36.594,3.16,-4.39,5,-34,14.77
36.702,-0.53,-5.27,5,35,14.73
36.782,-2.64,-5.45,5,28,14.65
36.868,-2.46,-6.15,5,-26,14.76
36.949,1.76,-4.92,5,-26,14.76
37.036,4.22,-4.22,5,-34,14.76
37.131,1.76,-5.1,5,28,14.76
37.216,-1.58,-5.8,5,28,14.77
37.296,-2.81,-5.8,5,35,14.7
37.371,-2.11,-6.15,5,-33,14.76
37.454,2.29,-4.75,5,-26,14.76
37.532,4.04,-4.04,5,-34,14.76
37.613,1.93,-4.92,5,28,14.76
37.706,-1.76,-5.62,5,28,14.75
37.775,-2.64,-5.62,5,28,14.76
37.865,-1.76,-5.98,5,-26,14.76
37.943,1.58,-5.1,5,-26,14.77
38.029,3.69,-4.39,5,-34,14.76
38.106,2.11,-4.92,5,28,14.76
38.19,-0.7,-5.27,5,35,14.76
38.268,-2.46,-5.27,5,35,14.74
38.351,-2.99,-5.98,5,35,14.74
38.447,0.18,-5.62,5,-26,14.76
38.534,4.22,-4.22,5,-34,14.71
38.61,2.46,-5.1,5,28,14.76
38.685,-0.88,-5.98,5,35,14.74
38.764,-2.46,-5.98,5,35,14.74
38.84,-2.64,-6.33,5,35,14.75
38.918,0.18,-5.8,5,-26,14.76
38.993,3.69,-4.39,5,-26,14.77
39.069,3.34,-4.57,5,28,14.76
39.15,0.0,-5.45,5,28,14.75
39.227,-2.11,-5.62,5,35,14.76
39.31,-2.99,-5.8,5,35,14.74
39.383,-1.58,-6.33,5,-26,14.76
39.46,2.64,-4.92,5,-26,14.76
39.566,4.22,-4.57,5,-34,14.75
39.635,0.88,-5.62,5,28,14.76
39.711,-1.76,-5.98,5,28,14.76
39.793,-2.81,-5.98,5,35,14.74
39.891,-1.05,-6.15,5,-26,14.76
40.001,3.52,-4.39,5,-26,14.76
40.096,2.46,-4.92,5,28,14.76
40.174,-0.53,-5.62,5,28,14.76
40.247,-2.46,-5.62,5,28,14.72
40.324,-2.81,-5.98,5,35,14.75
40.405,-0.53,-5.98,5,-26,14.76
40.473,3.34,-4.57,5,-26,14.75
40.547,4.22,-4.57,5,-34,14.76
40.621,1.76,-5.27,5,28,14.76
40.706,-1.58,-5.62,5,28,14.76
40.792,-2.81,-5.45,5,35,14.74
40.879,-2.29,-6.15,5,-26,14.76
40.96,1.76,-4.92,5,-26,14.76
41.058,4.04,-4.22,5,-34,14.76
41.133,1.41,-5.45,5,28,14.76
41.213,-1.58,-5.8,5,28,14.76
41.285,-2.46,-5.8,5,35,14.63
41.36,-2.29,-6.15,5,-33,14.76
41.438,1.23,-5.1,5,-26,14.76
41.527,3.87,-4.22,5,-34,14.76
41.609,2.11,-4.75,5,28,14.75
41.681,-0.88,-5.45,5,28,14.76
41.767,-2.46,-5.45,5,35,14.74
41.839,-2.81,-6.15,5,35,14.74
41.923,0.0,-5.98,5,-26,14.76
42.003,4.22,-4.57,5,-26,14.75
42.091,3.69,-4.92,5,28,14.76
42.174,-0.18,-6.15,5,28,14.76
42.262,-2.46,-5.98,5,35,14.74
42.346,-2.81,-6.33,5,35,14.74
42.423,0.35,-5.62,5,-26,14.76
42.499,3.87,-4.22,5,-26,14.76
42.574,3.52,-4.57,5,28,14.76
42.669,-0.35,-5.62,5,28,14.76
42.749,-2.29,-5.62,5,35,14.74
42.828,-2.99,-6.15,5,35,14.73
42.901,-0.7,-6.15,5,-26,14.76
42.986,3.52,-4.57,5,-26,14.76
43.058,4.04,-4.57,5,-34,14.76
43.146,0.53,-5.8,5,28,14.75
43.226,-2.11,-5.98,5,35,14.76
43.296,-2.81,-5.98,5,35,14.74
43.368,-2.11,-6.5,5,-33,14.77
43.452,2.11,-5.1,5,-26,14.76
43.523,4.22,-4.39,5,-34,14.76
43.601,2.46,-5.1,5,28,14.76
43.704,-1.41,-5.8,5,28,14.76
43.781,-2.81,-5.62,5,35,14.74
43.866,-2.46,-6.33,5,-26,14.76
43.937,1.23,-5.27,5,-26,14.76
44.01,4.22,-4.39,5,-26,14.77
44.101,2.46,-5.1,5,28,14.76
44.193,-0.88,-5.8,5,28,14.76
44.292,-2.81,-5.8,5,35,14.74
44.369,-2.11,-6.33,5,-33,14.63
44.449,1.58,-5.27,5,-26,14.76
44.529,4.22,-4.39,5,-34,14.76
44.61,2.29,-5.1,5,28,14.76
44.682,-1.05,-5.98,5,28,14.76
44.77,-2.46,-5.8,5,35,14.74
44.857,-2.29,-5.98,5,-26,14.74
44.944,1.41,-4.92,5,-26,14.76
45.014,3.69,-4.22,5,-34,14.76
45.085,2.46,-4.57,5,28,14.76
45.154,-0.18,-5.27,5,28,14.75
45.235,-2.11,-5.45,5,28,14.74
45.32,-2.64,-5.98,5,35,14.74
45.416,0.18,-5.98,5,-26,14.76
45.499,4.04,-4.75,5,-34,14.76
45.577,3.52,-4.92,5,28,14.76
45.689,-0.7,-5.98,5,28,14.76
45.76,-2.46,-5.62,5,28,14.74
45.843,-2.64,-5.8,5,35,14.75
45.922,0.18,-5.27,5,-26,14.76
46.021,3.87,-4.04,5,-34,14.76
46.09,2.64,-4.39,5,28,14.77
46.16,-0.18,-5.45,5,28,14.76
46.245,-2.11,-5.62,5,35,14.74
46.346,-2.46,-6.33,5,35,14.75
46.447,1.76,-5.27,5,-26,14.76
46.521,4.04,-4.39,5,-34,14.76
46.596,2.64,-4.92,5,-34,14.76
46.673,-0.53,-5.62,5,28,14.76
46.761,-2.46,-5.8,5,35,14.74
46.845,-2.46,-6.15,5,-26,14.75
46.922,0.88,-5.27,5,-26,14.75
46.997,3.87,-4.22,5,-34,14.76
47.073,3.16,-4.57,5,28,14.76
47.151,-0.18,-5.62,5,28,14.76
47.228,-2.11,-5.62,5,35,14.71
47.321,-2.46,-5.8,5,35,14.76
47.432,1.05,-4.92,5,-26,14.77
47.51,3.52,-4.39,5,-34,14.76
47.584,2.29,-4.75,5,28,14.76
47.671,-0.7,-5.45,5,28,14.76
47.752,-2.11,-5.45,5,28,14.75
47.832,-2.64,-5.98,5,28,14.74
47.917,0.0,-5.98,5,-26,14.76
48.002,3.87,-4.57,5,-34,14.72
48.093,3.16,-4.92,5,-34,14.76
48.165,-0.18,-5.8,5,28,14.77
48.238,-2.11,-5.62,5,35,14.76
48.31,-2.64,-5.62,5,35,14.76
48.411,-0.35,-5.27,5,-26,14.76
48.488,2.99,-4.04,5,-26,14.76
48.567,3.16,-4.22,5,-34,14.75
48.644,0.88,-4.92,5,28,14.76
48.715,-1.41,-5.1,5,28,14.76
48.824,-2.46,-5.45,5,35,14.74
48.901,-1.41,-6.15,5,-33,14.76
48.981,2.64,-4.75,5,-26,14.74
49.08,3.52,-4.57,5,28,14.76
49.176,0.35,-5.62,5,28,14.74
49.289,-2.46,-5.98,5,35,14.74
49.363,-2.29,-6.5,5,-26,14.77
49.437,1.41,-5.62,5,-26,14.76
49.508,4.22,-4.57,5,-34,14.76
49.606,2.11,-5.27,5,28,14.76
49.689,-1.23,-5.8,5,28,14.76
49.759,-2.64,-5.62,5,28,14.74
49.844,-2.81,-6.15,5,35,14.76
49.923,0.53,-5.27,5,-26,14.76
49.993,3.87,-4.22,5,-26,14.74
50.087,2.81,-4.75,5,28,14.76
50.172,-0.7,-5.8,5,28,14.76
50.243,-2.29,-5.98,5,35,14.74
50.332,-2.64,-6.15,5,35,14.73
50.437,1.41,-5.62,5,-26,14.77
50.514,4.04,-4.57,5,-34,14.76
50.599,2.81,-5.1,5,28,14.76
50.67,-0.53,-5.62,5,28,14.76
50.759,-2.64,-5.8,5,28,14.75
50.861,-2.29,-6.33,5,-26,14.76
50.947,1.58,-5.1,5,-26,14.76
51.03,4.22,-4.39,5,-34,14.76
51.109,2.11,-5.27,5,28,14.76
51.178,-0.88,-5.8,5,28,14.76
51.25,-2.46,-5.62,5,28,14.74
51.357,-2.29,-5.98,5,-26,14.74
51.44,1.41,-4.92,5,-26,14.76
51.512,3.69,-4.22,5,-34,14.76
51.609,2.11,-4.75,5,28,14.75
51.696,-0.88,-5.27,5,28,14.76
51.771,-2.46,-5.27,5,35,14.74
51.851,-2.81,-6.33,5,-33,14.75
51.929,0.35,-5.8,5,-26,14.76
52.004,4.04,-4.57,5,-26,14.76
52.085,3.52,-4.92,5,28,14.76
52.162,0.0,-6.15,5,28,14.75
52.246,-2.46,-6.33,5,35,14.75
52.32,-2.81,-6.33,5,35,14.74
52.407,-0.18,-6.15,5,-26,14.76
52.477,3.34,-4.75,5,-26,14.76
52.551,4.04,-4.57,5,-34,14.76
52.63,1.23,-5.45,5,28,14.76
52.701,-1.58,-5.8,5,35,14.76
52.776,-2.81,-5.8,5,35,14.75
52.889,-0.88,-5.98,5,-26,14.76
