t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.04,10.2,-2.11,-2.11,-75,5,14.664,104.5,1550.0
0.118,20.04,9.67,9.67,-75,5,14.756,93.8,1382.0
0.189,45.53,31.46,31.46,-71,5,14.804,77.9,1154.0
0.269,67.85,34.45,34.45,49,5,14.9,51.9,774.0
0.343,62.4,-7.21,-7.21,51,5,14.904,49.0,730.0
0.415,46.23,-54.49,-54.49,58,5,14.836,68.8,1020.0
0.492,35.33,-71.02,-71.02,64,5,14.804,83.8,1238.0
0.563,31.29,-50.27,-50.27,-74,5,14.752,93.1,1374.0
0.651,65.74,28.83,28.83,-64,5,14.868,59.5,884.0
0.734,84.02,82.97,82.97,-58,5,14.94,38.8,580.0
0.806,89.82,87.89,87.89,39,5,15.008,18.4,276.0
0.888,82.97,47.46,47.46,42,5,15.0,20.9,314.0
0.957,40.78,-35.16,-35.16,61,5,14.84,69.5,1032.0
1.037,18.11,-94.22,-94.22,-37,5,14.76,95.6,1410.0
1.109,9.84,-117.6,-117.6,-75,5,14.708,107.0,1576.0
1.179,7.03,-107.75,-107.75,-75,5,14.672,113.9,1678.0
1.249,2.64,-63.1,-63.1,-74,5,14.752,93.4,1380.0
1.32,40.08,30.94,30.94,-75,5,14.784,86.0,1278.0
1.395,58.71,105.82,105.82,54,5,14.868,59.5,884.0
1.471,55.02,155.74,155.74,-82,4,14.648,125.1,1832.0
1.541,72.42,161.54,161.54,-73,4,14.772,86.5,1278.0
1.617,107.05,130.96,130.96,-58,4,14.956,34.9,530.0
1.704,123.22,65.04,65.04,-48,4,15.024,14.7,220.0
1.776,92.46,-42.36,-42.36,-62,4,14.876,57.3,852.0
1.855,98.79,-106.7,-106.7,0,4,15.06,3.5,52.0
1.937,110.04,-125.86,-125.86,0,4,15.056,3.5,52.0
2.035,105.82,-83.32,-83.32,0,4,15.06,3.4,52.0
2.117,118.83,-5.62,-5.62,0,4,15.06,3.3,50.0
2.216,114.78,70.31,70.31,0,4,15.06,3.5,52.0
2.285,88.42,77.34,77.34,0,4,15.06,3.7,56.0
2.385,47.99,32.34,32.34,17,4,15.056,4.5,68.0
2.485,-23.38,-54.14,-54.14,67,4,14.76,92.9,1370.0
2.563,-53.44,-81.03,-81.03,52,4,14.864,59.7,888.0
2.662,-83.5,-65.57,-65.57,8,4,15.056,3.7,56.0
2.744,-87.72,12.13,12.13,0,4,15.052,4.7,72.0
2.84,-95.1,83.85,83.85,0,4,15.04,5.9,88.0
2.933,-107.58,91.06,91.06,0,4,15.06,2.9,42.0
3.018,-123.75,43.59,43.59,0,4,15.064,3.3,50.0
3.107,-127.97,-10.02,-10.02,0,4,15.06,2.9,42.0
3.198,-95.27,-19.51,-19.51,0,4,15.056,3.4,52.0
3.271,-62.93,-10.72,-10.72,-5,4,15.056,3.1,46.0
3.358,-22.15,7.03,7.03,67,4,15.044,7.2,108.0
3.435,-7.21,-2.81,-2.81,69,4,14.708,106.6,1570.0
3.51,-18.46,-33.93,-33.93,68,4,14.728,101.1,1488.0
3.611,-34.8,-48.16,-48.16,-33,4,15.056,5.0,76.0
3.721,-25.66,13.89,13.89,-43,4,15.056,5.1,76.0
3.816,-20.39,53.97,53.97,-48,4,15.02,14.6,220.0
3.89,-30.23,45.35,45.35,65,4,14.756,93.0,1374.0
3.973,-78.93,-17.58,-17.58,13,4,15.056,4.2,62.0
4.05,-106.17,-52.38,-52.38,0,4,15.056,3.5,52.0
4.157,-114.08,-37.62,-37.62,0,4,15.056,3.9,56.0
4.235,-93.52,30.23,30.23,0,4,15.06,3.3,50.0
4.337,-89.82,61.88,61.88,0,4,15.06,3.2,50.0
4.409,-95.62,44.3,44.3,0,4,15.06,3.7,56.0
4.488,-115.49,-10.37,-10.37,0,4,15.044,1.6,22.0
4.602,-117.25,-45.0,-45.0,0,4,15.056,3.3,50.0
4.677,-98.44,-22.15,-22.15,0,4,15.06,2.6,40.0
4.748,-65.92,23.91,23.91,-3,4,15.06,3.5,52.0
4.82,-49.57,44.82,44.82,-16,4,15.056,3.9,58.0
4.904,-51.85,25.31,25.31,56,4,14.848,66.1,984.0
5.011,-83.85,-41.48,-41.48,7,4,15.056,4.2,62.0
5.102,-82.09,-39.2,-39.2,8,4,15.06,3.9,58.0
5.183,-61.7,3.52,3.52,-7,4,15.056,3.5,52.0
5.275,-42.36,46.93,46.93,62,4,15.052,4.5,68.0
5.344,-49.04,36.74,36.74,60,4,14.82,73.8,1094.0
5.435,-88.94,-23.2,-23.2,0,4,15.06,3.7,52.0
5.535,-103.18,-41.66,-41.66,0,4,15.056,3.2,50.0
5.611,-93.69,-10.55,-10.55,0,4,15.06,3.4,52.0
5.692,-74.71,36.91,36.91,2,4,15.06,4.0,58.0
5.795,-72.25,46.41,46.41,22,4,15.056,3.4,52.0
5.872,-84.9,7.56,7.56,6,4,15.06,4.2,62.0
5.946,-95.27,-28.83,-28.83,0,4,15.06,3.7,56.0
6.023,-88.42,-32.52,-32.52,0,4,15.056,3.5,52.0
6.103,-67.68,-5.1,-5.1,-2,4,15.06,3.4,52.0
6.191,-39.9,32.87,32.87,62,4,15.056,4.9,72.0
