t,pend,servo,mode,pwm,v
10.91,-2.64,-6.33,5,35,14.74
10.991,0.53,-5.8,5,-26,14.76
11.063,4.04,-4.39,5,-26,14.76
11.133,3.87,-4.57,5,28,14.76
11.218,0.18,-5.62,5,28,14.76
11.305,-1.93,-5.8,5,35,14.76
11.387,-2.64,-5.98,5,35,14.74
11.459,-0.88,-6.33,5,-26,14.76
11.555,3.34,-4.92,5,-26,14.77
11.632,4.22,-4.75,5,-34,14.76
11.711,0.88,-5.8,5,28,14.77
11.8,-1.93,-5.98,5,28,14.76
11.881,-2.64,-5.98,5,35,14.73
11.956,-1.41,-6.15,5,-26,14.76
12.033,2.81,-4.75,5,-26,14.77
12.114,4.22,-4.22,5,-34,14.77
12.194,1.76,-5.27,5,28,14.77
12.268,-1.05,-5.8,5,28,14.77
12.349,-2.64,-5.62,5,28,14.74
12.431,-1.76,-5.8,5,-26,14.77
12.521,1.58,-4.75,5,-26,14.77
12.605,3.69,-4.04,5,-34,14.76
12.689,1.58,-4.75,5,28,14.76
12.764,-1.23,-5.27,5,28,14.76
12.837,-2.29,-5.45,5,35,14.76
12.919,-2.29,-6.33,5,-26,14.74
12.999,0.7,-5.8,5,-26,14.76
13.073,4.39,-4.75,5,-26,14.76
13.159,3.34,-5.27,5,28,14.77
13.235,0.0,-6.15,5,28,14.76
13.327,-2.11,-5.98,5,35,14.75
13.404,-2.64,-6.33,5,35,14.75
13.491,0.35,-5.8,5,-26,14.76
13.58,4.39,-4.39,5,-34,14.77
13.663,3.16,-4.92,5,28,14.76
13.741,-0.53,-5.98,5,28,14.76
13.823,-2.64,-5.98,5,35,14.72
13.907,-2.46,-6.33,5,-26,14.75
13.995,1.58,-5.1,5,-26,14.77
14.079,4.22,-4.22,5,-34,14.77
14.169,1.93,-5.1,5,35,14.78
14.255,-1.23,-5.98,5,28,14.76
14.326,-2.64,-5.98,5,35,14.74
14.402,-2.11,-6.33,5,-26,14.74
14.515,2.11,-5.62,5,-26,14.77
14.593,4.22,-4.92,5,-34,14.77
14.687,1.23,-5.8,5,28,14.77
14.764,-1.23,-5.8,5,28,14.76
14.864,-2.64,-5.62,5,35,14.75
14.939,-2.29,-6.5,5,-26,14.77
15.028,1.93,-5.45,5,-26,14.76
15.108,4.75,-4.57,5,-34,14.77
15.188,2.11,-5.62,5,28,14.76
15.26,-1.05,-6.33,5,28,14.76
15.33,-2.29,-5.98,5,35,14.75
15.418,-2.64,-6.33,5,35,14.74
15.508,0.7,-5.62,5,-26,14.76
15.605,4.39,-4.22,5,-34,14.77
15.685,2.11,-5.1,5,28,14.77
15.763,-0.88,-5.8,5,28,14.77
15.847,-2.46,-5.62,5,35,14.75
15.927,-1.76,-5.8,5,-26,14.77
16.02,1.58,-4.75,5,-26,14.77
16.095,3.69,-4.22,5,-34,14.76
16.223,0.88,-5.1,5,28,14.77
16.324,-1.93,-5.45,5,35,14.76
16.407,-2.29,-6.15,5,-26,14.74
16.494,0.88,-5.62,5,-26,14.77
16.622,4.04,-4.75,5,28,14.76
16.696,1.41,-5.62,5,28,14.76
16.792,-1.41,-5.8,5,28,14.68
16.872,-2.64,-5.8,5,35,14.75
16.951,-1.58,-6.33,5,-26,14.76
17.028,2.64,-4.92,5,-26,14.77
17.116,4.39,-4.39,5,-34,14.76
17.187,1.93,-5.27,5,28,14.77
17.264,-0.88,-5.8,5,28,14.77
17.345,-2.64,-5.62,5,28,14.74
17.435,-2.64,-6.33,5,-33,14.76
17.52,1.58,-5.1,5,-26,14.76
17.601,4.39,-4.22,5,-34,14.76
17.681,2.11,-5.1,5,28,14.77
17.751,-0.88,-5.98,5,28,14.77
17.832,-2.29,-5.8,5,35,14.75
17.91,-2.64,-6.33,5,35,14.74
17.981,0.18,-5.8,5,-26,14.77
18.064,4.04,-4.57,5,-26,14.76
18.146,3.69,-4.75,5,-34,14.76
18.221,0.35,-5.8,5,28,14.76
18.314,-2.11,-5.98,5,35,14.75
18.388,-2.64,-6.15,5,35,14.74
18.467,-0.88,-6.33,5,-26,14.76
18.549,3.69,-4.75,5,-26,14.77
18.628,4.22,-4.75,5,-34,14.76
18.709,0.7,-5.8,5,28,14.76
18.784,-1.93,-6.15,5,28,14.76
18.867,-2.64,-6.15,5,35,14.73
18.941,-1.58,-6.68,5,-25,14.71
19.023,2.11,-5.45,5,-26,14.76
19.109,4.39,-4.75,5,-34,14.76
19.195,1.58,-5.62,5,28,14.76
19.271,-1.23,-6.15,5,28,14.76
19.345,-2.46,-5.8,5,35,14.73
19.422,-2.46,-6.5,5,-26,14.76
19.496,0.88,-5.62,5,-26,14.78
19.568,4.22,-4.57,5,-34,14.77
19.647,3.69,-4.75,5,28,14.76
19.719,0.35,-5.98,5,28,14.76
19.803,-1.93,-6.15,5,35,14.76
19.886,-2.64,-6.15,5,35,14.74
19.966,-0.53,-6.15,5,-26,14.76
20.039,3.34,-4.75,5,-26,14.76
20.109,4.22,-4.39,5,-34,14.78
20.191,1.58,-5.27,5,28,14.76
20.268,-1.41,-5.98,5,35,14.69
20.347,-2.46,-5.8,5,35,14.75
20.422,-2.29,-6.33,5,-33,14.77
20.503,1.58,-5.45,5,-26,14.77
20.581,4.39,-4.39,5,-34,14.7
20.654,2.99,-4.92,5,28,14.77
20.731,-0.35,-5.98,5,28,14.76
20.802,-2.11,-5.98,5,35,14.77
20.873,-2.64,-6.15,5,35,14.74
20.952,-1.05,-6.33,5,-26,14.76
21.03,2.99,-5.1,5,-26,14.77
21.156,3.16,-5.1,5,28,14.76
21.26,-1.05,-6.15,5,28,14.76
21.341,-2.46,-5.98,5,35,14.75
21.458,-0.7,-5.98,5,-26,14.76
21.546,3.34,-4.57,5,-26,14.64
21.626,3.34,-4.57,5,28,14.77
21.699,0.88,-5.27,5,28,14.76
21.777,-1.23,-5.45,5,28,14.74
21.85,-2.29,-5.45,5,35,14.74
21.935,-2.46,-6.33,5,-33,14.76
22.022,2.11,-5.27,5,-26,14.76
22.111,4.39,-4.57,5,-34,14.76
22.191,1.93,-5.62,5,28,14.76
22.282,-1.58,-6.33,5,28,14.75
22.356,-2.64,-6.15,5,28,14.74
22.443,-1.41,-5.98,5,-26,14.77
22.519,2.11,-4.75,5,-26,14.76
22.588,3.69,-4.22,5,-34,14.76
22.677,1.41,-4.92,5,28,14.76
22.759,-0.88,-5.27,5,35,14.76
22.838,-2.29,-5.45,5,35,14.74
22.917,-1.93,-5.8,5,35,14.74
23.001,1.41,-5.27,5,-26,14.76
23.078,3.87,-4.57,5,-34,14.77
23.161,2.64,-5.1,5,28,14.77
23.251,-0.53,-5.8,5,28,14.76
23.339,-2.11,-5.62,5,35,14.75
23.418,-2.46,-6.33,5,35,14.74
23.497,0.88,-5.62,5,-26,14.77
23.573,4.04,-4.39,5,-26,14.77
23.656,2.99,-4.92,5,28,14.74
23.733,-0.35,-5.98,5,28,14.76
23.819,-2.11,-5.98,5,35,14.75
23.903,-2.29,-6.15,5,-26,14.74
23.984,0.35,-5.62,5,-26,14.77
24.059,3.87,-4.39,5,-34,14.77
24.157,2.46,-4.92,5,28,14.76
24.231,-0.7,-5.62,5,28,14.76
24.307,-2.11,-5.62,5,28,14.74
24.396,-2.64,-5.98,5,35,14.75
24.471,-0.18,-6.33,5,-26,14.76
24.56,4.22,-4.92,5,-26,14.77
24.638,4.04,-5.1,5,28,14.77
24.75,-0.18,-6.33,5,28,14.77
24.823,-2.29,-6.33,5,35,14.75
24.901,-2.64,-6.5,5,35,14.74
24.991,0.18,-5.98,5,-26,14.77
25.079,4.22,-4.57,5,-34,14.77
25.156,2.99,-4.92,5,28,14.76
25.23,-0.35,-5.98,5,28,14.77
25.324,-2.29,-5.98,5,35,14.74
25.418,-2.29,-6.33,5,35,14.77
25.506,1.05,-5.62,5,-26,14.77
25.582,4.22,-4.57,5,-26,14.76
25.676,2.11,-5.27,5,28,14.76
25.776,-1.41,-5.8,5,35,14.76
25.866,-2.46,-5.98,5,35,14.74
25.973,-0.35,-5.98,5,-26,14.77
26.067,4.04,-4.39,5,-26,14.77
26.16,2.81,-4.92,5,28,14.76
26.257,-0.88,-5.98,5,28,14.76
26.34,-2.29,-5.8,5,35,14.75
26.454,-1.58,-6.33,5,-26,14.76
26.543,3.34,-4.75,5,-26,14.77
26.639,3.52,-4.75,5,28,14.77
26.717,0.53,-5.8,5,28,14.76
26.794,-1.93,-5.98,5,35,14.76
26.872,-2.64,-6.15,5,35,14.74
26.958,-1.05,-6.33,5,-26,14.76
27.031,2.99,-4.92,5,-26,14.66
27.102,4.04,-4.57,5,-34,14.76
27.184,1.93,-5.27,5,28,14.77
27.262,-1.23,-5.8,5,28,14.77
27.335,-2.29,-5.8,5,35,14.74
27.412,-2.29,-6.33,5,-26,14.74
27.485,0.7,-5.8,5,-26,14.76
27.574,4.04,-4.75,5,-26,14.75
27.645,3.34,-5.1,5,28,14.77
27.728,-0.53,-6.15,5,28,14.76
27.838,-2.29,-5.98,5,35,14.74
27.918,-2.29,-6.68,5,-33,14.75
28.018,1.93,-5.62,5,-26,14.76
28.099,4.39,-4.75,5,-34,14.76
28.201,1.93,-5.62,5,28,14.76
28.294,-1.58,-5.98,5,35,14.76
28.391,-2.29,-5.98,5,-26,14.74
28.475,0.18,-5.45,5,-26,14.69
28.56,3.34,-4.39,5,-26,14.77
28.636,2.99,-4.75,5,28,14.76
28.729,-0.18,-5.45,5,28,14.76
28.824,-2.11,-5.8,5,35,14.75
28.899,-2.11,-5.98,5,35,14.76
28.97,0.18,-5.62,5,-26,14.76
29.044,3.34,-4.39,5,-26,14.76
29.119,3.34,-4.57,5,-34,14.76
29.222,0.0,-5.62,5,28,14.76
29.308,-1.93,-5.62,5,28,14.75
29.38,-2.46,-6.15,5,35,14.73
29.454,-1.23,-6.86,5,-25,14.76
29.561,3.87,-5.27,5,-26,14.76
29.637,4.04,-5.45,5,28,14.76
29.727,0.53,-6.5,5,28,14.76
29.821,-2.11,-6.33,5,35,14.74
29.91,-2.29,-6.15,5,35,14.72
30.001,0.88,-5.27,5,-26,14.76
30.085,3.69,-4.22,5,-34,14.76
30.165,2.29,-4.57,5,28,14.76
30.269,-1.41,-5.45,5,28,14.76
30.37,-2.46,-5.62,5,28,14.76
30.449,-0.88,-5.8,5,-26,14.76
30.558,3.34,-4.57,5,-26,14.76
30.642,3.34,-4.57,5,-34,14.76
30.715,0.35,-5.45,5,28,14.76
30.794,-1.76,-5.62,5,28,14.74
30.877,-2.64,-5.98,5,35,14.74
30.966,-0.53,-5.98,5,-26,14.76
31.048,3.34,-4.75,5,-26,14.76
31.134,3.52,-4.75,5,28,14.76
31.213,0.53,-5.8,5,28,14.76
31.289,-1.76,-5.8,5,28,14.74
31.381,-2.46,-5.98,5,35,14.74
31.452,-1.23,-6.5,5,-26,14.76
31.522,2.64,-5.27,5,-26,14.76
31.605,4.22,-4.75,5,28,14.75
31.706,1.41,-5.8,5,28,14.76
31.792,-1.58,-5.98,5,35,14.76
31.869,-2.64,-5.98,5,35,14.73
31.947,-1.58,-6.33,5,-26,14.69
32.029,2.29,-5.1,5,-26,14.77
32.107,4.22,-4.39,5,-34,14.77
32.184,1.93,-5.27,5,28,14.76
32.275,-1.41,-5.98,5,28,14.75
32.349,-2.46,-5.8,5,35,14.74
32.439,-2.11,-6.5,5,-26,14.77
32.527,1.93,-5.45,5,-26,14.76
32.612,4.39,-4.57,5,-34,14.76
32.722,0.35,-5.98,5,28,14.76
32.802,-1.93,-5.98,5,35,14.76
32.875,-2.64,-6.15,5,35,14.74
32.948,-1.76,-6.5,5,-26,14.76
33.035,2.81,-5.1,5,-26,14.76
33.11,4.39,-4.57,5,-34,14.76
33.189,1.93,-5.62,5,28,14.76
33.258,-1.23,-6.15,5,28,14.75
33.334,-2.46,-5.98,5,28,14.74
33.427,-2.11,-6.33,5,-33,14.76
33.503,1.58,-5.27,5,-26,14.76
33.589,4.04,-4.39,5,-34,14.61
33.672,2.46,-4.92,5,28,14.76
33.747,-0.88,-5.8,5,28,14.76
33.831,-2.29,-5.8,5,35,14.74
33.913,-2.46,-6.33,5,35,14.74
34.02,1.76,-5.62,5,-26,14.76
34.097,4.39,-4.75,5,-34,14.76
34.167,2.64,-5.45,5,28,14.76
34.242,-0.53,-6.33,5,28,14.76
34.326,-2.29,-6.15,5,28,14.74
34.404,-2.46,-6.33,5,35,14.73
34.48,0.18,-5.98,5,-26,14.76
34.577,4.04,-4.39,5,-34,14.76
34.664,2.99,-4.92,5,28,14.76
34.752,-1.05,-5.98,5,28,14.76
34.831,-2.29,-5.8,5,35,14.75
34.909,-2.29,-6.33,5,-26,14.75
34.985,0.53,-5.98,5,-26,14.76
35.062,3.87,-4.75,5,-34,14.75
35.146,3.69,-4.92,5,28,14.75
35.221,0.0,-5.98,5,28,14.75
35.294,-1.93,-5.98,5,28,14.76
35.369,-2.46,-5.98,5,35,14.73
35.446,-1.76,-6.5,5,-26,14.76
35.526,2.11,-5.27,5,-26,14.76
35.596,4.39,-4.57,5,-34,14.76
35.674,2.46,-5.27,5,28,14.75
35.756,-1.05,-6.15,5,28,14.75
35.832,-2.29,-5.98,5,28,14.74
35.902,-2.46,-6.33,5,35,14.73
35.981,-0.18,-6.15,5,-26,14.76
36.066,3.69,-4.75,5,-26,14.76
36.143,3.87,-4.75,5,28,14.76
36.222,0.35,-5.8,5,28,14.76
36.304,-1.93,-5.98,5,28,14.76
36.391,-2.64,-5.98,5,35,14.74
36.485,-0.88,-6.15,5,-26,14.76
36.565,4.04,-4.39,5,-26,14.76
36.643,3.52,-4.75,5,-34,14.76
36.716,0.53,-5.62,5,28,14.76
36.8,-1.93,-5.8,5,35,14.76
36.895,-2.64,-6.15,5,35,14.74
36.997,1.23,-5.45,5,-26,14.76
37.076,4.22,-4.39,5,-34,14.76
37.151,3.34,-4.75,5,28,14.76
37.227,0.0,-5.8,5,28,14.76
37.315,-1.93,-5.98,5,35,14.74
37.398,-2.11,-5.98,5,-26,14.74
37.471,0.18,-5.62,5,-26,14.76
37.548,3.34,-4.57,5,-26,14.76
37.63,3.16,-4.57,5,28,14.75
37.726,-0.18,-5.45,5,28,14.76
37.807,-1.93,-5.62,5,28,14.74
37.898,-2.46,-6.33,5,35,14.74
37.986,-0.18,-6.5,5,-26,14.67
38.057,4.04,-5.1,5,-26,14.76
38.134,4.22,-5.27,5,28,14.76
38.224,0.18,-6.5,5,28,14.76
38.321,-2.11,-6.5,5,35,14.76
38.398,-2.64,-6.68,5,35,14.61
38.482,0.0,-6.5,5,-26,14.76
38.578,4.39,-4.75,5,-26,14.7
38.666,2.81,-5.27,5,28,14.76
38.751,-0.88,-6.15,5,28,14.76
38.827,-2.46,-5.98,5,28,14.73
38.905,-2.64,-6.15,5,35,14.74
39.011,0.18,-5.98,5,-26,14.77
39.098,4.39,-4.57,5,-26,14.76
39.179,2.64,-5.27,5,35,14.75
39.257,-1.23,-6.33,5,28,14.76
39.344,-2.46,-6.33,5,28,14.74
39.415,-2.11,-6.33,5,35,14.75
39.506,0.7,-5.8,5,-26,14.77
39.591,4.04,-4.57,5,-34,14.73
39.669,2.29,-5.1,5,28,14.76
39.757,-0.7,-5.98,5,28,14.76
39.834,-2.29,-5.8,5,35,14.68
39.93,-1.93,-6.5,5,-26,14.77
40.02,2.46,-5.27,5,-26,14.76
40.094,4.22,-4.75,5,-34,14.76
40.185,2.46,-5.45,5,28,14.76
40.287,-0.88,-6.15,5,28,14.76
40.361,-2.64,-5.98,5,28,14.74
40.439,-1.23,-5.8,5,-26,14.77
40.515,1.93,-4.57,5,-26,14.76
40.592,3.52,-4.04,5,-34,14.76
40.676,1.58,-4.75,5,28,14.74
40.772,-1.23,-5.27,5,35,14.74
40.852,-2.64,-5.8,5,35,14.75
40.938,-1.76,-6.5,5,-26,14.76
41.011,2.46,-5.45,5,-26,14.76
41.095,4.39,-4.92,5,-34,14.76
41.183,1.76,-5.8,5,28,14.76
41.273,-1.23,-6.33,5,28,14.75
41.369,-2.46,-5.8,5,28,14.75
41.456,-1.41,-6.33,5,-26,14.76
41.528,2.46,-4.92,5,-26,14.76
41.616,4.04,-4.39,5,-34,14.76
41.693,1.58,-5.27,5,28,14.75
41.779,-1.41,-5.8,5,35,14.76
41.854,-2.46,-5.8,5,35,14.76
41.948,-1.58,-6.5,5,-26,14.76
42.023,2.29,-5.27,5,-26,14.76
42.107,4.39,-4.57,5,-34,14.76
42.192,1.58,-5.62,5,28,14.76
42.269,-1.05,-6.15,5,28,14.76
42.346,-2.46,-5.98,5,28,14.74
42.43,-2.29,-6.33,5,-33,14.76
42.523,1.41,-5.27,5,-26,14.76
42.603,4.22,-4.39,5,-34,14.76
42.676,2.29,-5.1,5,28,14.74
42.76,-1.05,-5.98,5,28,14.76
42.836,-2.29,-5.8,5,35,14.74
42.939,-1.93,-6.5,5,-26,14.76
43.013,1.93,-5.27,5,-26,14.76
43.091,4.39,-4.57,5,-34,14.76
43.179,2.11,-5.45,5,28,14.76
43.254,-0.88,-6.15,5,28,14.76
43.331,-2.29,-5.8,5,35,14.76
43.422,-2.64,-6.33,5,35,14.74
43.492,0.7,-5.62,5,-26,14.77
43.576,4.22,-4.57,5,-26,14.76
43.661,2.81,-5.1,5,28,14.76
43.735,-0.18,-5.98,5,28,14.76
43.808,-2.11,-5.98,5,28,14.74
43.884,-2.64,-6.15,5,35,14.74
43.967,-0.35,-5.98,5,-26,14.76
44.047,3.34,-4.75,5,-26,14.75
44.118,4.04,-4.57,5,-34,14.76
44.19,1.41,-5.45,5,28,14.76
44.277,-1.41,-5.98,5,28,14.76
44.357,-2.46,-5.8,5,35,14.75
44.437,-1.93,-6.5,5,-26,14.76
44.523,2.29,-5.27,5,-26,14.76
44.607,4.22,-4.75,5,28,14.76
44.689,1.58,-5.62,5,28,14.76
44.771,-1.05,-6.15,5,28,14.76
44.855,-2.29,-5.8,5,35,14.75
44.933,-2.29,-6.5,5,-33,14.77
45.009,1.41,-5.62,5,-26,14.76
45.089,4.39,-4.57,5,-26,14.76
45.166,2.99,-4.92,5,28,14.75
45.252,-0.88,-6.15,5,28,14.76
45.345,-2.46,-5.98,5,35,14.76
45.419,-2.11,-6.33,5,-33,14.74
45.511,1.58,-5.27,5,-26,14.76
45.599,4.22,-4.57,5,-34,14.74
45.686,1.76,-5.27,5,28,14.76
45.763,-1.23,-5.98,5,28,14.76
45.835,-2.29,-5.8,5,35,14.76
45.912,-1.93,-5.98,5,35,14.76
45.996,1.05,-5.27,5,-26,14.76
46.064,3.52,-4.39,5,-34,14.77
46.144,2.81,-4.75,5,28,14.76
46.232,-0.18,-5.45,5,28,14.76
46.329,-2.11,-5.45,5,28,14.73
46.42,-2.29,-6.15,5,-33,14.74
46.494,0.88,-5.62,5,-26,14.76
46.586,4.22,-4.57,5,-34,14.76
46.666,2.81,-5.1,5,28,14.76
46.737,-0.35,-5.98,5,28,14.76
46.814,-2.11,-5.98,5,35,14.74
46.899,-2.46,-6.33,5,35,14.74
47.002,1.23,-5.62,5,-26,14.76
47.076,4.04,-4.39,5,-34,14.76
47.16,2.81,-4.92,5,28,14.76
47.246,-0.7,-5.98,5,28,14.76
47.327,-2.29,-5.98,5,35,14.74
47.402,-2.29,-6.33,5,35,14.76
47.479,0.88,-5.62,5,-26,14.76
47.559,3.87,-4.57,5,-34,14.76
47.633,3.34,-4.92,5,28,14.76
47.71,0.35,-5.62,5,28,14.76
47.793,-1.93,-5.8,5,28,14.75
47.864,-2.64,-5.98,5,35,14.74
47.939,-1.41,-6.33,5,-26,14.76
48.022,2.64,-5.1,5,-26,14.76
48.094,4.22,-4.57,5,-34,14.76
48.171,2.29,-5.27,5,28,14.76
48.247,-0.88,-6.15,5,28,14.74
48.347,-2.29,-5.8,5,35,14.74
48.431,-2.11,-6.68,5,-33,14.77
48.512,1.58,-5.8,5,-26,14.77
48.603,4.39,-4.92,5,-34,14.76
48.681,2.46,-5.62,5,28,14.75
48.758,-1.05,-6.33,5,28,14.76
48.835,-2.29,-5.98,5,35,14.74
48.906,-2.64,-6.33,5,35,14.74
48.99,0.35,-5.62,5,-26,14.76
49.083,3.69,-4.39,5,-26,14.76
49.198,1.93,-5.1,5,28,14.77
49.285,-1.58,-5.8,5,35,14.75
49.36,-2.46,-5.8,5,35,14.73
49.434,-2.11,-6.5,5,-33,14.76
49.521,2.11,-5.45,5,-26,14.76
49.608,4.39,-4.75,5,-34,14.76
49.686,2.46,-5.27,5,28,14.76
49.764,-1.23,-6.33,5,28,14.77
49.845,-2.29,-5.98,5,35,14.74
49.942,-1.23,-5.98,5,-26,14.76
50.036,2.29,-4.57,5,-26,14.76
50.112,3.52,-4.22,5,-34,14.77
50.216,0.88,-5.1,5,28,14.76
50.298,-1.58,-5.27,5,28,14.73
50.387,-2.46,-5.8,5,35,14.74
50.456,-1.41,-6.68,5,-25,14.76
50.552,3.69,-5.27,5,-26,14.77
50.628,4.39,-5.1,5,28,14.76
50.711,1.76,-5.98,5,28,14.76
50.793,-1.41,-6.33,5,28,14.74
50.867,-2.64,-6.15,5,28,14.73
50.951,-1.23,-5.8,5,-26,14.77
51.034,2.11,-4.57,5,-26,14.76
51.124,3.52,-3.87,5,-34,14.76
51.225,0.88,-4.75,5,28,14.76
51.299,-1.76,-5.1,5,28,14.74
51.376,-2.46,-5.45,5,28,14.73
51.452,-0.88,-5.8,5,-26,14.77
51.546,3.16,-4.57,5,-26,14.76
51.62,3.69,-4.57,5,-34,14.6
51.696,1.41,-5.27,5,28,14.76
51.784,-1.23,-5.62,5,28,14.76
51.859,-2.29,-5.62,5,35,14.74
51.97,-0.7,-5.62,5,-26,14.77
52.059,3.34,-4.22,5,-26,14.76
52.139,3.16,-4.39,5,28,14.77
52.208,0.53,-5.27,5,28,14.76
52.305,-1.93,-5.62,5,28,14.75
52.388,-2.46,-6.15,5,35,14.74
52.474,0.18,-5.98,5,-26,14.77
52.566,4.22,-4.75,5,-26,14.76
