t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.028,-1.58,-1.93,-1.93,54,5,14.544,62.7,910.0
0.102,-17.75,-16.52,-16.52,53,5,14.572,52.6,766.0
0.209,-45.0,-25.14,-25.14,-48,5,14.708,15.8,232.0
0.293,-47.28,5.98,5.98,-47,5,14.724,9.4,138.0
0.372,-42.01,37.62,37.62,-48,5,14.712,15.3,226.0
0.461,-42.72,39.73,39.73,48,5,14.512,55.9,812.0
0.551,-68.56,-11.78,-11.78,41,5,14.692,19.2,282.0
0.627,-57.83,-18.63,-18.63,-34,5,14.756,6.6,98.0
0.702,-33.57,-2.64,-2.64,-50,5,14.716,14.8,216.0
0.782,-3.16,21.97,21.97,-54,5,14.68,24.1,354.0
0.867,26.54,33.93,33.93,-38,5,14.7,18.5,272.0
0.965,33.93,-5.27,-5.27,50,5,14.596,48.8,712.0
1.06,21.97,-54.14,-54.14,53,5,14.568,54.4,792.0
1.141,16.0,-58.36,-58.36,-54,5,14.676,27.0,396.0
1.308,53.79,50.27,50.27,-45,5,14.752,10.7,158.0
1.398,57.66,66.8,66.8,38,5,14.712,18.9,278.0
1.502,31.99,3.87,3.87,51,5,14.628,43.4,636.0
1.578,-3.16,-63.46,-63.46,54,5,14.552,57.4,836.0
1.714,-27.95,-88.77,-88.77,-52,5,14.6,37.3,548.0
1.809,-27.95,-12.83,-12.83,-52,5,14.716,19.1,282.0
1.956,-4.92,101.25,101.25,54,5,14.556,57.9,842.0
2.061,-8.61,90.35,90.35,-54,5,14.676,28.6,420.0
2.155,-35.86,4.92,4.92,50,5,14.6,42.7,622.0
2.224,-69.96,-74.53,-74.53,41,5,14.7,22.4,330.0
2.345,-57.66,-107.93,-107.93,44,5,14.656,32.4,476.0
2.426,-50.1,-73.65,-73.65,-46,5,14.736,12.4,184.0
2.509,-9.84,15.64,15.64,-54,5,14.532,27.4,400.0
2.589,17.58,88.07,88.07,-53,5,14.68,18.4,268.0
2.661,23.2,118.3,118.3,53,5,14.56,54.8,796.0
2.75,25.66,108.46,108.46,-52,5,14.684,21.8,322.0
2.822,26.02,60.12,60.12,52,5,14.556,55.5,810.0
2.895,-16.17,-40.78,-40.78,54,5,14.58,50.8,740.0
2.991,-31.11,-118.65,-118.65,-51,5,14.696,21.6,318.0
3.095,-24.79,-155.92,-155.92,-84,5,14.128,168.7,2386.0
8.454,-114.08,14.06,14.06,0,0,14.752,3.9,58.0
8.543,-114.08,13.36,13.36,0,0,14.748,6.7,98.0
8.616,-114.08,12.83,12.83,0,0,14.752,4.9,72.0
8.689,-114.08,12.48,12.48,0,0,14.748,4.6,68.0
8.784,-114.08,12.66,12.66,0,0,14.748,4.2,62.0
8.856,-114.08,13.18,13.18,0,0,14.752,4.6,68.0
8.931,-114.08,13.71,13.71,0,0,14.756,5.1,76.0
9.003,-114.08,13.89,13.89,0,0,14.764,4.6,68.0
9.089,-114.08,13.71,13.71,0,0,14.756,4.7,68.0
9.16,-114.08,13.01,13.01,0,0,14.756,3.5,52.0
9.238,-114.08,12.66,12.66,0,0,14.752,3.3,50.0
9.308,-114.08,12.48,12.48,0,0,14.76,4.7,68.0
9.387,-114.08,12.83,12.83,0,0,14.752,4.6,68.0
9.461,-114.08,13.54,13.54,0,0,14.756,-9.5,140.0
9.554,-114.08,13.71,13.71,0,0,14.756,3.0,46.0
9.647,-114.08,13.54,13.54,0,0,14.756,4.9,72.0
9.721,-114.08,13.18,13.18,0,0,14.756,6.0,88.0
9.806,-114.08,12.83,12.83,0,0,14.764,4.8,72.0
9.888,-114.08,12.66,12.66,0,0,14.748,5.3,78.0
9.958,-114.08,13.01,13.01,0,0,14.752,4.3,62.0
10.038,-114.08,13.36,13.36,0,0,14.752,3.0,46.0
10.122,-114.08,13.71,13.71,0,0,14.756,4.4,66.0
10.219,-114.08,13.54,13.54,0,0,14.756,3.5,52.0
10.297,-114.08,13.18,13.18,0,0,14.756,3.7,56.0
10.366,-114.08,12.83,12.83,0,0,14.756,3.2,46.0
10.445,-114.08,12.83,12.83,0,0,14.752,5.7,86.0
10.519,-114.08,13.01,13.01,0,0,14.76,5.5,82.0
10.593,-114.08,13.18,13.18,0,0,14.756,3.8,56.0
