t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.037,-2.46,-2.46,-2.46,54,5,14.484,56.3,816.0
0.117,-18.46,-16.88,-16.88,54,5,14.484,54.8,792.0
0.187,-39.2,-26.54,-26.54,49,5,14.524,46.2,672.0
0.303,-52.91,-8.44,-8.44,-46,5,14.672,12.6,184.0
0.387,-49.22,38.15,38.15,-47,5,14.672,12.7,186.0
0.456,-53.26,40.6,40.6,45,5,14.568,37.7,550.0
0.538,-71.89,10.02,10.02,40,5,14.644,18.1,266.0
0.615,-98.44,-33.22,-33.22,33,5,14.7,7.3,108.0
0.705,-93.69,-25.49,-25.49,-34,5,14.7,5.5,82.0
0.778,-68.91,16.35,16.35,-41,5,14.7,5.0,72.0
0.857,-53.09,41.48,41.48,-45,5,14.684,9.8,144.0
0.93,-49.92,32.34,32.34,46,5,14.572,36.3,528.0
1.005,-69.26,-14.41,-14.41,41,5,14.632,20.4,298.0
1.079,-81.74,-46.58,-46.58,37,5,14.668,13.9,204.0
1.155,-81.39,-43.24,-43.24,-37,5,14.72,2.3,32.0
1.231,-63.28,-0.7,-0.7,-42,5,14.704,7.5,112.0
1.321,-40.96,49.75,49.75,-49,5,14.628,21.0,308.0
1.393,-36.56,52.21,52.21,50,5,14.504,51.2,698.0
1.492,-60.29,-3.87,-3.87,43,5,14.612,24.4,358.0
1.598,-87.36,-61.7,-61.7,35,5,14.676,10.0,148.0
1.675,-88.07,-50.45,-50.45,-35,5,14.696,5.6,82.0
1.761,-65.22,11.07,11.07,-42,5,14.7,5.4,78.0
1.856,-48.34,63.81,63.81,-47,5,14.544,3.9,56.0
1.952,-49.92,51.68,51.68,46,5,14.564,36.2,528.0
2.021,-74.36,-1.41,-1.41,42,5,14.636,19.2,282.0
2.097,-98.44,-54.32,-54.32,32,5,14.696,8.6,128.0
2.171,-97.91,-63.98,-63.98,-32,5,14.7,6.8,78.0
2.242,-83.85,-33.22,-33.22,-36,5,14.648,14.6,212.0
2.311,-49.92,26.89,26.89,-45,5,14.696,9.7,144.0
2.388,-32.52,63.28,63.28,-51,5,14.656,21.3,312.0
2.484,-23.38,61.35,61.35,52,5,14.472,59.5,862.0
2.57,-53.09,-18.11,-18.11,46,5,14.592,31.2,456.0
2.679,-74.88,-78.57,-78.57,39,5,14.656,16.8,246.0
2.778,-80.86,-64.69,-64.69,-37,5,14.7,6.7,98.0
2.853,-63.81,-2.64,-2.64,-42,5,14.696,6.6,98.0
2.933,-43.24,68.38,68.38,-48,5,14.664,14.2,210.0
3.024,-41.66,86.66,86.66,49,5,14.568,38.2,558.0
3.1,-46.93,57.83,57.83,47,5,14.556,38.6,564.0
3.185,-88.42,-26.72,-26.72,35,5,14.688,7.9,114.0
3.266,-97.56,-72.25,-72.25,33,5,14.688,8.8,128.0
3.354,-82.79,-63.81,-63.81,-37,5,14.7,4.7,68.0
3.437,-47.11,-2.99,-2.99,-47,5,14.688,8.7,128.0
3.526,-5.8,65.92,65.92,-54,5,14.62,26.5,386.0
3.597,10.55,79.63,79.63,54,5,14.684,9.5,138.0
3.672,19.16,56.6,56.6,53,5,14.484,56.0,810.0
3.747,-6.5,-21.97,-21.97,54,5,14.508,50.1,728.0
3.833,-24.43,-87.89,-87.89,52,5,14.48,56.9,826.0
3.929,-30.76,-102.13,-102.13,51,5,14.5,52.0,754.0
4.004,-35.68,-68.91,-68.91,-50,5,14.644,18.8,276.0
4.076,-12.13,12.13,12.13,-54,5,14.624,21.9,322.0
4.166,5.27,93.16,93.16,54,5,14.504,51.4,744.0
4.238,0.35,117.6,117.6,54,5,14.484,57.2,830.0
4.317,-5.27,106.0,106.0,-54,5,14.608,29.6,432.0
4.41,-21.62,30.41,30.41,53,5,14.516,49.8,724.0
4.479,-66.97,-62.05,-62.05,41,5,14.632,21.9,322.0
4.56,-77.52,-115.49,-115.49,-38,5,14.704,6.0,88.0
4.661,-84.73,-132.72,-132.72,36,5,14.684,10.7,158.0
4.751,-94.92,-99.84,-99.84,33,5,14.692,8.2,122.0
4.833,-79.98,-11.95,-11.95,-37,5,14.704,5.0,72.0
4.911,-52.56,85.08,85.08,-46,5,14.68,9.2,134.0
4.988,-58.36,126.91,126.91,44,5,14.596,28.9,422.0
5.06,-67.32,137.99,137.99,-41,5,14.692,8.0,118.0
5.137,-68.2,115.66,115.66,-41,5,14.7,7.0,102.0
5.211,-72.25,59.94,59.94,40,5,14.644,18.4,268.0
5.286,-94.92,-25.14,-25.14,33,5,14.68,10.7,158.0
5.375,-68.38,-50.8,-50.8,41,5,14.628,22.3,324.0
5.447,-43.24,-42.36,-42.36,-48,5,14.684,11.0,160.0
5.537,10.9,6.86,6.86,-54,5,14.628,20.1,294.0
5.613,55.55,47.64,47.64,-46,5,14.676,8.9,132.0
5.692,79.98,54.67,54.67,38,5,14.64,19.7,252.0
5.779,86.13,9.49,9.49,36,5,14.676,13.1,194.0
5.875,75.41,-59.77,-59.77,39,5,14.64,18.5,272.0
5.948,77.69,-72.42,-72.42,-38,5,14.692,6.9,72.0
6.02,82.27,-51.15,-51.15,-37,5,14.696,4.4,66.0
6.091,102.48,7.03,7.03,-31,5,14.704,5.9,86.0
6.185,108.98,52.73,52.73,-30,5,14.696,4.4,66.0
6.284,88.24,34.98,34.98,35,5,14.684,9.0,132.0
6.356,47.46,-20.04,-20.04,47,5,14.588,31.3,456.0
6.448,12.3,-63.46,-63.46,54,5,14.492,54.4,790.0
6.515,-7.38,-63.81,-63.81,-54,5,14.58,30.2,440.0
6.591,-15.12,-26.19,-26.19,-54,5,14.604,27.3,400.0
6.663,0.53,43.42,43.42,-54,5,14.6,26.9,394.0
6.779,1.23,82.09,82.09,-54,5,14.616,16.9,246.0
6.862,-5.8,57.3,57.3,54,5,14.496,53.7,776.0
6.974,-47.46,-19.69,-19.69,47,5,14.572,34.4,502.0
7.044,-80.51,-90.88,-90.88,-37,5,14.656,14.2,210.0
7.118,-90.0,-92.81,-92.81,35,5,14.676,9.2,134.0
7.195,-94.22,-53.97,-53.97,-34,5,14.696,7.8,114.0
7.286,-64.16,48.69,48.69,-42,5,14.68,7.5,112.0
7.358,-62.93,91.58,91.58,43,5,14.684,11.1,164.0
7.462,-69.08,91.93,91.93,-41,5,14.696,6.5,96.0
7.541,-79.63,46.05,46.05,38,5,14.664,12.4,180.0
7.614,-91.76,-13.89,-13.89,34,5,14.676,10.8,158.0
7.693,-69.78,-28.65,-28.65,40,5,14.624,21.5,314.0
7.788,-37.97,-19.16,-19.16,-49,5,14.672,14.1,206.0
7.883,11.43,19.86,19.86,-54,5,14.62,22.8,334.0
7.973,50.62,41.13,41.13,-46,5,14.672,11.8,174.0
8.075,66.62,14.59,14.59,42,5,14.62,22.5,328.0
8.15,57.3,-42.19,-42.19,44,5,14.592,27.2,396.0
8.232,56.78,-63.46,-63.46,44,5,14.596,29.6,432.0
