t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.046,-1.23,-1.05,-1.05,34,5,14.748,15.5,230.0
0.13,-16.88,-15.12,-15.12,52,5,14.564,63.9,934.0
0.224,-40.96,-24.43,-24.43,-43,5,14.788,5.5,88.0
0.312,-45.0,3.87,3.87,-41,5,14.8,5.3,78.0
0.41,-43.77,34.98,34.98,-42,5,14.784,7.5,112.0
0.495,-53.44,26.37,26.37,38,5,14.76,13.7,204.0
0.582,-76.11,-11.95,-11.95,28,5,14.8,5.3,78.0
0.687,-80.16,-22.68,-22.68,-13,5,14.796,4.0,58.0
0.757,-62.23,6.15,6.15,-34,5,14.8,4.5,66.0
0.844,-46.41,29.18,29.18,-41,5,14.772,-15.0,220.0
0.942,-48.52,11.6,11.6,40,5,14.748,19.2,282.0
1.031,-63.46,-26.37,-26.37,33,5,14.776,7.1,104.0
1.137,-57.66,-22.68,-22.68,-36,5,14.796,5.7,86.0
1.223,-31.64,20.74,20.74,-47,5,14.768,10.9,170.0
1.33,-17.58,34.1,34.1,36,5,14.608,48.8,718.0
1.418,-36.56,-12.3,-12.3,45,5,14.696,31.0,456.0
1.518,-56.25,-50.98,-50.98,30,5,14.768,11.9,176.0
1.591,-55.72,-37.44,-37.44,-36,5,14.788,5.5,82.0
1.674,-36.91,11.43,11.43,-45,5,14.768,-13.6,200.0
1.744,-23.38,51.68,51.68,-50,5,14.752,17.5,258.0
1.833,-22.32,49.22,49.22,51,5,14.624,52.3,764.0
1.905,-46.05,0.35,0.35,43,5,14.728,23.6,348.0
1.98,-71.72,-49.92,-49.92,30,5,14.792,5.6,82.0
2.057,-76.11,-57.83,-57.83,-19,5,14.8,4.2,62.0
2.132,-65.57,-23.2,-23.2,-32,5,14.792,3.1,46.0
2.225,-36.56,43.07,43.07,-45,5,14.788,8.6,128.0
2.309,-29.53,63.1,63.1,-26,5,14.8,5.9,88.0
2.411,-42.54,18.98,18.98,44,5,14.716,24.3,358.0
2.519,-76.11,-58.18,-58.18,28,5,14.796,5.3,78.0
2.59,-75.06,-58.36,-58.36,-21,5,14.796,5.4,78.0
2.688,-54.84,-10.2,-10.2,-37,5,14.792,4.1,62.0
2.763,-25.31,53.09,53.09,-49,5,14.76,14.9,220.0
2.858,-17.05,62.75,62.75,52,5,14.604,55.4,810.0
2.95,-36.56,8.09,8.09,45,5,14.712,30.3,446.0
3.036,-67.32,-57.66,-57.66,32,5,14.788,6.7,98.0
3.12,-72.07,-69.08,-69.08,-27,5,14.796,3.4,50.0
3.209,-58.53,-21.62,-21.62,-34,5,14.792,4.9,72.0
3.286,-28.65,48.87,48.87,-48,5,14.764,12.8,190.0
3.37,-21.27,75.06,75.06,36,5,14.74,20.2,298.0
3.46,-24.43,50.27,50.27,50,5,14.644,48.6,712.0
3.533,-59.77,-20.21,-20.21,35,5,14.78,7.9,118.0
3.608,-78.75,-69.96,-69.96,28,5,14.712,-8.4,124.0
3.679,-80.51,-74.18,-74.18,-12,5,14.792,3.8,56.0
3.757,-73.12,-40.96,-40.96,-24,5,14.796,5.1,76.0
3.84,-36.91,42.19,42.19,-45,5,14.784,6.9,102.0
3.916,-27.95,76.29,76.29,-48,5,14.716,-5.4,78.0
3.989,-26.02,71.19,71.19,49,5,14.648,46.6,682.0
4.074,-47.28,12.3,12.3,40,5,14.748,17.1,252.0
4.183,-81.56,-66.09,-66.09,27,5,14.792,5.0,76.0
4.273,-81.74,-68.56,-68.56,-10,5,14.796,5.2,76.0
4.369,-56.25,-1.41,-1.41,-36,5,14.792,5.6,82.0
4.45,-30.94,60.47,60.47,-47,5,14.772,13.2,196.0
4.523,-24.43,78.05,78.05,35,5,14.772,11.1,164.0
4.604,-27.95,49.22,49.22,49,5,14.656,45.6,668.0
4.69,-67.85,-34.45,-34.45,32,5,14.784,6.7,98.0
4.784,-79.45,-74.36,-74.36,27,5,14.792,5.0,76.0
4.89,-76.47,-58.36,-58.36,-19,5,14.8,5.3,78.0
4.968,-40.6,25.66,25.66,-43,5,14.788,2.3,32.0
5.045,-26.37,70.49,70.49,-49,5,14.756,14.6,216.0
5.119,-21.27,77.69,77.69,-28,5,14.632,54.0,792.0
5.198,-28.83,39.73,39.73,48,5,14.652,45.2,662.0
5.295,-67.68,-39.38,-39.38,32,5,14.792,5.4,78.0
5.373,-79.1,-81.74,-81.74,27,5,14.796,5.3,78.0
5.452,-76.64,-63.46,-63.46,-18,5,14.696,6.9,102.0
5.538,-46.41,12.3,12.3,-41,5,14.788,5.1,76.0
5.622,-26.19,72.77,72.77,-49,5,14.744,16.9,250.0
5.713,-21.09,80.86,80.86,51,5,14.624,53.5,784.0
5.857,-67.15,-33.57,-33.57,32,5,14.788,4.5,66.0
5.93,-80.68,-78.05,-78.05,27,5,14.792,4.7,68.0
6.022,-81.21,-75.06,-75.06,-11,5,14.748,-1.7,26.0
6.121,-54.84,1.05,1.05,-36,5,14.792,4.3,62.0
6.23,-28.48,77.87,77.87,-48,5,14.76,15.7,66.0
6.308,-24.43,81.39,81.39,50,5,14.628,49.7,728.0
6.424,-43.95,17.23,17.23,44,5,14.72,25.2,370.0
6.504,-82.09,-69.96,-69.96,27,5,14.796,6.2,92.0
6.606,-83.85,-79.63,-79.63,-7,5,14.796,2.5,36.0
6.681,-75.23,-41.84,-41.84,-19,5,14.796,3.2,46.0
6.759,-39.2,38.67,38.67,-44,5,14.796,5.6,82.0
6.839,-28.12,81.91,81.91,35,5,14.764,13.0,194.0
6.925,-25.66,74.88,74.88,49,5,14.652,45.5,666.0
7.003,-45.18,17.58,17.58,43,5,14.732,25.2,370.0
7.108,-83.85,-70.84,-70.84,26,5,14.796,6.6,98.0
7.187,-86.31,-82.97,-82.97,-4,5,14.788,5.0,46.0
7.276,-78.22,-44.47,-44.47,-15,5,14.796,4.7,68.0
7.357,-40.08,42.54,42.54,-43,5,14.788,7.0,104.0
7.455,-29.71,84.38,84.38,-48,5,14.764,13.2,194.0
7.548,-30.23,65.04,65.04,48,5,14.664,42.4,600.0
7.651,-66.97,-17.23,-17.23,32,5,14.792,5.5,82.0
7.725,-87.19,-76.64,-76.64,25,5,14.8,3.3,50.0
7.826,-85.61,-68.56,-68.56,-5,5,14.796,3.3,50.0
7.927,-50.62,17.75,17.75,-38,5,14.788,3.3,50.0
8.022,-31.64,76.64,76.64,35,5,14.776,10.4,154.0
8.11,-28.83,72.77,72.77,48,5,14.652,45.2,662.0
8.216,-62.75,-9.67,-9.67,37,5,14.776,8.6,128.0
8.303,-86.13,-73.48,-73.48,25,5,14.796,5.7,86.0
8.397,-85.43,-71.02,-71.02,-5,5,14.8,3.1,46.0
8.481,-67.68,-17.75,-17.75,-31,5,14.8,4.8,72.0
8.605,-31.11,76.29,76.29,-47,5,14.772,13.6,200.0
8.704,-29.53,64.34,64.34,48,5,14.664,43.3,636.0
8.783,-55.9,0.35,0.35,37,5,14.776,11.6,170.0
8.856,-82.09,-61.52,-61.52,26,5,14.8,5.0,76.0
8.945,-84.73,-76.29,-76.29,-6,5,14.796,3.4,50.0
9.035,-74.88,-38.67,-38.67,-21,5,14.792,5.6,52.0
9.107,-39.2,39.73,39.73,-42,5,14.796,7.4,108.0
9.205,-28.48,77.69,77.69,-48,5,14.756,14.6,216.0
9.299,-29.18,55.9,55.9,48,5,14.66,43.7,642.0
9.38,-63.98,-19.16,-19.16,33,5,14.784,6.2,92.0
9.459,-82.09,-72.6,-72.6,26,5,14.792,4.7,68.0
9.547,-81.74,-71.37,-71.37,-10,5,14.792,5.3,78.0
9.617,-66.97,-23.73,-23.73,-25,5,14.796,3.3,50.0
9.709,-33.05,55.37,55.37,-46,5,14.772,11.2,168.0
9.783,-26.72,78.05,78.05,-26,5,14.756,15.1,222.0
9.855,-27.07,60.82,60.82,49,5,14.548,59.2,756.0
9.928,-53.61,-1.05,-1.05,38,5,14.768,13.9,206.0
10.011,-80.33,-65.74,-65.74,27,5,14.8,5.3,78.0
10.103,-82.44,-76.29,-76.29,-9,5,14.796,4.7,68.0
10.186,-69.43,-28.65,-28.65,-31,5,14.796,3.6,52.0
10.27,-34.98,50.27,50.27,-46,5,14.776,10.2,150.0
10.35,-27.77,78.05,78.05,-49,5,14.756,16.9,250.0
10.436,-27.95,61.52,61.52,49,5,14.64,48.4,708.0
10.507,-56.6,-3.52,-3.52,37,5,14.78,11.6,170.0
10.583,-82.27,-64.51,-64.51,26,5,14.796,4.4,66.0
10.662,-85.08,-77.34,-77.34,-1,5,14.8,4.2,62.0
10.733,-79.63,-50.27,-50.27,-13,5,14.792,3.2,46.0
10.828,-45.7,27.25,27.25,-38,5,14.784,7.4,50.0
10.907,-31.99,75.23,75.23,-47,5,14.764,12.2,180.0
10.997,-30.59,69.26,69.26,47,5,14.652,42.2,620.0
11.073,-54.14,8.09,8.09,37,5,14.768,8.8,132.0
11.152,-84.02,-59.24,-59.24,26,5,14.792,4.5,66.0
11.254,-86.13,-71.02,-71.02,-4,5,14.788,3.8,56.0
11.356,-66.27,-14.06,-14.06,-32,5,14.792,4.0,58.0
11.43,-35.86,56.95,56.95,-45,5,14.776,10.9,160.0
11.515,-29.71,75.59,75.59,35,5,14.772,13.1,194.0
11.59,-33.4,48.34,48.34,46,5,14.676,37.6,550.0
11.694,-75.41,-43.95,-43.95,29,5,14.792,5.8,86.0
11.832,-82.27,-74.18,-74.18,-3,5,14.788,4.6,68.0
11.921,-63.46,-17.75,-17.75,-33,5,14.696,12.2,180.0
12.046,-27.6,69.96,69.96,-49,5,14.76,14.9,220.0
12.12,-24.43,64.86,64.86,50,5,14.628,49.4,724.0
12.223,-61.0,-17.58,-17.58,35,5,14.768,7.9,118.0
12.306,-80.51,-70.31,-70.31,27,5,14.792,5.4,78.0
12.387,-81.39,-70.49,-70.49,-11,5,14.8,4.7,68.0
12.464,-70.49,-30.41,-30.41,-29,5,14.796,5.8,86.0
12.569,-33.05,62.23,62.23,-46,5,14.776,10.6,158.0
12.644,-28.65,76.82,76.82,-26,5,14.792,4.2,62.0
12.72,-32.7,50.98,50.98,48,5,14.664,39.6,580.0
12.802,-71.02,-28.83,-28.83,30,5,14.796,6.2,92.0
12.89,-84.55,-72.42,-72.42,25,5,14.796,5.3,78.0
12.997,-80.86,-55.72,-55.72,-11,5,14.792,4.3,62.0
13.115,-37.79,46.76,46.76,-44,5,14.788,8.9,132.0
13.189,-29.71,75.41,75.41,-48,5,14.76,13.3,196.0
13.301,-35.86,38.67,38.67,46,5,14.684,34.0,498.0
13.388,-75.06,-43.95,-43.95,29,5,14.796,5.7,86.0
13.467,-82.44,-74.53,-74.53,26,5,14.8,4.8,72.0
13.541,-79.81,-62.23,-62.23,-13,5,14.76,-13.7,200.0
13.621,-56.07,-1.93,-1.93,-33,5,14.788,3.4,50.0
13.703,-31.29,59.41,59.41,-47,5,14.776,10.8,160.0
13.803,-24.96,74.88,74.88,50,5,14.772,12.0,176.0
13.885,-39.38,23.03,23.03,44,5,14.716,27.5,406.0
13.982,-76.99,-57.48,-57.48,28,5,14.792,5.0,76.0
14.073,-81.21,-75.41,-75.41,-11,5,14.796,5.0,76.0
14.172,-65.22,-20.74,-20.74,-32,5,14.792,5.5,82.0
14.255,-35.33,47.46,47.46,-45,5,14.78,7.5,112.0
14.324,-27.6,77.34,77.34,-48,5,14.756,14.1,206.0
14.398,-27.42,65.04,65.04,49,5,14.644,46.0,676.0
14.473,-51.15,7.21,7.21,39,5,14.752,15.4,226.0
14.544,-80.86,-56.6,-56.6,27,5,14.792,3.7,56.0
14.622,-85.43,-76.29,-76.29,25,5,14.792,3.2,46.0
14.696,-81.74,-55.55,-55.55,-10,5,14.792,5.1,76.0
14.799,-48.52,22.5,22.5,-40,5,14.792,4.7,68.0
14.873,-33.22,73.12,73.12,-46,5,14.716,22.2,328.0
14.971,-31.82,65.39,65.39,47,5,14.668,39.1,574.0
15.048,-56.6,3.34,3.34,36,5,14.772,10.0,148.0
15.129,-83.32,-59.24,-59.24,27,5,14.796,2.8,42.0
15.226,-84.9,-70.31,-70.31,-5,5,14.792,3.9,58.0
15.307,-68.73,-22.15,-22.15,-31,5,14.792,3.8,56.0
15.39,-35.51,52.03,52.03,-45,5,14.772,10.3,150.0
15.5,-27.95,74.18,74.18,49,5,14.748,27.9,410.0
15.601,-48.52,12.13,12.13,40,5,14.748,19.4,286.0
15.702,-82.44,-64.34,-64.34,26,5,14.792,5.1,76.0
15.791,-83.5,-66.97,-66.97,-8,5,14.792,3.4,50.0
15.868,-68.73,-21.09,-21.09,-31,5,14.8,5.3,78.0
15.984,-33.57,66.8,66.8,-46,5,14.772,9.6,140.0
16.069,-30.76,69.26,69.26,47,5,14.66,38.6,566.0
16.161,-53.09,10.02,10.02,38,5,14.764,11.6,170.0
16.256,-84.73,-62.4,-62.4,25,5,14.792,6.2,92.0
16.345,-85.25,-66.97,-66.97,-5,5,14.796,4.3,62.0
16.419,-71.72,-25.49,-25.49,-21,5,14.796,5.2,76.0
16.522,-36.39,56.25,56.25,-44,5,14.78,9.6,140.0
16.599,-31.29,71.37,71.37,-25,5,14.796,5.7,86.0
16.674,-36.56,42.89,42.89,45,5,14.696,32.2,472.0
16.772,-76.11,-42.36,-42.36,28,5,14.796,5.3,78.0
16.864,-82.79,-70.14,-70.14,26,5,14.792,4.0,58.0
16.937,-76.99,-49.22,-49.22,-18,5,14.796,4.2,62.0
17.02,-47.11,16.52,16.52,-40,5,14.792,5.8,86.0
17.095,-29.53,65.22,65.22,-48,5,14.76,15.9,186.0
17.185,-26.02,62.93,62.93,49,5,14.648,45.2,662.0
17.277,-50.8,2.11,2.11,39,5,14.76,15.2,226.0
17.388,-80.68,-70.49,-70.49,27,5,14.676,-0.1,0.0
17.483,-79.1,-59.94,-59.94,-14,5,14.792,4.5,66.0
17.563,-49.75,12.83,12.83,-39,5,14.792,4.8,72.0
17.654,-31.11,67.85,67.85,-47,5,14.768,12.7,186.0
17.723,-28.65,68.73,68.73,48,5,14.644,43.5,636.0
17.802,-42.89,24.79,24.79,42,5,14.728,22.8,334.0
17.879,-76.82,-43.59,-43.59,28,5,14.792,5.1,76.0
17.971,-84.38,-71.54,-71.54,24,5,14.788,5.6,82.0
18.045,-79.28,-49.22,-49.22,-14,5,14.796,3.5,52.0
18.115,-50.98,14.59,14.59,-37,5,14.788,3.4,50.0
18.19,-34.1,62.23,62.23,-46,5,14.768,10.8,154.0
18.28,-30.23,67.5,67.5,48,5,14.656,43.9,642.0
18.356,-42.36,28.48,28.48,43,5,14.732,23.9,350.0
18.436,-78.75,-47.11,-47.11,27,5,14.796,4.9,72.0
18.518,-84.38,-70.31,-70.31,24,5,14.792,3.9,58.0
18.588,-79.81,-51.68,-51.68,-13,5,14.796,4.5,66.0
18.684,-48.34,18.98,18.98,-40,5,14.792,4.2,62.0
18.759,-32.17,65.74,65.74,-47,5,14.772,10.6,158.0
18.852,-30.23,59.41,59.41,48,5,14.66,41.8,612.0
18.928,-54.84,0.88,0.88,37,5,14.728,17.3,256.0
19.007,-80.16,-56.78,-56.78,27,5,14.788,4.0,58.0
19.108,-81.91,-65.57,-65.57,-10,5,14.796,2.7,40.0
19.216,-49.92,13.71,13.71,-37,5,14.796,4.0,58.0
19.303,-32.52,61.52,61.52,-47,5,14.772,10.9,160.0
19.376,-28.83,66.97,66.97,48,5,14.652,46.7,684.0
19.457,-42.72,25.31,25.31,42,5,14.724,23.0,338.0
19.534,-78.22,-46.58,-46.58,28,5,14.796,5.1,76.0
19.608,-84.55,-69.26,-69.26,-2,5,14.796,5.8,86.0
19.682,-80.86,-52.73,-52.73,-11,5,14.792,5.3,78.0
19.765,-54.84,8.61,8.61,-37,5,14.796,5.6,82.0
19.857,-34.63,64.34,64.34,-46,5,14.772,11.0,164.0
19.943,-33.4,59.94,59.94,46,5,14.692,35.5,522.0
20.037,-65.39,-12.13,-12.13,33,5,14.796,6.4,96.0
20.123,-84.9,-62.58,-62.58,26,5,14.796,6.0,88.0
20.2,-84.38,-62.05,-62.05,-7,5,14.744,-13.2,194.0
20.276,-67.15,-15.64,-15.64,-31,5,14.796,4.2,62.0
20.356,-39.02,46.41,46.41,-44,5,14.792,8.4,124.0
20.44,-31.82,67.85,67.85,35,5,14.772,10.8,160.0
20.515,-36.39,44.82,44.82,45,5,14.7,32.0,472.0
20.606,-73.12,-31.11,-31.11,30,5,14.788,6.4,96.0
20.685,-83.85,-65.74,-65.74,-2,5,14.796,5.5,82.0
20.77,-79.28,-48.69,-48.69,-14,5,14.796,3.8,56.0
20.843,-52.56,10.72,10.72,-38,5,14.796,4.2,62.0
20.925,-34.45,57.48,57.48,-46,5,14.704,23.8,350.0
21.002,-30.59,63.28,63.28,47,5,14.664,42.6,626.0
