t,pend,servo,mode,pwm,v
52.952,-0.53,-5.98,5,19,14.76
53.027,-2.29,-5.98,5,35,14.76
53.12,-2.99,-6.68,5,-33,14.76
53.206,0.35,-5.8,5,-17,14.77
53.284,3.34,-4.75,5,-34,14.76
53.353,2.64,-5.1,5,-33,14.76
53.427,0.18,-5.8,5,19,14.77
53.52,-1.93,-5.8,5,35,14.77
53.596,-2.99,-6.33,5,35,14.75
53.676,-0.88,-6.15,5,-16,14.77
53.753,2.81,-4.92,5,-17,14.77
53.828,3.34,-4.92,5,-34,14.77
53.925,0.53,-5.98,5,19,14.76
54.004,-1.76,-5.98,5,19,14.75
54.087,-2.64,-6.15,5,35,14.74
54.163,-1.58,-6.5,5,-16,14.73
54.235,1.93,-5.27,5,-17,14.76
54.31,3.34,-4.75,5,-34,14.77
54.409,1.05,-5.62,5,19,14.78
54.484,-1.23,-5.8,5,35,14.77
54.565,-2.46,-5.8,5,35,14.75
54.64,-2.64,-6.5,5,-33,14.76
54.716,1.05,-5.45,5,-17,14.77
54.8,3.34,-4.57,5,-34,14.76
54.872,2.11,-5.27,5,19,14.76
54.966,-0.88,-5.8,5,19,14.67
55.045,-2.46,-5.8,5,35,14.74
55.125,-2.81,-6.68,5,-15,14.76
55.205,0.7,-5.62,5,-17,14.77
55.294,3.34,-4.75,5,-17,14.75
55.378,1.93,-5.45,5,19,14.66
55.461,-0.53,-5.8,5,35,14.74
55.535,-2.46,-6.15,5,35,14.77
55.625,-2.81,-6.86,5,-33,14.77
55.727,1.41,-5.62,5,-17,14.77
55.83,3.52,-5.1,5,-33,14.76
55.913,0.7,-5.98,5,19,14.76
56.004,-1.58,-6.15,5,18,14.76
56.077,-2.46,-5.98,5,35,14.74
56.187,-1.41,-6.33,5,-16,14.78
56.259,2.64,-4.92,5,-17,14.78
56.337,2.99,-4.92,5,-34,14.77
56.416,0.53,-5.8,5,19,14.76
56.487,-1.23,-5.8,5,19,14.75
56.562,-2.29,-5.98,5,19,14.77
56.638,-1.93,-6.15,5,-33,14.76
56.732,0.88,-5.27,5,-17,14.76
56.814,2.81,-4.75,5,-34,14.76
56.893,1.41,-5.27,5,19,14.76
56.974,-0.88,-5.62,5,35,14.77
57.06,-2.46,-5.98,5,35,14.74
57.145,-2.64,-6.86,5,-33,14.77
57.219,1.23,-5.8,5,-17,14.77
57.303,3.69,-5.1,5,-33,14.77
57.39,1.93,-5.8,5,19,14.77
57.468,-0.7,-6.15,5,35,14.76
57.567,-2.64,-6.15,5,35,14.76
57.653,-2.29,-6.5,5,-16,14.77
57.739,1.41,-5.1,5,-17,14.77
57.812,3.16,-4.57,5,-34,14.76
57.896,1.41,-5.27,5,19,14.76
57.984,-1.23,-5.62,5,19,14.78
58.077,-2.64,-5.98,5,19,14.75
58.181,-0.88,-6.15,5,-16,14.78
58.258,2.99,-4.92,5,-17,14.77
58.38,2.81,-5.27,5,19,14.76
58.467,-1.05,-6.15,5,35,14.78
58.542,-2.29,-6.15,5,35,14.75
58.617,-2.81,-6.86,5,-33,14.77
58.693,0.18,-6.15,5,-16,14.76
58.771,3.34,-4.92,5,-17,14.78
58.858,2.81,-5.27,5,-33,14.76
58.935,-0.18,-5.98,5,19,14.77
59.044,-2.29,-5.8,5,35,14.76
59.144,-2.64,-6.68,5,-15,14.77
59.226,1.23,-5.45,5,-17,14.77
59.312,3.52,-4.92,5,-34,14.78
59.416,0.7,-5.98,5,19,14.77
59.504,-1.41,-5.98,5,19,14.76
59.583,-2.64,-6.15,5,35,14.72
59.696,0.0,-5.62,5,-17,14.77
59.798,3.34,-4.57,5,-34,14.76
59.91,0.88,-5.45,5,19,14.78
60.002,-1.23,-5.62,5,19,14.76
