t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.032,0.0,0.0,0.0,-35,5,14.684,5.3,78.0
0.104,0.0,0.0,0.0,-35,5,14.684,4.9,72.0
0.181,-1.05,-0.88,-0.88,54,5,14.456,57.2,826.0
0.267,-17.75,-16.0,-16.0,53,5,14.472,52.8,764.0
0.37,-43.77,-26.54,-26.54,37,5,14.544,38.4,558.0
0.476,-55.02,8.44,8.44,-45,5,14.66,11.6,170.0
0.552,-54.84,36.74,36.74,-45,5,14.668,12.6,184.0
0.63,-60.47,39.38,39.38,43,5,14.58,29.2,426.0
0.706,-84.2,3.69,3.69,36,5,14.664,11.0,160.0
0.778,-105.82,-30.23,-30.23,30,5,14.684,6.8,98.0
0.861,-109.51,-30.76,-30.76,-29,5,14.688,6.9,102.0
0.937,-94.04,7.21,7.21,-33,5,14.628,13.7,200.0
1.031,-80.51,40.43,40.43,-37,5,14.68,4.5,66.0
1.107,-83.14,30.06,30.06,37,5,14.648,14.1,206.0
1.213,-105.47,-23.55,-23.55,31,5,14.676,7.8,114.0
1.325,-101.25,-26.89,-26.89,-32,5,14.552,4.9,72.0
1.414,-74.88,16.7,16.7,-39,5,14.684,6.2,92.0
1.496,-61.0,37.62,37.62,-43,5,14.676,8.7,128.0
1.569,-61.88,23.2,23.2,43,5,14.592,24.8,360.0
1.638,-80.16,-17.75,-17.75,38,5,14.644,14.5,212.0
1.729,-90.0,-42.89,-42.89,33,5,14.66,10.4,154.0
1.804,-84.2,-25.49,-25.49,-36,5,14.684,5.6,82.0
1.905,-58.01,32.17,32.17,-44,5,14.672,9.1,134.0
1.978,-51.5,46.58,46.58,-21,5,14.684,4.6,68.0
2.05,-59.06,24.08,24.08,44,5,14.58,28.5,416.0
2.128,-85.78,-27.25,-27.25,36,5,14.664,10.1,148.0
2.22,-96.86,-49.75,-49.75,-33,5,14.688,6.2,92.0
2.325,-81.56,-3.69,-3.69,-37,5,14.612,-10.7,158.0
2.417,-61.88,48.16,48.16,-43,5,14.668,9.2,134.0
2.489,-61.0,50.45,50.45,43,5,14.588,27.7,404.0
2.578,-82.79,2.29,2.29,37,5,14.652,14.3,210.0
2.659,-104.59,-43.95,-43.95,31,5,14.684,5.9,86.0
2.753,-104.94,-42.36,-42.36,-31,5,14.684,5.1,76.0
2.884,-70.84,34.28,34.28,-40,5,14.672,8.2,122.0
2.99,-63.1,52.91,52.91,43,5,14.588,27.6,404.0
3.069,-80.86,7.91,7.91,38,5,14.652,13.2,194.0
3.149,-103.01,-40.08,-40.08,31,5,14.684,7.8,114.0
3.233,-105.29,-48.69,-48.69,-31,5,14.692,4.9,72.0
3.334,-87.89,-7.91,-7.91,-35,5,14.684,5.0,72.0
3.466,-59.06,54.32,54.32,44,5,14.58,30.2,440.0
3.556,-73.12,14.77,14.77,40,5,14.636,17.5,256.0
3.646,-100.55,-43.95,-43.95,32,5,14.676,7.6,112.0
3.719,-103.71,-53.09,-53.09,-31,5,14.688,4.7,68.0
3.797,-94.39,-25.49,-25.49,-33,5,14.688,4.9,72.0
3.89,-64.69,40.43,40.43,-42,5,14.688,7.1,104.0
3.973,-58.71,56.07,56.07,44,5,14.564,31.0,452.0
4.057,-71.02,20.92,20.92,40,5,14.624,20.0,292.0
4.144,-99.14,-36.03,-36.03,32,5,14.68,5.9,86.0
4.219,-106.0,-55.55,-55.55,-30,5,14.692,6.6,98.0
4.318,-90.53,-12.48,-12.48,-35,5,14.62,14.7,216.0
4.39,-66.62,41.48,41.48,-41,5,14.676,7.7,114.0
4.476,-61.0,58.71,58.71,-18,5,14.696,5.1,76.0
4.549,-68.2,32.7,32.7,41,5,14.612,20.3,298.0
4.634,-97.91,-28.48,-28.48,33,5,14.668,9.6,140.0
4.704,-107.23,-56.25,-56.25,30,5,14.68,6.4,96.0
4.795,-100.72,-35.33,-35.33,-32,5,14.688,5.0,72.0
4.89,-68.38,35.51,35.51,-41,5,14.684,6.3,92.0
4.993,-59.77,58.71,58.71,44,5,14.596,27.5,400.0
5.079,-72.07,21.45,21.45,40,5,14.632,17.1,250.0
5.166,-100.72,-37.79,-37.79,32,5,14.68,6.9,102.0
5.238,-106.88,-57.66,-57.66,-30,5,14.684,4.5,66.0
5.313,-99.84,-34.28,-34.28,-32,5,14.684,3.6,52.0
5.388,-72.42,25.14,25.14,-40,5,14.684,6.9,102.0
5.488,-60.12,60.12,60.12,-43,5,14.676,8.2,122.0
5.564,-64.51,40.6,40.6,42,5,14.608,22.8,334.0
5.639,-92.81,-18.81,-18.81,34,5,14.68,6.6,98.0
5.71,-106.35,-54.84,-54.84,30,5,14.676,7.1,104.0
5.798,-105.47,-50.98,-50.98,-30,5,14.684,5.8,86.0
5.892,-76.47,17.05,17.05,-39,5,14.692,4.7,68.0
5.993,-60.65,60.29,60.29,-43,5,14.672,8.5,124.0
6.098,-68.73,31.64,31.64,41,5,14.624,20.0,292.0
6.203,-104.41,-44.82,-44.82,31,5,14.692,4.9,72.0
6.305,-107.05,-52.21,-52.21,-30,5,14.688,6.6,98.0
6.386,-91.23,-10.9,-10.9,-34,5,14.684,5.8,86.0
6.46,-65.92,46.93,46.93,-42,5,14.68,6.8,98.0
6.54,-61.17,60.65,60.65,43,5,14.636,19.8,288.0
6.616,-70.49,29.71,29.71,40,5,14.62,20.3,298.0
6.719,-104.59,-43.59,-43.59,31,5,14.68,6.9,102.0
6.8,-108.81,-58.01,-58.01,-30,5,14.692,4.9,72.0
6.928,-77.34,17.05,17.05,-38,5,14.696,5.9,86.0
7.0,-63.28,54.67,54.67,-42,5,14.676,7.3,108.0
7.098,-62.93,49.57,49.57,43,5,14.592,27.7,404.0
7.215,-95.27,-21.27,-21.27,33,5,14.68,6.0,88.0
7.334,-107.58,-54.49,-54.49,-30,5,14.688,5.6,82.0
7.434,-85.08,1.05,1.05,-36,5,14.688,4.8,72.0
7.532,-62.4,58.01,58.01,-43,5,14.676,8.0,118.0
7.611,-62.4,52.91,52.91,43,5,14.588,24.3,354.0
