t,pend,servo,mode,pwm,v
9.559,-1.93,-31.46,5,35,14.74
9.663,-28.12,-44.12,5,33,14.76
9.772,-0.18,-31.11,5,-18,14.76
9.85,26.72,-18.28,5,-27,14.76
9.934,21.45,-20.21,5,37,14.68
10.02,-16.88,-39.55,5,33,14.75
10.107,-27.6,-44.47,5,-10,14.75
10.181,-5.8,-33.93,5,-16,14.76
10.259,23.73,-19.69,5,-27,14.76
10.349,24.79,-18.63,5,37,14.66
10.449,-16.52,-39.2,5,33,14.75
10.527,-27.42,-44.3,5,-10,14.77
10.6,-7.38,-34.8,5,-14,14.76
10.67,20.04,-21.45,5,-25,14.76
10.776,23.03,-19.51,5,37,14.73
10.87,-15.64,-38.67,5,34,14.74
10.945,-27.6,-44.12,5,-10,14.72
11.025,-9.32,-35.68,5,-15,14.76
11.097,20.21,-21.27,5,-25,14.76
11.188,26.72,-17.93,5,38,14.72
11.283,-8.26,-35.16,5,35,14.74
11.367,-27.6,-44.12,5,33,14.68
11.443,-11.6,-36.91,5,-14,14.77
11.519,18.63,-22.15,5,-25,14.76
11.591,27.6,-17.93,5,38,14.73
11.674,10.02,-26.02,5,36,14.65
11.761,-22.5,-42.19,5,32,14.75
11.839,-21.8,-42.19,5,-11,14.76
11.915,5.8,-29.0,5,-20,14.77
12.0,27.77,-19.16,5,-27,14.76
12.093,9.49,-27.6,5,36,14.74
12.193,-20.21,-42.36,5,32,14.76
12.271,-20.21,-42.01,5,-11,14.76
12.344,7.91,-27.77,5,-20,14.76
12.442,27.25,-18.28,5,-27,14.76
12.537,2.64,-29.71,5,35,14.74
12.62,-25.31,-43.24,5,32,14.75
12.695,-21.09,-41.31,5,-12,14.74
12.773,6.86,-27.6,5,-20,14.76
12.847,26.89,-17.93,5,-28,14.76
12.928,13.54,-24.08,5,37,14.74
13.002,-16.0,-39.2,5,34,14.74
13.082,-26.89,-44.47,5,-10,14.76
13.163,-6.15,-34.8,5,-16,14.76
13.245,23.91,-20.39,5,-26,14.76
13.333,21.97,-20.92,5,37,14.73
13.424,-9.67,-36.91,5,35,14.72
13.493,-26.89,-45.0,5,-22,14.76
13.563,-12.83,-38.5,5,-14,14.76
13.641,16.17,-24.08,5,-23,14.76
13.738,24.08,-19.86,5,37,14.73
13.824,-2.81,-32.87,5,35,14.66
13.901,-26.72,-43.95,5,33,14.75
13.98,-17.4,-39.73,5,-13,14.77
14.061,15.29,-23.55,5,-24,14.76
14.139,27.25,-17.93,5,-31,14.78
14.227,9.67,-25.84,5,36,14.75
14.317,-23.73,-42.19,5,34,14.76
14.39,-20.57,-40.96,5,-12,14.76
14.464,6.33,-27.77,5,-20,14.76
14.549,26.72,-18.11,5,-27,14.76
14.627,14.59,-23.38,5,36,14.74
14.717,-21.27,-41.13,5,34,14.74
14.789,-26.02,-43.42,5,-10,14.76
14.876,-0.35,-31.29,5,-18,14.76
14.987,26.19,-18.63,5,-27,14.76
15.091,-2.64,-32.87,5,35,14.75
15.177,-25.84,-44.47,5,33,14.75
15.253,-17.05,-40.6,5,-12,14.76
15.323,11.6,-26.37,5,-22,14.76
15.396,26.89,-19.16,5,-27,14.76
15.497,4.92,-29.0,5,35,14.74
15.602,-26.02,-43.95,5,33,14.75
15.682,-15.82,-39.02,5,-13,14.76
15.754,13.18,-24.26,5,-23,14.76
15.825,26.89,-17.58,5,-28,14.76
15.911,11.6,-24.43,5,36,14.74
16.017,-20.04,-40.25,5,34,14.75
16.114,-12.13,-36.74,5,-14,14.76
16.193,18.11,-21.8,5,-25,14.76
16.3,24.61,-18.63,5,37,14.74
16.386,-7.73,-34.98,5,35,14.67
16.457,-26.89,-44.47,5,33,14.75
16.561,-5.45,-34.8,5,-16,14.76
16.65,25.49,-20.04,5,-26,14.76
16.728,20.21,-22.15,5,36,14.74
16.813,-10.2,-37.44,5,34,14.75
16.894,-26.72,-45.0,5,33,14.62
16.975,-8.26,-36.39,5,-15,14.77
17.068,20.39,-22.32,5,-25,14.76
17.145,22.85,-20.57,5,37,14.73
17.229,-7.21,-35.16,5,35,14.74
17.329,-26.72,-43.95,5,37,14.73
17.405,-6.33,-34.45,5,-15,14.76
17.49,21.09,-21.09,5,-25,14.76
17.575,21.8,-20.57,5,37,14.73
17.651,-7.56,-34.98,5,35,14.74
17.744,-26.72,-44.3,5,-23,14.76
17.821,-10.72,-36.91,5,-14,14.74
17.903,18.28,-22.68,5,-25,14.76
17.998,21.27,-20.92,5,37,14.74
18.076,-7.21,-35.51,5,34,14.75
18.15,-26.19,-44.65,5,33,14.75
18.225,-16.17,-40.08,5,-12,14.76
18.314,11.43,-26.19,5,-22,14.76
18.386,26.54,-18.81,5,37,14.74
18.457,9.14,-26.89,5,36,14.74
18.545,-20.92,-41.66,5,33,14.76
18.635,-22.15,-42.19,5,-11,14.76
18.72,8.09,-27.07,5,-20,14.76
18.818,26.54,-18.11,5,-27,14.76
18.895,4.04,-28.12,5,36,14.74
18.97,-23.03,-41.13,5,34,14.75
19.055,-23.03,-40.96,5,-12,14.76
19.148,11.6,-23.73,5,-24,14.76
19.23,26.89,-16.35,5,-29,14.76
19.304,10.37,-23.73,5,36,14.73
19.387,-21.45,-39.73,5,33,14.75
19.475,-23.55,-41.31,5,-12,14.76
19.554,5.8,-27.77,5,-20,14.76
19.632,26.89,-18.63,5,-27,14.77
19.704,20.21,-21.62,5,37,14.73
19.802,-18.46,-41.48,5,34,14.75
19.9,-23.91,-44.65,5,-10,14.76
20.003,12.83,-27.07,5,-20,14.76
20.1,27.25,-20.57,5,37,14.76
20.182,2.64,-32.17,5,35,14.76
20.261,-24.43,-45.18,5,33,14.76
20.34,-19.51,-42.54,5,-11,14.76
20.421,7.03,-29.36,5,-18,14.76
20.503,26.72,-19.69,5,-31,14.76
20.586,12.3,-25.49,5,36,14.64
20.664,-19.16,-40.25,5,34,14.75
20.764,-20.92,-40.25,5,-12,14.76
20.837,7.56,-25.66,5,-22,14.76
20.926,26.37,-16.17,5,-29,14.76
21.038,-1.93,-29.53,5,35,14.74
21.112,-26.02,-41.66,5,34,14.74
21.201,-20.57,-39.73,5,-13,14.7
21.288,15.12,-23.03,5,-25,14.76
21.362,27.25,-17.75,5,38,14.72
21.445,9.32,-26.72,5,36,14.74
21.538,-25.49,-44.65,5,33,14.75
21.616,-18.28,-41.84,5,-10,14.77
21.688,8.44,-28.65,5,-20,14.77
21.81,24.43,-20.92,5,37,14.73
21.884,-2.81,-34.28,5,35,14.75
21.965,-24.61,-44.65,5,33,14.75
22.05,-14.94,-40.08,5,-12,14.76
22.147,20.21,-22.5,5,-25,14.76
22.249,20.74,-21.27,5,36,14.74
22.322,-7.91,-34.98,5,35,14.74
22.408,-26.72,-43.24,5,32,14.75
22.486,-13.18,-36.56,5,-14,14.77
22.562,17.58,-21.27,5,-25,14.76
22.649,25.31,-17.23,5,38,14.72
22.778,-14.77,-36.91,5,34,14.75
22.877,-24.43,-42.19,5,-11,14.76
22.958,7.21,-27.6,5,-20,14.76
23.035,26.89,-19.16,5,-27,14.73
23.136,13.18,-25.66,5,36,14.74
23.207,-19.51,-42.36,5,33,14.75
23.287,-25.49,-45.18,5,-9,14.76
23.367,0.18,-32.7,5,-17,14.76
23.456,24.08,-21.09,5,-25,14.68
23.528,19.86,-22.68,5,36,14.75
23.619,-8.96,-36.91,5,34,14.75
23.717,-25.14,-44.47,5,-10,14.76
23.818,9.32,-27.07,5,-20,14.76
23.901,26.72,-18.63,5,37,14.77
24.0,6.86,-27.77,5,36,14.74
24.091,-25.66,-43.59,5,33,14.76
24.169,-18.98,-40.6,5,-12,14.76
24.264,14.94,-24.08,5,-23,14.78
24.361,24.79,-19.34,5,37,14.74
24.433,-3.52,-33.75,5,35,14.74
24.51,-24.96,-44.47,5,33,14.74
24.619,-8.44,-36.91,5,-13,14.77
24.725,25.84,-20.39,5,-26,14.75
24.801,18.11,-23.55,5,37,14.74
24.872,-10.02,-37.62,5,34,14.73
24.976,-26.19,-45.18,5,32,14.75
25.045,-5.45,-35.33,5,-16,14.76
25.133,20.92,-22.5,5,-23,14.76
25.218,21.8,-21.8,5,36,14.73
25.312,-12.83,-38.85,5,34,14.75
25.428,-22.5,-43.24,5,-10,14.76
25.509,9.67,-27.25,5,-20,14.76
25.599,26.19,-19.34,5,-31,14.76
25.688,5.62,-28.65,5,35,14.74
25.758,-21.62,-42.01,5,33,14.75
25.832,-24.08,-43.24,5,-11,14.76
25.946,14.06,-25.49,5,-22,14.76
26.031,25.84,-20.39,5,37,14.76
26.111,5.8,-30.06,5,35,14.74
26.201,-23.73,-44.47,5,33,14.74
26.303,-17.93,-41.66,5,-12,14.76
26.381,16.88,-23.91,5,-23,14.76
26.454,25.14,-19.51,5,37,14.74
26.553,2.99,-29.88,5,35,14.74
26.65,-25.84,-43.77,5,33,14.74
26.727,-12.66,-37.62,5,-13,14.74
26.802,17.58,-22.85,5,-25,14.77
26.88,24.79,-19.16,5,37,14.73
26.956,4.57,-29.0,5,35,14.74
27.029,-21.97,-42.36,5,32,14.74
27.119,-21.27,-42.19,5,-11,14.76
27.201,10.02,-27.07,5,-20,14.76
27.277,25.84,-19.69,5,-27,14.76
27.361,13.01,-25.66,5,36,14.74
27.433,-17.58,-41.31,5,34,14.75
27.531,-21.62,-43.42,5,-10,14.76
27.61,5.27,-30.41,5,-18,14.76
27.685,25.14,-20.92,5,-25,14.76
27.762,17.58,-23.73,5,37,14.74
27.837,-11.07,-37.44,5,34,14.76
27.918,-25.66,-43.59,5,33,14.75
28.015,-2.99,-32.52,5,-18,14.76
28.089,21.45,-20.57,5,-26,14.76
28.171,22.32,-19.51,5,37,14.73
28.249,-6.86,-33.75,5,35,14.75
28.319,-25.31,-42.54,5,32,14.74
28.411,-12.48,-37.09,5,-14,14.76
28.485,15.29,-23.91,5,-24,14.76
28.564,25.84,-19.16,5,37,14.72
28.65,7.38,-28.12,5,36,14.74
28.732,-23.03,-43.59,5,33,14.76
28.806,-20.39,-42.54,5,-11,14.76
28.892,9.32,-28.12,5,-20,14.77
28.976,26.19,-20.21,5,-26,14.73
29.053,11.43,-26.72,5,36,14.74
29.155,-23.2,-43.77,5,33,14.75
29.25,-17.23,-40.78,5,-12,14.72
29.336,16.7,-23.55,5,-24,14.76
29.408,25.31,-18.98,5,37,14.73
29.492,5.98,-27.95,5,36,14.66
29.563,-21.8,-41.48,5,33,14.75
29.636,-23.03,-42.01,5,-11,14.76
29.726,6.5,-27.42,5,-18,14.76
29.808,25.84,-18.11,5,-27,14.76
29.881,15.64,-22.32,5,36,14.74
29.964,-13.36,-37.09,5,34,14.75
30.063,-22.85,-41.84,5,-12,14.77
30.15,6.68,-27.42,5,-20,14.76
30.24,26.37,-18.11,5,-27,14.76
30.337,4.39,-28.48,5,35,14.74
30.449,-26.19,-43.77,5,33,14.75
30.541,-9.14,-36.21,5,-15,14.76
30.627,21.8,-21.62,5,-25,14.77
30.718,19.51,-22.68,5,36,14.72
30.791,-9.32,-37.27,5,34,14.75
30.881,-25.84,-45.18,5,38,14.72
30.959,-7.73,-37.09,5,-14,14.76
31.053,22.85,-22.5,5,-25,14.76
31.155,16.35,-25.31,5,36,14.74
31.24,-15.47,-41.31,5,34,14.76
31.31,-25.14,-45.35,5,-9,14.78
31.418,-1.76,-33.57,5,-16,14.76
31.509,25.84,-19.69,5,-27,14.76
31.579,13.71,-24.26,5,36,14.72
31.66,-16.0,-38.5,5,34,14.75
31.751,-24.43,-41.84,5,-12,14.76
31.825,-2.29,-30.59,5,-18,14.76
31.896,22.5,-18.28,5,-27,14.76
31.968,22.32,-17.93,5,38,14.72
32.051,-4.75,-31.82,5,35,14.72
32.137,-26.37,-43.07,5,32,14.74
32.23,-5.8,-34.1,5,-16,14.76
32.31,21.62,-21.09,5,-25,14.76
32.391,22.68,-20.74,5,37,14.73
32.477,-6.5,-35.86,5,34,14.74
32.571,-25.84,-45.53,5,-9,14.76
32.651,-7.21,-36.74,5,-14,14.76
32.74,22.15,-22.32,5,-25,14.76
32.831,20.57,-22.5,5,36,14.74
32.905,-10.55,-37.97,5,34,14.75
32.995,-25.84,-44.82,5,37,14.74
33.078,-7.38,-36.03,5,-15,14.74
33.154,21.09,-21.8,5,-25,14.77
33.225,23.73,-20.04,5,37,14.72
33.301,0.0,-31.46,5,35,14.74
33.39,-23.73,-42.89,5,32,14.7
33.464,-18.63,-41.13,5,-12,14.76
33.539,9.14,-28.12,5,-20,14.76
33.61,25.84,-20.92,5,-26,14.76
33.697,16.35,-25.31,5,36,14.72
33.812,-21.27,-44.12,5,33,14.74
33.898,-16.0,-41.48,5,-12,14.76
33.984,13.36,-26.89,5,-20,14.77
34.062,25.31,-20.92,5,37,14.74
34.135,5.8,-29.88,5,35,14.74
34.235,-24.43,-44.12,5,33,14.75
34.311,-18.81,-41.48,5,-12,14.76
34.395,12.83,-25.84,5,-22,14.76
34.467,25.31,-19.86,5,-27,14.76
34.545,10.2,-26.89,5,37,14.74
34.648,-23.2,-43.42,5,33,14.75
34.74,-14.77,-39.55,5,-13,14.74
34.832,14.41,-24.96,5,-22,14.77
34.919,22.85,-20.74,5,37,14.73
35.024,-10.2,-37.09,5,33,14.74
35.098,-25.14,-44.12,5,-23,14.76
35.176,-9.84,-36.91,5,-14,14.76
35.251,17.75,-23.2,5,-24,14.76
35.327,24.61,-19.69,5,37,14.72
35.413,5.45,-29.0,5,35,14.73
35.486,-23.38,-43.42,5,33,14.76
35.559,-20.39,-42.19,5,-11,14.76
35.656,10.9,-27.07,5,-20,14.76
35.749,25.49,-20.21,5,-30,14.76
35.84,-2.81,-33.75,5,35,14.75
35.913,-24.08,-43.95,5,33,14.75
36.016,-9.32,-36.91,5,-14,14.76
36.105,20.74,-22.15,5,-25,14.76
36.187,22.5,-20.92,5,37,14.72
36.264,-4.22,-33.93,5,35,14.74
36.348,-24.79,-43.77,5,33,14.7
36.456,-8.26,-36.21,5,-15,14.76
36.542,23.38,-21.09,5,-25,14.76
36.62,20.39,-21.97,5,36,14.74
36.717,-8.44,-36.56,5,33,14.74
36.8,-24.61,-44.12,5,-10,14.77
36.885,-2.99,-33.75,5,-16,14.77
36.965,22.68,-21.27,5,-25,14.75
37.04,19.69,-22.15,5,36,14.74
37.114,-5.27,-34.63,5,35,14.74
37.193,-25.14,-43.95,5,33,14.74
37.275,-14.94,-39.02,5,-13,14.74
37.366,20.04,-21.8,5,-25,14.68
37.438,23.73,-19.69,5,37,14.73
37.53,1.23,-30.76,5,35,14.74
37.609,-24.96,-43.77,5,33,14.74
37.694,-15.29,-39.55,5,-13,14.76
37.776,15.47,-24.26,5,-23,14.77
37.861,23.38,-20.39,5,37,14.73
37.944,-1.23,-32.7,5,35,14.75
38.018,-24.26,-44.12,5,33,14.75
38.126,-13.36,-39.02,5,-13,14.76
38.204,18.81,-23.2,5,-25,14.77
38.308,17.05,-23.38,5,36,14.74
38.413,-14.41,-39.2,5,33,14.67
38.509,-20.39,-42.01,5,-11,14.77
38.603,13.18,-25.49,5,-22,14.76
38.682,25.49,-19.51,5,-31,14.77
38.764,8.44,-27.25,5,36,14.74
38.849,-22.5,-42.54,5,32,14.75
38.947,-14.59,-38.67,5,-13,14.76
39.035,16.0,-23.73,5,-22,14.76
39.118,25.14,-19.34,5,37,14.73
39.198,2.81,-29.88,5,35,14.74
39.274,-22.68,-42.36,5,32,14.75
39.363,-19.16,-40.96,5,-12,14.77
39.452,14.24,-25.14,5,-22,14.76
39.537,25.49,-20.04,5,-30,14.76
39.628,1.23,-31.29,5,35,14.71
39.702,-22.85,-42.89,5,32,14.75
39.792,-16.52,-39.55,5,-13,14.76
39.882,11.78,-25.31,5,-22,14.76
39.956,24.79,-18.63,5,37,14.72
40.037,4.92,-28.48,5,36,14.7
40.115,-21.27,-42.01,5,33,14.74
40.195,-20.57,-42.19,5,-11,14.76
40.272,7.56,-28.48,5,-20,14.76
40.373,25.31,-20.21,5,37,14.73
40.451,5.98,-29.71,5,35,14.74
40.552,-21.27,-43.42,5,32,14.76
40.634,-13.54,-39.73,5,-12,14.76
40.721,15.82,-24.79,5,-23,14.76
40.816,22.85,-20.92,5,37,14.73
40.889,-3.16,-33.75,5,35,14.74
40.967,-23.91,-43.59,5,33,14.76
41.042,-18.11,-41.13,5,-12,14.73
41.13,12.3,-26.19,5,-22,14.77
41.208,25.49,-20.04,5,-30,14.76
41.291,7.73,-27.95,5,36,14.74
41.367,-20.92,-42.19,5,32,14.74
41.47,-17.93,-40.78,5,-12,14.76
41.564,16.35,-23.73,5,-24,14.76
41.663,21.27,-20.92,5,37,14.73
41.75,-5.62,-34.1,5,35,14.76
41.826,-25.49,-43.42,5,32,14.76
41.901,-14.41,-38.32,5,-14,14.76
41.993,16.7,-23.2,5,-24,14.76
42.075,23.38,-19.86,5,36,14.73
42.149,-0.18,-31.64,5,35,14.74
42.223,-23.03,-42.89,5,32,14.76
42.319,-19.86,-41.84,5,-11,14.76
42.403,13.18,-26.02,5,-22,14.76
42.48,25.49,-20.39,5,37,14.73
42.567,5.98,-29.88,5,35,14.74
42.647,-22.32,-44.12,5,32,14.76
42.724,-18.81,-42.54,5,-11,14.77
42.798,7.56,-29.18,5,-20,14.74
42.868,24.61,-20.74,5,-26,14.76
42.946,16.0,-24.26,5,36,14.73
43.019,-11.43,-37.97,5,34,14.75
43.111,-25.31,-44.3,5,33,14.75
43.192,-3.52,-33.57,5,-16,14.76
43.273,22.68,-20.74,5,-26,14.76
43.372,15.29,-23.73,5,37,14.74
43.461,-15.47,-39.55,5,33,14.75
43.535,-24.08,-43.95,5,-10,14.76
43.606,-4.92,-34.98,5,-16,14.77
43.689,20.21,-22.85,5,-25,14.78
43.759,23.2,-21.09,5,37,14.73
43.829,0.53,-31.99,5,35,14.76
43.928,-25.49,-44.12,5,33,14.76
44.001,-14.94,-39.38,5,-13,14.76
44.076,11.43,-26.19,5,-22,14.76
44.163,25.31,-19.51,5,37,14.74
44.236,7.21,-28.12,5,36,14.73
44.324,-21.97,-42.72,5,32,14.75
44.413,-18.81,-41.48,5,-12,14.76
44.494,11.6,-26.89,5,-20,14.76
44.567,25.84,-20.39,5,-26,14.76
44.649,13.18,-26.19,5,37,14.73
44.735,-19.34,-42.54,5,32,14.76
44.811,-23.73,-44.65,5,-10,14.77
44.887,0.7,-32.87,5,-17,14.76
44.998,25.66,-20.92,5,-26,14.76
45.076,9.67,-28.12,5,36,14.74
45.156,-18.98,-42.19,5,32,14.69
45.226,-23.91,-44.3,5,-10,14.76
45.332,2.46,-30.94,5,-18,14.77
45.41,25.31,-19.69,5,-27,14.76
45.486,12.66,-24.96,5,36,14.74
45.569,-16.35,-39.73,5,33,14.69
45.646,-24.61,-43.42,5,-10,14.76
45.727,0.35,-31.46,5,-18,14.76
45.826,23.03,-20.57,5,-26,14.76
45.901,14.77,-24.08,5,36,14.73
45.984,-14.77,-38.85,5,34,14.75
46.071,-24.08,-43.24,5,-10,14.77
46.151,-0.18,-31.64,5,-18,14.77
46.226,23.73,-20.21,5,-26,14.76
46.334,13.54,-24.79,5,36,14.73
46.406,-17.05,-40.6,5,34,14.75
46.517,-20.57,-42.72,5,-11,14.76
46.598,7.21,-29.71,5,-20,14.75
46.671,25.84,-21.27,5,-25,14.77
46.748,14.41,-26.37,5,36,14.74
46.835,-15.82,-41.66,5,33,14.74
46.926,-22.68,-44.65,5,-10,14.77
47.017,8.44,-29.18,5,-20,14.76
47.095,25.31,-20.92,5,-26,14.77
47.174,13.36,-25.66,5,36,14.74
47.251,-17.4,-40.6,5,34,14.75
47.336,-24.08,-43.42,5,-10,14.76
47.414,-2.11,-32.52,5,-18,14.75
47.486,21.8,-20.57,5,-26,14.76
47.575,21.8,-19.86,5,36,14.73
47.652,-10.2,-35.16,5,35,14.75
47.745,-25.31,-42.01,5,32,14.75
47.831,-7.91,-34.1,5,-16,14.76
47.906,21.62,-20.04,5,-26,14.77
47.987,22.68,-19.51,5,37,14.73
48.062,-5.1,-33.93,5,35,14.74
48.142,-25.49,-44.3,5,33,14.75
48.22,-14.59,-39.73,5,-13,14.76
48.302,14.59,-25.84,5,-22,14.76
48.374,26.02,-20.74,5,37,14.76
48.457,5.45,-30.59,5,35,14.74
48.533,-20.92,-43.95,5,33,14.74
48.612,-22.5,-44.47,5,-10,14.76
48.696,6.86,-29.71,5,-20,14.76
48.799,25.49,-20.39,5,-26,14.76
48.873,6.86,-28.65,5,35,14.74
48.955,-20.04,-42.01,5,33,14.76
49.057,-20.57,-42.01,5,-11,14.78
49.139,14.41,-24.43,5,-22,14.77
49.216,25.14,-19.16,5,37,14.76
49.289,8.79,-26.54,5,36,14.74
49.366,-19.69,-40.78,5,34,14.76
49.476,-17.58,-39.9,5,-12,14.76
49.567,13.89,-24.61,5,-23,14.76
49.65,25.49,-19.34,5,-31,14.76
49.738,1.76,-30.06,5,35,14.74
49.808,-23.38,-42.01,5,32,14.75
49.909,-13.89,-37.44,5,-14,14.76
50.0,16.88,-22.32,5,-25,14.76
50.094,23.38,-18.98,5,37,14.73
50.175,-6.15,-33.75,5,35,14.74
50.249,-25.31,-43.07,5,32,14.74
50.32,-17.75,-40.25,5,-12,14.76
50.406,11.43,-26.54,5,-21,14.76
50.481,26.19,-20.39,5,37,14.76
50.57,8.96,-29.18,5,35,14.74
50.643,-20.74,-44.47,5,33,14.75
50.72,-21.8,-45.18,5,-9,14.76
50.793,2.29,-33.22,5,-17,14.77
50.87,23.91,-22.5,5,-25,14.76
50.957,17.23,-24.96,5,36,14.73
51.04,-15.12,-40.6,5,33,14.69
51.117,-24.61,-44.65,5,-10,14.76
51.203,-6.86,-35.51,5,-16,14.73
51.28,20.92,-21.27,5,-25,14.76
51.375,21.09,-20.57,5,37,14.73
51.447,-11.25,-36.39,5,35,14.74
51.545,-24.79,-42.89,5,-11,14.76
51.625,-2.99,-32.52,5,-18,14.76
51.703,22.68,-20.04,5,-26,14.76
51.778,21.62,-20.21,5,37,14.74
51.879,-15.12,-38.5,5,34,14.7
51.961,-25.14,-43.42,5,-10,14.76
52.042,-3.34,-33.57,5,-16,14.76
52.123,21.62,-21.8,5,-25,14.72
52.201,21.8,-21.45,5,36,14.73
52.276,-5.45,-35.16,5,35,14.74
52.355,-25.14,-44.65,5,33,14.74
52.439,-17.05,-41.13,5,-12,14.74
52.548,22.32,-22.15,5,-25,14.77
52.645,21.27,-22.32,5,36,14.63
52.725,-14.77,-40.25,5,34,14.76
52.804,-25.49,-45.18,5,38,14.72
52.894,-2.64,-34.45,5,-16,14.77
52.974,23.73,-21.97,5,-25,14.77
53.047,21.97,-22.32,5,36,14.75
53.135,-7.56,-36.91,5,34,14.75
53.21,-25.31,-45.18,5,32,14.75
53.293,-13.54,-39.38,5,-13,14.76
53.39,22.5,-21.27,5,-25,14.76
