t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.036,8.79,11.07,11.07,-54,5,14.664,15.8,232.0
0.113,18.81,19.34,19.34,-53,5,14.608,24.8,364.0
0.198,26.89,16.88,16.88,52,5,14.456,60.5,874.0
0.283,10.2,-16.88,-16.88,54,5,14.5,52.1,754.0
0.381,-9.49,-37.09,-37.09,54,5,14.48,54.2,786.0
0.488,-12.13,2.64,2.64,-54,5,14.608,28.2,412.0
0.562,2.99,54.67,54.67,-54,5,14.616,26.9,394.0
0.65,6.5,67.5,67.5,54,5,14.452,61.3,884.0
0.753,-16.0,17.05,17.05,54,5,14.5,50.6,734.0
0.847,-56.95,-55.2,-55.2,44,5,14.592,30.8,448.0
0.928,-75.23,-71.19,-71.19,-39,5,14.7,4.5,66.0
1.003,-80.86,-36.21,-36.21,-37,5,14.7,5.6,82.0
1.102,-60.82,39.2,39.2,-43,5,14.68,6.9,102.0
1.189,-60.65,92.81,92.81,43,5,14.6,25.8,376.0
1.271,-68.38,77.69,77.69,41,5,14.636,20.0,292.0
1.357,-101.25,5.62,5.62,32,5,14.692,5.8,86.0
1.45,-78.57,-9.67,-9.67,38,5,14.644,17.8,262.0
1.533,-53.44,-7.56,-7.56,-45,5,14.676,-7.0,102.0
1.603,-23.55,9.84,9.84,-52,5,14.632,17.9,262.0
1.679,9.14,29.88,29.88,-54,5,14.604,24.7,360.0
1.757,39.02,37.44,37.44,49,5,14.692,6.5,96.0
1.848,47.81,0.35,0.35,47,5,14.548,40.3,586.0
1.94,40.43,-43.24,-43.24,49,5,14.524,46.1,668.0
2.039,38.15,-45.18,-45.18,-49,5,14.644,15.4,226.0
2.109,54.32,2.46,2.46,-46,5,14.676,8.6,128.0
2.18,71.54,49.92,49.92,-40,5,14.696,5.7,86.0
2.263,69.26,59.06,59.06,41,5,14.624,20.6,302.0
2.341,46.58,21.8,21.8,47,5,14.572,34.6,504.0
2.422,2.99,-42.72,-42.72,54,5,14.38,54.1,776.0
2.508,-23.73,-69.08,-69.08,53,5,14.5,49.3,714.0
2.594,-44.12,-48.87,-48.87,-48,5,14.648,16.4,240.0
2.669,-38.67,18.63,18.63,-49,5,14.648,13.4,196.0
2.747,-35.33,79.63,79.63,-50,5,14.636,19.2,282.0
2.825,-43.07,96.5,96.5,-23,5,14.588,20.5,302.0
2.911,-56.95,64.69,64.69,45,5,14.588,29.7,432.0
2.986,-95.45,-5.27,-5.27,33,5,14.688,6.2,92.0
3.073,-83.85,-26.72,-26.72,-36,5,14.668,10.7,158.0
3.156,-52.56,-8.61,-8.61,-45,5,14.692,4.3,62.0
3.228,-8.26,28.83,28.83,-54,5,14.616,22.5,328.0
3.299,23.03,49.4,49.4,-53,5,14.632,20.0,292.0
3.373,46.05,45.88,45.88,47,5,14.528,43.7,636.0
3.448,46.41,2.46,2.46,47,5,14.544,39.8,580.0
3.525,37.44,-47.99,-47.99,50,5,14.5,41.6,602.0
3.596,35.16,-62.93,-62.93,-50,5,14.508,48.2,698.0
3.702,42.72,-23.38,-23.38,-48,5,14.656,13.7,200.0
3.781,71.89,48.69,48.69,-40,5,14.692,5.0,72.0
3.855,74.36,72.07,72.07,-39,5,14.696,4.9,72.0
3.932,65.22,56.07,56.07,42,5,14.616,24.0,350.0
4.007,25.84,-8.44,-8.44,51,5,14.532,45.4,658.0
4.097,-10.02,-67.85,-67.85,54,5,14.452,58.3,842.0
4.172,-30.06,-77.34,-77.34,-51,5,14.616,26.4,386.0
4.246,-45.88,-47.11,-47.11,-47,5,14.664,16.2,240.0
4.328,-32.7,33.93,33.93,-51,5,14.644,16.8,246.0
