t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.029,0.0,0.0,0.0,-35,5,14.552,31.4,458.0
0.112,4.92,4.75,4.75,-54,5,14.6,26.0,380.0
0.187,16.52,13.01,13.01,-53,5,14.596,27.4,400.0
0.274,27.6,11.25,11.25,52,5,14.464,57.6,832.0
0.351,15.82,-19.51,-19.51,54,5,14.476,54.5,776.0
0.43,0.35,-42.89,-42.89,54,5,14.468,55.0,796.0
0.533,-10.72,-25.84,-25.84,-54,5,14.596,27.1,396.0
0.61,6.15,27.25,27.25,-54,5,14.6,24.8,360.0
0.684,14.06,59.06,59.06,-54,5,14.596,26.4,386.0
0.76,13.36,51.5,51.5,54,5,14.468,56.2,812.0
0.856,-26.37,-22.32,-22.32,52,5,14.492,50.3,730.0
0.942,-54.32,-73.83,-73.83,45,5,14.576,32.8,478.0
1.026,-71.02,-75.94,-75.94,-40,5,14.688,5.6,82.0
1.116,-53.97,-14.59,-14.59,-45,5,14.688,6.9,102.0
1.21,-19.86,71.72,71.72,-53,5,14.616,23.8,348.0
1.305,-10.72,89.65,89.65,-32,5,14.712,3.7,56.0
1.375,-10.02,62.05,62.05,54,5,14.472,55.0,796.0
1.456,-43.07,-15.12,-15.12,48,5,14.544,37.8,550.0
1.538,-69.43,-89.12,-89.12,41,5,14.624,20.6,302.0
1.622,-70.66,-105.47,-105.47,40,5,14.664,13.8,204.0
1.708,-69.26,-72.42,-72.42,-41,5,14.7,4.7,68.0
1.79,-38.67,11.07,11.07,-49,5,14.668,11.1,164.0
1.865,-16.52,83.32,83.32,-53,5,14.608,25.9,380.0
1.947,-14.77,110.22,110.22,54,5,14.468,57.5,832.0
2.038,-15.12,88.42,88.42,54,5,14.596,28.6,416.0
2.119,-32.52,19.69,19.69,51,5,14.512,45.8,666.0
2.197,-71.02,-78.4,-78.4,40,5,14.628,18.3,268.0
2.27,-60.65,-109.51,-109.51,-43,5,14.68,6.9,102.0
2.352,-49.57,-103.89,-103.89,46,5,14.552,38.2,534.0
2.44,-33.22,-40.78,-40.78,-51,5,14.644,16.3,240.0
2.535,19.69,69.96,69.96,-53,5,14.624,23.6,344.0
2.633,29.36,117.07,117.07,51,5,14.488,52.4,760.0
2.711,30.23,116.54,116.54,-51,5,14.536,6.8,98.0
2.784,33.05,77.34,77.34,51,5,14.488,50.8,738.0
2.872,-9.84,-34.8,-34.8,54,5,14.508,27.4,396.0
