t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.03,4.92,4.04,4.04,-54,5,14.6,29.0,422.0
0.104,13.54,12.66,12.66,-54,5,14.596,28.1,410.0
0.179,25.66,19.16,19.16,-52,5,14.616,22.1,324.0
0.263,27.6,3.34,3.34,52,5,14.476,53.5,774.0
0.337,11.43,-28.83,-28.83,54,5,14.464,57.9,838.0
0.42,-4.57,-42.89,-42.89,34,5,14.464,55.5,802.0
0.501,-7.73,-15.82,-15.82,-54,5,14.596,27.8,406.0
0.577,9.32,37.09,37.09,-54,5,14.596,27.4,400.0
0.651,15.64,64.51,64.51,-54,5,14.592,28.2,412.0
0.734,14.94,55.37,55.37,54,5,14.468,56.1,812.0
0.817,-24.43,-18.63,-18.63,52,5,14.508,46.6,676.0
0.898,-51.5,-70.14,-70.14,47,5,14.552,38.8,564.0
0.991,-70.49,-73.65,-73.65,-41,5,14.676,9.3,138.0
1.09,-69.43,-10.55,-10.55,-41,5,14.692,5.7,86.0
1.171,-53.79,65.92,65.92,-45,5,14.676,9.1,134.0
1.265,-60.12,92.99,92.99,-44,5,14.7,5.4,78.0
1.336,-67.85,68.73,68.73,41,5,14.616,23.5,344.0
1.415,-94.04,3.87,3.87,34,5,14.68,9.7,140.0
1.525,-67.32,-17.23,-17.23,41,5,14.6,25.2,368.0
1.599,-51.15,-19.51,-19.51,37,5,14.644,17.3,252.0
1.676,-27.77,-3.69,-3.69,-52,5,14.64,17.4,256.0
1.757,6.15,26.19,26.19,-54,5,14.608,24.2,354.0
1.837,34.63,38.85,38.85,-37,5,14.696,4.2,62.0
1.919,40.96,10.2,10.2,49,5,14.524,42.9,622.0
1.996,26.89,-40.96,-40.96,52,5,14.432,59.1,856.0
2.071,20.21,-60.12,-60.12,53,5,14.484,52.8,764.0
2.164,19.16,-34.98,-34.98,-53,5,14.608,24.8,364.0
2.243,46.23,34.45,34.45,-48,5,14.66,13.8,204.0
2.317,53.79,68.91,68.91,-45,5,14.668,10.1,148.0
2.417,50.45,62.58,62.58,46,5,14.568,36.3,530.0
2.496,6.86,-14.94,-14.94,54,5,14.504,47.5,688.0
2.584,-29.0,-77.87,-77.87,52,5,14.468,56.1,812.0
2.674,-52.03,-84.73,-84.73,-46,5,14.656,12.1,176.0
2.746,-66.09,-46.76,-46.76,-42,5,14.684,7.9,114.0
2.83,-52.03,39.9,39.9,-46,5,14.668,10.5,154.0
2.933,-58.53,97.21,97.21,44,5,14.52,33.2,484.0
3.008,-71.19,94.92,94.92,-40,5,14.692,6.7,98.0
3.078,-84.73,53.61,53.61,36,5,14.664,11.8,174.0
3.151,-92.81,1.93,1.93,34,5,14.672,10.5,154.0
3.231,-82.09,-34.1,-34.1,37,5,14.632,17.3,252.0
3.313,-62.75,-38.67,-38.67,-43,5,14.696,6.8,98.0
3.39,-31.29,-9.67,-9.67,-51,5,14.656,16.6,242.0
3.467,11.95,36.03,36.03,-54,5,14.608,24.4,358.0
3.548,41.31,56.6,56.6,-49,5,14.656,13.2,194.0
3.65,55.37,30.41,30.41,45,5,14.564,33.5,488.0
3.724,37.44,-40.43,-40.43,50,5,14.524,45.0,652.0
3.803,31.82,-72.07,-72.07,51,5,14.464,54.2,784.0
3.882,27.95,-62.58,-62.58,-52,5,14.616,23.6,344.0
3.955,41.84,-10.72,-10.72,-49,5,14.656,13.9,204.0
4.031,66.62,57.13,57.13,-42,5,14.692,7.1,104.0
4.123,66.62,78.93,78.93,-36,5,14.684,9.4,138.0
4.205,55.02,51.15,51.15,44,5,14.592,29.6,432.0
4.296,-1.76,-44.12,-44.12,54,5,14.496,48.7,704.0
4.37,-24.79,-85.61,-85.61,52,5,14.48,52.4,760.0
4.463,-49.92,-84.55,-84.55,-46,5,14.644,15.3,222.0
4.542,-60.12,-40.96,-40.96,-43,5,14.676,7.3,108.0
4.625,-43.24,49.22,49.22,-48,5,14.652,13.9,204.0
4.778,-53.26,106.7,106.7,45,5,14.564,7.5,108.0
4.85,-73.12,70.14,70.14,40,5,14.64,17.4,256.0
4.926,-93.16,6.86,6.86,34,5,14.672,9.3,138.0
4.995,-79.1,-18.28,-18.28,37,5,14.648,17.1,250.0
5.076,-61.7,-29.71,-29.71,43,5,14.56,32.7,476.0
5.178,-25.14,-5.98,-5.98,-52,5,14.628,19.6,288.0
5.287,28.3,42.01,42.01,-52,5,14.636,19.6,288.0
5.369,51.15,45.53,45.53,46,5,14.552,38.1,554.0
5.443,53.26,8.26,8.26,45,5,14.572,33.2,484.0
5.523,39.9,-48.34,-48.34,49,5,14.516,45.0,652.0
5.597,35.86,-65.57,-65.57,50,5,14.496,47.4,688.0
5.668,34.28,-47.46,-47.46,-50,5,14.64,18.5,272.0
5.745,54.32,12.48,12.48,-45,5,14.676,9.4,138.0
5.826,66.62,64.51,64.51,-42,5,14.684,7.3,108.0
5.917,60.65,63.81,63.81,43,5,14.6,25.7,376.0
5.993,29.36,9.84,9.84,51,5,14.496,47.8,694.0
6.079,-15.82,-60.47,-60.47,54,5,14.48,52.2,756.0
6.155,-37.62,-84.73,-84.73,50,5,14.512,45.2,656.0
6.234,-59.41,-70.14,-70.14,-44,5,14.668,10.2,150.0
6.325,-58.89,9.67,9.67,-44,5,14.68,7.3,108.0
6.401,-56.6,79.28,79.28,-45,5,14.628,20.1,294.0
6.494,-70.49,99.67,99.67,-40,5,14.692,8.9,132.0
6.569,-82.09,71.89,71.89,37,5,14.66,12.6,184.0
6.661,-95.45,5.27,5.27,33,5,14.676,8.9,132.0
6.744,-89.47,-36.91,-36.91,35,5,14.664,10.2,150.0
6.822,-70.66,-45.35,-45.35,-40,5,14.684,5.8,86.0
6.899,-42.54,-18.46,-18.46,-48,5,14.672,13.5,196.0
7.005,13.18,43.59,43.59,-54,5,14.6,26.7,390.0
7.081,41.84,61.7,61.7,49,5,14.652,14.6,212.0
7.168,52.56,30.23,30.23,46,5,14.552,37.7,548.0
7.244,33.75,-38.32,-38.32,50,5,14.504,45.9,666.0
7.345,25.84,-78.75,-78.75,52,5,14.46,55.1,796.0
7.421,21.8,-65.04,-65.04,-53,5,14.62,26.3,384.0
7.498,41.66,1.58,1.58,-49,5,14.656,10.7,158.0
7.579,63.28,69.43,69.43,-43,5,14.676,9.1,134.0
7.66,62.75,86.31,86.31,43,5,14.68,9.7,140.0
7.779,37.62,25.31,25.31,49,5,14.548,37.2,540.0
7.857,-11.07,-58.01,-58.01,54,5,14.476,52.4,756.0
7.933,-31.29,-95.98,-95.98,-51,5,14.632,18.9,276.0
8.005,-48.16,-95.1,-95.1,48,5,14.532,40.1,584.0
8.087,-61.52,-48.69,-48.69,-43,5,14.676,7.6,112.0
8.18,-42.54,48.16,48.16,-48,5,14.656,12.6,184.0
8.281,-53.44,113.38,113.38,45,5,14.564,33.3,484.0
8.382,-67.85,99.67,99.67,-41,5,14.684,7.3,108.0
8.462,-86.48,36.74,36.74,36,5,14.672,9.4,138.0
8.537,-85.25,-11.6,-11.6,36,5,14.66,14.4,210.0
8.634,-64.34,-33.4,-33.4,42,5,14.596,28.1,410.0
8.702,-42.36,-26.37,-26.37,-47,5,14.664,9.7,140.0
8.779,-6.86,6.33,6.33,-54,5,14.616,23.1,338.0
8.86,32.7,42.54,42.54,-51,5,14.652,16.2,236.0
8.94,60.12,48.16,48.16,44,5,14.568,32.4,472.0
9.038,59.24,-1.93,-1.93,44,5,14.62,25.8,376.0
9.154,48.16,-64.69,-64.69,47,5,14.556,38.2,558.0
9.231,47.99,-55.2,-55.2,-47,5,14.66,13.3,196.0
9.329,74.88,20.57,20.57,-39,5,14.692,5.0,72.0
9.409,83.32,59.77,59.77,-37,5,14.68,5.0,72.0
9.488,74.71,55.55,55.55,39,5,14.64,16.5,216.0
9.577,34.98,-7.21,-7.21,50,5,14.488,47.1,684.0
9.665,-0.35,-61.52,-61.52,54,5,14.48,52.8,764.0
9.738,-24.43,-76.99,-76.99,-52,5,14.624,22.0,322.0
9.815,-40.6,-48.87,-48.87,-49,5,14.632,17.8,262.0
9.892,-28.48,29.36,29.36,-51,5,14.632,19.8,288.0
9.986,-28.12,90.18,90.18,0,5,14.536,35.3,514.0
10.08,-37.62,90.18,90.18,-50,5,14.648,15.9,232.0
10.159,-55.55,39.73,39.73,45,5,14.588,28.5,416.0
10.232,-95.8,-35.68,-35.68,33,5,14.676,10.7,158.0
10.322,-75.06,-47.99,-47.99,-39,5,14.688,5.2,76.0
10.4,-44.47,-20.21,-20.21,-48,5,14.656,12.4,184.0
10.482,8.61,37.09,37.09,-54,5,14.62,21.3,312.0
10.574,44.12,64.34,64.34,-48,5,14.66,14.1,206.0
10.651,60.29,46.76,46.76,43,5,14.576,30.3,442.0
10.742,48.16,-20.74,-20.74,47,5,14.556,36.3,528.0
10.816,41.66,-72.07,-72.07,49,5,14.504,45.7,662.0
10.917,39.55,-71.37,-71.37,-49,5,14.624,18.0,240.0
10.987,51.5,-20.74,-20.74,-46,5,14.676,8.4,124.0
11.07,79.45,51.5,51.5,-38,5,14.688,5.4,78.0
11.151,79.98,78.22,78.22,-38,5,14.696,5.1,76.0
11.244,65.22,48.34,48.34,42,5,14.624,19.4,286.0
11.34,8.44,-46.58,-46.58,54,5,14.484,51.5,748.0
11.415,-12.83,-83.67,-83.67,54,5,14.492,53.0,766.0
11.493,-35.86,-84.2,-84.2,-50,5,14.62,20.2,294.0
11.576,-46.93,-36.91,-36.91,-47,5,14.656,11.2,164.0
11.651,-28.83,48.16,48.16,-51,5,14.624,20.4,298.0
11.733,-32.52,101.07,101.07,51,5,14.484,52.2,756.0
11.804,-43.07,107.4,107.4,-49,5,14.636,19.6,288.0
11.892,-55.02,65.92,65.92,45,5,14.576,30.5,446.0
11.977,-94.22,-21.97,-21.97,33,5,14.672,8.7,128.0
12.059,-72.25,-35.68,-35.68,35,5,14.624,19.7,288.0
12.148,-41.66,-18.46,-18.46,-48,5,14.656,12.0,176.0
12.243,17.05,33.22,33.22,-54,5,14.584,26.6,390.0
12.314,48.52,52.38,52.38,-47,5,14.68,7.6,112.0
12.391,67.5,38.5,38.5,41,5,14.604,23.0,338.0
12.471,61.0,-18.11,-18.11,43,5,14.6,24.6,360.0
12.547,57.83,-59.77,-59.77,44,5,14.568,32.1,468.0
12.626,59.06,-62.93,-62.93,-44,5,14.676,8.9,132.0
12.696,67.5,-29.18,-29.18,-41,5,14.684,6.7,98.0
12.777,91.41,31.46,31.46,-34,5,14.7,6.7,98.0
12.858,92.99,60.12,60.12,-34,5,14.664,9.5,140.0
12.951,74.36,34.63,34.63,39,5,14.652,14.1,206.0
13.042,26.02,-36.39,-36.39,52,5,14.492,50.2,728.0
13.124,0.18,-68.38,-68.38,54,5,14.476,51.7,748.0
13.204,-21.8,-55.37,-55.37,-53,5,14.584,29.6,432.0
13.295,-13.54,15.12,15.12,-54,5,14.6,25.6,374.0
13.379,-5.8,79.81,79.81,-54,5,14.596,28.8,420.0
13.451,-8.96,92.81,92.81,-54,5,14.6,28.8,420.0
13.554,-20.57,53.97,53.97,53,5,14.488,51.0,740.0
