t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.027,2.29,2.46,2.46,-54,5,14.58,29.0,422.0
0.115,11.78,10.55,10.55,-54,5,14.596,26.6,390.0
0.185,22.85,14.59,14.59,53,5,14.616,23.6,344.0
0.264,16.88,-7.38,-7.38,53,5,14.476,54.2,786.0
0.348,-1.93,-37.27,-37.27,54,5,14.468,54.6,790.0
0.419,-16.7,-41.84,-41.84,-53,5,14.576,31.5,458.0
0.512,-11.07,4.57,4.57,-54,5,14.604,25.3,370.0
0.587,1.93,50.8,50.8,-54,5,14.588,28.6,416.0
0.671,5.1,60.82,60.82,54,5,14.456,58.3,842.0
0.743,-7.91,27.77,27.77,54,5,14.488,53.7,780.0
0.817,-47.81,-40.25,-40.25,47,5,14.564,33.6,488.0
0.902,-67.32,-75.94,-75.94,41,5,14.612,22.8,334.0
0.977,-79.81,-68.2,-68.2,-38,5,14.68,7.2,86.0
1.053,-76.47,-18.63,-18.63,-38,5,14.688,4.9,72.0
1.144,-57.48,66.97,66.97,-44,5,14.684,12.1,176.0
1.229,-61.0,86.84,86.84,37,5,14.66,13.2,194.0
1.317,-69.96,56.25,56.25,41,5,14.62,20.0,276.0
1.424,-114.43,-36.74,-36.74,28,5,14.688,6.2,92.0
1.498,-123.05,-71.89,-71.89,26,5,14.688,5.5,82.0
1.576,-119.0,-59.24,-59.24,-27,5,14.692,5.8,86.0
1.652,-92.11,2.11,2.11,-32,5,14.692,4.0,58.0
1.729,-66.09,61.17,61.17,-42,5,14.688,6.8,98.0
1.808,-59.06,77.17,77.17,-19,5,14.696,5.0,58.0
1.901,-63.46,40.25,40.25,43,5,14.6,25.6,374.0
1.973,-95.1,-33.4,-33.4,33,5,14.68,6.8,98.0
2.053,-102.66,-71.37,-71.37,31,5,14.684,6.0,88.0
2.123,-100.02,-66.44,-66.44,-32,5,14.696,4.1,58.0
2.213,-76.29,-6.5,-6.5,-39,5,14.688,5.5,82.0
2.315,-44.3,68.73,68.73,-48,5,14.652,14.8,186.0
2.388,-38.32,76.29,76.29,49,5,14.512,45.6,662.0
2.47,-44.65,39.73,39.73,48,5,14.544,38.5,560.0
2.549,-83.32,-42.36,-42.36,38,5,14.656,12.5,184.0
2.648,-94.75,-81.03,-81.03,34,5,14.684,10.3,150.0
2.726,-95.27,-62.93,-62.93,-33,5,14.696,4.7,68.0
2.815,-74.18,1.58,1.58,-39,5,14.696,5.9,86.0
2.917,-51.33,79.81,79.81,-46,5,14.664,11.3,168.0
2.99,-50.1,81.21,81.21,46,5,14.568,36.8,538.0
3.076,-65.22,29.71,29.71,42,5,14.616,22.0,322.0
3.164,-103.89,-50.8,-50.8,31,5,14.692,4.8,72.0
3.242,-110.57,-79.81,-79.81,29,5,14.692,6.4,96.0
3.317,-108.81,-63.28,-63.28,-30,5,14.684,4.9,72.0
3.391,-87.72,-5.1,-5.1,-35,5,14.692,5.1,76.0
3.494,-58.89,72.95,72.95,-44,5,14.676,8.5,124.0
3.597,-55.02,75.23,75.23,45,5,14.568,32.4,472.0
3.674,-69.43,24.96,24.96,41,5,14.632,18.7,276.0
3.765,-105.82,-61.7,-61.7,30,5,14.68,7.3,108.0
3.838,-107.93,-79.1,-79.1,30,5,14.684,-18.9,276.0
3.933,-101.43,-49.22,-49.22,-31,5,14.696,4.8,72.0
4.014,-65.04,31.99,31.99,-42,5,14.692,8.0,118.0
4.085,-52.21,75.59,75.59,-46,5,14.672,10.7,158.0
4.166,-48.16,78.57,78.57,47,5,14.544,39.6,576.0
4.261,-66.44,17.4,17.4,42,5,14.624,20.6,302.0
4.333,-98.26,-51.5,-51.5,33,5,14.68,7.3,108.0
4.437,-104.59,-80.51,-80.51,-8,5,14.684,7.3,108.0
4.531,-97.03,-39.9,-39.9,-33,5,14.696,4.5,66.0
4.607,-63.46,37.62,37.62,-42,5,14.696,6.2,92.0
4.681,-53.61,78.75,78.75,-45,5,14.672,8.9,132.0
4.758,-51.15,80.16,80.16,46,5,14.556,35.1,512.0
4.834,-60.47,40.6,40.6,43,5,14.596,26.5,386.0
4.905,-98.79,-38.67,-38.67,32,5,14.684,5.2,76.0
4.993,-108.98,-78.75,-78.75,30,5,14.684,5.7,86.0
5.08,-107.75,-66.09,-66.09,-30,5,14.696,6.5,96.0
5.159,-82.97,1.58,1.58,-37,5,14.708,2.7,40.0
5.235,-59.41,63.28,63.28,-44,5,14.68,7.8,114.0
5.314,-54.49,83.5,83.5,-20,5,14.672,8.6,128.0
5.399,-57.3,56.78,56.78,44,5,14.572,31.5,446.0
5.489,-97.73,-34.45,-34.45,33,5,14.636,14.9,220.0
5.572,-108.11,-75.94,-75.94,30,5,14.692,5.7,86.0
5.649,-107.23,-70.31,-70.31,-30,5,14.7,5.9,86.0
5.743,-82.27,-1.05,-1.05,-37,5,14.696,4.7,68.0
5.825,-57.13,62.4,62.4,-44,5,14.68,8.8,128.0
5.904,-51.68,82.44,82.44,-21,5,14.66,12.1,154.0
6.0,-57.3,45.7,45.7,44,5,14.576,31.5,458.0
6.095,-100.37,-50.8,-50.8,32,5,14.676,8.8,128.0
6.168,-106.17,-78.22,-78.22,30,5,14.696,4.5,66.0
6.238,-105.64,-69.61,-69.61,-30,5,14.696,5.0,72.0
6.329,-82.97,-3.69,-3.69,-37,5,14.696,4.5,66.0
6.416,-57.3,62.75,62.75,-44,5,14.676,7.6,112.0
6.517,-52.03,79.1,79.1,46,5,14.548,35.8,522.0
6.604,-64.86,31.29,31.29,42,5,14.628,23.9,350.0
6.695,-105.29,-58.18,-58.18,31,5,14.696,6.3,92.0
6.777,-109.34,-78.57,-78.57,30,5,14.692,5.6,82.0
6.861,-104.24,-49.4,-49.4,-31,5,14.692,5.5,82.0
6.942,-74.71,18.98,18.98,-39,5,14.692,4.4,66.0
7.019,-57.48,74.88,74.88,-44,5,14.668,9.5,140.0
7.107,-54.84,79.81,79.81,45,5,14.588,31.9,466.0
7.18,-66.27,34.45,34.45,42,5,14.62,21.7,318.0
7.25,-101.95,-39.55,-39.55,32,5,14.692,6.2,92.0
7.329,-110.57,-74.88,-74.88,29,5,14.684,7.1,104.0
7.416,-109.51,-67.68,-67.68,-30,5,14.696,5.7,86.0
7.517,-76.64,15.82,15.82,-39,5,14.692,5.8,86.0
7.59,-58.18,70.14,70.14,-44,5,14.676,9.1,134.0
7.685,-54.32,76.99,76.99,45,5,14.572,32.6,476.0
7.762,-66.8,28.48,28.48,42,5,14.62,21.6,314.0
7.86,-103.71,-56.07,-56.07,32,5,14.68,6.5,96.0
7.954,-107.23,-75.59,-75.59,-30,5,14.696,5.2,76.0
8.043,-95.27,-30.59,-30.59,-33,5,14.688,6.5,96.0
8.122,-61.88,43.95,43.95,-43,5,14.68,7.7,92.0
8.195,-53.26,77.69,77.69,-45,5,14.664,10.5,154.0
8.293,-53.26,61.88,61.88,45,5,14.564,35.8,522.0
8.369,-81.21,-3.52,-3.52,37,5,14.664,11.3,168.0
8.467,-106.7,-70.49,-70.49,30,5,14.676,7.3,108.0
8.543,-107.93,-73.12,-73.12,-30,5,14.7,5.2,76.0
8.621,-98.61,-34.45,-34.45,-32,5,14.692,5.2,76.0
8.696,-64.86,43.42,43.42,-42,5,14.688,6.6,98.0
8.773,-56.78,78.4,78.4,-44,5,14.676,9.6,140.0
8.885,-59.41,54.49,54.49,44,5,14.588,28.1,410.0
8.966,-95.62,-24.08,-24.08,33,5,14.684,7.3,108.0
9.041,-109.69,-67.68,-67.68,29,5,14.692,6.3,92.0
9.127,-110.22,-69.96,-69.96,-29,5,14.696,4.3,62.0
9.205,-96.5,-24.08,-24.08,-33,5,14.692,4.7,68.0
9.314,-59.41,67.15,67.15,-44,5,14.684,7.3,108.0
9.387,-55.9,78.22,78.22,45,5,14.692,14.7,216.0
9.47,-61.17,47.46,47.46,43,5,14.612,25.4,370.0
9.542,-96.5,-27.77,-27.77,33,5,14.7,7.2,104.0
9.614,-108.46,-67.85,-67.85,30,5,14.692,5.3,78.0
9.691,-108.81,-69.78,-69.78,-30,5,14.692,4.6,68.0
9.771,-97.91,-30.76,-30.76,-32,5,14.7,6.3,92.0
9.847,-63.81,45.35,45.35,-42,5,14.688,7.7,114.0
9.921,-56.25,75.59,75.59,-45,5,14.672,9.5,140.0
10.01,-55.72,61.7,61.7,45,5,14.572,32.8,478.0
10.082,-78.57,3.87,3.87,38,5,14.676,8.9,132.0
10.181,-105.82,-66.27,-66.27,30,5,14.696,6.5,96.0
10.26,-106.7,-71.89,-71.89,-30,5,14.688,5.1,76.0
10.336,-96.15,-31.99,-31.99,-33,5,14.696,5.0,72.0
10.443,-57.3,62.05,62.05,-44,5,14.68,7.3,108.0
10.526,-52.91,76.82,76.82,46,5,14.572,34.2,498.0
10.617,-61.0,40.25,40.25,43,5,14.6,26.1,380.0
10.701,-98.44,-37.62,-37.62,32,5,14.688,9.2,134.0
10.784,-108.46,-73.65,-73.65,30,5,14.688,6.6,98.0
