t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.038,-2.29,-2.29,-2.29,54,5,14.464,57.0,826.0
0.141,-23.55,-20.21,-20.21,52,5,14.496,51.4,744.0
0.232,-49.04,-23.03,-23.03,-47,5,14.648,17.4,210.0
0.347,-50.8,19.51,19.51,-46,5,14.632,17.3,252.0
0.437,-52.91,41.66,41.66,-20,5,14.664,11.4,168.0
0.52,-66.8,19.69,19.69,41,5,14.612,23.1,338.0
0.602,-94.92,-25.84,-25.84,33,5,14.68,7.4,108.0
0.707,-102.83,-32.34,-32.34,-31,5,14.696,4.0,58.0
0.819,-82.27,18.46,18.46,-37,5,14.692,4.9,72.0
0.898,-72.77,43.95,43.95,-40,5,14.7,3.8,56.0
0.994,-85.43,11.95,11.95,36,5,14.676,8.7,128.0
1.086,-105.29,-33.93,-33.93,31,5,14.688,7.3,108.0
1.182,-99.49,-27.07,-27.07,-32,5,14.696,3.7,56.0
1.251,-78.05,11.6,11.6,-37,5,14.688,4.4,66.0
1.333,-61.88,40.96,40.96,-43,5,14.672,10.5,154.0
1.421,-61.88,30.06,30.06,43,5,14.604,25.1,368.0
1.504,-84.38,-19.86,-19.86,36,5,14.668,10.5,154.0
1.583,-93.87,-45.0,-45.0,34,5,14.68,10.5,154.0
1.659,-88.94,-30.06,-30.06,-34,5,14.688,3.1,46.0
1.734,-65.74,19.69,19.69,-42,5,14.692,5.9,86.0
1.813,-54.32,47.64,47.64,-45,5,14.672,7.7,112.0
1.899,-55.9,37.44,37.44,45,5,14.568,34.0,494.0
1.971,-83.85,-18.46,-18.46,37,5,14.668,12.1,176.0
2.042,-97.38,-48.69,-48.69,33,5,14.68,7.9,114.0
2.114,-98.26,-44.82,-44.82,-32,5,14.692,5.0,66.0
2.189,-82.27,-2.29,-2.29,-37,5,14.692,5.3,78.0
2.264,-63.63,44.3,44.3,-42,5,14.684,6.9,102.0
2.348,-61.17,52.56,52.56,43,5,14.596,24.2,354.0
2.435,-78.4,11.78,11.78,38,5,14.664,15.2,222.0
2.509,-104.06,-40.78,-40.78,31,5,14.704,4.2,62.0
