t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.045,-12.83,-20.04,-20.04,54,5,14.472,54.8,792.0
0.115,-25.14,-32.17,-32.17,52,5,14.488,54.2,786.0
0.229,-44.82,-26.02,-26.02,-48,5,14.656,14.6,212.0
0.307,-37.97,10.55,10.55,-49,5,14.648,14.8,216.0
0.399,-34.8,30.23,30.23,-26,5,14.632,18.2,266.0
0.483,-50.1,4.75,4.75,47,5,14.56,37.7,550.0
0.559,-79.63,-42.72,-42.72,38,5,14.656,13.0,190.0
0.651,-91.23,-55.02,-55.02,-34,5,14.692,6.7,98.0
0.746,-77.69,-7.21,-7.21,-38,5,14.692,4.1,58.0
0.819,-64.69,33.05,33.05,-42,5,14.68,6.9,102.0
0.889,-63.81,40.78,40.78,-17,5,14.696,3.6,52.0
0.98,-80.33,1.58,1.58,38,5,14.652,15.5,226.0
1.061,-104.06,-48.16,-48.16,31,5,14.7,7.8,114.0
1.156,-103.89,-51.5,-51.5,-31,5,14.692,3.9,56.0
1.24,-80.68,-4.75,-4.75,-37,5,14.708,6.1,88.0
1.315,-62.23,33.05,33.05,-43,5,14.684,5.5,82.0
1.387,-57.13,37.62,37.62,44,5,14.584,28.6,416.0
1.469,-71.02,-1.23,-1.23,40,5,14.628,19.1,278.0
1.542,-92.99,-50.62,-50.62,34,5,14.68,7.4,108.0
1.634,-95.62,-59.94,-59.94,-33,5,14.692,5.3,78.0
1.712,-80.51,-22.32,-22.32,-37,5,14.696,5.0,72.0
1.801,-54.14,35.68,35.68,-45,5,14.676,5.2,76.0
1.883,-49.4,43.07,43.07,47,5,14.544,43.3,630.0
1.975,-70.66,-8.61,-8.61,40,5,14.632,18.5,272.0
2.069,-94.22,-58.18,-58.18,34,5,14.676,8.9,132.0
2.144,-98.26,-63.46,-63.46,-32,5,14.692,4.8,72.0
2.222,-83.32,-20.04,-20.04,-36,5,14.696,4.6,68.0
2.311,-60.65,35.51,35.51,-43,5,14.688,7.0,102.0
2.413,-57.3,45.35,45.35,44,5,14.584,30.3,422.0
2.501,-75.94,0.35,0.35,40,5,14.64,17.4,256.0
2.611,-106.7,-68.56,-68.56,30,5,14.688,6.0,88.0
2.688,-103.18,-54.67,-54.67,-31,5,14.692,3.2,46.0
2.762,-79.28,-1.05,-1.05,-38,5,14.696,4.9,72.0
2.861,-60.12,48.69,48.69,-43,5,14.684,8.5,124.0
2.947,-59.41,42.54,42.54,44,5,14.592,29.5,430.0
3.028,-85.08,-17.4,-17.4,36,5,14.676,9.6,140.0
3.102,-103.71,-63.98,-63.98,31,5,14.692,6.8,98.0
3.197,-104.24,-67.32,-67.32,-31,5,14.696,5.0,72.0
3.298,-70.49,10.72,10.72,-40,5,14.684,5.3,78.0
3.39,-56.07,50.1,50.1,-45,5,14.672,10.5,154.0
3.481,-57.13,36.74,36.74,44,5,14.576,29.2,426.0
3.571,-92.64,-40.08,-40.08,34,5,14.668,8.9,132.0
3.647,-103.18,-71.37,-71.37,31,5,14.688,6.9,102.0
3.725,-101.25,-61.35,-61.35,-32,5,14.712,2.7,32.0
3.813,-74.71,1.76,1.76,-39,5,14.692,4.9,72.0
3.891,-58.53,45.53,45.53,-44,5,14.68,9.9,144.0
3.962,-55.55,51.33,51.33,45,5,14.564,33.6,488.0
4.04,-68.38,13.54,13.54,41,5,14.62,20.6,302.0
4.119,-99.49,-50.27,-50.27,32,5,14.696,5.0,72.0
4.21,-106.7,-73.3,-73.3,-30,5,14.704,6.0,88.0
4.285,-98.97,-45.18,-45.18,-32,5,14.64,11.8,174.0
4.358,-71.54,14.59,14.59,-40,5,14.688,5.9,86.0
4.454,-58.53,54.49,54.49,-44,5,14.68,8.1,118.0
4.538,-61.7,36.03,36.03,43,5,14.596,25.6,374.0
4.657,-103.18,-56.43,-56.43,31,5,14.688,6.5,96.0
4.733,-107.58,-73.48,-73.48,31,5,14.684,8.0,118.0
4.808,-101.07,-50.27,-50.27,-32,5,14.692,4.8,72.0
4.885,-74.53,7.21,7.21,-39,5,14.696,6.0,88.0
4.981,-57.83,53.97,53.97,-44,5,14.68,9.6,140.0
5.056,-58.89,42.36,42.36,44,5,14.6,28.5,416.0
5.14,-84.02,-14.94,-14.94,37,5,14.684,9.0,132.0
5.245,-106.35,-70.84,-70.84,30,5,14.696,5.8,86.0
5.321,-103.89,-59.94,-59.94,-31,5,14.696,3.5,52.0
5.401,-78.22,-0.53,-0.53,-38,5,14.652,10.8,158.0
5.489,-59.24,50.45,50.45,-44,5,14.68,7.5,112.0
5.592,-59.24,43.07,43.07,44,5,14.596,28.4,416.0
5.668,-86.13,-17.23,-17.23,36,5,14.672,10.0,148.0
5.768,-107.75,-71.89,-71.89,30,5,14.692,4.1,58.0
5.866,-103.01,-53.09,-53.09,-31,5,14.696,3.9,56.0
5.959,-70.31,20.04,20.04,-40,5,14.7,5.9,86.0
6.065,-59.94,52.91,52.91,-43,5,14.68,6.0,88.0
6.164,-71.37,14.59,14.59,40,5,14.636,20.6,302.0
6.245,-103.53,-52.21,-52.21,31,5,14.68,7.8,78.0
6.332,-109.51,-73.3,-73.3,-7,5,14.684,7.0,102.0
6.421,-98.09,-37.09,-37.09,-32,5,14.696,4.5,66.0
6.513,-65.57,36.21,36.21,-42,5,14.688,7.8,114.0
6.614,-59.77,52.73,52.73,44,5,14.576,30.3,442.0
6.691,-71.19,15.29,15.29,41,5,14.628,23.0,338.0
6.765,-101.07,-46.23,-46.23,32,5,14.684,6.4,96.0
6.838,-108.63,-72.42,-72.42,30,5,14.692,6.7,98.0
6.923,-103.01,-52.91,-52.91,-31,5,14.692,4.3,62.0
7.005,-74.71,8.96,8.96,-39,5,14.696,2.5,36.0
7.077,-60.65,48.34,48.34,-43,5,14.692,8.8,128.0
7.191,-61.88,36.21,36.21,43,5,14.612,25.7,376.0
7.281,-96.68,-37.62,-37.62,33,5,14.688,7.6,112.0
7.367,-108.28,-72.25,-72.25,30,5,14.684,7.9,72.0
7.465,-100.72,-45.88,-45.88,-32,5,14.672,7.2,104.0
7.536,-72.6,14.94,14.94,-40,5,14.692,6.2,92.0
7.607,-61.35,49.4,49.4,-43,5,14.688,4.7,68.0
7.699,-61.7,41.84,41.84,43,5,14.612,25.1,368.0
7.789,-91.58,-23.91,-23.91,35,5,14.68,9.2,134.0
7.865,-108.63,-67.15,-67.15,30,5,14.696,6.0,88.0
7.959,-106.88,-60.12,-60.12,-30,5,14.696,4.3,62.0
8.048,-79.1,3.69,3.69,-38,5,14.692,5.5,82.0
8.14,-62.05,50.27,50.27,-43,5,14.684,7.3,108.0
8.228,-62.93,41.48,41.48,43,5,14.6,24.7,360.0
8.305,-89.47,-17.93,-17.93,35,5,14.692,8.8,128.0
8.386,-108.46,-65.22,-65.22,30,5,14.68,8.5,124.0
8.46,-108.63,-66.62,-66.62,-30,5,14.696,5.8,86.0
