t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.026,0.7,0.88,0.88,-55,5,14.58,28.5,416.0
0.103,10.55,9.84,9.84,-54,5,14.6,5.7,82.0
0.181,23.38,16.7,16.7,-53,5,14.608,24.1,350.0
0.263,26.89,1.58,1.58,52,5,14.476,53.6,776.0
0.343,10.55,-32.87,-32.87,54,5,14.46,56.5,816.0
0.424,-4.39,-44.47,-44.47,-54,5,14.64,14.7,216.0
0.519,-2.46,-5.8,-5.8,-54,5,14.596,24.2,354.0
0.61,15.29,52.03,52.03,-54,5,14.6,27.1,396.0
0.687,18.28,61.0,61.0,53,5,14.472,54.8,792.0
0.765,5.98,27.77,27.77,54,5,14.484,50.9,738.0
0.869,-42.19,-56.78,-56.78,48,5,14.532,42.4,616.0
0.981,-64.86,-80.33,-80.33,-42,5,14.676,8.2,122.0
1.062,-72.6,-32.34,-32.34,-40,5,14.688,6.8,98.0
1.135,-57.3,5.8,5.8,44,5,14.58,29.1,422.0
1.205,-56.95,-9.32,-9.32,44,5,14.584,29.4,430.0
1.297,-59.41,-22.32,-22.32,44,5,14.584,29.0,422.0
1.396,-48.52,-0.18,-0.18,-47,5,14.668,10.4,154.0
1.472,-32.7,27.07,27.07,-51,5,14.632,19.3,282.0
1.545,-24.26,32.34,32.34,52,5,14.456,58.0,838.0
1.628,-39.02,-4.22,-4.22,49,5,14.524,45.0,656.0
1.701,-59.77,-42.54,-42.54,44,5,14.588,28.4,412.0
1.777,-68.91,-48.87,-48.87,-41,5,14.68,6.0,88.0
1.883,-56.25,3.87,3.87,-44,5,14.676,7.0,102.0
1.955,-51.33,10.72,10.72,46,5,14.56,33.9,494.0
2.035,-66.09,-19.69,-19.69,42,5,14.612,23.3,340.0
2.123,-73.12,-28.83,-28.83,-40,5,14.684,5.0,72.0
2.209,-60.29,3.52,3.52,-43,5,14.68,7.3,108.0
2.298,-53.09,10.9,10.9,46,5,14.56,34.5,502.0
2.376,-66.09,-18.11,-18.11,42,5,14.612,19.5,286.0
2.447,-72.42,-28.12,-28.12,35,5,14.624,18.8,276.0
2.518,-67.15,-11.07,-11.07,-41,5,14.688,4.3,62.0
2.608,-52.73,17.23,17.23,46,5,14.564,35.8,522.0
2.689,-61.7,-7.03,-7.03,43,5,14.6,25.0,364.0
2.761,-72.07,-26.54,-26.54,40,5,14.628,19.4,286.0
2.863,-68.38,-11.25,-11.25,-41,5,14.692,4.6,68.0
2.945,-54.14,16.88,16.88,45,5,14.572,31.9,466.0
3.055,-66.8,-15.47,-15.47,42,5,14.612,22.5,328.0
3.13,-74.0,-27.07,-27.07,40,5,14.62,18.7,272.0
