t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.035,0.0,0.0,0.0,35,5,14.664,11.1,164.0
0.126,0.0,0.0,0.0,35,5,14.664,10.8,158.0
0.21,0.0,0.0,0.0,-35,5,14.692,4.8,72.0
0.303,0.0,0.0,0.0,-35,5,14.692,4.6,68.0
0.376,0.0,0.0,0.0,-35,5,14.696,6.3,92.0
0.458,0.0,0.0,0.0,35,5,14.668,10.9,160.0
0.554,0.0,0.0,0.0,35,5,14.668,-4.8,68.0
0.631,0.0,0.0,0.0,35,5,14.672,9.9,144.0
0.716,0.0,0.0,0.0,-35,5,14.7,3.8,56.0
0.801,0.0,0.0,0.0,-35,5,14.696,5.3,78.0
0.883,0.0,0.0,0.0,-35,5,14.696,4.8,72.0
0.958,0.0,0.0,0.0,35,5,14.672,10.4,154.0
1.033,0.0,0.0,0.0,35,5,14.676,9.9,144.0
1.111,0.0,0.0,0.0,35,5,14.672,11.3,168.0
1.187,0.0,0.0,0.0,-35,5,14.696,4.4,66.0
1.307,0.0,0.0,0.0,-35,5,14.696,6.1,88.0
1.387,0.0,0.0,0.0,-35,5,14.688,7.8,114.0
1.46,0.0,0.0,0.0,35,5,14.664,11.7,170.0
1.572,0.0,0.0,0.0,35,5,14.676,10.6,154.0
1.649,0.0,0.0,0.0,-35,5,14.692,5.9,86.0
1.752,0.0,0.0,0.0,-35,5,14.696,6.7,98.0
1.84,0.0,0.0,0.0,-35,5,14.692,5.5,82.0
1.915,0.0,0.0,0.0,35,5,14.668,10.4,154.0
1.983,0.0,0.0,0.0,35,5,14.66,7.9,114.0
2.058,0.0,0.0,0.0,35,5,14.668,11.4,168.0
2.135,0.0,0.0,0.0,-35,5,14.664,10.7,158.0
2.208,0.0,0.0,0.0,-35,5,14.688,5.9,86.0
2.298,0.0,0.0,0.0,-35,5,14.664,10.1,148.0
2.368,0.0,0.0,0.0,-35,5,14.696,4.9,72.0
2.452,0.0,0.0,0.0,35,5,14.676,10.9,160.0
2.531,0.0,0.0,0.0,35,5,14.668,11.4,168.0
2.604,0.0,0.0,0.0,35,5,14.656,14.3,210.0
2.689,0.0,0.0,0.0,-35,5,14.708,4.8,72.0
2.773,0.0,0.0,0.0,-35,5,14.696,5.1,76.0
2.861,0.0,0.0,0.0,-35,5,14.696,5.4,78.0
2.944,0.0,0.0,0.0,35,5,14.664,11.6,170.0
3.026,0.0,0.0,0.0,35,5,14.672,10.7,158.0
