t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
4.614,151.52,-48.87,-48.87,0,0,14.772,2.6,40.0
4.716,151.52,-49.04,-49.04,0,0,14.772,5.7,86.0
4.801,151.52,-49.04,-49.04,0,0,14.776,5.0,76.0
4.884,151.52,-49.04,-49.04,0,0,14.772,3.1,46.0
4.956,151.52,-48.87,-48.87,0,0,14.764,4.8,72.0
5.03,151.52,-48.87,-48.87,0,0,14.768,3.8,56.0
5.141,151.52,-48.87,-48.87,0,0,14.772,3.4,50.0
5.228,151.52,-48.87,-48.87,0,0,14.772,4.3,62.0
5.301,151.52,-48.87,-48.87,0,0,14.776,3.4,50.0
5.386,151.52,-48.87,-48.87,0,0,14.764,5.1,76.0
5.489,151.52,-48.87,-48.87,0,0,14.768,3.2,46.0
5.562,151.52,-48.87,-48.87,0,0,14.764,4.3,62.0
5.637,151.52,-48.87,-48.87,0,0,14.76,3.4,50.0
5.738,151.52,-48.87,-48.87,0,0,14.768,5.1,76.0
5.844,151.52,-48.87,-48.87,0,0,14.776,3.9,58.0
5.912,151.52,-48.87,-48.87,0,0,14.768,6.8,102.0
6.074,151.52,-48.87,-48.87,0,0,14.76,4.1,58.0
6.163,151.52,-48.87,-48.87,0,0,14.772,4.7,68.0
6.255,151.52,-48.87,-48.87,0,0,14.768,3.6,52.0
6.333,151.52,-48.87,-48.87,0,0,14.772,4.2,62.0
6.406,151.52,-48.87,-48.87,0,0,14.768,3.9,58.0
6.493,151.52,-48.87,-48.87,0,0,14.768,3.9,58.0
6.591,151.52,-48.87,-48.87,0,0,14.768,4.3,62.0
6.663,151.52,-48.87,-48.87,0,0,14.772,3.0,46.0
6.744,151.52,-48.87,-48.87,0,0,14.768,4.7,68.0
6.82,151.52,-48.87,-48.87,0,0,14.764,4.7,68.0
6.894,151.52,-48.87,-48.87,0,0,14.768,4.6,68.0
6.972,151.52,-48.87,-48.87,0,0,14.768,4.1,58.0
7.06,151.52,-48.87,-48.87,0,0,14.768,3.7,56.0
7.158,151.52,-48.87,-48.87,0,0,14.772,3.5,52.0
7.226,151.52,-48.87,-48.87,0,0,14.76,6.4,96.0
7.305,151.52,-48.87,-48.87,0,0,14.768,4.3,62.0
7.393,151.52,-48.87,-48.87,0,0,14.768,3.1,46.0
7.482,151.52,-48.87,-48.87,0,0,14.76,3.2,46.0
7.572,151.52,-48.87,-48.87,0,0,14.772,5.4,78.0
7.646,151.52,-48.87,-48.87,0,0,14.768,3.0,46.0
7.741,151.52,-48.87,-48.87,0,0,14.772,3.7,56.0
7.839,151.52,-48.87,-48.87,0,0,14.768,3.4,50.0
7.923,151.52,-48.87,-48.87,0,0,14.764,3.7,56.0
7.997,151.52,-48.87,-48.87,0,0,14.772,4.2,62.0
8.088,151.52,-48.87,-48.87,0,0,14.776,4.1,58.0
8.159,151.52,-48.87,-48.87,0,0,14.764,5.8,86.0
8.229,151.52,-48.87,-48.87,0,0,14.768,5.5,82.0
8.319,151.52,-48.87,-48.87,0,0,14.768,-14.1,206.0
8.407,151.52,-48.87,-48.87,0,0,14.772,3.6,52.0
8.507,151.52,-48.87,-48.87,0,0,14.772,4.0,58.0
8.606,151.52,-48.87,-48.87,0,0,14.772,3.6,52.0
8.702,151.52,-48.87,-48.87,0,0,14.776,4.2,62.0
8.78,151.52,-48.87,-48.87,0,0,14.772,5.0,76.0
8.849,151.52,-48.87,-48.87,0,0,14.768,4.3,62.0
8.921,151.52,-48.87,-48.87,0,0,14.776,3.9,58.0
8.996,151.52,-48.87,-48.87,0,0,14.768,4.3,62.0
9.07,151.52,-48.87,-48.87,0,0,14.768,3.4,50.0
9.14,151.52,-48.87,-48.87,0,0,14.72,11.6,170.0
9.228,151.52,-48.87,-48.87,0,0,14.768,4.5,66.0
9.3,151.52,-48.87,-48.87,0,0,14.772,2.7,40.0
9.38,151.52,-48.87,-48.87,0,0,14.76,5.2,76.0
9.458,151.52,-48.87,-48.87,0,0,14.768,3.4,50.0
9.543,151.52,-48.87,-48.87,0,0,14.768,5.0,76.0
9.634,151.52,-48.87,-48.87,0,0,14.772,3.6,52.0
9.713,151.52,-48.87,-48.87,0,0,14.768,4.4,66.0
9.787,151.52,-48.87,-48.87,0,0,14.764,5.1,76.0
9.861,151.52,-48.87,-48.87,0,0,14.764,4.0,58.0
9.939,151.52,-48.87,-48.87,0,0,14.772,3.1,46.0
10.008,151.52,-48.87,-48.87,0,0,14.776,2.3,32.0
10.111,151.52,-48.87,-48.87,0,0,14.764,4.3,62.0
10.225,151.52,-48.87,-48.87,0,0,14.764,5.1,76.0
10.297,151.52,-48.87,-48.87,0,0,14.772,3.0,46.0
10.374,151.52,-48.87,-48.87,0,0,14.764,4.5,66.0
10.45,151.52,-48.87,-48.87,0,0,14.768,2.8,42.0
10.522,151.52,-48.87,-48.87,0,0,14.768,3.4,50.0
10.608,151.52,-48.87,-48.87,0,0,14.764,5.1,76.0
10.687,151.52,-48.87,-48.87,0,0,14.764,4.1,58.0
10.767,151.52,-48.87,-48.87,0,0,14.764,4.7,68.0
10.845,151.52,-48.87,-48.87,0,0,14.768,3.2,46.0
10.94,151.52,-48.87,-48.87,0,0,14.772,5.0,76.0
11.026,151.52,-48.87,-48.87,0,0,14.772,3.5,52.0
11.094,151.52,-48.87,-48.87,0,0,14.768,4.1,58.0
11.173,151.52,-48.87,-48.87,0,0,14.764,4.1,58.0
11.263,151.52,-48.87,-48.87,0,0,14.772,5.0,76.0
11.364,151.52,-48.87,-48.87,0,0,14.776,4.6,68.0
11.461,151.52,-48.87,-48.87,0,0,14.772,3.8,56.0
11.546,151.52,-48.87,-48.87,0,0,14.772,4.6,68.0
11.614,151.52,-48.87,-48.87,0,0,14.764,4.7,68.0
11.69,151.52,-48.87,-48.87,0,0,14.768,4.1,58.0
11.779,151.52,-48.87,-48.87,0,0,14.764,5.1,76.0
11.871,151.52,-48.87,-48.87,0,0,14.772,3.0,46.0
11.947,151.52,-48.87,-48.87,0,0,14.772,4.2,62.0
12.019,151.52,-48.87,-48.87,0,0,14.764,4.2,62.0
12.115,151.52,-48.87,-48.87,0,0,14.768,5.5,82.0
12.193,151.52,-48.87,-48.87,0,0,14.776,3.4,50.0
12.287,151.52,-48.87,-48.87,0,0,14.772,5.1,76.0
12.357,151.52,-48.87,-48.87,0,0,14.768,3.6,52.0
12.43,151.52,-48.87,-48.87,0,0,14.768,3.3,50.0
12.513,151.52,-48.87,-48.87,0,0,14.768,4.1,58.0
12.606,151.52,-48.87,-48.87,0,0,14.768,3.5,52.0
12.704,151.52,-48.87,-48.87,0,0,14.768,6.3,58.0
12.78,151.52,-48.87,-48.87,0,0,14.768,3.4,50.0
12.859,151.52,-48.87,-48.87,0,0,14.764,3.3,50.0
12.943,151.52,-48.87,-48.87,0,0,14.768,4.1,58.0
13.029,151.52,-48.87,-48.87,0,0,14.768,3.2,46.0
13.135,151.52,-48.87,-48.87,0,0,14.768,3.8,56.0
13.223,151.52,-48.87,-48.87,0,0,14.776,3.0,46.0
13.314,151.52,-48.87,-48.87,0,0,14.768,3.8,56.0
13.407,151.52,-48.87,-48.87,0,0,14.776,3.4,50.0
13.486,151.52,-48.87,-48.87,0,0,14.764,4.6,68.0
13.559,151.52,-48.87,-48.87,0,0,14.764,4.8,72.0
13.632,151.52,-48.87,-48.87,0,0,14.768,4.2,62.0
13.705,151.52,-48.87,-48.87,0,0,14.768,3.4,50.0
13.782,151.52,-48.87,-48.87,0,0,14.76,5.2,76.0
13.856,151.52,-48.87,-48.87,0,0,14.764,3.8,56.0
13.937,151.52,-48.87,-48.87,0,0,14.768,4.0,58.0
14.16,151.52,-48.87,-48.87,0,0,14.76,5.7,86.0
14.239,151.52,-48.87,-48.87,0,0,14.772,4.5,66.0
14.335,151.52,-48.87,-48.87,0,0,14.768,4.7,68.0
14.413,151.52,-48.87,-48.87,0,0,14.776,3.6,52.0
14.504,151.52,-48.87,-48.87,0,0,14.768,4.2,62.0
14.581,151.52,-48.87,-48.87,0,0,14.768,3.5,52.0
14.662,151.52,-48.87,-48.87,0,0,14.764,4.9,72.0
14.752,151.52,-48.87,-48.87,0,0,14.78,3.5,52.0
14.855,151.52,-48.87,-48.87,0,0,14.768,4.3,62.0
14.938,151.52,-48.87,-48.87,0,0,14.768,3.8,56.0
15.008,151.52,-48.87,-48.87,0,0,14.768,3.8,56.0
15.091,151.52,-48.87,-48.87,0,0,14.772,3.2,46.0
15.168,151.52,-48.87,-48.87,0,0,14.772,3.9,58.0
15.242,151.52,-48.87,-48.87,0,0,14.768,3.6,52.0
15.323,151.52,-48.87,-48.87,0,0,14.776,2.7,40.0
15.412,151.52,-48.87,-48.87,0,0,14.768,4.5,66.0
15.491,151.52,-48.87,-48.87,0,0,14.764,3.5,52.0
15.577,151.52,-48.87,-48.87,0,0,14.772,2.8,42.0
15.679,151.52,-48.87,-48.87,0,0,14.768,3.7,56.0
15.75,151.52,-48.87,-48.87,0,0,14.772,5.1,76.0
15.84,151.52,-48.87,-48.87,0,0,14.772,3.6,52.0
15.933,151.52,-48.87,-48.87,0,0,14.772,4.3,62.0
16.005,151.52,-48.87,-48.87,0,0,14.768,4.1,58.0
16.083,151.52,-48.87,-48.87,0,0,14.776,4.5,66.0
16.174,151.52,-48.87,-48.87,0,0,14.776,2.8,42.0
16.251,151.52,-48.87,-48.87,0,0,14.772,4.2,62.0
16.322,151.52,-48.87,-48.87,0,0,14.768,0.3,4.0
16.392,151.52,-48.87,-48.87,0,0,14.768,3.9,58.0
16.469,151.52,-48.87,-48.87,0,0,14.772,3.1,46.0
16.548,151.52,-48.87,-48.87,0,0,14.776,4.6,68.0
16.62,151.52,-48.87,-48.87,0,0,14.756,8.0,118.0
16.726,151.52,-48.87,-48.87,0,0,14.76,5.5,82.0
16.818,151.52,-48.87,-48.87,0,0,14.764,4.5,66.0
16.901,151.52,-48.87,-48.87,0,0,14.768,3.8,56.0
16.984,151.52,-48.87,-48.87,0,0,14.772,3.2,46.0
17.071,151.52,-48.87,-48.87,0,0,14.768,5.9,88.0
17.159,151.52,-48.87,-48.87,0,0,14.76,3.2,46.0
17.229,151.52,-48.87,-48.87,0,0,14.664,14.3,210.0
17.342,151.52,-48.87,-48.87,0,0,14.776,4.7,68.0
17.422,151.52,-48.87,-48.87,0,0,14.768,5.4,78.0
17.501,151.52,-48.87,-48.87,0,0,14.776,4.1,58.0
17.62,151.52,-48.87,-48.87,0,0,14.768,5.3,78.0
17.731,151.52,-48.87,-48.87,0,0,14.78,5.9,88.0
17.815,151.52,-48.87,-48.87,0,0,14.776,2.8,42.0
17.95,151.52,-48.87,-48.87,0,0,14.772,5.0,76.0
18.03,151.52,-48.87,-48.87,0,0,14.772,4.7,68.0
18.235,151.52,-48.87,-48.87,0,0,14.764,4.2,62.0
18.309,151.52,-48.87,-48.87,0,0,14.764,5.1,76.0
18.38,151.52,-48.87,-48.87,0,0,14.768,3.4,50.0
18.448,151.52,-48.87,-48.87,0,0,14.772,3.8,56.0
18.517,151.52,-48.87,-48.87,0,0,14.772,4.7,68.0
18.598,151.52,-48.87,-48.87,0,0,14.76,5.4,78.0
18.681,151.52,-48.87,-48.87,0,0,14.768,3.9,58.0
18.757,151.52,-48.87,-48.87,0,0,14.768,3.1,46.0
18.833,151.52,-48.87,-48.87,0,0,14.764,4.2,62.0
18.914,151.52,-48.87,-48.87,0,0,14.764,4.6,68.0
18.995,151.52,-48.87,-48.87,0,0,14.768,4.3,62.0
19.085,151.52,-48.87,-48.87,0,0,14.66,-2.1,30.0
19.185,151.52,-48.87,-48.87,0,0,14.748,7.9,118.0
19.259,151.52,-48.87,-48.87,0,0,14.764,5.4,78.0
19.329,151.52,-48.87,-48.87,0,0,14.768,4.3,62.0
19.415,151.52,-48.87,-48.87,0,0,14.768,5.4,78.0
19.486,151.52,-48.87,-48.87,0,0,14.768,4.3,62.0
19.574,151.52,-48.87,-48.87,0,0,14.768,3.7,56.0
19.665,151.52,-48.87,-48.87,0,0,14.768,4.0,58.0
19.743,151.52,-48.87,-48.87,0,0,14.772,4.4,66.0
19.819,151.52,-48.87,-48.87,0,0,14.772,4.4,66.0
19.889,151.52,-48.87,-48.87,0,0,14.768,3.4,50.0
19.98,151.52,-48.87,-48.87,0,0,14.764,4.6,68.0
20.054,151.52,-48.87,-48.87,0,0,14.768,3.5,52.0
20.158,151.52,-48.87,-48.87,0,0,14.772,2.9,42.0
20.23,151.52,-48.87,-48.87,0,0,14.764,5.2,76.0
20.302,151.52,-48.87,-48.87,0,0,14.696,15.5,230.0
20.377,151.52,-48.87,-48.87,0,0,14.768,5.6,82.0
20.455,151.52,-48.87,-48.87,0,0,14.772,2.8,42.0
20.524,151.52,-48.87,-48.87,0,0,14.772,2.9,42.0
20.618,151.52,-48.87,-48.87,0,0,14.772,3.6,52.0
20.711,151.52,-48.87,-48.87,0,0,14.768,3.3,50.0
20.794,151.52,-48.87,-48.87,0,0,14.776,3.9,58.0
20.87,151.52,-48.87,-48.87,0,0,14.768,3.3,50.0
20.948,151.52,-48.87,-48.87,0,0,14.76,5.1,76.0
21.017,151.52,-48.87,-48.87,0,0,14.72,-13.6,200.0
21.096,151.52,-48.87,-48.87,0,0,14.768,4.6,68.0
21.167,151.52,-48.87,-48.87,0,0,14.772,3.9,58.0
21.239,151.52,-48.87,-48.87,0,0,14.764,5.7,86.0
21.308,151.52,-48.87,-48.87,0,0,14.768,4.3,62.0
21.399,151.52,-48.87,-48.87,0,0,14.772,3.8,56.0
21.473,151.52,-48.87,-48.87,0,0,14.772,4.1,58.0
21.561,151.52,-48.87,-48.87,0,0,14.772,5.1,76.0
21.646,151.52,-48.87,-48.87,0,0,14.772,3.2,46.0
21.726,151.52,-48.87,-48.87,0,0,14.78,5.3,78.0
21.82,151.52,-48.87,-48.87,0,0,14.772,5.6,82.0
21.889,151.52,-48.87,-48.87,0,0,14.768,3.3,50.0
21.959,151.52,-48.87,-48.87,0,0,14.764,4.9,72.0
22.041,151.52,-48.87,-48.87,0,0,14.768,3.0,46.0
22.201,151.52,-48.87,-48.87,0,0,14.756,4.3,62.0
22.674,151.52,-48.87,-48.87,0,0,14.644,6.9,102.0
22.745,151.52,-48.87,-48.87,0,0,14.768,4.3,62.0
22.816,151.52,-48.87,-48.87,0,0,14.78,3.8,56.0
22.893,151.52,-48.87,-48.87,0,0,14.764,5.0,76.0
22.969,151.52,-48.87,-48.87,0,0,14.76,6.7,98.0
23.046,151.52,-48.87,-48.87,0,0,14.768,3.7,56.0
23.118,151.52,-48.87,-48.87,0,0,14.772,2.7,40.0
23.193,151.52,-48.87,-48.87,0,0,14.768,3.1,46.0
23.293,151.52,-48.87,-48.87,0,0,14.772,2.9,42.0
23.381,151.52,-48.87,-48.87,0,0,14.764,3.9,58.0
23.458,151.52,-48.87,-48.87,0,0,14.772,4.5,66.0
23.554,151.52,-48.87,-48.87,0,0,14.776,3.4,50.0
23.634,151.52,-48.87,-48.87,0,0,14.768,3.2,46.0
23.721,151.52,-48.87,-48.87,0,0,14.776,2.5,36.0
23.79,151.52,-48.87,-48.87,0,0,14.768,4.1,58.0
23.863,151.52,-48.87,-48.87,0,0,14.772,3.5,52.0
23.942,151.52,-48.87,-48.87,0,0,14.772,4.9,72.0
24.031,151.52,-48.87,-48.87,0,0,14.772,4.1,58.0
24.103,151.52,-48.87,-48.87,0,0,14.764,4.3,62.0
24.183,151.52,-48.87,-48.87,0,0,14.768,6.3,56.0
24.263,151.52,-48.87,-48.87,0,0,14.776,5.4,78.0
24.34,151.52,-48.87,-48.87,0,0,14.772,4.2,62.0
24.431,151.52,-48.87,-48.87,0,0,14.764,6.7,98.0
24.537,151.52,-48.87,-48.87,0,0,14.768,4.0,58.0
24.608,151.52,-48.87,-48.87,0,0,14.764,4.5,66.0
24.684,151.52,-48.87,-48.87,0,0,14.772,3.3,50.0
24.752,151.52,-48.87,-48.87,0,0,14.772,4.5,66.0
24.821,151.52,-48.87,-48.87,0,0,14.768,5.7,86.0
24.892,151.52,-48.87,-48.87,0,0,14.772,3.2,46.0
24.97,151.52,-48.87,-48.87,0,0,14.768,5.2,76.0
25.063,151.52,-48.87,-48.87,0,0,14.772,4.7,68.0
25.131,151.52,-48.87,-48.87,0,0,14.768,4.3,62.0
25.213,151.52,-48.87,-48.87,0,0,14.772,3.8,56.0
25.296,151.52,-48.87,-48.87,0,0,14.772,4.8,72.0
25.392,151.52,-48.87,-48.87,0,0,14.768,3.7,56.0
25.473,151.52,-48.87,-48.87,0,0,14.78,4.8,72.0
25.542,151.52,-48.87,-48.87,0,0,14.768,3.5,52.0
25.616,151.52,-48.87,-48.87,0,0,14.768,4.2,62.0
25.715,151.7,-48.87,-48.87,0,0,14.772,4.0,58.0
25.791,151.7,-48.87,-48.87,0,0,14.764,4.5,66.0
25.862,151.7,-48.87,-48.87,0,0,14.76,5.5,82.0
25.942,151.35,-49.04,-49.04,0,0,14.768,3.6,52.0
26.016,147.83,-52.38,-52.38,0,0,14.768,4.2,62.0
26.17,138.69,-53.26,-53.26,0,0,14.78,4.7,68.0
26.255,132.01,-50.62,-50.62,0,0,14.756,5.1,76.0
26.342,126.03,-44.82,-44.82,0,0,14.772,2.6,40.0
26.417,123.4,-39.9,-39.9,0,0,14.776,3.1,46.0
26.511,120.23,-41.66,-41.66,0,0,14.772,3.0,46.0
26.592,118.12,-48.34,-48.34,0,0,14.768,4.4,66.0
26.669,117.95,-52.56,-52.56,0,0,14.768,3.1,46.0
26.743,117.42,-54.84,-54.84,0,0,14.764,3.4,50.0
26.822,116.89,-52.91,-52.91,0,0,14.764,3.9,58.0
26.9,114.08,-49.92,-49.92,0,0,14.776,2.3,32.0
