t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.04,0.7,0.88,0.88,-54,5,14.596,27.7,404.0
0.115,8.61,8.26,8.26,-54,5,14.6,25.8,376.0
0.198,22.15,14.24,14.24,-37,5,14.68,6.7,98.0
0.285,18.46,-8.96,-8.96,53,5,14.476,55.1,800.0
0.391,-2.99,-43.07,-43.07,54,5,14.468,55.8,810.0
0.474,-14.77,-36.39,-36.39,-54,5,14.588,3.3,50.0
0.584,5.8,39.2,39.2,-54,5,14.596,28.3,412.0
0.669,10.9,60.29,60.29,-54,5,14.592,29.0,422.0
0.757,4.39,37.62,37.62,54,5,14.476,50.8,734.0
0.832,-37.97,-37.09,-37.09,50,5,14.52,43.4,620.0
0.911,-58.71,-75.76,-75.76,44,5,14.596,27.1,396.0
1.019,-76.29,-62.23,-62.23,-39,5,14.696,5.5,82.0
1.091,-65.22,2.46,2.46,-40,5,14.692,3.4,50.0
1.188,-54.32,73.65,73.65,-45,5,14.68,11.9,174.0
1.263,-58.36,85.96,85.96,44,5,14.584,29.1,426.0
1.336,-66.44,57.3,57.3,42,5,14.608,22.7,330.0
1.412,-100.72,-14.24,-14.24,32,5,14.688,5.8,86.0
1.487,-106.88,-56.78,-56.78,30,5,14.684,6.6,98.0
1.562,-88.59,-50.98,-50.98,-35,5,14.692,3.7,56.0
1.648,-48.87,-3.34,-3.34,-46,5,14.68,7.8,114.0
1.736,-2.29,52.38,52.38,-54,5,14.612,23.5,344.0
1.832,24.08,58.01,58.01,52,5,14.464,57.8,836.0
1.91,21.97,10.55,10.55,53,5,14.472,51.1,740.0
2.0,0.88,-55.9,-55.9,54,5,14.468,55.4,802.0
2.077,-8.09,-89.65,-89.65,54,5,14.472,55.6,806.0
2.151,-15.64,-72.42,-72.42,-54,5,14.596,27.6,404.0
2.237,-0.7,-8.26,-8.26,-54,5,14.612,23.1,338.0
2.318,25.66,78.05,78.05,-52,5,14.608,22.0,322.0
2.402,25.49,99.84,99.84,28,5,14.592,22.5,330.0
2.472,22.85,81.03,81.03,53,5,14.48,54.1,784.0
2.579,-18.81,-12.13,-12.13,53,5,14.512,45.7,662.0
2.656,-54.49,-92.46,-92.46,-45,5,14.588,23.7,348.0
2.731,-66.62,-120.23,-120.23,-42,5,14.684,8.8,128.0
2.805,-78.57,-110.92,-110.92,38,5,14.652,14.9,220.0
2.88,-87.72,-62.75,-62.75,-35,5,14.692,4.9,72.0
2.979,-58.18,61.35,61.35,-44,5,14.52,20.0,292.0
3.05,-63.28,109.69,109.69,43,5,14.604,24.2,354.0
3.128,-74.88,124.81,124.81,-39,5,14.676,9.0,132.0
3.208,-79.63,99.32,99.32,-38,5,14.688,5.9,86.0
3.28,-93.87,33.75,33.75,34,5,14.68,8.3,122.0
3.354,-102.31,-27.07,-27.07,31,5,14.676,7.6,112.0
3.447,-79.28,-41.31,-41.31,38,5,14.66,13.4,196.0
3.521,-42.19,-28.12,-28.12,-48,5,14.664,9.5,140.0
3.604,9.67,12.83,12.83,-54,5,14.62,21.4,312.0
3.674,49.92,42.01,42.01,-47,5,14.672,9.5,140.0
3.751,74.71,41.84,41.84,39,5,14.62,21.6,314.0
3.84,75.59,-5.1,-5.1,39,5,14.64,17.7,258.0
3.912,68.56,-55.55,-55.55,41,5,14.632,18.7,272.0
3.989,69.43,-67.68,-67.68,16,5,14.696,3.0,42.0
4.073,75.23,-37.79,-37.79,-39,5,14.684,6.4,96.0
4.153,96.33,25.66,25.66,-33,5,14.696,6.0,88.0
4.262,93.52,49.92,49.92,-34,5,14.692,4.1,58.0
4.341,58.89,13.54,13.54,44,5,14.628,20.6,302.0
4.417,14.59,-41.13,-41.13,54,5,14.5,49.3,718.0
4.494,-12.48,-67.15,-67.15,54,5,14.488,52.3,756.0
4.57,-37.44,-59.59,-59.59,-50,5,14.612,22.2,324.0
4.649,-42.36,-8.79,-8.79,-48,5,14.648,13.8,204.0
4.736,-36.91,63.98,63.98,-50,5,14.64,19.3,282.0
4.814,-43.77,82.27,82.27,-23,5,14.652,11.4,168.0
4.903,-57.66,52.03,52.03,44,5,14.584,29.0,422.0
4.986,-102.31,-26.37,-26.37,32,5,14.688,7.6,112.0
5.057,-107.58,-58.53,-58.53,30,5,14.688,7.5,112.0
5.129,-91.06,-47.64,-47.64,-34,5,14.696,4.2,62.0
5.217,-46.41,10.55,10.55,-47,5,14.692,7.2,104.0
5.3,-11.25,55.55,55.55,-54,5,14.604,25.4,370.0
5.388,8.79,58.01,58.01,54,5,14.464,59.4,858.0
5.468,4.22,7.03,7.03,54,5,14.492,50.6,734.0
5.559,-19.34,-69.78,-69.78,53,5,14.484,52.9,766.0
5.652,-28.12,-86.66,-86.66,-52,5,14.612,25.3,370.0
5.732,-30.06,-51.15,-51.15,-51,5,14.636,17.8,258.0
5.816,2.81,38.85,38.85,-54,5,14.616,26.3,348.0
5.892,12.3,88.24,88.24,-54,5,14.46,45.0,656.0
5.977,12.66,97.38,97.38,-54,5,14.596,26.8,390.0
6.081,2.81,44.12,44.12,54,5,14.48,52.1,754.0
6.165,-52.03,-65.92,-65.92,46,5,14.588,33.2,484.0
6.238,-65.22,-108.98,-108.98,-42,5,14.684,8.7,128.0
6.326,-74.88,-116.37,-116.37,39,5,14.64,17.5,256.0
6.398,-86.13,-81.03,-81.03,36,5,14.684,2.5,36.0
6.47,-72.95,-4.04,-4.04,-40,5,14.696,4.1,58.0
6.549,-55.9,83.67,83.67,-45,5,14.68,9.5,140.0
6.626,-65.04,118.3,118.3,42,5,14.612,22.4,328.0
6.718,-73.83,108.28,108.28,-39,5,14.652,10.8,158.0
6.811,-83.85,49.4,49.4,37,5,14.668,10.3,150.0
6.901,-100.02,-36.56,-36.56,32,5,14.68,6.7,98.0
6.972,-77.17,-45.53,-45.53,35,5,14.668,11.0,160.0
7.062,-38.67,-23.55,-23.55,-49,5,14.668,10.9,160.0
7.144,13.71,21.27,21.27,-54,5,14.612,21.8,318.0
