t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.03,-2.11,-2.11,-2.11,54,5,14.468,44.2,638.0
0.14,-21.62,-19.34,-19.34,53,5,14.584,55.4,810.0
0.211,-47.11,-26.54,-26.54,-47,5,14.736,14.6,216.0
0.3,-52.56,4.04,4.04,-46,5,14.756,9.3,138.0
0.389,-49.4,39.02,39.02,-47,5,14.744,11.5,170.0
0.488,-56.78,33.57,33.57,44,5,14.672,31.3,458.0
0.576,-85.43,-17.05,-17.05,0,5,14.772,6.2,92.0
0.645,-92.81,-34.63,-34.63,0,5,14.776,7.7,114.0
0.722,-82.97,-17.93,-17.93,0,5,14.78,3.9,58.0
0.809,-60.12,20.92,20.92,-31,5,14.772,5.3,78.0
0.917,-47.11,38.5,38.5,-22,5,14.772,5.8,86.0
1.004,-64.34,-11.07,-11.07,42,5,14.704,24.6,360.0
1.084,-77.69,-43.59,-43.59,3,5,14.78,2.6,40.0
1.156,-73.65,-35.51,-35.51,0,5,14.792,3.7,56.0
1.264,-49.92,11.25,11.25,-46,5,14.756,9.0,134.0
1.342,-29.53,50.27,50.27,-51,5,14.716,20.1,294.0
1.418,-27.25,36.56,36.56,52,5,14.584,55.9,816.0
1.49,-53.61,-20.57,-20.57,45,5,14.68,29.5,432.0
1.568,-70.31,-59.59,-59.59,41,5,14.712,20.1,26.0
1.669,-75.41,-51.5,-51.5,0,5,14.736,11.7,174.0
1.777,-47.99,28.83,28.83,-47,5,14.68,25.7,380.0
1.857,-39.55,66.09,66.09,-49,5,14.728,16.6,246.0
1.933,-39.2,61.88,61.88,49,5,14.612,49.4,720.0
2.038,-77.52,-19.34,-19.34,2,5,14.772,3.3,50.0
2.138,-95.45,-67.32,-67.32,0,5,14.788,3.7,56.0
2.222,-90.88,-50.27,-50.27,0,5,14.776,2.5,36.0
2.339,-50.45,39.02,39.02,-46,5,14.768,8.4,124.0
2.419,-39.2,69.43,69.43,-49,5,14.736,17.6,258.0
2.509,-40.78,45.35,45.35,49,5,14.62,47.4,692.0
2.613,-81.56,-43.24,-43.24,0,5,14.784,3.0,46.0
2.692,-88.59,-72.42,-72.42,0,5,14.78,4.1,58.0
2.795,-80.51,-43.95,-43.95,0,5,14.776,4.7,68.0
2.924,-36.03,58.01,58.01,-50,5,14.732,16.6,246.0
3.019,-26.54,69.96,69.96,52,5,14.576,58.8,858.0
3.096,-39.02,24.61,24.61,49,5,14.628,43.5,636.0
3.175,-76.11,-50.62,-50.62,0,5,14.724,-8.6,128.0
3.275,-85.08,-82.62,-82.62,0,5,14.768,6.6,56.0
3.369,-79.1,-46.05,-46.05,5,5,14.776,3.8,56.0
3.452,-43.24,38.85,38.85,-48,5,14.74,13.5,206.0
3.535,-32.87,81.21,81.21,-51,5,14.72,19.4,286.0
3.618,-29.0,77.52,77.52,51,5,14.528,65.3,950.0
3.69,-43.77,27.25,27.25,48,5,14.632,42.1,616.0
3.767,-84.38,-54.67,-54.67,0,5,14.78,3.2,46.0
3.866,-92.11,-87.89,-87.89,0,5,14.788,1.3,20.0
3.948,-90.35,-68.73,-68.73,0,5,14.776,5.9,88.0
4.058,-47.11,42.72,42.72,-46,5,14.76,10.6,158.0
4.14,-37.44,84.38,84.38,-50,5,14.724,18.6,276.0
4.213,-33.4,83.67,83.67,51,5,14.592,52.9,770.0
4.293,-42.36,41.13,41.13,49,5,14.624,44.8,656.0
4.4,-89.82,-60.29,-60.29,0,5,14.772,4.9,46.0
4.482,-94.75,-88.59,-88.59,0,5,14.784,2.5,36.0
4.555,-91.76,-66.27,-66.27,0,5,14.776,6.1,92.0
4.659,-55.02,23.73,23.73,-44,5,14.768,6.3,92.0
4.747,-37.44,84.2,84.2,-50,5,14.732,17.7,262.0
4.821,-32.87,84.73,84.73,51,5,14.584,54.9,800.0
4.924,-52.73,15.82,15.82,46,5,14.68,29.8,440.0
4.997,-88.42,-61.35,-61.35,0,5,14.784,3.4,50.0
5.092,-93.69,-90.88,-90.88,0,5,14.78,4.8,72.0
5.185,-88.94,-57.66,-57.66,0,5,14.784,3.0,46.0
5.288,-46.23,46.05,46.05,-47,5,14.752,11.0,164.0
5.405,-35.33,90.7,90.7,50,5,14.612,49.7,728.0
5.56,-62.23,2.29,2.29,43,5,14.704,23.7,348.0
5.639,-93.34,-71.89,-71.89,0,5,14.78,3.9,58.0
5.732,-96.33,-90.35,-90.35,0,5,14.776,4.2,62.0
5.82,-88.42,-46.76,-46.76,0,5,14.788,4.0,58.0
5.919,-47.99,49.04,49.04,-47,5,14.756,11.5,170.0
5.998,-39.2,88.59,88.59,-49,5,14.736,17.9,266.0
6.09,-36.56,74.53,74.53,50,5,14.612,49.5,724.0
6.16,-57.48,14.41,14.41,46,5,14.68,31.9,468.0
6.253,-92.81,-62.58,-62.58,0,5,14.776,5.2,76.0
6.333,-97.21,-89.82,-89.82,0,5,14.776,3.4,50.0
6.433,-89.65,-49.22,-49.22,0,5,14.776,4.7,68.0
6.531,-48.16,48.34,48.34,-47,5,14.752,11.8,174.0
6.607,-39.73,85.25,85.25,-49,5,14.732,17.1,252.0
6.709,-35.68,73.12,73.12,50,5,14.604,50.2,734.0
6.802,-73.12,-17.23,-17.23,40,5,14.736,14.7,216.0
6.877,-93.52,-76.29,-76.29,0,5,14.776,4.9,72.0
6.971,-94.75,-88.59,-88.59,0,5,14.784,2.6,40.0
7.058,-84.73,-40.78,-40.78,0,5,14.784,4.9,72.0
7.146,-46.76,46.05,46.05,-47,5,14.748,11.4,168.0
7.217,-37.44,85.78,85.78,-50,5,14.728,17.8,262.0
7.289,-33.05,84.02,84.02,51,5,14.588,54.1,790.0
7.402,-53.26,14.77,14.77,45,5,14.68,28.9,422.0
7.491,-91.06,-73.3,-73.3,0,5,14.776,2.4,36.0
7.571,-93.52,-91.06,-91.06,0,5,14.78,5.8,86.0
7.668,-86.66,-49.75,-49.75,0,5,14.78,3.5,52.0
7.754,-49.57,36.56,36.56,-46,5,14.764,8.3,122.0
7.833,-37.44,86.48,86.48,-50,5,14.724,17.2,252.0
7.917,-33.05,85.78,85.78,51,5,14.58,56.7,784.0
8.0,-43.07,36.21,36.21,48,5,14.632,40.6,594.0
8.096,-90.18,-70.66,-70.66,0,5,14.78,3.7,56.0
8.184,-92.99,-92.46,-92.46,0,5,14.772,3.9,58.0
8.271,-88.94,-60.82,-60.82,0,5,14.752,-1.7,26.0
8.353,-55.9,19.34,19.34,-42,5,14.772,6.0,88.0
8.463,-36.91,86.66,86.66,-50,5,14.728,19.1,282.0
8.569,-34.63,73.48,73.48,50,5,14.604,48.4,708.0
8.657,-69.78,-10.2,-10.2,41,5,14.724,17.8,262.0
8.734,-95.27,-76.29,-76.29,0,5,14.772,-16.4,242.0
8.831,-98.09,-92.81,-92.81,0,5,14.764,3.2,46.0
8.919,-90.53,-46.05,-46.05,0,5,14.78,3.2,46.0
9.015,-49.75,53.26,53.26,-46,5,14.756,10.5,154.0
9.09,-43.07,88.77,88.77,-48,5,14.736,15.4,226.0
9.162,-41.13,85.78,85.78,49,5,14.604,48.7,712.0
9.244,-50.62,42.72,42.72,46,5,14.656,35.6,522.0
9.319,-94.75,-49.22,-49.22,0,5,14.776,2.6,40.0
9.39,-101.95,-84.2,-84.2,0,5,14.78,4.4,66.0
9.47,-100.9,-80.51,-80.51,0,5,14.784,2.2,32.0
9.562,-90.0,-37.97,-37.97,0,5,14.776,4.1,58.0
9.644,-49.22,56.43,56.43,-47,5,14.756,10.8,160.0
9.721,-41.66,86.31,86.31,-49,5,14.74,13.8,204.0
9.819,-42.36,60.29,60.29,48,5,14.624,45.4,666.0
9.902,-82.44,-26.72,-26.72,0,5,14.776,4.9,72.0
9.995,-98.09,-79.63,-79.63,0,5,14.788,2.8,42.0
16.52,19.69,-50.98,-50.98,0,0,14.76,4.3,36.0
16.858,19.69,-51.85,-51.85,0,0,14.764,3.0,46.0
16.966,19.69,-51.5,-51.5,0,0,14.76,3.7,56.0
17.064,19.69,-51.15,-51.15,0,0,14.764,3.4,50.0
17.15,19.69,-50.8,-50.8,0,0,14.76,4.8,72.0
17.221,19.69,-50.98,-50.98,0,0,14.76,3.6,52.0
17.297,19.69,-51.33,-51.33,0,0,14.764,5.2,76.0
17.374,19.69,-51.5,-51.5,0,0,14.764,2.4,36.0
17.451,19.69,-51.68,-51.68,0,0,14.76,4.0,58.0
17.524,19.69,-51.5,-51.5,0,0,14.76,3.3,50.0
17.615,19.69,-51.15,-51.15,0,0,14.764,4.8,46.0
17.714,19.69,-50.98,-50.98,0,0,14.756,3.9,58.0
17.796,19.69,-51.15,-51.15,0,0,14.756,5.1,76.0
17.87,19.69,-51.33,-51.33,0,0,14.76,5.3,78.0
17.95,19.69,-51.5,-51.5,0,0,14.7,17.7,262.0
18.026,19.69,-51.5,-51.5,0,0,14.764,3.2,46.0
18.102,19.69,-51.5,-51.5,0,0,14.76,6.0,88.0
18.174,19.69,-51.33,-51.33,0,0,14.768,3.3,50.0
18.243,19.69,-51.15,-51.15,0,0,14.76,4.1,58.0
18.321,19.69,-51.15,-51.15,0,0,14.768,3.9,58.0
18.404,19.69,-51.15,-51.15,0,0,14.768,2.9,42.0
18.502,19.69,-51.5,-51.5,0,0,14.768,3.1,46.0
18.602,19.69,-51.5,-51.5,0,0,14.768,3.3,50.0
18.68,19.69,-51.5,-51.5,0,0,14.76,4.5,66.0
18.774,19.69,-51.33,-51.33,0,0,14.764,4.2,62.0
18.854,19.69,-51.15,-51.15,0,0,14.76,4.9,72.0
18.934,19.69,-51.15,-51.15,0,0,14.76,2.4,36.0
19.009,19.69,-51.33,-51.33,0,0,14.764,3.4,50.0
19.101,19.69,-51.33,-51.33,0,0,14.768,3.2,46.0
19.203,19.69,-51.33,-51.33,0,0,14.772,4.0,58.0
19.3,19.69,-51.33,-51.33,0,0,14.768,3.5,52.0
19.381,19.69,-51.33,-51.33,0,0,14.764,3.7,56.0
19.451,19.69,-51.33,-51.33,0,0,14.756,7.4,108.0
19.546,19.69,-51.33,-51.33,0,0,14.76,5.2,76.0
19.649,19.69,-51.33,-51.33,0,0,14.768,3.1,46.0
19.742,19.69,-51.33,-51.33,0,0,14.76,4.1,58.0
19.812,19.69,-51.33,-51.33,0,0,14.764,4.2,62.0
19.909,19.69,-51.33,-51.33,0,0,14.768,3.2,46.0
19.983,19.69,-51.33,-51.33,0,0,14.76,5.7,86.0
20.064,19.69,-51.33,-51.33,0,0,14.696,17.1,252.0
20.146,19.69,-51.33,-51.33,0,0,14.76,4.7,68.0
20.215,19.69,-51.33,-51.33,0,0,14.768,3.8,56.0
20.293,19.69,-51.33,-51.33,0,0,14.764,4.1,58.0
20.37,19.69,-51.33,-51.33,0,0,14.644,18.0,222.0
20.441,19.69,-51.33,-51.33,0,0,14.764,5.0,76.0
20.521,19.69,-51.33,-51.33,0,0,14.768,3.1,46.0
20.612,19.69,-51.33,-51.33,0,0,14.768,4.1,58.0
20.703,19.69,-51.33,-51.33,0,0,14.768,3.3,50.0
20.781,19.69,-51.33,-51.33,0,0,14.704,16.9,250.0
20.86,19.69,-51.33,-51.33,0,0,14.764,5.6,52.0
20.956,19.69,-51.33,-51.33,0,0,14.768,4.1,58.0
