t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.03,0.0,0.0,0.0,35,5,14.672,10.1,148.0
0.104,-0.18,0.0,0.0,-34,5,14.696,5.6,82.0
0.177,0.0,0.0,0.0,-35,5,14.692,5.9,86.0
0.25,0.0,0.0,0.0,-35,5,14.7,4.8,72.0
0.327,0.0,0.0,0.0,-35,5,14.692,4.3,62.0
0.399,-0.18,0.0,0.0,34,5,14.676,10.0,148.0
0.477,-0.18,0.0,0.0,34,5,14.688,9.3,138.0
0.572,-0.18,0.0,0.0,34,5,14.684,10.7,158.0
0.651,0.0,0.0,0.0,-35,5,14.704,4.7,68.0
0.726,0.0,0.0,0.0,-35,5,14.692,5.5,82.0
0.797,0.0,0.0,0.0,-35,5,14.692,5.2,76.0
0.893,-0.18,0.0,0.0,34,5,14.68,8.3,122.0
0.962,-0.18,0.0,0.0,34,5,14.68,7.9,114.0
1.037,-0.18,0.0,0.0,34,5,14.676,9.9,144.0
1.117,-0.18,0.0,0.0,-34,5,14.676,8.8,128.0
1.188,0.0,0.0,0.0,-35,5,14.704,4.0,58.0
1.283,0.0,0.0,0.0,-35,5,14.68,6.9,102.0
1.377,-0.18,0.0,0.0,34,5,14.668,12.3,180.0
1.457,-0.18,0.0,0.0,34,5,14.68,8.7,128.0
1.531,-0.18,0.0,0.0,34,5,14.696,6.8,98.0
1.626,-0.18,0.0,0.0,-34,5,14.712,4.5,66.0
1.712,0.0,0.0,0.0,-35,5,14.692,-0.4,6.0
1.795,0.0,0.0,0.0,-35,5,14.692,5.4,78.0
1.893,-0.18,0.0,0.0,34,5,14.676,9.7,140.0
1.962,-0.18,0.0,0.0,34,5,14.676,9.3,138.0
2.042,-0.18,0.0,0.0,34,5,14.692,10.5,154.0
2.131,0.0,0.0,0.0,-35,5,14.696,5.0,72.0
2.206,0.0,0.0,0.0,-35,5,14.696,4.8,72.0
2.282,0.0,0.0,0.0,-35,5,14.7,5.3,78.0
2.354,0.0,0.0,0.0,35,5,14.676,9.3,138.0
2.428,-0.18,0.0,0.0,34,5,14.684,9.3,138.0
2.508,-0.18,0.0,0.0,34,5,14.684,9.9,144.0
2.583,-0.18,0.0,0.0,34,5,14.688,9.1,134.0
2.666,0.0,0.0,0.0,-35,5,14.704,5.6,82.0
2.737,0.0,0.0,0.0,-35,5,14.688,5.0,72.0
2.822,0.0,0.0,0.0,-35,5,14.692,5.5,82.0
2.898,-0.18,0.0,0.0,34,5,14.68,9.1,134.0
2.969,-0.18,0.0,0.0,34,5,14.68,8.5,124.0
3.059,-0.18,0.0,0.0,34,5,14.564,14.3,210.0
3.135,0.0,0.0,0.0,-35,5,14.7,5.7,86.0
3.215,0.0,0.0,0.0,-35,5,14.7,5.6,82.0
3.296,0.0,0.0,0.0,-35,5,14.692,6.0,88.0
3.368,0.0,0.0,0.0,35,5,14.66,15.4,226.0
3.44,-0.18,0.0,0.0,34,5,14.68,10.5,154.0
3.542,-0.18,0.0,0.0,34,5,14.676,9.4,138.0
3.634,0.0,0.0,0.0,-35,5,14.696,4.9,72.0
3.716,0.0,0.0,0.0,-35,5,14.708,6.2,92.0
3.802,0.0,0.0,0.0,-35,5,14.692,5.7,86.0
3.89,-0.18,0.0,0.0,34,5,14.68,9.0,132.0
3.971,-0.18,0.0,0.0,34,5,14.672,9.1,134.0
4.053,-0.18,0.0,0.0,34,5,14.676,10.1,148.0
4.142,0.0,0.0,0.0,-35,5,14.696,5.1,76.0
4.244,0.0,0.0,0.0,-35,5,14.7,5.2,76.0
4.323,0.0,0.0,0.0,-35,5,14.704,5.4,78.0
4.395,-0.18,0.0,0.0,34,5,14.676,11.2,164.0
4.471,-0.18,0.0,0.0,34,5,14.684,8.0,118.0
4.575,-0.18,0.0,0.0,34,5,14.688,8.5,124.0
4.662,0.0,0.0,0.0,-35,5,14.696,4.8,72.0
4.743,0.0,0.0,0.0,-35,5,14.7,6.2,92.0
4.817,0.0,0.0,0.0,-35,5,14.692,4.5,66.0
4.908,-0.18,0.0,0.0,34,5,14.68,8.8,128.0
4.98,-0.18,0.0,0.0,34,5,14.636,12.6,184.0
5.058,-0.18,0.0,0.0,34,5,14.68,9.4,138.0
5.133,0.0,0.0,0.0,-35,5,14.7,4.2,62.0
5.246,0.0,0.0,0.0,-35,5,14.696,6.1,88.0
5.328,0.0,0.0,0.0,-35,5,14.708,6.3,92.0
5.426,-0.18,0.0,0.0,34,5,14.684,8.1,118.0
5.505,-0.18,0.0,0.0,34,5,14.68,9.0,132.0
5.59,-0.18,0.0,0.0,34,5,14.688,9.1,134.0
5.689,0.0,0.0,0.0,-35,5,14.696,5.1,76.0
5.774,0.0,0.0,0.0,-35,5,14.692,3.3,50.0
5.851,0.0,0.0,0.0,35,5,14.696,5.5,82.0
5.926,-0.18,0.0,0.0,34,5,14.612,19.4,286.0
6.022,-0.18,0.0,0.0,34,5,14.68,9.2,134.0
6.096,-0.18,0.0,0.0,34,5,14.68,9.0,132.0
6.189,0.0,0.0,0.0,-35,5,14.696,6.7,98.0
