t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.038,-2.11,-3.87,-3.87,54,5,14.48,54.8,792.0
0.121,-21.97,-21.97,-21.97,53,5,14.504,50.4,730.0
0.223,-49.22,-29.71,-29.71,-47,5,14.664,14.5,212.0
0.305,-57.48,-4.92,-4.92,-44,5,14.684,9.7,140.0
0.388,-56.78,34.45,34.45,-44,5,14.684,9.8,144.0
0.468,-63.63,38.32,38.32,42,5,14.616,25.3,370.0
0.565,-84.73,6.5,6.5,36,5,14.68,10.4,154.0
0.637,-110.39,-34.1,-34.1,30,5,14.708,5.1,76.0
0.737,-109.51,-27.25,-27.25,-30,5,14.708,4.0,58.0
0.81,-86.48,21.09,21.09,-36,5,14.708,4.7,68.0
0.9,-77.87,37.97,37.97,38,5,14.676,12.4,184.0
0.993,-88.24,6.33,6.33,35,5,14.68,10.4,154.0
1.075,-102.66,-32.7,-32.7,31,5,14.7,5.2,76.0
1.157,-98.44,-32.87,-32.87,-32,5,14.712,6.6,98.0
1.255,-73.65,6.68,6.68,-38,5,14.7,5.0,72.0
1.326,-54.67,35.33,35.33,-45,5,14.684,9.5,140.0
1.403,-52.91,24.79,24.79,46,5,14.568,38.0,554.0
1.477,-72.42,-19.34,-19.34,40,5,14.652,16.5,242.0
1.554,-84.2,-47.28,-47.28,36,5,14.68,11.0,160.0
1.63,-83.14,-38.67,-38.67,-37,5,14.704,5.9,86.0
1.721,-59.06,18.46,18.46,-44,5,14.696,7.2,104.0
1.801,-48.34,47.46,47.46,-47,5,14.672,12.7,186.0
1.875,-49.4,38.67,38.67,47,5,14.564,37.7,550.0
1.964,-76.47,-16.17,-16.17,39,5,14.66,14.9,220.0
2.067,-95.45,-56.78,-56.78,33,5,14.696,8.0,118.0
2.152,-90.7,-33.22,-33.22,-34,5,14.7,5.7,86.0
2.246,-61.52,38.15,38.15,-43,5,14.696,6.8,98.0
2.339,-56.25,56.25,56.25,-45,5,14.684,11.3,168.0
2.414,-64.51,27.25,27.25,42,5,14.62,24.8,364.0
2.495,-93.87,-33.4,-33.4,34,5,14.692,8.6,128.0
2.576,-102.13,-59.24,-59.24,31,5,14.7,7.2,104.0
2.682,-91.41,-28.65,-28.65,-34,5,14.7,6.1,88.0
2.763,-60.65,36.39,36.39,-43,5,14.7,6.6,98.0
2.835,-52.21,58.36,58.36,-46,5,14.68,10.9,160.0
2.933,-60.47,24.43,24.43,44,5,14.604,27.8,406.0
3.037,-94.75,-50.27,-50.27,34,5,14.688,10.6,158.0
3.115,-98.97,-63.28,-63.28,-32,5,14.704,4.5,66.0
3.193,-90.0,-31.82,-31.82,-35,5,14.708,5.0,72.0
3.283,-57.83,41.84,41.84,-44,5,14.68,9.5,140.0
3.361,-51.33,63.1,63.1,-46,5,14.68,9.8,144.0
3.461,-61.0,27.07,27.07,43,5,14.616,24.9,364.0
3.548,-95.62,-43.95,-43.95,33,5,14.68,9.5,140.0
3.638,-103.18,-67.5,-67.5,31,5,14.692,7.0,102.0
3.731,-94.75,-33.93,-33.93,-33,5,14.708,5.0,72.0
3.837,-61.35,43.95,43.95,-43,5,14.704,6.2,92.0
3.913,-54.84,65.57,65.57,45,5,14.588,34.0,494.0
3.999,-61.0,39.9,39.9,43,5,14.604,21.8,318.0
4.073,-97.91,-37.44,-37.44,33,5,14.7,6.8,98.0
4.149,-106.88,-66.44,-66.44,30,5,14.704,5.4,78.0
4.248,-101.25,-44.82,-44.82,-32,5,14.72,4.5,66.0
4.338,-71.54,20.57,20.57,-40,5,14.704,5.4,78.0
4.422,-56.6,64.34,64.34,-44,5,14.688,8.4,124.0
4.498,-56.25,54.32,54.32,45,5,14.584,32.4,472.0
4.588,-84.38,-10.9,-10.9,36,5,14.684,10.4,154.0
4.676,-104.41,-63.1,-63.1,31,5,14.704,4.9,72.0
