t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.033,-0.53,-0.53,-0.53,34,5,14.78,15.7,232.0
0.114,-11.43,-10.9,-10.9,53,5,14.624,57.5,842.0
0.201,-29.18,-21.97,-21.97,49,5,14.672,44.3,648.0
0.287,-41.84,-7.03,-7.03,-43,5,14.792,9.7,144.0
0.36,-36.91,24.43,24.43,-45,5,14.78,10.6,158.0
0.429,-36.56,37.27,37.27,34,5,14.784,9.1,134.0
0.505,-45.53,22.68,22.68,41,5,14.744,21.3,314.0
0.58,-67.68,-16.35,-16.35,32,5,14.796,6.9,102.0
0.665,-72.42,-27.95,-27.95,-25,5,14.8,4.8,72.0
0.749,-55.55,0.53,0.53,-37,5,14.8,6.3,92.0
0.821,-37.09,30.23,30.23,-45,5,14.792,7.7,114.0
0.893,-29.53,34.1,34.1,-26,5,14.72,33.9,498.0
0.983,-43.95,-7.38,-7.38,42,5,14.724,24.9,368.0
1.057,-56.95,-39.2,-39.2,36,5,14.776,11.8,174.0
1.138,-56.07,-38.15,-38.15,-36,5,14.8,5.3,78.0
1.215,-36.21,2.46,2.46,-45,5,14.792,7.1,104.0
1.3,-13.71,46.23,46.23,-53,5,14.728,25.4,374.0
1.379,-7.03,45.18,45.18,54,5,14.616,58.9,862.0
1.452,-23.91,2.46,2.46,50,5,14.656,47.3,694.0
1.534,-51.5,-55.37,-55.37,39,5,14.764,15.4,226.0
1.608,-58.01,-65.04,-65.04,-36,5,14.8,4.8,72.0
1.688,-52.38,-30.94,-30.94,-38,5,14.808,5.9,88.0
1.769,-25.31,36.56,36.56,-49,5,14.768,14.3,210.0
1.843,-16.17,70.84,70.84,-52,5,14.736,22.3,328.0
1.92,-15.12,62.4,62.4,53,5,14.604,60.2,878.0
2.004,-44.3,-2.29,-2.29,42,5,14.668,33.3,492.0
2.083,-71.02,-59.24,-59.24,30,5,14.796,5.0,76.0
2.158,-76.29,-74.18,-74.18,-19,5,14.8,4.0,58.0
2.234,-70.84,-46.23,-46.23,-29,5,14.8,4.6,68.0
2.311,-36.91,29.71,29.71,-45,5,14.74,-13.0,190.0
2.403,-22.15,76.99,76.99,-51,5,14.756,18.4,272.0
2.475,-18.46,73.3,73.3,52,5,14.616,59.6,872.0
2.569,-40.6,10.2,10.2,44,5,14.72,26.6,394.0
2.673,-74.88,-69.96,-69.96,29,5,14.796,6.6,98.0
2.753,-76.47,-77.52,-77.52,-19,5,14.808,4.8,72.0
2.828,-65.74,-36.03,-36.03,-32,5,14.796,5.2,76.0
2.9,-31.64,35.68,35.68,-47,5,14.788,9.2,138.0
2.996,-16.17,83.14,83.14,-52,5,14.74,21.7,322.0
3.068,-11.6,74.18,74.18,53,5,14.624,56.3,822.0
3.143,-26.37,23.73,23.73,49,5,14.66,44.6,656.0
3.24,-68.38,-71.02,-71.02,31,5,14.704,23.2,344.0
3.319,-72.07,-90.0,-90.0,0,5,14.796,4.2,62.0
3.391,-71.19,-70.49,-70.49,-28,5,14.8,5.2,76.0
3.468,-47.46,-2.99,-2.99,-40,5,14.8,4.6,68.0
3.57,-18.11,79.1,79.1,-52,5,14.62,11.8,174.0
3.641,-13.54,92.99,92.99,-53,5,14.628,39.0,574.0
3.714,-14.41,67.5,67.5,53,5,14.616,58.3,852.0
3.801,-53.61,-18.63,-18.63,38,5,14.776,12.1,180.0
3.873,-75.23,-79.28,-79.28,29,5,14.804,5.4,78.0
3.964,-78.4,-94.04,-94.04,28,5,14.796,4.6,68.0
4.035,-75.94,-65.74,-65.74,-19,5,14.812,2.2,32.0
4.104,-49.22,4.39,4.39,-39,5,14.8,4.7,68.0
