t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.049,7.73,8.61,8.61,-54,5,14.6,26.9,394.0
0.122,18.28,16.0,16.0,-53,5,14.608,23.1,338.0
0.194,28.65,16.52,16.52,52,5,14.452,58.3,842.0
0.268,19.86,-9.32,-9.32,53,5,14.452,57.5,832.0
0.345,2.99,-36.21,-36.21,54,5,14.46,58.6,848.0
0.428,-11.25,-36.56,-36.56,-54,5,14.588,28.8,420.0
0.524,1.05,21.09,21.09,-54,5,14.604,25.3,370.0
0.605,10.9,59.77,59.77,-54,5,14.596,27.6,404.0
0.678,12.66,61.0,61.0,54,5,14.416,65.5,948.0
0.763,-4.22,20.21,20.21,54,5,14.496,51.3,744.0
0.841,-47.28,-57.13,-57.13,47,5,14.56,36.7,534.0
0.92,-63.1,-78.05,-78.05,43,5,14.604,26.2,384.0
0.99,-74.53,-61.17,-61.17,-39,5,14.688,6.2,92.0
1.07,-67.32,-1.23,-1.23,-41,5,14.696,-1.8,26.0
1.145,-54.32,70.84,70.84,-45,5,14.668,10.6,154.0
1.241,-61.0,91.93,91.93,-43,5,14.68,7.5,112.0
1.319,-70.31,62.23,62.23,40,5,14.628,20.2,294.0
1.392,-104.41,-7.73,-7.73,31,5,14.688,6.1,88.0
1.47,-84.73,-22.15,-22.15,36,5,14.66,13.8,204.0
1.557,-53.97,-11.6,-11.6,-45,5,14.68,8.6,128.0
1.628,-15.47,15.29,15.29,-54,5,14.62,23.0,338.0
1.715,25.49,39.02,39.02,-52,5,14.628,22.2,324.0
1.818,53.44,30.06,30.06,45,5,14.54,40.1,584.0
1.899,48.69,-27.6,-27.6,47,5,14.552,37.7,548.0
1.979,46.58,-57.83,-57.83,47,5,14.548,38.4,558.0
2.071,49.04,-43.07,-43.07,-47,5,14.592,12.8,186.0
2.169,76.47,28.3,28.3,-39,5,14.7,4.3,62.0
2.247,80.33,57.3,57.3,-37,5,14.696,5.7,86.0
2.342,63.28,34.28,34.28,42,5,14.624,21.1,308.0
2.413,22.32,-24.61,-24.61,53,5,14.492,50.2,728.0
2.486,-5.62,-63.1,-63.1,54,5,14.48,54.1,756.0
2.572,-30.23,-65.74,-65.74,-51,5,14.608,23.8,348.0
2.662,-39.55,-23.55,-23.55,-49,5,14.644,15.6,230.0
2.752,-25.84,57.3,57.3,-52,5,14.612,23.3,340.0
2.822,-30.41,92.11,92.11,51,5,14.496,51.5,748.0
2.892,-37.09,81.21,81.21,50,5,14.504,50.9,738.0
2.978,-63.63,22.85,22.85,43,5,14.628,22.4,328.0
3.061,-105.29,-50.98,-50.98,31,5,14.692,6.5,96.0
3.147,-89.82,-61.17,-61.17,-35,5,14.692,5.2,76.0
3.22,-63.63,-23.38,-23.38,-42,5,14.692,6.0,88.0
3.302,-14.06,46.23,46.23,-54,5,14.628,23.0,338.0
3.4,13.54,77.87,77.87,-54,5,14.604,25.8,376.0
3.489,28.48,53.79,53.79,52,5,14.472,57.8,836.0
3.558,6.33,-20.21,-20.21,54,5,14.496,54.2,786.0
3.645,-7.56,-79.1,-79.1,54,5,14.468,57.2,830.0
3.718,-13.71,-94.39,-94.39,54,5,14.656,11.9,174.0
3.821,-16.52,-55.37,-55.37,-53,5,14.604,26.7,390.0
3.926,27.6,66.62,66.62,-52,5,14.624,21.2,312.0
4.012,31.82,110.92,110.92,51,5,14.488,51.5,748.0
4.096,28.12,109.34,109.34,-52,5,14.62,22.5,328.0
4.178,21.27,58.36,58.36,53,5,14.404,52.2,750.0
4.247,-27.25,-40.25,-40.25,52,5,14.488,51.4,734.0
4.322,-45.7,-102.83,-102.83,-48,5,14.644,14.8,216.0
4.405,-52.91,-130.6,-130.6,-46,5,14.668,11.2,164.0
4.494,-66.97,-118.48,-118.48,41,5,14.616,23.0,338.0
4.596,-76.47,-45.0,-45.0,-39,5,14.692,5.3,78.0
4.684,-45.88,65.04,65.04,-47,5,14.572,24.0,350.0
4.76,-55.02,130.08,130.08,46,5,14.564,33.4,484.0
4.852,-75.23,149.77,149.77,35,5,14.648,14.8,216.0
4.934,-81.21,124.98,124.98,-37,5,14.684,6.5,96.0
5.017,-87.54,66.97,66.97,35,5,14.664,11.3,168.0
5.092,-97.73,-10.02,-10.02,33,5,14.676,7.9,114.0
5.168,-77.52,-41.84,-41.84,38,5,14.644,16.6,242.0
5.241,-55.37,-46.58,-46.58,-45,5,14.68,7.9,114.0
5.329,-14.41,-13.71,-13.71,-54,5,14.636,21.0,308.0
5.426,44.47,42.01,42.01,-48,5,14.66,13.1,194.0
5.525,80.33,59.59,59.59,38,5,14.64,16.6,242.0
5.623,83.14,-0.35,-0.35,37,5,14.672,11.6,170.0
5.692,75.23,-51.5,-51.5,39,5,14.648,17.5,256.0
5.766,77.17,-69.26,-69.26,39,5,14.64,16.6,242.0
5.851,82.27,-45.18,-45.18,-37,5,14.696,4.9,72.0
5.927,103.53,15.47,15.47,-31,5,14.692,4.9,72.0
5.997,109.51,54.49,54.49,-29,5,14.7,6.0,88.0
6.072,98.79,54.84,54.84,32,5,14.688,6.6,98.0
6.15,70.14,16.17,16.17,40,5,14.66,17.3,252.0
6.223,28.48,-39.38,-39.38,51,5,14.516,49.4,718.0
6.307,3.34,-63.46,-63.46,54,5,14.484,54.7,792.0
6.412,-19.86,-37.79,-37.79,-53,5,14.608,24.8,360.0
6.485,-6.5,37.62,37.62,-54,5,14.608,25.4,370.0
