t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.043,-0.18,-0.18,-0.18,-34,5,14.644,14.4,210.0
0.117,-8.44,-8.09,-8.09,54,5,14.484,54.7,792.0
0.19,-27.25,-22.15,-22.15,52,5,14.484,53.8,780.0
0.268,-48.34,-25.84,-25.84,-47,5,14.66,16.2,236.0
0.342,-55.37,-4.39,-4.39,-45,5,14.676,9.0,132.0
0.445,-53.44,38.15,38.15,-45,5,14.676,11.4,168.0
0.529,-59.94,37.79,37.79,44,5,14.596,29.5,430.0
0.599,-82.97,0.88,0.88,38,5,14.664,14.1,206.0
0.679,-103.01,-32.34,-32.34,31,5,14.688,7.9,114.0
0.754,-103.18,-27.95,-27.95,-31,5,14.704,5.6,82.0
0.829,-85.08,10.2,10.2,-36,5,14.704,4.3,62.0
0.905,-71.37,39.02,39.02,-40,5,14.7,6.8,102.0
0.981,-69.61,35.51,35.51,41,5,14.632,21.1,308.0
1.078,-91.23,-16.52,-16.52,34,5,14.672,12.5,184.0
1.15,-97.56,-38.5,-38.5,33,5,14.676,10.2,150.0
1.23,-88.94,-25.49,-25.49,-35,5,14.716,5.8,86.0
1.327,-58.18,27.95,27.95,-44,5,14.692,6.4,96.0
1.406,-47.46,43.42,43.42,-47,5,14.672,11.4,168.0
1.491,-52.38,15.82,15.82,46,5,14.572,35.2,514.0
1.561,-74.71,-32.7,-32.7,39,5,14.66,15.8,232.0
1.64,-82.44,-52.21,-52.21,37,5,14.664,14.7,216.0
1.716,-77.52,-31.29,-31.29,-38,5,14.712,7.2,104.0
1.79,-55.37,19.16,19.16,-45,5,14.688,7.9,114.0
1.885,-42.72,54.32,54.32,-48,5,14.664,14.5,212.0
1.964,-42.89,42.19,42.19,48,5,14.544,40.3,586.0
2.033,-70.14,-13.71,-13.71,41,5,14.64,16.4,240.0
2.104,-88.59,-55.9,-55.9,35,5,14.68,8.2,122.0
2.183,-92.46,-61.0,-61.0,-34,5,14.704,2.9,42.0
2.256,-82.79,-23.2,-23.2,-37,5,14.712,2.9,42.0
2.336,-55.2,43.42,43.42,-45,5,14.684,8.6,128.0
2.441,-48.87,67.32,67.32,37,5,14.664,14.5,212.0
2.533,-65.39,19.34,19.34,42,5,14.636,24.5,358.0
2.606,-95.62,-40.6,-40.6,34,5,14.688,6.2,92.0
2.677,-103.71,-65.57,-65.57,31,5,14.692,5.7,86.0
2.752,-101.07,-50.8,-50.8,-32,5,14.704,5.3,78.0
2.831,-75.94,8.79,8.79,-39,5,14.704,6.2,92.0
2.909,-56.6,59.06,59.06,-44,5,14.688,10.8,158.0
2.985,-52.21,67.5,67.5,46,5,14.568,36.9,538.0
3.072,-61.52,31.82,31.82,43,5,14.616,24.1,350.0
3.144,-95.98,-41.66,-41.66,33,5,14.692,7.4,108.0
3.222,-102.66,-67.85,-67.85,31,5,14.688,7.7,114.0
3.303,-97.56,-48.16,-48.16,-32,5,14.704,4.9,72.0
3.38,-70.14,12.48,12.48,-40,5,14.7,5.3,78.0
3.452,-51.5,60.29,60.29,-46,5,14.672,10.8,158.0
3.547,-45.88,66.8,66.8,47,5,14.556,39.7,576.0
3.621,-58.18,24.61,24.61,44,5,14.6,28.2,412.0
3.721,-94.39,-56.07,-56.07,33,5,14.688,7.9,114.0
3.802,-98.61,-71.54,-71.54,-32,5,14.7,6.6,98.0
3.912,-85.25,-23.03,-23.03,-36,5,14.704,7.4,108.0
4.005,-50.62,63.63,63.63,-46,5,14.676,11.0,160.0
4.08,-46.41,75.59,75.59,47,5,14.696,5.6,82.0
4.16,-50.98,47.28,47.28,46,5,14.572,34.1,498.0
4.239,-87.01,-29.0,-29.0,36,5,14.684,9.8,144.0
4.319,-100.9,-73.48,-73.48,32,5,14.692,6.8,98.0
4.393,-101.25,-69.78,-69.78,-32,5,14.7,5.9,86.0
4.467,-89.47,-27.07,-27.07,-35,5,14.692,7.6,112.0
4.543,-57.66,45.35,45.35,-44,5,14.692,7.9,114.0
4.625,-49.75,78.05,78.05,-46,5,14.684,12.5,184.0
4.698,-48.69,66.97,66.97,47,5,14.552,39.7,576.0
4.797,-67.5,14.41,14.41,41,5,14.632,19.4,286.0
4.884,-103.01,-71.89,-71.89,31,5,14.7,6.1,88.0
4.961,-104.06,-74.18,-74.18,-31,5,14.708,4.8,72.0
5.033,-94.92,-36.39,-36.39,-33,5,14.7,5.0,72.0
5.104,-62.58,35.16,35.16,-42,5,14.7,6.8,102.0
5.179,-51.85,75.76,75.76,-46,5,14.664,12.2,150.0
5.252,-49.04,77.87,77.87,47,5,14.548,38.8,564.0
5.321,-56.78,42.19,42.19,45,5,14.588,30.3,442.0
5.414,-97.38,-43.95,-43.95,34,5,14.688,6.0,88.0
5.484,-105.82,-77.34,-77.34,30,5,14.696,6.8,102.0
5.579,-105.29,-71.19,-71.19,-31,5,14.704,3.6,52.0
5.652,-80.16,-0.35,-0.35,-37,5,14.7,5.2,76.0
5.723,-56.43,59.41,59.41,-45,5,14.688,7.5,112.0
5.812,-50.8,81.56,81.56,-46,5,14.672,13.1,194.0
5.914,-56.43,42.19,42.19,45,5,14.6,30.9,452.0
5.997,-96.15,-44.47,-44.47,33,5,14.576,9.5,138.0
6.07,-103.89,-78.4,-78.4,31,5,14.696,6.8,98.0
6.144,-102.83,-70.66,-70.66,-31,5,14.704,8.2,68.0
6.233,-81.56,-8.44,-8.44,-37,5,14.704,3.6,52.0
6.33,-52.03,67.32,67.32,-46,5,14.676,11.5,170.0
6.406,-46.93,81.91,81.91,47,5,14.508,48.4,704.0
6.476,-50.45,53.61,53.61,46,5,14.564,36.5,530.0
6.548,-82.09,-15.29,-15.29,37,5,14.672,12.3,180.0
6.632,-101.95,-71.37,-71.37,31,5,14.692,7.1,104.0
6.706,-104.24,-80.51,-80.51,-31,5,14.708,7.1,104.0
6.777,-98.61,-47.81,-47.81,-32,5,14.704,4.3,62.0
6.856,-65.92,27.6,27.6,-42,5,14.704,5.2,76.0
6.94,-52.03,79.1,79.1,-46,5,14.696,10.4,154.0
7.021,-49.22,78.22,78.22,47,5,14.548,39.1,570.0
7.1,-60.47,33.57,33.57,43,5,14.6,29.2,426.0
7.198,-101.95,-57.48,-57.48,31,5,14.688,8.2,86.0
7.274,-106.52,-82.27,-82.27,30,5,14.704,7.5,112.0
7.424,-83.67,-7.38,-7.38,-36,5,14.72,4.2,62.0
7.618,-49.4,81.39,81.39,46,5,14.572,38.5,560.0
7.811,-103.36,-66.62,-66.62,31,5,14.7,6.5,96.0
7.9,-105.64,-79.28,-79.28,-30,5,14.712,5.2,76.0
7.979,-96.68,-38.85,-38.85,-33,5,14.708,5.7,86.0
8.128,-57.13,54.14,54.14,-44,5,14.688,7.3,108.0
8.237,-49.75,68.03,68.03,46,5,14.56,36.7,534.0
8.312,-75.94,1.58,1.58,41,5,14.648,15.9,232.0
8.382,-102.48,-61.7,-61.7,31,5,14.692,7.6,112.0
8.472,-106.52,-83.14,-83.14,30,5,14.696,6.2,92.0
8.546,-102.83,-57.3,-57.3,-31,5,14.7,4.7,68.0
8.621,-73.3,14.24,14.24,-40,5,14.696,6.2,92.0
8.69,-55.2,68.03,68.03,-45,5,14.684,9.6,140.0
8.77,-50.98,85.25,85.25,-46,5,14.668,11.3,168.0
8.856,-54.84,52.56,52.56,45,5,14.584,12.6,184.0
8.953,-94.04,-33.22,-33.22,34,5,14.696,6.5,96.0
9.032,-106.52,-80.16,-80.16,30,5,14.7,5.8,86.0
9.123,-106.17,-75.41,-75.41,-30,5,14.7,6.7,98.0
9.197,-83.85,-7.91,-7.91,-36,5,14.704,3.9,58.0
9.274,-56.25,60.12,60.12,-45,5,14.688,9.4,138.0
9.346,-50.8,84.55,84.55,-46,5,14.676,11.6,170.0
9.432,-51.15,65.22,65.22,46,5,14.576,33.8,492.0
9.507,-79.98,-4.39,-4.39,39,5,14.664,14.3,210.0
9.587,-104.94,-68.56,-68.56,31,5,14.704,6.8,102.0
9.718,-106.17,-69.43,-69.43,-30,5,14.696,5.4,78.0
9.804,-85.08,-7.56,-7.56,-36,5,14.7,5.0,72.0
9.88,-56.6,67.15,67.15,-44,5,14.68,7.5,112.0
9.974,-51.68,84.02,84.02,46,5,14.568,35.9,524.0
10.052,-57.3,49.22,49.22,44,5,14.588,30.4,442.0
10.137,-92.81,-26.19,-26.19,34,5,14.688,7.6,112.0
10.209,-107.75,-77.17,-77.17,30,5,14.7,7.3,108.0
10.299,-107.75,-76.82,-76.82,-30,5,14.7,4.6,68.0
10.387,-89.82,-17.4,-17.4,-35,5,14.704,3.7,56.0
10.474,-56.6,64.34,64.34,-44,5,14.692,8.5,124.0
10.549,-51.68,84.2,84.2,-46,5,14.672,11.2,164.0
10.62,-52.21,64.34,64.34,46,5,14.576,35.2,514.0
10.694,-77.87,0.53,0.53,39,5,14.664,12.2,180.0
10.773,-104.41,-66.27,-66.27,31,5,14.692,7.6,112.0
10.857,-106.88,-82.09,-82.09,31,5,14.696,5.6,82.0
10.932,-101.78,-52.03,-52.03,-31,5,14.708,5.5,82.0
11.007,-70.84,19.69,19.69,-39,5,14.692,8.4,108.0
11.11,-52.73,80.68,80.68,-45,5,14.68,12.9,190.0
11.18,-50.45,78.05,78.05,46,5,14.556,37.3,544.0
11.25,-59.94,37.79,37.79,44,5,14.6,27.9,406.0
11.338,-98.44,-42.54,-42.54,32,5,14.696,8.5,124.0
11.41,-107.4,-80.16,-80.16,30,5,14.696,8.3,122.0
11.49,-106.35,-70.14,-70.14,-30,5,14.692,6.9,102.0
11.562,-90.88,-20.04,-20.04,-34,5,14.7,5.3,78.0
11.646,-59.41,54.14,54.14,-44,5,14.696,6.5,96.0
11.724,-52.91,83.32,83.32,-46,5,14.688,10.4,154.0
11.817,-55.55,55.9,55.9,45,5,14.592,30.3,442.0
11.911,-96.5,-33.57,-33.57,34,5,14.7,7.2,104.0
12.006,-108.81,-79.45,-79.45,30,5,14.696,8.2,122.0
12.078,-107.75,-70.14,-70.14,-30,5,14.696,1.3,20.0
12.154,-90.35,-16.35,-16.35,-34,5,14.7,4.7,68.0
12.227,-60.29,53.97,53.97,-43,5,14.692,7.7,114.0
12.305,-54.14,81.74,81.74,-45,5,14.68,8.9,132.0
12.385,-53.44,68.38,68.38,45,5,14.576,34.3,502.0
12.479,-89.12,-17.05,-17.05,35,5,14.688,8.5,124.0
12.576,-107.93,-76.11,-76.11,30,5,14.692,7.3,78.0
12.668,-106.7,-67.32,-67.32,-30,5,14.7,4.9,72.0
12.748,-87.89,-12.48,-12.48,-35,5,14.7,4.0,58.0
12.838,-56.25,66.97,66.97,-45,5,14.688,8.2,122.0
12.923,-51.68,80.51,80.51,46,5,14.648,20.2,294.0
12.999,-55.9,49.57,49.57,45,5,14.588,32.6,476.0
13.07,-88.94,-22.32,-22.32,35,5,14.692,9.4,138.0
13.145,-104.24,-71.37,-71.37,31,5,14.7,6.9,102.0
13.256,-103.89,-68.2,-68.2,-31,5,14.704,3.9,56.0
13.331,-83.32,-8.96,-8.96,-37,5,14.696,6.4,96.0
13.401,-56.43,56.07,56.07,-44,5,14.684,8.7,128.0
13.473,-50.8,81.21,81.21,-46,5,14.672,11.9,174.0
13.557,-49.75,71.19,71.19,46,5,14.552,39.1,570.0
13.631,-73.83,5.98,5.98,40,5,14.66,14.0,206.0
13.712,-103.36,-63.46,-63.46,31,5,14.696,8.3,122.0
13.785,-106.88,-80.51,-80.51,31,5,14.696,9.1,134.0
13.86,-103.53,-57.48,-57.48,-31,5,14.7,5.0,72.0
13.953,-69.26,25.84,25.84,-40,5,14.7,6.1,88.0
14.037,-55.37,76.11,76.11,-45,5,14.688,7.9,114.0
14.11,-52.91,77.69,77.69,46,5,14.572,34.3,502.0
14.189,-62.4,38.85,38.85,43,5,14.564,5.1,76.0
14.273,-103.36,-49.4,-49.4,31,5,14.7,4.6,68.0
14.347,-109.69,-78.05,-78.05,29,5,14.696,6.8,102.0
14.42,-108.46,-68.56,-68.56,-30,5,14.704,5.6,82.0
14.496,-91.93,-18.11,-18.11,-34,5,14.672,9.6,140.0
14.59,-61.7,51.15,51.15,-43,5,14.688,8.1,118.0
14.668,-53.97,81.21,81.21,-45,5,14.684,10.2,150.0
14.74,-56.07,57.48,57.48,45,5,14.588,30.5,446.0
14.811,-83.67,-6.5,-6.5,38,5,14.68,12.4,184.0
14.881,-105.47,-63.63,-63.63,31,5,14.692,6.9,102.0
14.959,-107.93,-78.4,-78.4,-30,5,14.704,5.9,86.0
15.028,-103.53,-55.37,-55.37,-31,5,14.704,6.1,88.0
15.105,-73.48,15.29,15.29,-39,5,14.668,14.0,206.0
15.185,-55.72,66.97,66.97,-45,5,14.676,10.0,148.0
15.268,-51.15,77.69,77.69,46,5,14.572,36.0,524.0
15.372,-68.73,18.63,18.63,41,5,14.64,21.7,318.0
15.451,-102.31,-54.84,-54.84,31,5,14.692,6.6,98.0
15.523,-107.23,-78.57,-78.57,30,5,14.624,7.3,108.0
15.618,-101.95,-49.75,-49.75,-31,5,14.652,15.0,220.0
15.714,-65.74,33.57,33.57,-41,5,14.704,6.9,102.0
15.785,-54.49,76.29,76.29,-45,5,14.672,9.4,138.0
15.866,-52.73,73.83,73.83,46,5,14.564,36.6,534.0
15.939,-66.62,27.95,27.95,42,5,14.632,22.4,328.0
16.009,-101.25,-43.07,-43.07,32,5,14.692,9.2,134.0
16.106,-110.04,-77.52,-77.52,29,5,14.704,7.2,104.0
16.182,-107.05,-58.89,-58.89,-30,5,14.708,7.1,104.0
16.254,-83.5,1.05,1.05,-37,5,14.704,4.7,68.0
16.343,-59.94,62.93,62.93,-43,5,14.692,7.4,108.0
16.414,-55.55,78.4,78.4,37,5,14.66,13.2,194.0
16.496,-61.7,44.65,44.65,43,5,14.62,25.9,380.0
16.571,-97.03,-30.94,-30.94,33,5,14.696,5.9,86.0
16.662,-108.81,-74.53,-74.53,30,5,14.692,6.9,102.0
16.744,-106.7,-63.81,-63.81,-30,5,14.68,-16.9,246.0
16.842,-75.41,12.48,12.48,-39,5,14.696,4.8,72.0
16.932,-55.02,70.84,70.84,-45,5,14.684,8.6,128.0
17.017,-51.85,71.54,71.54,46,5,14.568,35.0,512.0
17.098,-66.09,24.26,24.26,42,5,14.636,20.7,302.0
17.188,-103.53,-61.17,-61.17,31,5,14.696,6.6,98.0
17.26,-106.7,-76.47,-76.47,31,5,14.684,6.3,92.0
17.338,-102.66,-54.14,-54.14,-31,5,14.704,5.1,76.0
17.415,-71.37,19.86,19.86,-38,5,14.708,4.2,50.0
17.492,-55.72,69.26,69.26,-45,5,14.68,8.7,128.0
17.563,-52.73,77.34,77.34,46,5,14.5,44.4,646.0
17.644,-60.29,42.19,42.19,43,5,14.596,29.7,432.0
17.726,-98.97,-38.67,-38.67,32,5,14.688,8.0,118.0
17.8,-108.28,-73.3,-73.3,30,5,14.696,6.4,96.0
17.902,-106.35,-60.82,-60.82,-30,5,14.704,5.6,82.0
18.002,-68.03,32.17,32.17,-41,5,14.7,5.1,76.0
18.076,-56.95,71.72,71.72,-44,5,14.58,0.3,4.0
18.155,-54.49,74.88,74.88,45,5,14.58,34.1,498.0
18.248,-72.95,16.35,16.35,40,5,14.652,17.0,250.0
18.324,-105.12,-55.55,-55.55,31,5,14.7,5.2,76.0
18.407,-108.98,-74.88,-74.88,30,5,14.704,5.3,78.0
18.489,-103.01,-48.16,-48.16,-31,5,14.628,17.5,256.0
18.559,-72.6,20.04,20.04,-40,5,14.7,5.3,78.0
18.632,-57.3,66.09,66.09,-44,5,14.684,8.1,118.0
18.725,-53.44,72.07,72.07,45,5,14.556,25.5,370.0
