t,pend,servo,mode,pwm,v
12.121,0.7,-32.17,5,-18,14.68
12.208,25.31,-20.57,5,-26,14.76
12.306,10.55,-27.07,5,37,14.74
12.377,-17.93,-41.31,5,33,14.74
12.465,-24.61,-43.95,5,-10,14.76
12.552,1.41,-30.94,5,-18,14.76
12.629,25.49,-18.98,5,-27,14.78
12.705,18.98,-21.45,5,36,14.73
12.795,-16.7,-39.38,5,33,14.75
12.884,-26.02,-43.77,5,-10,14.76
12.966,1.58,-30.59,5,-18,14.76
13.053,26.19,-18.98,5,-27,14.76
13.141,17.75,-22.5,5,37,14.73
13.219,-16.52,-39.9,5,33,14.75
13.294,-26.72,-44.82,5,-10,14.76
13.371,-6.33,-35.33,5,-16,14.76
13.448,21.09,-21.97,5,-25,14.76
13.526,24.61,-20.04,5,37,14.72
13.622,-9.67,-37.27,5,34,14.75
13.703,-26.54,-45.18,5,32,14.74
13.79,-9.14,-36.91,5,-14,14.77
13.865,19.34,-22.85,5,-25,14.76
13.949,24.79,-19.86,5,36,14.73
14.043,0.53,-31.29,5,35,14.75
14.117,-26.19,-43.77,5,33,14.75
14.208,-11.6,-36.56,5,-14,14.76
14.286,16.88,-22.32,5,-25,14.76
14.356,26.54,-17.58,5,38,14.76
14.436,7.56,-26.19,5,36,14.74
14.526,-24.26,-42.01,5,33,14.75
14.606,-20.57,-40.78,5,-12,14.76
14.68,5.8,-28.12,5,-20,14.76
14.756,26.72,-18.81,5,-27,14.76
14.844,14.24,-24.43,5,36,14.73
14.923,-17.23,-40.43,5,34,14.75
15.003,-26.02,-44.65,5,-10,14.76
15.111,5.62,-29.18,5,-20,14.76
15.221,25.49,-19.51,5,37,14.73
15.3,0.53,-31.64,5,35,14.74
15.376,-23.73,-43.59,5,33,14.76
15.48,-16.88,-40.25,5,-12,14.76
15.577,21.09,-21.45,5,-25,14.76
15.681,17.58,-22.68,5,36,14.74
15.754,-12.83,-37.97,5,34,14.75
15.832,-26.72,-44.47,5,33,14.76
15.911,-9.84,-37.09,5,-14,14.74
15.999,22.32,-21.62,5,-25,14.76
16.077,23.73,-21.09,5,37,14.73
16.154,-3.34,-34.98,5,35,14.74
16.233,-24.79,-45.7,5,32,14.76
16.302,-18.63,-43.07,5,-11,14.76
16.403,17.93,-24.79,5,-23,14.76
16.496,24.61,-20.92,5,37,14.73
16.569,-0.88,-32.87,5,35,14.74
16.653,-25.14,-44.12,5,33,14.75
16.738,-17.05,-40.08,5,-12,14.77
16.818,13.54,-24.61,5,-23,14.76
16.892,26.19,-18.46,5,-31,14.76
16.97,9.84,-25.49,5,36,14.68
17.049,-20.92,-40.78,5,34,14.74
17.144,-22.85,-41.66,5,-11,14.77
17.227,8.79,-26.37,5,-22,14.76
17.303,26.37,-18.46,5,-27,14.76
17.385,14.41,-23.55,5,36,14.74
17.477,-20.92,-41.13,5,34,14.74
17.552,-24.08,-42.72,5,-11,14.77
17.627,-1.23,-31.82,5,-18,14.76
17.699,23.38,-20.04,5,-26,14.76
17.777,21.97,-20.39,5,37,14.74
17.858,-7.38,-35.16,5,34,14.72
17.93,-26.02,-44.12,5,33,14.75
18.019,-12.83,-38.32,5,-14,14.76
18.094,16.88,-23.73,5,-24,14.76
18.186,24.43,-20.21,5,37,14.73
18.294,-13.18,-39.02,5,34,14.75
18.402,-22.5,-43.59,5,-10,14.77
18.483,5.45,-29.53,5,-20,14.76
18.584,26.37,-19.34,5,37,14.76
18.67,6.86,-28.3,5,36,14.74
18.74,-20.57,-42.01,5,34,14.75
18.835,-19.69,-41.66,5,-11,14.76
18.91,6.5,-28.48,5,-20,14.76
18.991,25.84,-19.34,5,-27,14.76
19.068,14.94,-23.73,5,37,14.74
19.148,-13.54,-38.32,5,34,14.74
19.259,-23.03,-42.89,5,-11,14.75
19.341,9.14,-27.6,5,-20,14.76
19.45,25.31,-19.86,5,36,14.71
19.525,1.93,-31.11,5,35,14.74
19.62,-24.26,-43.59,5,33,14.75
19.694,-17.93,-40.43,5,-12,14.76
19.798,18.11,-22.68,5,-25,14.76
19.887,23.2,-19.86,5,37,14.72
19.96,-2.99,-32.52,5,35,14.75
20.059,-26.37,-43.77,5,33,14.75
20.143,-8.61,-35.68,5,-14,14.76
20.222,20.04,-21.62,5,-25,14.76
20.375,20.04,-21.27,5,36,14.73
20.462,-25.31,-43.59,5,33,14.74
20.553,-19.51,-41.13,5,-12,14.76
20.645,16.88,-23.2,5,-23,14.77
20.724,25.14,-19.16,5,37,14.64
20.802,0.35,-31.29,5,35,14.74
20.873,-23.73,-43.42,5,32,14.76
20.952,-20.74,-42.19,5,-11,14.77
21.031,8.26,-27.95,5,-20,14.72
21.117,26.54,-19.16,5,-27,14.77
21.21,4.92,-29.53,5,35,14.74
21.292,-20.92,-42.36,5,32,14.75
21.383,-18.46,-41.31,5,-12,14.76
21.462,9.67,-27.25,5,-20,14.77
21.537,26.54,-19.34,5,-27,14.76
21.622,10.55,-26.19,5,36,14.74
21.694,-18.46,-40.6,5,34,14.75
21.788,-22.5,-42.36,5,-11,14.76
21.867,2.46,-29.88,5,-18,14.76
21.983,26.19,-18.11,5,37,14.76
22.065,4.75,-28.12,5,36,14.73
22.165,-26.54,-43.42,5,32,14.76
22.234,-17.23,-39.38,5,-12,14.77
22.321,14.59,-24.08,5,-23,14.75
22.402,26.72,-18.63,5,-31,14.76
22.479,8.26,-27.42,5,36,14.74
22.593,-22.5,-42.89,5,32,14.76
22.683,-9.32,-37.09,5,-14,14.76
22.775,22.15,-22.32,5,-25,14.69
22.876,20.57,-22.85,5,36,14.73
22.958,-14.24,-40.25,5,34,14.75
23.048,-24.96,-45.0,5,-10,14.76
23.125,-3.34,-34.98,5,-16,14.76
23.198,22.15,-22.85,5,-25,14.76
23.305,18.28,-24.26,5,36,14.73
23.388,-14.24,-40.43,5,34,14.64
23.484,-22.85,-44.12,5,-10,14.76
23.593,0.35,-32.17,5,-18,14.76
23.67,25.84,-19.16,5,37,14.76
23.743,8.61,-26.89,5,36,14.74
23.822,-18.81,-40.6,5,34,14.74
23.921,-23.55,-42.72,5,-11,14.76
24.032,19.51,-21.62,5,-25,14.76
24.106,24.61,-19.16,5,37,14.72
24.208,-7.73,-35.33,5,34,14.66
24.297,-26.02,-44.47,5,-23,14.75
24.383,-8.26,-36.21,5,-15,14.76
24.459,21.09,-22.15,5,-25,14.76
24.545,22.85,-21.09,5,37,14.73
24.632,-10.9,-38.15,5,34,14.74
24.717,-25.84,-45.18,5,32,14.75
24.797,-9.84,-37.97,5,-14,14.76
24.881,20.39,-23.38,5,-24,14.77
24.967,23.91,-21.27,5,36,14.73
25.047,-6.68,-35.86,5,34,14.71
25.129,-25.31,-44.12,5,33,14.74
25.201,-16.17,-39.73,5,-13,14.76
25.293,18.11,-22.68,5,-25,14.77
25.397,23.03,-19.86,5,37,14.72
25.478,-7.73,-34.98,5,35,14.75
25.561,-26.02,-43.42,5,33,14.75
25.638,-12.66,-37.44,5,-14,14.76
25.715,18.11,-22.32,5,-25,14.76
25.794,25.31,-18.98,5,37,14.73
25.872,5.1,-28.65,5,35,14.74
25.978,-26.02,-44.12,5,33,14.75
26.053,-13.36,-38.32,5,-14,14.76
26.135,16.88,-23.38,5,-24,14.75
26.219,25.14,-19.51,5,37,14.73
26.318,-7.03,-35.68,5,34,14.74
26.402,-26.02,-45.0,5,33,14.74
26.489,-7.56,-36.56,5,-15,14.76
26.564,19.51,-23.38,5,-24,14.76
26.647,25.31,-20.57,5,37,14.72
26.745,-7.91,-37.09,5,34,14.76
26.814,-25.49,-45.53,5,32,14.76
26.906,-8.79,-37.27,5,-14,14.76
27.008,23.2,-21.27,5,-25,14.76
27.092,17.93,-23.03,5,36,14.74
27.19,-18.11,-40.6,5,34,14.75
27.297,-19.51,-40.96,5,-12,14.77
27.376,10.02,-26.02,5,-22,14.76
27.453,25.84,-18.28,5,-27,14.76
27.531,14.06,-23.2,5,36,14.74
27.657,-24.79,-42.54,5,33,14.74
27.729,-16.7,-39.38,5,-13,14.77
27.804,11.95,-25.84,5,-22,14.76
27.895,26.54,-19.69,5,-27,14.76
27.976,8.09,-28.48,5,36,14.75
28.058,-22.15,-43.95,5,33,14.74
28.157,-15.12,-40.96,5,-12,14.72
28.231,13.18,-27.07,5,-20,14.76
28.315,26.19,-20.92,5,37,14.75
28.411,2.11,-32.34,5,35,14.74
28.483,-22.68,-44.12,5,33,14.75
28.561,-20.21,-42.89,5,-11,14.74
28.634,4.22,-30.59,5,-18,14.74
28.716,24.43,-20.74,5,-26,14.74
28.795,14.41,-24.96,5,36,14.72
28.916,-21.62,-42.72,5,32,14.74
28.998,-18.28,-40.96,5,-12,14.75
29.103,18.11,-23.03,5,-25,14.75
29.181,23.55,-20.39,5,37,14.71
29.263,-3.52,-34.1,5,35,14.73
29.345,-25.14,-45.0,5,33,14.73
29.45,-12.66,-39.38,5,-13,14.72
29.526,20.92,-23.03,5,-25,14.74
29.601,23.38,-21.62,5,36,14.71
29.696,-7.91,-37.44,5,34,14.74
29.781,-24.96,-45.53,5,32,14.73
29.862,-6.5,-36.39,5,-14,14.74
29.959,21.97,-22.15,5,-24,14.73
30.065,14.06,-24.96,5,36,14.72
30.17,-23.73,-43.07,5,32,14.73
30.266,-13.18,-37.97,5,-14,14.74
30.344,14.24,-24.26,5,-22,14.74
30.416,25.14,-18.98,5,-31,14.74
30.503,5.62,-27.95,5,36,14.71
30.592,-23.73,-42.36,5,32,14.73
30.67,-19.69,-40.96,5,-12,14.75
30.743,8.61,-27.25,5,-20,14.75
30.825,25.84,-19.51,5,-27,14.74
30.915,13.36,-24.96,5,36,14.72
30.989,-18.63,-40.96,5,34,14.72
31.062,-24.61,-43.59,5,-10,14.74
31.14,-3.69,-33.75,5,-16,14.74
31.233,24.61,-20.04,5,-26,14.74
31.318,15.64,-23.91,5,37,14.72
31.394,-13.36,-38.67,5,34,14.72
31.47,-25.66,-44.47,5,-23,14.72
31.546,-10.55,-37.44,5,-14,14.74
31.676,25.84,-19.69,5,-27,14.73
31.786,-1.41,-32.87,5,35,14.73
31.881,-25.66,-45.0,5,33,14.72
31.971,-6.86,-36.21,5,-15,14.74
32.064,23.38,-21.62,5,-25,14.75
32.161,15.64,-24.96,5,36,14.71
32.238,-14.59,-40.43,5,33,14.72
32.333,-23.03,-44.3,5,-10,14.74
32.412,-0.18,-32.87,5,-17,14.74
32.51,25.49,-20.04,5,-26,14.72
32.613,3.16,-30.76,5,35,14.72
32.701,-22.68,-43.59,5,33,14.74
32.773,-18.81,-41.84,5,-11,14.74
32.849,6.33,-29.53,5,-18,14.74
32.929,25.49,-20.57,5,-26,14.74
33.016,11.07,-26.72,5,37,14.71
33.097,-19.51,-41.66,5,33,14.72
33.176,-23.03,-43.07,5,-11,14.74
33.251,-0.7,-31.99,5,-16,14.74
33.339,23.2,-20.57,5,-26,14.74
33.416,17.23,-22.85,5,36,14.71
33.507,-12.83,-37.79,5,34,14.73
33.598,-24.08,-43.42,5,-10,14.74
33.693,7.56,-28.3,5,-20,14.74
33.773,25.31,-20.04,5,-26,14.74
33.871,10.37,-26.89,5,36,14.72
33.942,-19.86,-42.19,5,33,14.73
34.042,-17.93,-41.31,5,-11,14.74
34.114,8.26,-28.3,5,-20,14.74
34.213,25.49,-19.86,5,36,14.74
34.291,6.15,-29.0,5,35,14.72
34.388,-24.08,-44.12,5,33,14.73
34.506,-12.13,-38.32,5,-14,14.73
34.597,23.73,-20.74,5,-26,14.74
34.677,18.11,-23.03,5,36,14.71
34.748,-9.67,-36.91,5,35,14.68
34.836,-25.49,-44.65,5,-23,14.72
34.926,-3.34,-34.1,5,-16,14.74
35.019,24.61,-20.74,5,-26,14.74
35.089,20.04,-22.32,5,36,14.72
35.208,-15.82,-40.25,5,34,14.72
35.291,-22.68,-43.42,5,-10,14.74
35.371,5.62,-29.36,5,-20,14.74
35.454,24.79,-20.04,5,-26,14.75
35.528,14.77,-24.08,5,37,14.71
35.621,-19.34,-41.13,5,34,14.72
35.7,-23.91,-43.42,5,-10,14.74
35.777,0.0,-31.82,5,-18,14.72
35.86,24.43,-20.21,5,-26,14.74
35.946,18.46,-22.5,5,36,14.71
36.036,-17.75,-40.78,5,34,14.73
36.116,-24.43,-44.12,5,-10,14.74
36.212,4.39,-30.59,5,-18,14.74
36.285,24.79,-21.09,5,-25,14.74
36.359,19.34,-23.38,5,36,14.71
36.436,-8.79,-37.44,5,34,14.73
36.517,-25.31,-45.18,5,32,14.73
36.599,-10.02,-38.15,5,-14,14.72
36.705,23.2,-21.97,5,-25,14.61
36.795,16.52,-24.61,5,36,14.7
36.901,-19.86,-42.72,5,32,14.73
36.975,-21.8,-43.42,5,-10,14.74
37.052,3.87,-30.41,5,-17,14.74
37.139,25.14,-19.86,5,-27,14.74
37.217,14.94,-24.08,5,37,14.72
37.297,-15.47,-39.2,5,33,14.72
37.374,-24.79,-43.59,5,-10,14.74
37.457,-5.62,-34.1,5,-15,14.74
37.546,23.73,-19.86,5,-27,14.74
37.644,14.24,-24.08,5,37,14.71
37.732,-18.28,-40.96,5,34,14.64
37.822,-23.03,-43.42,5,-10,14.74
37.921,14.59,-25.31,5,-22,14.74
37.997,25.66,-20.21,5,37,14.74
38.095,-0.53,-32.87,5,35,14.72
38.177,-23.38,-44.12,5,33,14.73
38.286,-9.32,-37.62,5,-14,14.74
38.361,19.51,-23.55,5,-24,14.74
38.45,21.62,-22.32,5,36,14.71
38.523,-3.69,-34.63,5,35,14.72
38.602,-24.43,-44.47,5,33,14.73
38.703,-10.2,-37.79,5,-14,14.74
38.782,18.46,-23.91,5,-24,14.74
38.872,21.45,-22.15,5,36,14.71
38.965,-8.79,-37.27,5,34,14.74
39.048,-24.79,-44.82,5,33,14.72
39.144,-6.5,-36.39,5,-15,14.74
39.256,24.79,-21.27,5,-25,14.74
39.333,10.2,-27.95,5,36,14.71
39.418,-19.34,-42.54,5,32,14.72
39.499,-21.62,-43.24,5,-11,14.74
39.585,3.16,-30.76,5,-18,14.74
39.689,24.61,-19.69,5,37,14.7
39.768,3.52,-29.71,5,35,14.72
39.867,-24.43,-43.24,5,32,14.72
39.963,-16.35,-39.55,5,-13,14.74
40.041,17.58,-22.68,5,-25,14.73
40.125,23.2,-19.69,5,37,14.7
40.199,-1.93,-32.34,5,35,14.72
40.284,-24.43,-43.59,5,33,14.71
40.355,-16.7,-40.25,5,-11,14.74
40.435,9.14,-27.6,5,-20,14.73
40.513,25.31,-20.21,5,-26,14.74
40.592,9.67,-27.42,5,36,14.68
40.694,-22.15,-43.59,5,33,14.74
40.78,-19.16,-42.54,5,-11,14.74
40.851,11.25,-27.77,5,-20,14.74
40.933,25.31,-21.27,5,-30,14.74
41.012,9.49,-28.48,5,35,14.71
41.089,-18.46,-42.19,5,32,14.73
41.166,-23.38,-44.3,5,-10,14.74
41.24,-3.52,-34.63,5,-16,14.74
41.316,21.62,-22.5,5,-25,14.74
41.395,21.8,-21.97,5,36,14.71
41.472,-5.1,-35.16,5,35,14.72
41.552,-24.43,-44.47,5,33,14.72
41.651,-10.72,-37.97,5,-14,14.74
41.726,19.51,-23.2,5,-25,14.74
41.829,20.04,-22.5,5,36,14.66
41.946,-17.58,-41.31,5,34,14.72
42.059,-11.95,-38.5,5,-12,14.74
42.138,17.93,-23.38,5,-24,14.74
42.222,23.73,-20.21,5,37,14.7
42.293,0.88,-31.29,5,35,14.72
42.367,-22.32,-42.54,5,32,14.73
42.447,-20.04,-41.48,5,-12,14.74
42.531,7.21,-27.95,5,-20,14.74
42.632,24.43,-19.34,5,37,14.71
42.726,-5.1,-33.93,5,35,14.72
42.806,-24.43,-43.42,5,33,14.74
42.892,-11.43,-37.62,5,-14,14.74
42.986,17.05,-23.73,5,-24,14.74
43.073,20.39,-21.97,5,36,14.72
43.173,-14.77,-39.73,5,33,14.72
43.248,-24.96,-44.82,5,37,14.71
43.33,-6.86,-37.27,5,-14,14.74
43.402,19.16,-25.31,5,-22,14.74
43.484,23.73,-23.73,5,37,14.71
43.572,-3.69,-37.44,5,34,14.73
43.647,-23.03,-46.58,5,32,14.72
43.725,-15.82,-42.89,5,-11,14.74
43.81,14.94,-27.25,5,-20,14.74
43.887,24.43,-22.32,5,36,14.74
43.968,5.45,-30.76,5,35,14.71
44.058,-22.85,-43.95,5,33,14.74
44.152,-12.66,-38.5,5,-12,14.74
44.228,14.24,-24.79,5,-23,14.74
44.31,24.26,-19.69,5,37,14.74
44.407,3.69,-29.18,5,35,14.72
44.495,-24.43,-43.07,5,32,14.73
44.579,-14.94,-39.02,5,-13,14.74
44.654,15.47,-24.43,5,-22,14.74
44.723,24.79,-20.39,5,37,14.71
44.801,7.91,-28.65,5,35,14.72
44.899,-21.8,-43.95,5,33,14.59
44.975,-17.05,-42.01,5,-11,14.74
45.052,9.67,-28.65,5,-18,14.74
45.132,24.79,-21.45,5,37,14.74
45.218,7.21,-29.71,5,35,14.72
45.317,-22.15,-44.3,5,33,14.73
45.401,-17.58,-42.19,5,-11,14.74
45.476,11.43,-27.6,5,-20,14.74
45.55,24.79,-20.92,5,-25,14.74
45.629,9.32,-27.42,5,36,14.71
45.71,-18.81,-41.13,5,34,14.66
45.786,-22.85,-42.72,5,-11,14.74
45.879,5.8,-28.12,5,-20,14.74
45.962,24.08,-18.98,5,-27,14.74
46.055,7.56,-26.19,5,36,14.72
46.142,-22.5,-40.96,5,34,14.72
46.217,-21.8,-41.13,5,-12,14.74
46.305,8.79,-26.72,5,-21,14.74
46.388,25.31,-19.34,5,-27,14.74
46.472,10.2,-26.72,5,36,14.71
46.567,-22.68,-43.42,5,33,14.73
46.655,-17.58,-41.48,5,-11,14.74
46.739,12.13,-27.07,5,-20,14.74
46.842,24.43,-21.27,5,36,14.64
46.915,1.23,-32.52,5,35,14.73
47.004,-24.26,-44.82,5,33,14.72
47.074,-18.11,-41.84,5,-11,14.74
47.157,10.72,-27.42,5,-20,14.74
47.24,25.31,-20.21,5,37,14.73
47.329,7.56,-28.65,5,35,14.72
47.401,-21.27,-42.89,5,32,14.73
47.494,-18.81,-41.66,5,-12,14.74
47.574,11.07,-26.89,5,-20,14.74
47.652,25.31,-20.04,5,-26,14.74
47.726,11.95,-25.66,5,36,14.71
47.8,-15.12,-39.2,5,33,14.73
47.881,-24.79,-43.59,5,-10,14.74
47.977,3.52,-29.71,5,-20,14.74
48.051,24.08,-19.51,5,-26,14.74
48.126,17.93,-22.32,5,36,14.71
48.216,-11.07,-37.44,5,34,14.73
48.3,-24.08,-44.3,5,-10,14.74
48.396,3.52,-31.11,5,-18,14.74
48.497,25.66,-20.92,5,37,14.73
48.571,10.37,-28.12,5,36,14.72
48.667,-22.5,-44.47,5,33,14.72
48.74,-21.27,-43.95,5,-10,14.74
48.815,4.04,-31.46,5,-18,14.74
48.967,25.31,-21.09,5,-25,14.74
49.046,-11.78,-38.5,5,34,14.73
49.143,-24.08,-44.12,5,-10,14.74
49.216,-4.22,-34.45,5,-16,14.74
49.295,20.21,-22.68,5,-25,14.74
49.378,20.21,-22.15,5,36,14.7
49.466,-10.2,-37.44,5,34,14.72
49.564,-23.91,-44.12,5,-10,14.73
49.656,2.29,-31.82,5,-16,14.74
49.739,24.43,-21.8,5,-25,14.74
49.829,16.35,-25.31,5,36,14.71
49.909,-16.7,-41.66,5,33,14.7
49.988,-23.91,-44.82,5,-10,14.73
50.082,5.27,-30.06,5,-18,14.74
50.164,23.73,-20.92,5,-25,14.74
50.234,16.0,-24.08,5,36,14.71
50.314,-11.43,-37.97,5,34,14.73
50.388,-24.61,-44.3,5,-23,14.74
50.465,-8.61,-36.56,5,-14,14.74
50.541,18.28,-23.2,5,-24,14.74
50.619,23.55,-20.57,5,37,14.7
50.712,-4.75,-34.8,5,35,14.72
50.816,-23.91,-44.47,5,-10,14.74
50.913,0.88,-32.52,5,-18,14.74
50.988,23.91,-21.45,5,-25,14.74
51.071,15.64,-25.14,5,36,14.71
51.146,-12.66,-39.38,5,33,14.72
51.225,-24.43,-44.82,5,37,14.72
51.302,-7.73,-37.09,5,-14,14.74
51.376,17.75,-24.79,5,-23,14.74
51.459,23.55,-21.62,5,36,14.71
51.54,-0.7,-33.22,5,34,14.72
51.637,-24.08,-44.47,5,33,14.72
51.719,-10.55,-38.5,5,-14,14.74
51.803,15.47,-26.19,5,-22,14.75
51.877,23.55,-22.32,5,36,14.71
51.989,-10.55,-39.2,5,33,14.72
52.084,-23.91,-45.18,5,-9,14.7
52.174,1.41,-32.7,5,-18,14.7
52.259,22.32,-22.32,5,-25,14.74
52.353,9.49,-27.6,5,36,14.72
52.443,-17.05,-40.6,5,34,14.73
52.516,-21.62,-42.36,5,-11,14.74
52.595,0.7,-31.11,5,-18,14.74
52.675,23.73,-19.69,5,-27,14.75
52.751,15.64,-23.03,5,36,14.71
52.844,-16.7,-39.55,5,33,14.72
52.94,-21.45,-42.01,5,-11,14.74
53.01,3.16,-30.06,5,-18,14.74
53.103,24.79,-19.86,5,-27,14.74
53.182,13.54,-25.14,5,36,14.71
53.285,-21.27,-43.07,5,32,14.73
53.366,-18.63,-42.36,5,-10,14.76
53.451,11.43,-27.6,5,-20,14.74
53.541,24.61,-21.27,5,36,14.71
53.622,3.34,-31.46,5,35,14.72
53.703,-21.27,-43.42,5,33,14.72
53.779,-19.34,-42.54,5,-11,14.74
53.883,15.47,-25.14,5,-22,14.74
53.952,24.61,-20.57,5,-30,14.74
54.062,-2.29,-32.52,5,35,14.72
