t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.036,0.0,0.0,0.0,-35,5,14.696,6.6,98.0
0.137,-8.79,-8.61,-8.61,54,5,14.484,54.9,796.0
0.224,-31.82,-24.61,-24.61,51,5,14.504,50.6,734.0
0.3,-51.15,-24.26,-24.26,-46,5,14.652,13.7,200.0
0.378,-55.2,5.45,5.45,-45,5,14.672,10.8,158.0
0.458,-54.32,37.27,37.27,-45,5,14.668,10.1,148.0
0.545,-60.65,38.15,38.15,43,5,14.604,25.9,376.0
0.619,-84.02,0.88,0.88,36,5,14.664,10.2,150.0
0.701,-105.29,-34.1,-34.1,31,5,14.64,14.0,206.0
0.774,-103.89,-26.89,-26.89,-31,5,14.692,5.4,78.0
0.85,-84.9,12.48,12.48,-36,5,14.684,4.0,58.0
0.943,-70.84,41.31,41.31,-40,5,14.688,6.2,92.0
1.019,-72.6,29.18,29.18,40,5,14.628,18.4,268.0
1.098,-91.23,-14.77,-14.77,34,5,14.68,7.6,112.0
1.174,-98.09,-38.85,-38.85,32,5,14.664,8.4,114.0
1.262,-87.54,-21.97,-21.97,-35,5,14.696,4.8,72.0
1.338,-60.47,24.43,24.43,-43,5,14.684,5.8,86.0
1.427,-47.46,42.54,42.54,-22,5,14.684,6.7,98.0
1.505,-52.03,16.88,16.88,46,5,14.568,34.2,498.0
1.582,-74.88,-33.75,-33.75,39,5,14.636,15.9,232.0
1.654,-82.09,-52.21,-52.21,37,5,14.656,14.1,206.0
1.742,-76.82,-28.83,-28.83,-39,5,14.68,6.1,88.0
1.813,-53.09,25.84,25.84,-45,5,14.672,8.8,128.0
1.889,-43.24,55.2,55.2,-48,5,14.652,13.6,200.0
1.965,-42.89,47.81,47.81,48,5,14.532,41.6,602.0
2.041,-66.62,-3.69,-3.69,42,5,14.616,21.0,308.0
2.117,-89.82,-52.91,-52.91,35,5,14.672,9.6,140.0
2.202,-94.75,-58.89,-58.89,-33,5,14.688,4.9,72.0
2.282,-82.62,-16.35,-16.35,-37,5,14.696,4.5,66.0
2.373,-56.78,49.4,49.4,-44,5,14.688,8.5,96.0
2.453,-52.73,65.57,65.57,46,5,14.676,13.3,194.0
2.528,-61.52,34.98,34.98,44,5,14.58,30.1,440.0
2.605,-94.75,-30.94,-30.94,33,5,14.68,6.8,98.0
2.695,-105.82,-63.81,-63.81,30,5,14.696,7.5,112.0
