t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.046,0.0,-0.18,-0.18,55,5,14.692,4.5,66.0
0.129,-11.43,-10.9,-10.9,54,5,14.472,54.6,790.0
0.242,-39.55,-25.84,-25.84,49,5,14.52,43.1,626.0
0.312,-52.03,-9.49,-9.49,-46,5,14.6,-9.4,138.0
0.389,-48.34,26.19,26.19,-47,5,14.652,12.0,176.0
0.476,-49.75,42.54,42.54,46,5,14.656,13.4,196.0
0.552,-62.93,20.57,20.57,43,5,14.6,24.0,350.0
0.645,-94.92,-31.99,-31.99,33,5,14.672,7.3,108.0
0.74,-100.37,-35.68,-35.68,-32,5,14.676,6.9,102.0
0.814,-84.38,4.57,4.57,-36,5,14.684,4.8,72.0
0.916,-67.5,45.18,45.18,-41,5,14.68,6.1,88.0
0.99,-69.61,35.33,35.33,41,5,14.616,22.1,312.0
1.086,-95.27,-21.45,-21.45,33,5,14.676,6.6,98.0
1.16,-101.43,-41.84,-41.84,32,5,14.68,6.3,92.0
1.254,-87.19,-14.59,-14.59,-35,5,14.688,6.1,88.0
1.367,-58.36,38.15,38.15,-44,5,14.668,8.5,124.0
1.44,-50.8,42.01,42.01,46,5,14.512,42.5,616.0
1.535,-73.12,-13.54,-13.54,40,5,14.628,17.9,262.0
1.628,-87.72,-51.33,-51.33,35,5,14.66,10.5,154.0
1.72,-81.91,-30.76,-30.76,-37,5,14.688,5.4,78.0
1.794,-57.3,22.5,22.5,-44,5,14.696,4.2,62.0
1.865,-45.35,53.61,53.61,-48,5,14.656,11.2,164.0
1.936,-42.72,51.85,51.85,48,5,14.508,45.3,658.0
2.013,-61.7,6.5,6.5,43,5,14.592,26.8,390.0
2.1,-89.65,-52.03,-52.03,35,5,14.672,10.5,154.0
2.171,-94.39,-60.65,-60.65,-33,5,14.696,5.2,76.0
2.246,-87.54,-29.53,-29.53,-35,5,14.68,7.0,102.0
2.356,-56.78,47.99,47.99,-44,5,14.672,8.6,128.0
2.444,-51.85,64.69,64.69,46,5,14.548,36.5,530.0
2.534,-69.08,17.4,17.4,41,5,14.62,19.6,286.0
2.64,-103.36,-57.83,-57.83,31,5,14.68,5.5,82.0
2.716,-105.12,-61.17,-61.17,-31,5,14.7,4.9,72.0
2.801,-90.0,-16.52,-16.52,-35,5,14.688,5.2,76.0
2.874,-62.23,45.88,45.88,-43,5,14.632,15.2,222.0
2.949,-55.37,68.2,68.2,-45,5,14.664,10.0,148.0
3.03,-56.95,52.21,52.21,44,5,14.58,29.2,426.0
3.117,-90.88,-23.38,-23.38,35,5,14.668,8.9,132.0
3.187,-103.53,-62.05,-62.05,31,5,14.68,8.2,122.0
3.263,-103.36,-61.17,-61.17,-31,5,14.692,3.8,56.0
3.345,-88.59,-18.63,-18.63,-35,5,14.692,4.6,68.0
3.426,-58.36,48.16,48.16,-44,5,14.672,8.7,128.0
3.501,-50.8,69.96,69.96,-46,5,14.66,10.6,154.0
3.599,-58.36,34.45,34.45,44,5,14.576,29.9,436.0
3.679,-93.87,-40.96,-40.96,34,5,14.672,7.6,112.0
3.763,-101.6,-69.26,-69.26,32,5,14.68,9.3,138.0
3.84,-99.32,-53.97,-53.97,-32,5,14.692,5.8,86.0
3.912,-75.59,5.45,5.45,-39,5,14.692,3.9,56.0
3.986,-55.2,59.41,59.41,-45,5,14.664,9.6,140.0
4.063,-50.62,73.3,73.3,46,5,14.688,7.0,102.0
4.176,-69.26,14.06,14.06,41,5,14.624,18.6,272.0
4.26,-100.72,-56.95,-56.95,32,5,14.676,7.0,102.0
4.352,-104.59,-71.54,-71.54,-31,5,14.692,3.7,56.0
4.424,-97.38,-39.38,-39.38,-33,5,14.696,2.9,42.0
