t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.027,0.7,0.7,0.7,-54,5,14.66,28.4,416.0
0.106,9.32,8.44,8.44,-54,5,14.668,25.4,374.0
0.192,19.86,11.78,11.78,53,5,14.56,56.7,826.0
0.291,2.81,-22.85,-22.85,54,5,14.56,55.1,802.0
0.369,-17.05,-43.42,-43.42,53,5,14.552,58.5,852.0
0.437,-27.07,-33.57,-33.57,-52,5,14.668,25.1,368.0
0.511,-15.12,13.54,13.54,-54,5,14.68,24.3,358.0
0.6,-3.87,55.37,55.37,-54,5,14.668,28.3,416.0
0.675,-2.29,55.72,55.72,54,5,14.552,56.9,830.0
0.752,-25.66,6.15,6.15,52,5,14.584,48.1,702.0
0.82,-57.83,-52.03,-52.03,44,5,14.664,28.3,416.0
0.904,-72.6,-76.29,-76.29,40,5,14.696,18.9,278.0
0.996,-78.22,-46.23,-46.23,4,5,14.752,4.7,68.0
1.103,-51.15,50.62,50.62,-46,5,14.732,11.5,170.0
1.173,-50.1,79.81,79.81,-46,5,14.724,11.8,174.0
1.258,-53.44,70.31,70.31,45,5,14.552,23.2,338.0
1.327,-73.65,18.63,18.63,40,5,14.712,15.1,222.0
1.417,-112.85,-62.05,-62.05,53,5,14.568,52.9,770.0
1.512,-128.67,-83.67,-83.67,46,5,14.64,35.4,518.0
1.602,-140.1,-49.04,-49.04,42,5,14.684,23.5,344.0
1.683,-130.78,26.54,26.54,45,5,14.648,36.8,540.0
1.761,-139.92,71.02,71.02,42,5,14.684,24.6,360.0
1.836,-159.26,75.06,75.06,36,5,14.736,13.9,206.0
1.928,-189.14,31.99,31.99,28,5,14.752,5.3,78.0
2.001,-187.56,4.75,4.75,29,5,14.744,6.2,92.0
2.088,-173.15,-13.71,-13.71,32,5,14.74,8.2,122.0
2.157,-155.92,-15.12,-15.12,37,5,14.72,14.7,216.0
2.244,-135.88,-6.68,-6.68,43,5,14.664,29.5,432.0
2.315,-124.81,-2.29,-2.29,48,5,14.608,43.7,638.0
2.404,-130.08,-11.78,-11.78,45,5,14.64,34.3,502.0
2.48,-139.57,-15.29,-15.29,42,5,14.68,22.7,334.0
2.568,-146.78,-3.34,-3.34,40,5,14.692,20.2,298.0
2.651,-154.16,11.78,11.78,37,5,14.72,14.4,212.0
2.723,-164.53,14.77,14.77,34,5,14.74,6.5,96.0
2.799,-176.66,8.79,8.79,31,5,14.72,10.9,160.0
2.878,-186.33,1.58,1.58,29,5,14.748,8.0,118.0
2.952,-187.03,2.99,2.99,29,5,14.74,6.2,92.0
3.033,-182.99,7.91,7.91,30,5,14.748,6.8,102.0
3.109,-178.24,9.14,9.14,31,5,14.748,7.0,102.0
3.183,-175.6,2.64,2.64,31,5,14.748,1.4,20.0
3.258,-172.27,-3.52,-3.52,32,5,14.744,6.6,98.0
3.34,-166.11,-3.52,-3.52,34,5,14.728,10.3,150.0
3.413,-159.26,0.35,0.35,36,5,14.724,14.0,206.0
3.49,-155.74,1.58,1.58,37,5,14.72,14.3,210.0
3.579,-156.97,-2.11,-2.11,36,5,14.728,12.2,180.0
3.658,-158.2,-2.81,-2.81,36,5,14.728,12.4,184.0
3.752,-158.56,1.41,1.41,36,5,14.72,12.5,184.0
3.828,-159.78,4.04,4.04,36,5,14.712,12.8,190.0
3.925,-164.0,2.46,2.46,34,5,14.724,10.5,154.0
4.004,-166.99,0.88,0.88,34,5,14.748,7.9,118.0
4.078,-167.52,2.11,2.11,33,5,14.736,8.8,132.0
4.151,-166.99,3.69,3.69,34,5,14.736,7.9,118.0
4.229,-167.17,3.34,3.34,34,5,14.728,11.5,128.0
4.309,-167.17,1.76,1.76,34,5,14.74,9.7,144.0
4.394,-167.17,0.18,0.18,34,5,14.736,11.6,170.0
4.471,-166.47,0.0,0.0,34,5,14.736,9.5,140.0
4.549,-165.76,1.05,1.05,34,5,14.748,6.6,98.0
4.62,-165.76,1.76,1.76,34,5,14.74,10.6,158.0
4.695,-165.76,2.11,2.11,34,5,14.732,11.3,132.0
4.774,-165.94,2.11,2.11,34,5,14.736,9.6,140.0
4.854,-165.94,1.76,1.76,34,5,14.752,9.3,138.0
4.927,-165.94,1.41,1.41,34,5,14.732,10.2,150.0
5.001,-165.94,1.05,1.05,34,5,14.732,3.8,56.0
5.084,-165.94,1.05,1.05,34,5,14.736,9.9,148.0
5.165,-165.94,1.41,1.41,34,5,14.736,8.9,132.0
5.237,-165.94,1.76,1.76,34,5,14.744,8.8,132.0
5.309,-165.94,1.93,1.93,34,5,14.732,9.8,144.0
5.39,-165.94,1.76,1.76,34,5,14.736,9.9,148.0
5.483,-165.94,1.41,1.41,34,5,14.732,10.1,148.0
5.554,-165.94,1.23,1.23,34,5,14.732,-13.2,194.0
5.659,-165.94,1.05,1.05,34,5,14.74,8.9,132.0
5.73,-165.94,1.41,1.41,34,5,14.736,10.4,154.0
5.834,-165.94,1.76,1.76,34,5,14.736,9.5,140.0
5.947,-165.94,1.76,1.76,34,5,14.736,10.4,154.0
6.031,-165.94,1.58,1.58,34,5,14.736,9.9,148.0
6.156,-165.94,1.23,1.23,34,5,14.72,1.7,26.0
6.267,-165.94,1.41,1.41,34,5,14.728,8.9,132.0
6.359,-165.94,1.58,1.58,34,5,14.736,8.6,128.0
6.449,-165.94,1.76,1.76,34,5,14.732,9.9,148.0
6.544,-165.94,1.58,1.58,34,5,14.744,8.5,122.0
6.633,-165.94,1.41,1.41,34,5,14.74,10.9,160.0
6.716,-165.94,1.41,1.41,34,5,14.732,10.5,154.0
6.793,-165.94,1.41,1.41,34,5,14.704,13.1,194.0
6.881,-165.94,1.41,1.41,34,5,14.736,8.8,132.0
6.951,-165.94,1.58,1.58,34,5,14.74,10.0,148.0
7.023,-165.94,1.58,1.58,34,5,14.736,10.7,158.0
7.103,-165.94,1.58,1.58,34,5,14.732,11.3,128.0
7.177,-165.94,1.41,1.41,34,5,14.736,9.2,134.0
7.267,-165.94,1.41,1.41,34,5,14.736,10.0,148.0
7.366,-165.94,1.41,1.41,34,5,14.736,8.9,132.0
7.451,-165.94,1.41,1.41,34,5,14.736,9.2,134.0
7.536,-165.94,1.58,1.58,34,5,14.748,10.3,150.0
7.612,-165.94,1.58,1.58,34,5,14.74,9.2,134.0
7.699,-165.94,1.58,1.58,34,5,14.74,9.6,140.0
7.781,-165.94,1.41,1.41,34,5,14.732,10.6,158.0
7.87,-165.94,1.41,1.41,34,5,14.732,9.8,144.0
7.945,-165.94,1.41,1.41,34,5,14.74,8.4,124.0
8.021,-165.94,1.41,1.41,34,5,14.736,9.5,140.0
8.096,-165.94,1.58,1.58,34,5,14.74,9.9,148.0
8.176,-165.94,1.58,1.58,34,5,14.74,9.0,132.0
8.252,-165.94,1.58,1.58,34,5,14.74,9.0,132.0
8.331,-165.94,1.58,1.58,34,5,14.688,18.3,268.0
8.405,-165.94,1.58,1.58,34,5,14.736,10.4,154.0
8.483,-165.94,1.58,1.58,34,5,14.736,10.1,148.0
8.559,-165.94,1.58,1.58,34,5,14.736,10.3,150.0
8.63,-165.94,1.58,1.58,34,5,14.692,17.7,262.0
8.702,-165.94,1.58,1.58,34,5,14.74,9.3,138.0
8.776,-165.94,1.58,1.58,34,5,14.744,6.6,98.0
8.878,-165.94,1.58,1.58,34,5,14.74,10.1,148.0
8.986,-165.94,1.58,1.58,34,5,14.612,3.4,50.0
9.072,-165.94,1.58,1.58,34,5,14.732,10.4,154.0
9.153,-165.94,1.58,1.58,34,5,14.744,10.7,158.0
9.223,-165.94,1.58,1.58,34,5,14.74,8.3,122.0
9.304,-165.94,1.58,1.58,34,5,14.732,10.5,154.0
