t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.029,3.87,4.92,4.92,-54,5,14.564,32.0,466.0
0.122,14.59,14.06,14.06,-54,5,14.596,25.0,364.0
0.207,26.37,17.4,17.4,52,5,14.468,58.7,848.0
0.282,15.82,-13.54,-13.54,53,5,14.484,51.3,744.0
0.371,0.0,-37.97,-37.97,55,5,14.476,53.2,770.0
0.463,-15.29,-29.18,-29.18,-54,5,14.584,28.1,410.0
0.553,3.87,36.39,36.39,-54,5,14.608,27.6,404.0
0.626,10.55,63.98,63.98,-54,5,14.584,29.2,426.0
0.707,9.32,54.49,54.49,54,5,14.46,55.5,802.0
0.794,-29.36,-17.23,-17.23,51,5,14.492,49.7,720.0
0.889,-56.95,-69.78,-69.78,45,5,14.584,29.3,426.0
0.98,-76.29,-70.31,-70.31,-39,5,14.688,4.9,72.0
1.077,-69.96,-0.18,-0.18,-40,5,14.688,3.7,56.0
1.148,-56.95,67.15,67.15,-44,5,14.672,9.8,144.0
1.221,-61.35,92.11,92.11,43,5,14.604,26.7,390.0
1.299,-68.03,78.05,78.05,41,5,14.62,19.9,292.0
1.386,-98.79,6.86,6.86,33,5,14.684,5.8,86.0
1.459,-118.83,-50.27,-50.27,27,5,14.6,16.5,242.0
1.566,-100.02,-48.34,-48.34,-32,5,14.684,6.3,92.0
1.647,-55.55,9.67,9.67,-45,5,14.684,6.3,92.0
1.721,-21.09,54.67,54.67,-53,5,14.628,21.7,318.0
1.833,4.75,57.3,57.3,54,5,14.444,58.6,846.0
1.922,-10.72,-9.32,-9.32,54,5,14.48,50.4,730.0
2.013,-29.53,-74.53,-74.53,51,5,14.488,53.1,770.0
2.084,-37.62,-84.2,-84.2,-50,5,14.504,48.0,698.0
2.158,-43.59,-55.72,-55.72,-48,5,14.648,14.2,206.0
2.239,-20.21,23.2,23.2,-53,5,14.62,21.9,322.0
2.331,-7.73,92.46,92.46,54,5,14.5,45.4,656.0
2.432,-11.78,94.57,94.57,-54,5,14.584,27.8,406.0
2.509,-21.8,49.04,49.04,53,5,14.488,50.6,734.0
2.59,-69.08,-40.43,-40.43,43,5,14.608,22.6,330.0
2.674,-87.89,-100.19,-100.19,-36,5,14.676,3.1,46.0
2.749,-95.27,-103.53,-103.53,33,5,14.684,7.7,112.0
2.82,-100.72,-72.95,-72.95,-32,5,14.692,5.9,86.0
2.904,-74.18,21.45,21.45,-39,5,14.696,3.9,56.0
2.975,-61.7,87.36,87.36,-43,5,14.672,10.1,148.0
3.053,-66.09,114.96,114.96,42,5,14.604,24.3,354.0
3.151,-71.19,93.87,93.87,-40,5,14.684,6.3,92.0
3.238,-87.01,30.59,30.59,36,5,14.664,3.7,56.0
3.326,-118.12,-66.8,-66.8,27,5,14.692,4.9,72.0
3.403,-103.18,-81.03,-81.03,-31,5,14.684,5.3,78.0
3.479,-84.2,-53.79,-53.79,-35,5,14.688,5.9,86.0
3.563,-33.05,22.85,22.85,-50,5,14.656,13.5,196.0
3.649,-0.7,75.94,75.94,-54,5,14.6,25.8,376.0
3.742,25.31,83.85,83.85,52,5,14.452,60.6,874.0
3.84,18.11,15.64,15.64,53,5,14.496,49.3,714.0
3.928,-13.18,-78.75,-78.75,54,5,14.444,61.1,882.0
3.998,-17.58,-108.28,-108.28,-53,5,14.6,26.9,394.0
4.072,-20.74,-104.59,-104.59,53,5,14.468,55.5,802.0
4.159,-24.43,-49.57,-49.57,-52,5,14.612,23.3,340.0
4.26,14.06,72.07,72.07,-54,5,14.6,26.7,390.0
4.338,11.78,120.94,120.94,54,5,14.472,57.6,832.0
4.413,-1.23,134.12,134.12,-34,5,14.632,15.8,232.0
4.486,-7.73,112.15,112.15,-54,5,14.584,28.1,410.0
4.569,-21.45,42.54,42.54,53,5,14.492,50.8,738.0
4.664,-73.12,-66.44,-66.44,40,5,14.64,15.9,232.0
4.736,-81.74,-128.15,-128.15,-37,5,14.588,17.9,262.0
4.827,-85.96,-148.53,-148.53,-36,5,14.688,6.5,96.0
4.924,-98.97,-130.08,-130.08,32,5,14.68,7.3,108.0
5.003,-106.35,-85.25,-85.25,-30,5,14.696,6.1,88.0
5.102,-64.86,48.52,48.52,-42,5,14.688,7.1,104.0
5.177,-60.12,115.66,115.66,44,5,14.58,29.6,432.0
5.268,-72.77,151.52,151.52,42,5,14.344,92.9,1330.0
5.344,-79.45,152.93,152.93,-48,5,14.648,14.4,210.0
5.419,-74.0,120.94,120.94,-39,5,14.684,6.0,88.0
5.509,-84.9,31.64,31.64,36,5,14.672,10.1,148.0
5.587,-120.06,-67.85,-67.85,27,5,14.676,3.9,56.0
5.664,-114.78,-119.36,-119.36,-28,5,14.688,6.5,96.0
5.737,-106.35,-132.54,-132.54,31,5,14.676,7.2,104.0
5.815,-104.41,-113.56,-113.56,31,5,14.672,7.3,92.0
5.904,-95.8,-50.27,-50.27,-33,5,14.692,6.1,88.0
5.98,-46.76,62.93,62.93,-46,5,14.668,11.1,154.0
6.052,-40.6,115.84,115.84,49,5,14.504,46.3,672.0
6.129,-46.23,139.57,139.57,47,5,14.54,38.8,564.0
6.205,-50.45,133.07,133.07,-46,5,14.668,12.7,186.0
6.276,-49.22,91.93,91.93,-47,5,14.636,16.0,236.0
6.369,-86.48,-18.28,-18.28,36,5,14.672,8.5,124.0
6.443,-102.83,-94.22,-94.22,-31,5,14.688,5.7,86.0
6.54,-97.21,-131.13,-131.13,-33,5,14.688,6.7,98.0
6.625,-98.09,-118.65,-118.65,33,5,14.684,8.5,124.0
