t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.037,0.0,-0.18,-0.18,-35,5,14.8,5.4,78.0
0.123,-0.18,-0.35,-0.35,-35,5,14.792,5.0,76.0
0.199,-4.57,-5.27,-5.27,54,5,14.544,42.4,616.0
0.295,-27.25,-22.85,-22.85,49,5,14.652,44.8,656.0
0.366,-43.95,-23.38,-23.38,-42,5,14.784,7.8,114.0
0.454,-45.88,8.26,8.26,-41,5,14.784,6.4,96.0
0.532,-45.7,33.4,33.4,-41,5,14.784,6.3,92.0
0.622,-53.97,29.0,29.0,37,5,14.772,12.1,180.0
0.702,-74.18,-6.5,-6.5,29,5,14.788,5.1,76.0
0.789,-81.56,-25.14,-25.14,26,5,14.792,4.3,62.0
0.863,-69.08,-7.91,-7.91,-31,5,14.796,4.5,66.0
0.953,-47.99,22.85,22.85,-40,5,14.796,5.5,82.0
1.058,-42.72,16.35,16.35,42,5,14.72,25.2,370.0
1.134,-56.95,-18.98,-18.98,36,5,14.768,10.5,154.0
1.225,-60.65,-32.87,-32.87,-34,5,14.74,-12.2,180.0
1.302,-46.41,-7.03,-7.03,-40,5,14.788,5.9,88.0
1.397,-24.08,32.34,32.34,-50,5,14.748,17.9,266.0
1.487,-18.81,30.94,30.94,52,5,14.596,61.9,904.0
1.578,-46.93,-25.49,-25.49,41,5,14.748,20.7,304.0
1.673,-61.52,-50.98,-50.98,-34,5,14.788,6.9,102.0
1.75,-56.25,-25.31,-25.31,-36,5,14.792,4.3,62.0
1.838,-33.93,30.59,30.59,-46,5,14.772,10.0,148.0
1.912,-27.42,53.97,53.97,-49,5,14.752,18.3,268.0
2.013,-39.73,23.03,23.03,44,5,14.716,27.1,400.0
2.095,-73.12,-40.25,-40.25,29,5,14.792,5.6,82.0
2.166,-78.57,-53.79,-53.79,-5,5,14.792,4.0,58.0
2.242,-70.14,-29.71,-29.71,-29,5,14.796,3.8,56.0
2.333,-39.55,34.98,34.98,-44,5,14.784,6.7,98.0
2.406,-31.11,55.37,55.37,-47,5,14.764,12.3,180.0
2.52,-45.53,12.83,12.83,41,5,14.732,19.7,292.0
2.611,-74.36,-48.69,-48.69,29,5,14.788,3.9,58.0
2.709,-73.65,-49.57,-49.57,-23,5,14.796,4.3,62.0
2.796,-47.64,5.8,5.8,-40,5,14.796,6.9,102.0
2.875,-27.95,49.57,49.57,-48,5,14.756,15.7,232.0
2.964,-22.68,50.45,50.45,50,5,14.624,40.7,594.0
3.04,-43.24,2.11,2.11,42,5,14.72,24.5,360.0
3.118,-69.08,-52.91,-52.91,31,5,14.784,7.0,104.0
3.206,-72.6,-61.88,-61.88,-25,5,14.792,4.7,68.0
3.284,-56.43,-14.94,-14.94,-34,5,14.784,4.8,72.0
3.376,-28.48,50.45,50.45,-48,5,14.664,23.4,344.0
3.45,-22.68,64.51,64.51,-28,5,14.756,22.8,334.0
3.54,-32.87,27.25,27.25,47,5,14.684,36.5,538.0
3.625,-68.91,-44.3,-44.3,31,5,14.792,6.2,92.0
3.706,-76.47,-68.56,-68.56,26,5,14.788,5.0,76.0
3.782,-71.72,-46.93,-46.93,-24,5,14.76,-15.0,220.0
