t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.031,-2.29,-2.46,-2.46,54,5,14.544,58.1,846.0
0.112,-16.88,-15.82,-15.82,53,5,14.564,55.3,806.0
0.196,-42.19,-26.02,-26.02,-24,5,14.724,10.1,148.0
0.272,-49.4,-5.62,-5.62,-46,5,14.72,12.8,190.0
0.418,-42.54,37.27,37.27,-48,5,14.62,-1.5,22.0
0.511,-52.03,21.27,21.27,46,5,14.644,33.0,482.0
0.629,-64.51,-20.74,-20.74,37,5,14.72,15.4,226.0
0.727,-31.11,2.64,2.64,-51,5,14.716,17.5,258.0
0.818,4.57,30.23,30.23,-54,5,14.684,23.9,350.0
0.903,30.41,27.77,27.77,51,5,14.568,55.1,802.0
0.984,22.68,-20.74,-20.74,53,5,14.56,56.4,822.0
1.066,13.01,-58.01,-58.01,54,5,14.56,58.4,852.0
1.154,7.03,-57.3,-57.3,-54,5,14.66,28.5,420.0
1.224,21.8,-8.79,-8.79,-53,5,14.688,20.6,302.0
1.302,46.93,52.21,52.21,-47,5,14.724,11.8,174.0
1.387,52.56,72.6,72.6,-46,5,14.736,11.3,168.0
1.464,45.88,42.89,42.89,47,5,14.632,37.6,550.0
1.547,2.64,-37.97,-37.97,54,5,14.588,51.7,754.0
1.637,-21.62,-88.77,-88.77,53,5,14.568,54.6,796.0
1.716,-37.62,-90.0,-90.0,50,5,14.588,48.7,712.0
1.789,-46.41,-46.58,-46.58,-47,5,14.732,11.9,174.0
1.864,-23.03,40.25,40.25,-53,5,14.692,21.4,314.0
1.952,-20.74,98.61,98.61,53,5,14.564,54.3,790.0
2.028,-27.25,106.52,106.52,-52,5,14.684,24.2,354.0
2.103,-30.76,76.82,76.82,51,5,14.568,54.5,792.0
2.219,-66.97,-36.21,-36.21,41,5,14.68,24.0,354.0
2.306,-48.87,-51.33,-51.33,47,5,14.628,36.9,540.0
2.382,-20.21,-30.94,-30.94,-53,5,14.692,21.1,312.0
2.48,42.54,33.75,33.75,-48,5,14.724,11.3,168.0
2.565,72.95,58.53,58.53,-40,5,14.752,5.1,76.0
2.647,92.11,37.27,37.27,-62,5,14.516,45.3,658.0
2.726,97.38,-14.94,-14.94,-60,5,14.576,49.3,720.0
2.798,113.56,-44.65,-44.65,-52,5,14.688,22.2,324.0
2.878,136.93,-49.57,-49.57,-43,5,14.748,9.4,138.0
2.95,163.83,-29.88,-29.88,-35,5,14.756,5.3,50.0
3.038,184.57,-2.11,-2.11,-29,5,14.744,7.3,108.0
3.109,172.79,-7.38,-7.38,-32,5,14.756,5.0,76.0
3.197,153.63,-14.94,-14.94,-37,5,14.74,4.9,72.0
3.291,141.68,-5.8,-5.8,-41,5,14.748,6.7,98.0
3.368,135.18,12.3,12.3,-44,5,14.752,6.3,92.0
3.465,124.45,15.64,15.64,-48,5,14.716,13.6,200.0
3.567,115.31,2.81,2.81,-51,5,14.692,20.1,294.0
3.65,119.88,-0.35,-0.35,-50,5,14.696,17.4,256.0
3.742,132.36,3.16,3.16,-45,5,14.74,9.7,144.0
3.819,139.92,-0.88,-0.88,-42,5,14.756,6.8,102.0
3.891,142.03,-9.49,-9.49,-41,5,14.748,6.9,102.0
3.965,143.44,-13.89,-13.89,-41,5,14.748,5.8,86.0
4.048,146.25,-8.96,-8.96,-40,5,14.76,5.8,86.0
4.152,146.07,-0.18,-0.18,-40,5,14.744,6.4,96.0
4.223,140.8,1.76,1.76,-42,5,14.744,8.1,118.0
4.328,133.42,-0.18,-0.18,-44,5,14.728,9.5,140.0
4.411,131.48,1.23,1.23,-45,5,14.728,11.1,164.0
4.496,132.36,3.34,3.34,-45,5,14.724,9.3,138.0
4.58,132.72,0.88,0.88,-44,5,14.74,9.2,134.0
4.662,133.24,-2.99,-2.99,-44,5,14.736,9.1,134.0
4.761,136.41,-3.52,-3.52,-43,5,14.74,8.9,132.0
4.849,139.75,-1.93,-1.93,-42,5,14.744,7.7,114.0
4.928,139.92,-2.64,-2.64,-42,5,14.756,5.2,76.0
5.028,139.4,-2.81,-2.81,-42,5,14.748,8.3,122.0
5.099,139.4,-1.76,-1.76,-42,5,14.736,8.2,122.0
5.18,139.04,-0.53,-0.53,-42,5,14.644,-8.8,128.0
5.269,138.16,-0.53,-0.53,-42,5,14.744,8.2,122.0
5.36,137.81,-0.88,-0.88,-43,5,14.736,8.4,124.0
5.446,137.81,-1.23,-1.23,-43,5,14.748,6.3,92.0
5.522,137.81,-1.76,-1.76,-43,5,14.756,8.3,122.0
5.64,137.81,-1.93,-1.93,-43,5,14.74,8.1,118.0
5.72,137.81,-1.76,-1.76,-43,5,14.748,6.9,102.0
5.807,137.81,-1.23,-1.23,-43,5,14.74,8.2,122.0
5.897,137.81,-1.05,-1.05,-43,5,14.744,-2.8,42.0
6.002,137.81,-1.23,-1.23,-43,5,14.748,7.3,108.0
6.073,137.81,-1.58,-1.58,-43,5,14.736,7.4,108.0
6.155,137.81,-1.76,-1.76,-43,5,14.756,7.7,114.0
6.235,137.81,-1.76,-1.76,-43,5,14.756,8.8,132.0
6.31,137.81,-1.58,-1.58,-43,5,14.74,-20.6,302.0
6.381,137.81,-1.23,-1.23,-43,5,14.744,8.0,118.0
6.461,137.81,-1.23,-1.23,-43,5,14.744,9.4,138.0
6.564,137.81,-1.23,-1.23,-43,5,14.744,9.7,144.0
6.637,137.81,-1.41,-1.41,-43,5,14.736,10.4,154.0
6.715,137.81,-1.76,-1.76,-43,5,14.728,-18.5,272.0
6.785,137.81,-1.76,-1.76,-43,5,14.74,7.4,108.0
6.874,137.81,-1.58,-1.58,-43,5,14.736,8.8,132.0
6.957,137.81,-1.41,-1.41,-43,5,14.74,8.5,124.0
7.03,137.81,-1.23,-1.23,-43,5,14.74,8.3,122.0
7.106,137.81,-1.23,-1.23,-43,5,14.744,10.2,112.0
7.19,137.81,-1.41,-1.41,-43,5,14.74,6.5,96.0
7.262,137.81,-1.58,-1.58,-43,5,14.736,7.1,104.0
7.355,137.81,-1.58,-1.58,-43,5,14.732,8.0,118.0
7.432,137.81,-1.58,-1.58,-43,5,14.664,-10.6,154.0
7.506,137.81,-1.41,-1.41,-43,5,14.74,7.5,112.0
7.597,137.81,-1.41,-1.41,-43,5,14.736,8.2,122.0
7.672,137.81,-1.41,-1.41,-43,5,14.74,8.2,122.0
7.748,137.81,-1.41,-1.41,-43,5,14.74,7.8,114.0
7.818,137.81,-1.41,-1.41,-43,5,14.744,8.2,122.0
7.904,137.81,-1.41,-1.41,-43,5,14.74,8.2,122.0
7.987,137.81,-1.41,-1.41,-43,5,14.736,9.1,134.0
8.064,137.81,-1.41,-1.41,-43,5,14.74,8.5,124.0
8.144,137.81,-1.41,-1.41,-43,5,14.74,8.9,128.0
8.215,137.81,-1.41,-1.41,-43,5,14.744,9.2,134.0
8.306,137.81,-1.41,-1.41,-43,5,14.752,8.5,124.0
8.378,137.81,-1.41,-1.41,-43,5,14.74,7.4,108.0
8.458,137.81,-1.41,-1.41,-43,5,14.744,-20.1,294.0
8.531,137.81,-1.41,-1.41,-43,5,14.736,8.4,124.0
8.6,137.81,-1.41,-1.41,-43,5,14.74,6.9,102.0
8.693,137.81,-1.41,-1.41,-43,5,14.724,7.9,118.0
8.77,137.81,-1.41,-1.41,-43,5,14.688,18.7,276.0
8.861,137.99,-1.41,-1.41,-43,5,14.744,8.4,124.0
8.962,137.99,-1.41,-1.41,-43,5,14.74,9.4,138.0
9.05,137.99,-1.41,-1.41,-43,5,14.74,7.8,114.0
9.182,137.99,-1.41,-1.41,-43,5,14.728,9.6,140.0
9.265,137.99,-1.41,-1.41,-43,5,14.74,7.0,102.0
9.34,137.99,-1.41,-1.41,-43,5,14.74,6.9,102.0
9.426,137.99,-1.41,-1.41,-43,5,14.74,9.2,134.0
9.496,137.99,-1.41,-1.41,-43,5,14.74,7.8,114.0
9.582,137.99,-1.41,-1.41,-43,5,14.744,6.0,88.0
9.678,137.99,-1.41,-1.41,-43,5,14.736,9.0,132.0
9.761,137.99,-1.41,-1.41,-43,5,14.736,8.3,122.0
