t,servo_deg,pend_deg,pend_raw_deg,pwm,mode,v_bus,i_ma,p_mw
0.026,0.0,0.0,0.0,-35,5,14.736,5.7,86.0
0.101,0.0,0.0,0.0,-35,5,14.744,4.1,58.0
0.18,-1.23,-1.23,-1.23,29,5,14.632,-8.5,124.0
0.252,-2.81,-2.11,-2.11,34,5,14.728,8.8,132.0
0.324,-4.57,-1.76,-1.76,-29,5,14.744,5.0,72.0
0.404,-4.57,1.23,1.23,-29,5,14.744,6.2,92.0
0.484,-4.22,4.04,4.04,-29,5,14.704,-18.4,268.0
0.562,-4.57,3.16,3.16,29,5,14.74,4.9,72.0
0.654,-4.75,-0.53,-0.53,29,5,14.736,6.9,102.0
0.742,-4.39,-2.81,-2.81,34,5,14.744,5.9,88.0
0.818,-4.04,-2.99,-2.99,34,5,14.724,9.2,134.0
0.911,-4.22,-1.58,-1.58,-29,5,14.748,5.2,76.0
0.98,-2.99,2.46,2.46,-29,5,14.748,4.6,68.0
1.064,-2.99,3.16,3.16,-34,5,14.748,3.9,58.0
1.164,-3.69,0.35,0.35,29,5,14.76,7.1,104.0
1.241,-3.87,-2.11,-2.11,29,5,14.74,5.1,76.0
1.314,-3.69,-2.81,-2.81,34,5,14.728,9.2,134.0
1.391,-3.52,-1.41,-1.41,-29,5,14.748,6.2,92.0
1.482,-2.11,2.29,2.29,-29,5,14.74,5.6,82.0
1.55,-2.11,2.64,2.64,29,5,14.748,7.6,112.0
1.667,-3.16,-0.53,-0.53,29,5,14.74,-1.6,22.0
1.741,-3.16,-2.11,-2.11,29,5,14.728,7.0,102.0
1.812,-3.52,-2.29,-2.29,-29,5,14.724,9.7,144.0
1.905,-3.52,-0.88,-0.88,-29,5,14.748,6.0,88.0
1.985,-2.64,2.46,2.46,-29,5,14.736,4.5,66.0
2.078,-2.64,2.46,2.46,-34,5,14.736,5.7,68.0
2.15,-2.99,0.35,0.35,29,5,14.736,7.4,108.0
2.225,-3.16,-1.58,-1.58,34,5,14.736,7.3,76.0
2.316,-3.34,-2.64,-2.64,34,5,14.724,9.5,140.0
2.396,-3.52,-1.41,-1.41,-29,5,14.736,5.5,82.0
