t_s,theta_deg,alpha_deg,alpha_raw_deg,pwm,mode
0.000000,78.7500,-66.0938,-66.0938,0,0
0.000573,78.7500,-66.0938,-66.0938,0,0
0.000796,78.7500,-66.0938,-66.0938,0,0
0.006532,78.7500,-66.0938,-66.0938,0,0
0.006877,78.7500,-66.0938,-66.0938,0,0
0.007043,78.7500,-66.0938,-66.0938,0,0
0.008575,78.7500,-66.0938,-66.0938,0,0
0.010548,78.7500,-66.0938,-66.0938,0,0
0.012582,78.7500,-66.0938,-66.0938,0,0
0.015014,78.7500,-66.0938,-66.0938,0,0
0.016581,78.7500,-66.0938,-66.0938,0,0
0.018553,78.7500,-66.0938,-66.0938,0,0
0.020526,78.7500,-66.0938,-66.0938,0,0
0.022601,78.7500,-66.0938,-66.0938,0,0
0.024576,78.7500,-66.0938,-66.0938,0,0
0.026598,78.7500,-66.0938,-66.0938,0,0
0.028595,78.7500,-66.0938,-66.0938,0,0
0.030540,78.7500,-66.0938,-66.0938,0,0
0.039528,78.7500,-66.0938,-66.0938,0,0
0.040065,78.7500,-66.0938,-66.0938,0,0
0.040303,78.7500,-66.0938,-66.0938,0,0
0.040545,78.7500,-66.0938,-66.0938,0,0
0.040792,78.7500,-66.0938,-66.0938,0,0
0.042550,78.7500,-66.0938,-66.0938,0,0
0.044627,78.7500,-66.0938,-66.0938,0,0
0.046543,78.7500,-66.0938,-66.0938,0,0
0.048606,78.7500,-66.0938,-66.0938,0,0
0.050524,78.7500,-66.0938,-66.0938,0,0
0.052534,78.7500,-66.0938,-66.0938,0,0
0.054524,78.7500,-66.0938,-66.0938,0,0
0.056614,78.7500,-66.0938,-66.0938,0,0
0.058594,78.7500,-66.0938,-66.0938,0,0
0.060587,78.7500,-66.0938,-66.0938,0,0
0.062579,78.7500,-66.0938,-66.0938,0,0
0.064573,78.7500,-66.0938,-66.0938,0,0
0.066569,78.7500,-66.0938,-66.0938,0,0
0.068564,78.7500,-66.0938,-66.0938,0,0
0.070561,78.7500,-66.0938,-66.0938,0,0
0.072553,78.7500,-66.0938,-66.0938,0,0
0.074548,78.7500,-66.0938,-66.0938,0,0
0.076543,78.7500,-66.0938,-66.0938,0,0
0.078538,78.7500,-66.0938,-66.0938,0,0
0.080534,78.7500,-66.0938,-66.0938,0,0
0.082530,78.7500,-66.0938,-66.0938,0,0
0.084524,78.7500,-66.0938,-66.0938,0,0
0.086616,78.7500,-66.0938,-66.0938,0,0
0.088616,78.7500,-66.0938,-66.0938,0,0
0.090616,78.7500,-66.0938,-66.0938,0,0
0.092616,78.7500,-66.0938,-66.0938,0,0
0.094616,78.7500,-66.0938,-66.0938,0,0
0.096616,78.7500,-66.0938,-66.0938,0,0
0.098616,78.7500,-66.0938,-66.0938,0,0
0.100616,78.7500,-66.0938,-66.0938,0,0
0.105229,78.7500,-66.0938,-66.0938,0,0
0.105587,78.7500,-66.0938,-66.0938,0,0
0.106524,78.7500,-66.0938,-66.0938,0,0
0.108616,78.7500,-66.0938,-66.0938,0,0
0.110616,78.7500,-66.0938,-66.0938,0,0
0.112612,78.7500,-66.0938,-66.0938,0,0
0.114543,78.7500,-66.0938,-66.0938,0,0
0.116538,78.7500,-66.0938,-66.0938,0,0
0.118534,78.7500,-66.0938,-66.0938,0,0
0.120531,78.7500,-66.0938,-66.0938,0,0
0.122524,78.7500,-66.0938,-66.0938,0,0
0.124616,78.7500,-66.0938,-66.0938,0,0
0.126616,78.7500,-66.0938,-66.0938,0,0
0.128616,78.7500,-66.0938,-66.0938,0,0
0.130616,78.7500,-66.0938,-66.0938,0,0
0.132616,78.7500,-66.0938,-66.0938,0,0
0.134616,78.7500,-66.0938,-66.0938,0,0
0.136616,78.7500,-66.0938,-66.0938,0,0
0.138616,78.7500,-66.0938,-66.0938,0,0
0.140616,78.7500,-66.0938,-66.0938,0,0
0.142616,78.7500,-66.0938,-66.0938,0,0
0.144535,78.7500,-66.0938,-66.0938,0,0
0.146531,78.7500,-66.0938,-66.0938,0,0
0.148600,78.7500,-66.0938,-66.0938,0,0
0.150564,78.7500,-66.0938,-66.0938,0,0
0.152585,78.7500,-66.0938,-66.0938,0,0
0.154531,78.7500,-66.0938,-66.0938,0,0
0.156524,78.7500,-66.0938,-66.0938,0,0
0.158616,78.7500,-66.0938,-66.0938,0,0
0.160616,78.7500,-66.0938,-66.0938,0,0
0.162616,78.7500,-66.0938,-66.0938,0,0
0.164616,78.7500,-66.0938,-66.0938,0,0
0.166616,78.7500,-66.0938,-66.0938,0,0
0.168616,78.7500,-66.0938,-66.0938,0,0
0.170616,78.7500,-66.0938,-66.0938,0,0
0.172616,78.7500,-66.0938,-66.0938,0,0
0.174616,78.7500,-66.0938,-66.0938,0,0
